,activation_0,activation_1,activation_2,activation_3,activation_4,dist,id,vel
10,"[  588.81335449   617.89312744  1028.0916748    189.33879089   855.8928833
   374.89941406   613.74023438   498.75387573   533.59448242    23.29022789]","[ 293.21148682  197.47523499  523.5612793    10.69850254  564.26757812
  157.97608948  546.13116455  337.31436157  394.00180054   69.0100708 ]","[ 296.3046875   116.4402771   130.07339478   91.01907349  121.26104736
   43.2970314    24.60662842   75.25156403  109.49633789  146.8553009 ]","[ 594.50799561   94.41269684   70.72573853  449.81304932   99.85836792
  246.87130737  182.48223877  185.56785583  182.57415771  133.37585449]","[ 298.6986084    24.0127449   111.5324173   173.53211975  119.96378326
  146.60119629  120.08260345  117.86873627  127.72945404   53.90105438]",38.9486045837,0,2.0
11,"[  617.89312744  1028.0916748    189.33879089   855.8928833    374.89941406
   613.74023438   498.75387573   533.59448242    23.29022789   175.28890991]","[ 197.47523499  523.5612793    10.69850254  564.26757812  157.97608948
  546.13116455  337.31436157  394.00180054   69.0100708    31.47764206]","[ 116.4402771   130.07339478   91.01907349  121.26104736   43.2970314
   24.60662842   75.25156403  109.49633789  146.8553009   246.02929688]","[  94.41269684   70.72573853  449.81304932   99.85836792  246.87130737
  182.48223877  185.56785583  182.57415771  133.37585449  224.3160553 ]","[  24.0127449   111.5324173   173.53211975  119.96378326  146.60119629
  120.08260345  117.86873627  127.72945404   53.90105438   94.8080368 ]",38.695110321,0,2.0
12,"[ 1028.0916748    189.33879089   855.8928833    374.89941406   613.74023438
   498.75387573   533.59448242    23.29022789   175.28890991   162.88638306]","[ 523.5612793    10.69850254  564.26757812  157.97608948  546.13116455
  337.31436157  394.00180054   69.0100708    31.47764206  125.04827881]","[ 130.07339478   91.01907349  121.26104736   43.2970314    24.60662842
   75.25156403  109.49633789  146.8553009   246.02929688   84.23609161]","[  70.72573853  449.81304932   99.85836792  246.87130737  182.48223877
  185.56785583  182.57415771  133.37585449  224.3160553   278.46398926]","[ 111.5324173   173.53211975  119.96378326  146.60119629  120.08260345
  117.86873627  127.72945404   53.90105438   94.8080368   123.33344269]",38.5099906921,0,2.0
13,"[ 189.33879089  855.8928833   374.89941406  613.74023438  498.75387573
  533.59448242   23.29022789  175.28890991  162.88638306   23.40734291]","[  10.69850254  564.26757812  157.97608948  546.13116455  337.31436157
  394.00180054   69.0100708    31.47764206  125.04827881   74.08998871]","[  91.01907349  121.26104736   43.2970314    24.60662842   75.25156403
  109.49633789  146.8553009   246.02929688   84.23609161   55.1595993 ]","[ 449.81304932   99.85836792  246.87130737  182.48223877  185.56785583
  182.57415771  133.37585449  224.3160553   278.46398926  128.10842896]","[ 173.53211975  119.96378326  146.60119629  120.08260345  117.86873627
  127.72945404   53.90105438   94.8080368   123.33344269   92.89575958]",38.3894119263,0,2.0
14,"[ 855.8928833   374.89941406  613.74023438  498.75387573  533.59448242
   23.29022789  175.28890991  162.88638306   23.40734291   31.6901474 ]","[ 564.26757812  157.97608948  546.13116455  337.31436157  394.00180054
   69.0100708    31.47764206  125.04827881   74.08998871  121.83789062]","[ 121.26104736   43.2970314    24.60662842   75.25156403  109.49633789
  146.8553009   246.02929688   84.23609161   55.1595993    82.83094788]","[  99.85836792  246.87130737  182.48223877  185.56785583  182.57415771
  133.37585449  224.3160553   278.46398926  128.10842896   14.82322407]","[ 119.96378326  146.60119629  120.08260345  117.86873627  127.72945404
   53.90105438   94.8080368   123.33344269   92.89575958    8.93497372]",38.1459465027,0,2.0
15,"[ 374.89941406  613.74023438  498.75387573  533.59448242   23.29022789
  175.28890991  162.88638306   23.40734291   31.6901474   244.21887207]","[ 157.97608948  546.13116455  337.31436157  394.00180054   69.0100708
   31.47764206  125.04827881   74.08998871  121.83789062   65.3711853 ]","[  43.2970314    24.60662842   75.25156403  109.49633789  146.8553009
  246.02929688   84.23609161   55.1595993    82.83094788   83.69976044]","[ 246.87130737  182.48223877  185.56785583  182.57415771  133.37585449
  224.3160553   278.46398926  128.10842896   14.82322407  201.27883911]","[ 146.60119629  120.08260345  117.86873627  127.72945404   53.90105438
   94.8080368   123.33344269   92.89575958    8.93497372  105.11894226]",37.9390602112,0,2.0
16,"[ 613.74023438  498.75387573  533.59448242   23.29022789  175.28890991
  162.88638306   23.40734291   31.6901474   244.21887207   53.62214661]","[ 546.13116455  337.31436157  394.00180054   69.0100708    31.47764206
  125.04827881   74.08998871  121.83789062   65.3711853   104.89238739]","[  24.60662842   75.25156403  109.49633789  146.8553009   246.02929688
   84.23609161   55.1595993    82.83094788   83.69976044    4.58051586]","[ 182.48223877  185.56785583  182.57415771  133.37585449  224.3160553
  278.46398926  128.10842896   14.82322407  201.27883911  243.5521698 ]","[ 120.08260345  117.86873627  127.72945404   53.90105438   94.8080368
  123.33344269   92.89575958    8.93497372  105.11894226  146.23770142]",37.7438583374,0,2.0
17,"[ 498.75387573  533.59448242   23.29022789  175.28890991  162.88638306
   23.40734291   31.6901474   244.21887207   53.62214661  238.08712769]","[ 337.31436157  394.00180054   69.0100708    31.47764206  125.04827881
   74.08998871  121.83789062   65.3711853   104.89238739   77.5446167 ]","[  75.25156403  109.49633789  146.8553009   246.02929688   84.23609161
   55.1595993    82.83094788   83.69976044    4.58051586   80.79433441]","[ 185.56785583  182.57415771  133.37585449  224.3160553   278.46398926
  128.10842896   14.82322407  201.27883911  243.5521698    85.64936066]","[ 117.86873627  127.72945404   53.90105438   94.8080368   123.33344269
   92.89575958    8.93497372  105.11894226  146.23770142   17.19243622]",37.6255302429,0,2.0
18,"[ 533.59448242   23.29022789  175.28890991  162.88638306   23.40734291
   31.6901474   244.21887207   53.62214661  238.08712769  524.13989258]","[ 394.00180054   69.0100708    31.47764206  125.04827881   74.08998871
  121.83789062   65.3711853   104.89238739   77.5446167   343.61743164]","[ 109.49633789  146.8553009   246.02929688   84.23609161   55.1595993
   82.83094788   83.69976044    4.58051586   80.79433441  141.86515808]","[ 182.57415771  133.37585449  224.3160553   278.46398926  128.10842896
   14.82322407  201.27883911  243.5521698    85.64936066   61.65937042]","[ 127.72945404   53.90105438   94.8080368   123.33344269   92.89575958
    8.93497372  105.11894226  146.23770142   17.19243622   28.46452522]",37.3463745117,0,2.0
19,"[  23.29022789  175.28890991  162.88638306   23.40734291   31.6901474
  244.21887207   53.62214661  238.08712769  524.13989258   35.14697266]","[  69.0100708    31.47764206  125.04827881   74.08998871  121.83789062
   65.3711853   104.89238739   77.5446167   343.61743164   34.74389648]","[ 146.8553009   246.02929688   84.23609161   55.1595993    82.83094788
   83.69976044    4.58051586   80.79433441  141.86515808  116.2484436 ]","[ 133.37585449  224.3160553   278.46398926  128.10842896   14.82322407
  201.27883911  243.5521698    85.64936066   61.65937042  296.18780518]","[  53.90105438   94.8080368   123.33344269   92.89575958    8.93497372
  105.11894226  146.23770142   17.19243622   28.46452522  125.7288208 ]",37.1447410583,0,2.0
20,"[ 175.28890991  162.88638306   23.40734291   31.6901474   244.21887207
   53.62214661  238.08712769  524.13989258   35.14697266  368.03878784]","[  31.47764206  125.04827881   74.08998871  121.83789062   65.3711853
  104.89238739   77.5446167   343.61743164   34.74389648  418.15826416]","[ 246.02929688   84.23609161   55.1595993    82.83094788   83.69976044
    4.58051586   80.79433441  141.86515808  116.2484436   151.68415833]","[ 224.3160553   278.46398926  128.10842896   14.82322407  201.27883911
  243.5521698    85.64936066   61.65937042  296.18780518  195.96723938]","[  94.8080368   123.33344269   92.89575958    8.93497372  105.11894226
  146.23770142   17.19243622   28.46452522  125.7288208    89.92433929]",36.941986084,0,2.0
21,"[ 162.88638306   23.40734291   31.6901474   244.21887207   53.62214661
  238.08712769  524.13989258   35.14697266  368.03878784  265.69158936]","[ 125.04827881   74.08998871  121.83789062   65.3711853   104.89238739
   77.5446167   343.61743164   34.74389648  418.15826416  131.76722717]","[  84.23609161   55.1595993    82.83094788   83.69976044    4.58051586
   80.79433441  141.86515808  116.2484436   151.68415833  398.2154541 ]","[ 278.46398926  128.10842896   14.82322407  201.27883911  243.5521698
   85.64936066   61.65937042  296.18780518  195.96723938  282.07064819]","[ 123.33344269   92.89575958    8.93497372  105.11894226  146.23770142
   17.19243622   28.46452522  125.7288208    89.92433929   92.11726379]",36.8197097778,0,2.0
22,"[  23.40734291   31.6901474   244.21887207   53.62214661  238.08712769
  524.13989258   35.14697266  368.03878784  265.69158936  202.24328613]","[  74.08998871  121.83789062   65.3711853   104.89238739   77.5446167
  343.61743164   34.74389648  418.15826416  131.76722717  102.18377686]","[  55.1595993    82.83094788   83.69976044    4.58051586   80.79433441
  141.86515808  116.2484436   151.68415833  398.2154541   147.87043762]","[ 128.10842896   14.82322407  201.27883911  243.5521698    85.64936066
   61.65937042  296.18780518  195.96723938  282.07064819  204.0745697 ]","[  92.89575958    8.93497372  105.11894226  146.23770142   17.19243622
   28.46452522  125.7288208    89.92433929   92.11726379   95.04351044]",36.6163444519,0,2.0
23,"[  31.6901474   244.21887207   53.62214661  238.08712769  524.13989258
   35.14697266  368.03878784  265.69158936  202.24328613  218.99053955]","[ 121.83789062   65.3711853   104.89238739   77.5446167   343.61743164
   34.74389648  418.15826416  131.76722717  102.18377686   93.41321564]","[  82.83094788   83.69976044    4.58051586   80.79433441  141.86515808
  116.2484436   151.68415833  398.2154541   147.87043762   58.51670456]","[  14.82322407  201.27883911  243.5521698    85.64936066   61.65937042
  296.18780518  195.96723938  282.07064819  204.0745697   175.24615479]","[   8.93497372  105.11894226  146.23770142   17.19243622   28.46452522
  125.7288208    89.92433929   92.11726379   95.04351044  133.14254761]",36.3283348083,0,2.0
24,"[ 244.21887207   53.62214661  238.08712769  524.13989258   35.14697266
  368.03878784  265.69158936  202.24328613  218.99053955  104.80245209]","[  65.3711853   104.89238739   77.5446167   343.61743164   34.74389648
  418.15826416  131.76722717  102.18377686   93.41321564   47.18775177]","[  83.69976044    4.58051586   80.79433441  141.86515808  116.2484436
  151.68415833  398.2154541   147.87043762   58.51670456  150.17185974]","[ 201.27883911  243.5521698    85.64936066   61.65937042  296.18780518
  195.96723938  282.07064819  204.0745697   175.24615479  139.09628296]","[ 105.11894226  146.23770142   17.19243622   28.46452522  125.7288208
   89.92433929   92.11726379   95.04351044  133.14254761  139.21876526]",36.1227264404,0,2.0
25,"[  53.62214661  238.08712769  524.13989258   35.14697266  368.03878784
  265.69158936  202.24328613  218.99053955  104.80245209   88.0326004 ]","[ 104.89238739   77.5446167   343.61743164   34.74389648  418.15826416
  131.76722717  102.18377686   93.41321564   47.18775177  116.92133331]","[   4.58051586   80.79433441  141.86515808  116.2484436   151.68415833
  398.2154541   147.87043762   58.51670456  150.17185974    7.50530624]","[ 243.5521698    85.64936066   61.65937042  296.18780518  195.96723938
  282.07064819  204.0745697   175.24615479  139.09628296  136.24455261]","[ 146.23770142   17.19243622   28.46452522  125.7288208    89.92433929
   92.11726379   95.04351044  133.14254761  139.21876526   60.53804779]",35.9158287048,0,2.0
26,"[ 238.08712769  524.13989258   35.14697266  368.03878784  265.69158936
  202.24328613  218.99053955  104.80245209   88.0326004   333.18554688]","[  77.5446167   343.61743164   34.74389648  418.15826416  131.76722717
  102.18377686   93.41321564   47.18775177  116.92133331  248.60661316]","[  80.79433441  141.86515808  116.2484436   151.68415833  398.2154541
  147.87043762   58.51670456  150.17185974    7.50530624   22.08242607]","[  85.64936066   61.65937042  296.18780518  195.96723938  282.07064819
  204.0745697   175.24615479  139.09628296  136.24455261  227.87145996]","[  17.19243622   28.46452522  125.7288208    89.92433929   92.11726379
   95.04351044  133.14254761  139.21876526   60.53804779  139.26147461]",35.7096824646,0,2.0
27,"[ 524.13989258   35.14697266  368.03878784  265.69158936  202.24328613
  218.99053955  104.80245209   88.0326004   333.18554688    3.67708993]","[ 343.61743164   34.74389648  418.15826416  131.76722717  102.18377686
   93.41321564   47.18775177  116.92133331  248.60661316  124.55451202]","[ 141.86515808  116.2484436   151.68415833  398.2154541   147.87043762
   58.51670456  150.17185974    7.50530624   22.08242607   17.93051338]","[  61.65937042  296.18780518  195.96723938  282.07064819  204.0745697
  175.24615479  139.09628296  136.24455261  227.87145996  126.70719147]","[  28.46452522  125.7288208    89.92433929   92.11726379   95.04351044
  133.14254761  139.21876526   60.53804779  139.26147461   81.43482971]",35.504196167,0,2.0
28,"[  35.14697266  368.03878784  265.69158936  202.24328613  218.99053955
  104.80245209   88.0326004   333.18554688    3.67708993  322.72192383]","[  34.74389648  418.15826416  131.76722717  102.18377686   93.41321564
   47.18775177  116.92133331  248.60661316  124.55451202  215.48408508]","[ 116.2484436   151.68415833  398.2154541   147.87043762   58.51670456
  150.17185974    7.50530624   22.08242607   17.93051338  172.41992188]","[ 296.18780518  195.96723938  282.07064819  204.0745697   175.24615479
  139.09628296  136.24455261  227.87145996  126.70719147  126.43627167]","[ 125.7288208    89.92433929   92.11726379   95.04351044  133.14254761
  139.21876526   60.53804779  139.26147461   81.43482971   28.64570236]",35.3799362183,0,2.0
29,"[ 368.03878784  265.69158936  202.24328613  218.99053955  104.80245209
   88.0326004   333.18554688    3.67708993  322.72192383   84.5712204 ]","[ 418.15826416  131.76722717  102.18377686   93.41321564   47.18775177
  116.92133331  248.60661316  124.55451202  215.48408508   48.13206863]","[ 151.68415833  398.2154541   147.87043762   58.51670456  150.17185974
    7.50530624   22.08242607   17.93051338  172.41992188  161.78919983]","[ 195.96723938  282.07064819  204.0745697   175.24615479  139.09628296
  136.24455261  227.87145996  126.70719147  126.43627167  196.44633484]","[  89.92433929   92.11726379   95.04351044  133.14254761  139.21876526
   60.53804779  139.26147461   81.43482971   28.64570236   70.12147522]",35.1716766357,0,2.0
30,"[ 265.69158936  202.24328613  218.99053955  104.80245209   88.0326004
  333.18554688    3.67708993  322.72192383   84.5712204   248.77436829]","[ 131.76722717  102.18377686   93.41321564   47.18775177  116.92133331
  248.60661316  124.55451202  215.48408508   48.13206863  243.85917664]","[ 398.2154541   147.87043762   58.51670456  150.17185974    7.50530624
   22.08242607   17.93051338  172.41992188  161.78919983   37.14918137]","[ 282.07064819  204.0745697   175.24615479  139.09628296  136.24455261
  227.87145996  126.70719147  126.43627167  196.44633484  316.93460083]","[  92.11726379   95.04351044  133.14254761  139.21876526   60.53804779
  139.26147461   81.43482971   28.64570236   70.12147522  168.18569946]",34.9636993408,0,2.0
31,"[ 202.24328613  218.99053955  104.80245209   88.0326004   333.18554688
    3.67708993  322.72192383   84.5712204   248.77436829  477.59680176]","[ 102.18377686   93.41321564   47.18775177  116.92133331  248.60661316
  124.55451202  215.48408508   48.13206863  243.85917664   89.32484436]","[ 147.87043762   58.51670456  150.17185974    7.50530624   22.08242607
   17.93051338  172.41992188  161.78919983   37.14918137  155.38252258]","[ 204.0745697   175.24615479  139.09628296  136.24455261  227.87145996
  126.70719147  126.43627167  196.44633484  316.93460083  216.05404663]","[  95.04351044  133.14254761  139.21876526   60.53804779  139.26147461
   81.43482971   28.64570236   70.12147522  168.18569946  107.65546417]",34.6715354919,0,2.0
32,"[ 218.99053955  104.80245209   88.0326004   333.18554688    3.67708993
  322.72192383   84.5712204   248.77436829  477.59680176  199.69682312]","[  93.41321564   47.18775177  116.92133331  248.60661316  124.55451202
  215.48408508   48.13206863  243.85917664   89.32484436   73.67160034]","[  58.51670456  150.17185974    7.50530624   22.08242607   17.93051338
  172.41992188  161.78919983   37.14918137  155.38252258  301.89224243]","[ 175.24615479  139.09628296  136.24455261  227.87145996  126.70719147
  126.43627167  196.44633484  316.93460083  216.05404663  209.44398499]","[ 133.14254761  139.21876526   60.53804779  139.26147461   81.43482971
   28.64570236   70.12147522  168.18569946  107.65546417   93.24377441]",34.4630050659,0,2.0
33,"[ 104.80245209   88.0326004   333.18554688    3.67708993  322.72192383
   84.5712204   248.77436829  477.59680176  199.69682312   28.63934135]","[  47.18775177  116.92133331  248.60661316  124.55451202  215.48408508
   48.13206863  243.85917664   89.32484436   73.67160034   77.23439026]","[ 150.17185974    7.50530624   22.08242607   17.93051338  172.41992188
  161.78919983   37.14918137  155.38252258  301.89224243   45.95286179]","[ 139.09628296  136.24455261  227.87145996  126.70719147  126.43627167
  196.44633484  316.93460083  216.05404663  209.44398499  363.75790405]","[ 139.21876526   60.53804779  139.26147461   81.43482971   28.64570236
   70.12147522  168.18569946  107.65546417   93.24377441  221.79467773]",34.3376922607,0,2.0
34,"[  88.0326004   333.18554688    3.67708993  322.72192383   84.5712204
  248.77436829  477.59680176  199.69682312   28.63934135   67.67326355]","[ 116.92133331  248.60661316  124.55451202  215.48408508   48.13206863
  243.85917664   89.32484436   73.67160034   77.23439026   78.52233887]","[   7.50530624   22.08242607   17.93051338  172.41992188  161.78919983
   37.14918137  155.38252258  301.89224243   45.95286179   47.6333046 ]","[ 136.24455261  227.87145996  126.70719147  126.43627167  196.44633484
  316.93460083  216.05404663  209.44398499  363.75790405  147.817276  ]","[  60.53804779  139.26147461   81.43482971   28.64570236   70.12147522
  168.18569946  107.65546417   93.24377441  221.79467773  118.15355682]",34.1297149658,0,2.0
35,"[ 333.18554688    3.67708993  322.72192383   84.5712204   248.77436829
  477.59680176  199.69682312   28.63934135   67.67326355   13.71886539]","[ 248.60661316  124.55451202  215.48408508   48.13206863  243.85917664
   89.32484436   73.67160034   77.23439026   78.52233887   23.58382416]","[  22.08242607   17.93051338  172.41992188  161.78919983   37.14918137
  155.38252258  301.89224243   45.95286179   47.6333046    75.50858307]","[ 227.87145996  126.70719147  126.43627167  196.44633484  316.93460083
  216.05404663  209.44398499  363.75790405  147.817276    170.79417419]","[ 139.26147461   81.43482971   28.64570236   70.12147522  168.18569946
  107.65546417   93.24377441  221.79467773  118.15355682   93.53461456]",33.8372955322,0,2.0
36,"[   3.67708993  322.72192383   84.5712204   248.77436829  477.59680176
  199.69682312   28.63934135   67.67326355   13.71886539  331.32192993]","[ 124.55451202  215.48408508   48.13206863  243.85917664   89.32484436
   73.67160034   77.23439026   78.52233887   23.58382416  233.77642822]","[  17.93051338  172.41992188  161.78919983   37.14918137  155.38252258
  301.89224243   45.95286179   47.6333046    75.50858307   23.15475273]","[ 126.70719147  126.43627167  196.44633484  316.93460083  216.05404663
  209.44398499  363.75790405  147.817276    170.79417419  188.47341919]","[  81.43482971   28.64570236   70.12147522  168.18569946  107.65546417
   93.24377441  221.79467773  118.15355682   93.53461456   97.87908173]",33.6296310425,0,2.0
37,"[ 322.72192383   84.5712204   248.77436829  477.59680176  199.69682312
   28.63934135   67.67326355   13.71886539  331.32192993   20.92608261]","[ 215.48408508   48.13206863  243.85917664   89.32484436   73.67160034
   77.23439026   78.52233887   23.58382416  233.77642822  239.55741882]","[ 172.41992188  161.78919983   37.14918137  155.38252258  301.89224243
   45.95286179   47.6333046    75.50858307   23.15475273  187.12184143]","[ 126.43627167  196.44633484  316.93460083  216.05404663  209.44398499
  363.75790405  147.817276    170.79417419  188.47341919   65.22197723]","[  28.64570236   70.12147522  168.18569946  107.65546417   93.24377441
  221.79467773  118.15355682   93.53461456   97.87908173   96.05169678]",33.4219436646,0,2.0
38,"[  84.5712204   248.77436829  477.59680176  199.69682312   28.63934135
   67.67326355   13.71886539  331.32192993   20.92608261  445.07162476]","[  48.13206863  243.85917664   89.32484436   73.67160034   77.23439026
   78.52233887   23.58382416  233.77642822  239.55741882  384.89929199]","[ 161.78919983   37.14918137  155.38252258  301.89224243   45.95286179
   47.6333046    75.50858307   23.15475273  187.12184143  384.75613403]","[ 196.44633484  316.93460083  216.05404663  209.44398499  363.75790405
  147.817276    170.79417419  188.47341919   65.22197723  253.85655212]","[  70.12147522  168.18569946  107.65546417   93.24377441  221.79467773
  118.15355682   93.53461456   97.87908173   96.05169678   64.96936035]",33.2143363953,0,2.0
39,"[ 248.77436829  477.59680176  199.69682312   28.63934135   67.67326355
   13.71886539  331.32192993   20.92608261  445.07162476  885.86645508]","[  243.85917664    89.32484436    73.67160034    77.23439026    78.52233887
    23.58382416   233.77642822   239.55741882   384.89929199  1062.82580566]","[  37.14918137  155.38252258  301.89224243   45.95286179   47.6333046
   75.50858307   23.15475273  187.12184143  384.75613403  617.21984863]","[ 316.93460083  216.05404663  209.44398499  363.75790405  147.817276
  170.79417419  188.47341919   65.22197723  253.85655212   94.25334167]","[ 168.18569946  107.65546417   93.24377441  221.79467773  118.15355682
   93.53461456   97.87908173   96.05169678   64.96936035   15.39512062]",32.79845047,0,2.0
