,activation_0,activation_1,activation_2,dist,id,vel
57,"[  22.66705894  172.84481812   40.69435501  102.137146    252.94877625
   10.96796417  136.73612976  260.83639526  115.72919464   75.50878143]","[  3.22998953   3.00765705   6.22659159   7.16465712   9.91426086
  11.59266853   9.98754787  16.68844986  23.26733398   3.8211844 ]","[ 159.85057068   49.08444595  194.69911194  271.00112915   83.0565567
  327.57629395  298.57266235  131.97483826  311.51309204  126.92527771]",14.3034009933,0,2.0
58,"[ 172.84481812   40.69435501  102.137146    252.94877625   10.96796417
  136.73612976  260.83639526  115.72919464   75.50878143  193.86325073]","[  3.00765705   6.22659159   7.16465712   9.91426086  11.59266853
   9.98754787  16.68844986  23.26733398   3.8211844    7.98432446]","[  49.08444595  194.69911194  271.00112915   83.0565567   327.57629395
  298.57266235  131.97483826  311.51309204  126.92527771   77.51379395]",14.0987014771,0,2.0
59,"[  40.69435501  102.137146    252.94877625   10.96796417  136.73612976
  260.83639526  115.72919464   75.50878143  193.86325073   29.52222061]","[  6.22659159   7.16465712   9.91426086  11.59266853   9.98754787
  16.68844986  23.26733398   3.8211844    7.98432446   4.20485687]","[ 194.69911194  271.00112915   83.0565567   327.57629395  298.57266235
  131.97483826  311.51309204  126.92527771   77.51379395   52.88650131]",13.8934793472,0,2.0
60,"[ 102.137146    252.94877625   10.96796417  136.73612976  260.83639526
  115.72919464   75.50878143  193.86325073   29.52222061   87.56024933]","[  7.16465712   9.91426086  11.59266853   9.98754787  16.68844986
  23.26733398   3.8211844    7.98432446   4.20485687  37.24321365]","[ 271.00112915   83.0565567   327.57629395  298.57266235  131.97483826
  311.51309204  126.92527771   77.51379395   52.88650131  297.32641602]",13.6887111664,0,2.0
61,"[ 252.94877625   10.96796417  136.73612976  260.83639526  115.72919464
   75.50878143  193.86325073   29.52222061   87.56024933  112.14749908]","[  9.91426086  11.59266853   9.98754787  16.68844986  23.26733398
   3.8211844    7.98432446   4.20485687  37.24321365  11.88720417]","[  83.0565567   327.57629395  298.57266235  131.97483826  311.51309204
  126.92527771   77.51379395   52.88650131  297.32641602   78.67752838]",13.4837846756,0,2.0
62,"[  10.96796417  136.73612976  260.83639526  115.72919464   75.50878143
  193.86325073   29.52222061   87.56024933  112.14749908  153.23083496]","[ 11.59266853   9.98754787  16.68844986  23.26733398   3.8211844
   7.98432446   4.20485687  37.24321365  11.88720417   8.85512924]","[ 327.57629395  298.57266235  131.97483826  311.51309204  126.92527771
   77.51379395   52.88650131  297.32641602   78.67752838  209.26174927]",13.279542923,0,2.0
63,"[ 136.73612976  260.83639526  115.72919464   75.50878143  193.86325073
   29.52222061   87.56024933  112.14749908  153.23083496  163.78024292]","[  9.98754787  16.68844986  23.26733398   3.8211844    7.98432446
   4.20485687  37.24321365  11.88720417   8.85512924  13.30952835]","[ 298.57266235  131.97483826  311.51309204  126.92527771   77.51379395
   52.88650131  297.32641602   78.67752838  209.26174927  206.41793823]",13.0749025345,0,2.0
64,"[ 260.83639526  115.72919464   75.50878143  193.86325073   29.52222061
   87.56024933  112.14749908  153.23083496  163.78024292   20.86384583]","[ 16.68844986  23.26733398   3.8211844    7.98432446   4.20485687
  37.24321365  11.88720417   8.85512924  13.30952835  25.30999374]","[ 131.97483826  311.51309204  126.92527771   77.51379395   52.88650131
  297.32641602   78.67752838  209.26174927  206.41793823  262.53359985]",12.8708410263,0,2.0
65,"[ 115.72919464   75.50878143  193.86325073   29.52222061   87.56024933
  112.14749908  153.23083496  163.78024292   20.86384583   57.66612625]","[ 23.26733398   3.8211844    7.98432446   4.20485687  37.24321365
  11.88720417   8.85512924  13.30952835  25.30999374   2.43104386]","[ 311.51309204  126.92527771   77.51379395   52.88650131  297.32641602
   78.67752838  209.26174927  206.41793823  262.53359985  375.35250854]",12.6664276123,0,2.0
66,"[  75.50878143  193.86325073   29.52222061   87.56024933  112.14749908
  153.23083496  163.78024292   20.86384583   57.66612625   40.26221085]","[  3.8211844    7.98432446   4.20485687  37.24321365  11.88720417
   8.85512924  13.30952835  25.30999374   2.43104386   9.26384354]","[ 126.92527771   77.51379395   52.88650131  297.32641602   78.67752838
  209.26174927  206.41793823  262.53359985  375.35250854  183.92063904]",12.4625558853,0,2.0
67,"[ 193.86325073   29.52222061   87.56024933  112.14749908  153.23083496
  163.78024292   20.86384583   57.66612625   40.26221085  121.12017822]","[  7.98432446   4.20485687  37.24321365  11.88720417   8.85512924
  13.30952835  25.30999374   2.43104386   9.26384354  26.43490982]","[  77.51379395   52.88650131  297.32641602   78.67752838  209.26174927
  206.41793823  262.53359985  375.35250854  183.92063904  308.98114014]",12.2591104507,0,2.0
68,"[  29.52222061   87.56024933  112.14749908  153.23083496  163.78024292
   20.86384583   57.66612625   40.26221085  121.12017822  493.84381104]","[  4.20485687  37.24321365  11.88720417   8.85512924  13.30952835
  25.30999374   2.43104386   9.26384354  26.43490982  34.86701965]","[  52.88650131  297.32641602   78.67752838  209.26174927  206.41793823
  262.53359985  375.35250854  183.92063904  308.98114014  317.43814087]",11.8510284424,0,2.0
69,"[  87.56024933  112.14749908  153.23083496  163.78024292   20.86384583
   57.66612625   40.26221085  121.12017822  493.84381104   66.1238327 ]","[ 37.24321365  11.88720417   8.85512924  13.30952835  25.30999374
   2.43104386   9.26384354  26.43490982  34.86701965  20.51880074]","[ 297.32641602   78.67752838  209.26174927  206.41793823  262.53359985
  375.35250854  183.92063904  308.98114014  317.43814087  278.79544067]",11.6466083527,0,2.0
70,"[ 112.14749908  153.23083496  163.78024292   20.86384583   57.66612625
   40.26221085  121.12017822  493.84381104   66.1238327    28.18266678]","[ 11.88720417   8.85512924  13.30952835  25.30999374   2.43104386
   9.26384354  26.43490982  34.86701965  20.51880074  37.56694031]","[  78.67752838  209.26174927  206.41793823  262.53359985  375.35250854
  183.92063904  308.98114014  317.43814087  278.79544067  378.26104736]",11.4412193298,0,2.0
71,"[ 153.23083496  163.78024292   20.86384583   57.66612625   40.26221085
  121.12017822  493.84381104   66.1238327    28.18266678   89.91034698]","[  8.85512924  13.30952835  25.30999374   2.43104386   9.26384354
  26.43490982  34.86701965  20.51880074  37.56694031  17.63400269]","[ 209.26174927  206.41793823  262.53359985  375.35250854  183.92063904
  308.98114014  317.43814087  278.79544067  378.26104736  429.28366089]",11.2362241745,0,2.0
72,"[ 163.78024292   20.86384583   57.66612625   40.26221085  121.12017822
  493.84381104   66.1238327    28.18266678   89.91034698  377.64245605]","[ 13.30952835  25.30999374   2.43104386   9.26384354  26.43490982
  34.86701965  20.51880074  37.56694031  17.63400269  54.42956543]","[ 206.41793823  262.53359985  375.35250854  183.92063904  308.98114014
  317.43814087  278.79544067  378.26104736  429.28366089  514.20343018]",10.8254270554,0,2.0
73,"[  20.86384583   57.66612625   40.26221085  121.12017822  493.84381104
   66.1238327    28.18266678   89.91034698  377.64245605  576.75909424]","[ 25.30999374   2.43104386   9.26384354  26.43490982  34.86701965
  20.51880074  37.56694031  17.63400269  54.42956543  48.45967102]","[ 262.53359985  375.35250854  183.92063904  308.98114014  317.43814087
  278.79544067  378.26104736  429.28366089  514.20343018  623.66851807]",10.619594574,0,2.0
74,"[  57.66612625   40.26221085  121.12017822  493.84381104   66.1238327
   28.18266678   89.91034698  377.64245605  576.75909424  112.88369751]","[  2.43104386   9.26384354  26.43490982  34.86701965  20.51880074
  37.56694031  17.63400269  54.42956543  48.45967102  15.38988686]","[ 375.35250854  183.92063904  308.98114014  317.43814087  278.79544067
  378.26104736  429.28366089  514.20343018  623.66851807  298.2036438 ]",10.4146203995,0,2.0
75,"[  40.26221085  121.12017822  493.84381104   66.1238327    28.18266678
   89.91034698  377.64245605  576.75909424  112.88369751  158.89633179]","[  9.26384354  26.43490982  34.86701965  20.51880074  37.56694031
  17.63400269  54.42956543  48.45967102  15.38988686   2.26510453]","[ 183.92063904  308.98114014  317.43814087  278.79544067  378.26104736
  429.28366089  514.20343018  623.66851807  298.2036438   199.28825378]",10.2094726562,0,2.0
76,"[ 121.12017822  493.84381104   66.1238327    28.18266678   89.91034698
  377.64245605  576.75909424  112.88369751  158.89633179  256.45730591]","[ 26.43490982  34.86701965  20.51880074  37.56694031  17.63400269
  54.42956543  48.45967102  15.38988686   2.26510453  32.21723175]","[ 308.98114014  317.43814087  278.79544067  378.26104736  429.28366089
  514.20343018  623.66851807  298.2036438   199.28825378  336.9803772 ]",10.0047969818,0,2.0
77,"[ 493.84381104   66.1238327    28.18266678   89.91034698  377.64245605
  576.75909424  112.88369751  158.89633179  256.45730591   39.2973175 ]","[ 34.86701965  20.51880074  37.56694031  17.63400269  54.42956543
  48.45967102  15.38988686   2.26510453  32.21723175  14.20765114]","[ 317.43814087  278.79544067  378.26104736  429.28366089  514.20343018
  623.66851807  298.2036438   199.28825378  336.9803772   450.21636963]",9.7998380661,0,2.0
78,"[  66.1238327    28.18266678   89.91034698  377.64245605  576.75909424
  112.88369751  158.89633179  256.45730591   39.2973175   140.52224731]","[ 20.51880074  37.56694031  17.63400269  54.42956543  48.45967102
  15.38988686   2.26510453  32.21723175  14.20765114  23.36878586]","[ 278.79544067  378.26104736  429.28366089  514.20343018  623.66851807
  298.2036438   199.28825378  336.9803772   450.21636963  233.68212891]",9.59518527985,0,2.0
79,"[  28.18266678   89.91034698  377.64245605  576.75909424  112.88369751
  158.89633179  256.45730591   39.2973175   140.52224731  105.77150726]","[ 37.56694031  17.63400269  54.42956543  48.45967102  15.38988686
   2.26510453  32.21723175  14.20765114  23.36878586  12.68865299]","[ 378.26104736  429.28366089  514.20343018  623.66851807  298.2036438
  199.28825378  336.9803772   450.21636963  233.68212891  386.52368164]",9.39085483551,0,2.0
80,"[  89.91034698  377.64245605  576.75909424  112.88369751  158.89633179
  256.45730591   39.2973175   140.52224731  105.77150726  199.26397705]","[ 17.63400269  54.42956543  48.45967102  15.38988686   2.26510453
  32.21723175  14.20765114  23.36878586  12.68865299  13.81303215]","[ 429.28366089  514.20343018  623.66851807  298.2036438   199.28825378
  336.9803772   450.21636963  233.68212891  386.52368164  497.44842529]",9.18667030334,0,2.0
81,"[ 377.64245605  576.75909424  112.88369751  158.89633179  256.45730591
   39.2973175   140.52224731  105.77150726  199.26397705  128.84147644]","[ 54.42956543  48.45967102  15.38988686   2.26510453  32.21723175
  14.20765114  23.36878586  12.68865299  13.81303215  35.72943878]","[ 514.20343018  623.66851807  298.2036438   199.28825378  336.9803772
  450.21636963  233.68212891  386.52368164  497.44842529  448.54251099]",8.9820394516,0,2.0
82,"[ 576.75909424  112.88369751  158.89633179  256.45730591   39.2973175
  140.52224731  105.77150726  199.26397705  128.84147644   71.84921265]","[ 48.45967102  15.38988686   2.26510453  32.21723175  14.20765114
  23.36878586  12.68865299  13.81303215  35.72943878   8.75189209]","[ 623.66851807  298.2036438   199.28825378  336.9803772   450.21636963
  233.68212891  386.52368164  497.44842529  448.54251099  509.30789185]",8.77789592743,0,2.0
83,"[ 112.88369751  158.89633179  256.45730591   39.2973175   140.52224731
  105.77150726  199.26397705  128.84147644   71.84921265  134.68057251]","[ 15.38988686   2.26510453  32.21723175  14.20765114  23.36878586
  12.68865299  13.81303215  35.72943878   8.75189209  10.46779823]","[ 298.2036438   199.28825378  336.9803772   450.21636963  233.68212891
  386.52368164  497.44842529  448.54251099  509.30789185  450.17822266]",8.573802948,0,2.0
84,"[ 158.89633179  256.45730591   39.2973175   140.52224731  105.77150726
  199.26397705  128.84147644   71.84921265  134.68057251   29.81978416]","[  2.26510453  32.21723175  14.20765114  23.36878586  12.68865299
  13.81303215  35.72943878   8.75189209  10.46779823  61.25858688]","[ 199.28825378  336.9803772   450.21636963  233.68212891  386.52368164
  497.44842529  448.54251099  509.30789185  450.17822266  657.2376709 ]",8.37036991119,0,2.0
85,"[ 256.45730591   39.2973175   140.52224731  105.77150726  199.26397705
  128.84147644   71.84921265  134.68057251   29.81978416  202.36929321]","[ 32.21723175  14.20765114  23.36878586  12.68865299  13.81303215
  35.72943878   8.75189209  10.46779823  61.25858688  37.20642471]","[ 336.9803772   450.21636963  233.68212891  386.52368164  497.44842529
  448.54251099  509.30789185  450.17822266  657.2376709   508.1567688 ]",8.16649627686,0,2.0
86,"[  39.2973175   140.52224731  105.77150726  199.26397705  128.84147644
   71.84921265  134.68057251   29.81978416  202.36929321   54.92228699]","[ 14.20765114  23.36878586  12.68865299  13.81303215  35.72943878
   8.75189209  10.46779823  61.25858688  37.20642471  35.25261307]","[ 450.21636963  233.68212891  386.52368164  497.44842529  448.54251099
  509.30789185  450.17822266  657.2376709   508.1567688   584.66772461]",7.96327590942,0,2.0
87,"[ 140.52224731  105.77150726  199.26397705  128.84147644   71.84921265
  134.68057251   29.81978416  202.36929321   54.92228699   96.84558868]","[ 23.36878586  12.68865299  13.81303215  35.72943878   8.75189209
  10.46779823  61.25858688  37.20642471  35.25261307  19.13906479]","[ 233.68212891  386.52368164  497.44842529  448.54251099  509.30789185
  450.17822266  657.2376709   508.1567688   584.66772461  637.34747314]",7.7589802742,0,2.0
88,"[ 105.77150726  199.26397705  128.84147644   71.84921265  134.68057251
   29.81978416  202.36929321   54.92228699   96.84558868   11.02879333]","[ 12.68865299  13.81303215  35.72943878   8.75189209  10.46779823
  61.25858688  37.20642471  35.25261307  19.13906479  49.07682037]","[ 386.52368164  497.44842529  448.54251099  509.30789185  450.17822266
  657.2376709   508.1567688   584.66772461  637.34747314  718.28277588]",7.55529928207,0,2.0
89,"[ 199.26397705  128.84147644   71.84921265  134.68057251   29.81978416
  202.36929321   54.92228699   96.84558868   11.02879333  113.36260986]","[ 13.81303215  35.72943878   8.75189209  10.46779823  61.25858688
  37.20642471  35.25261307  19.13906479  49.07682037  35.04806137]","[ 497.44842529  448.54251099  509.30789185  450.17822266  657.2376709
  508.1567688   584.66772461  637.34747314  718.28277588  741.40319824]",7.35066175461,0,2.0
90,"[ 128.84147644   71.84921265  134.68057251   29.81978416  202.36929321
   54.92228699   96.84558868   11.02879333  113.36260986    8.91344166]","[ 35.72943878   8.75189209  10.46779823  61.25858688  37.20642471
  35.25261307  19.13906479  49.07682037  35.04806137  16.5715847 ]","[ 448.54251099  509.30789185  450.17822266  657.2376709   508.1567688
  584.66772461  637.34747314  718.28277588  741.40319824  610.0715332 ]",7.1466050148,0,2.0
91,"[  71.84921265  134.68057251   29.81978416  202.36929321   54.92228699
   96.84558868   11.02879333  113.36260986    8.91344166   40.32503128]","[  8.75189209  10.46779823  61.25858688  37.20642471  35.25261307
  19.13906479  49.07682037  35.04806137  16.5715847   45.69996643]","[ 509.30789185  450.17822266  657.2376709   508.1567688   584.66772461
  637.34747314  718.28277588  741.40319824  610.0715332   681.74505615]",6.94318056107,0,2.0
92,"[ 134.68057251   29.81978416  202.36929321   54.92228699   96.84558868
   11.02879333  113.36260986    8.91344166   40.32503128  297.17047119]","[ 10.46779823  61.25858688  37.20642471  35.25261307  19.13906479
  49.07682037  35.04806137  16.5715847   45.69996643  56.36883163]","[ 450.17822266  657.2376709   508.1567688   584.66772461  637.34747314
  718.28277588  741.40319824  610.0715332   681.74505615  768.10534668]",6.73970413208,0,2.0
93,"[  29.81978416  202.36929321   54.92228699   96.84558868   11.02879333
  113.36260986    8.91344166   40.32503128  297.17047119  148.6525116 ]","[ 61.25858688  37.20642471  35.25261307  19.13906479  49.07682037
  35.04806137  16.5715847   45.69996643  56.36883163  42.69483566]","[ 657.2376709   508.1567688   584.66772461  637.34747314  718.28277588
  741.40319824  610.0715332   681.74505615  768.10534668  768.83740234]",6.53508615494,0,2.0
94,"[ 202.36929321   54.92228699   96.84558868   11.02879333  113.36260986
    8.91344166   40.32503128  297.17047119  148.6525116    91.99454498]","[ 37.20642471  35.25261307  19.13906479  49.07682037  35.04806137
  16.5715847   45.69996643  56.36883163  42.69483566  41.8788414 ]","[ 508.1567688   584.66772461  637.34747314  718.28277588  741.40319824
  610.0715332   681.74505615  768.10534668  768.83740234  758.015625  ]",6.33067178726,0,2.0
95,"[  54.92228699   96.84558868   11.02879333  113.36260986    8.91344166
   40.32503128  297.17047119  148.6525116    91.99454498  114.77817535]","[ 35.25261307  19.13906479  49.07682037  35.04806137  16.5715847
  45.69996643  56.36883163  42.69483566  41.8788414   44.99317169]","[ 584.66772461  637.34747314  718.28277588  741.40319824  610.0715332
  681.74505615  768.10534668  768.83740234  758.015625    731.0458374 ]",6.12510204315,0,2.0
96,"[  96.84558868   11.02879333  113.36260986    8.91344166   40.32503128
  297.17047119  148.6525116    91.99454498  114.77817535   33.30824661]","[ 19.13906479  49.07682037  35.04806137  16.5715847   45.69996643
  56.36883163  42.69483566  41.8788414   44.99317169  38.30570221]","[ 637.34747314  718.28277588  741.40319824  610.0715332   681.74505615
  768.10534668  768.83740234  758.015625    731.0458374   763.66491699]",5.92036247253,0,2.0
97,"[  11.02879333  113.36260986    8.91344166   40.32503128  297.17047119
  148.6525116    91.99454498  114.77817535   33.30824661   65.94906616]","[ 49.07682037  35.04806137  16.5715847   45.69996643  56.36883163
  42.69483566  41.8788414   44.99317169  38.30570221  60.86908722]","[ 718.28277588  741.40319824  610.0715332   681.74505615  768.10534668
  768.83740234  758.015625    731.0458374   763.66491699  895.69061279]",5.71460056305,0,2.0
98,"[ 113.36260986    8.91344166   40.32503128  297.17047119  148.6525116
   91.99454498  114.77817535   33.30824661   65.94906616   27.80772591]","[ 35.04806137  16.5715847   45.69996643  56.36883163  42.69483566
  41.8788414   44.99317169  38.30570221  60.86908722  24.72350883]","[ 741.40319824  610.0715332   681.74505615  768.10534668  768.83740234
  758.015625    731.0458374   763.66491699  895.69061279  910.49530029]",5.5100979805,0,2.0
99,"[   8.91344166   40.32503128  297.17047119  148.6525116    91.99454498
  114.77817535   33.30824661   65.94906616   27.80772591  127.00878143]","[ 16.5715847   45.69996643  56.36883163  42.69483566  41.8788414
  44.99317169  38.30570221  60.86908722  24.72350883  52.32436371]","[ 610.0715332   681.74505615  768.10534668  768.83740234  758.015625
  731.0458374   763.66491699  895.69061279  910.49530029  738.23535156]",5.30439472198,0,2.0
100,"[  40.32503128  297.17047119  148.6525116    91.99454498  114.77817535
   33.30824661   65.94906616   27.80772591  127.00878143  141.54733276]","[ 45.69996643  56.36883163  42.69483566  41.8788414   44.99317169
  38.30570221  60.86908722  24.72350883  52.32436371  61.70564651]","[ 681.74505615  768.10534668  768.83740234  758.015625    731.0458374
  763.66491699  895.69061279  910.49530029  738.23535156  952.55688477]",5.0998673439,0,2.0
101,"[ 297.17047119  148.6525116    91.99454498  114.77817535   33.30824661
   65.94906616   27.80772591  127.00878143  141.54733276  258.06533813]","[ 56.36883163  42.69483566  41.8788414   44.99317169  38.30570221
  60.86908722  24.72350883  52.32436371  61.70564651  47.48145676]","[ 768.10534668  768.83740234  758.015625    731.0458374   763.66491699
  895.69061279  910.49530029  738.23535156  952.55688477  891.99053955]",4.87765789032,0,2.0
102,"[ 148.6525116    91.99454498  114.77817535   33.30824661   65.94906616
   27.80772591  127.00878143  141.54733276  258.06533813  120.33551788]","[ 42.69483566  41.8788414   44.99317169  38.30570221  60.86908722
  24.72350883  52.32436371  61.70564651  47.48145676  80.91384125]","[ 768.83740234  758.015625    731.0458374   763.66491699  895.69061279
  910.49530029  738.23535156  952.55688477  891.99053955  992.94921875]",4.68956136703,0,2.0
103,"[  91.99454498  114.77817535   33.30824661   65.94906616   27.80772591
  127.00878143  141.54733276  258.06533813  120.33551788   14.85634613]","[  41.8788414    44.99317169   38.30570221   60.86908722   24.72350883
   52.32436371   61.70564651   47.48145676   80.91384125  112.87070465]","[  758.015625     731.0458374    763.66491699   895.69061279   910.49530029
   738.23535156   952.55688477   891.99053955   992.94921875  1066.01171875]",4.48411941528,0,2.0
104,"[ 114.77817535   33.30824661   65.94906616   27.80772591  127.00878143
  141.54733276  258.06533813  120.33551788   14.85634613   40.98903275]","[  44.99317169   38.30570221   60.86908722   24.72350883   52.32436371
   61.70564651   47.48145676   80.91384125  112.87070465   96.49690247]","[  731.0458374    763.66491699   895.69061279   910.49530029   738.23535156
   952.55688477   891.99053955   992.94921875  1066.01171875  1051.70568848]",4.27934741974,0,2.0
105,"[  33.30824661   65.94906616   27.80772591  127.00878143  141.54733276
  258.06533813  120.33551788   14.85634613   40.98903275   26.38313293]","[  38.30570221   60.86908722   24.72350883   52.32436371   61.70564651
   47.48145676   80.91384125  112.87070465   96.49690247  116.50536346]","[  763.66491699   895.69061279   910.49530029   738.23535156   952.55688477
   891.99053955   992.94921875  1066.01171875  1051.70568848   996.72601318]",4.07548284531,0,2.0
106,"[  65.94906616   27.80772591  127.00878143  141.54733276  258.06533813
  120.33551788   14.85634613   40.98903275   26.38313293  119.32292938]","[  60.86908722   24.72350883   52.32436371   61.70564651   47.48145676
   80.91384125  112.87070465   96.49690247  116.50536346   87.45462799]","[  895.69061279   910.49530029   738.23535156   952.55688477   891.99053955
   992.94921875  1066.01171875  1051.70568848   996.72601318  1247.11120605]",3.87193799019,0,2.0
107,"[  27.80772591  127.00878143  141.54733276  258.06533813  120.33551788
   14.85634613   40.98903275   26.38313293  119.32292938  281.52700806]","[  24.72350883   52.32436371   61.70564651   47.48145676   80.91384125
  112.87070465   96.49690247  116.50536346   87.45462799   33.96260071]","[  910.49530029   738.23535156   952.55688477   891.99053955   992.94921875
  1066.01171875  1051.70568848   996.72601318  1247.11120605   218.88551331]",3.46326208115,0,2.0
108,"[ 127.00878143  141.54733276  258.06533813  120.33551788   14.85634613
   40.98903275   26.38313293  119.32292938  281.52700806   46.64935303]","[  52.32436371   61.70564651   47.48145676   80.91384125  112.87070465
   96.49690247  116.50536346   87.45462799   33.96260071  148.173172  ]","[  738.23535156   952.55688477   891.99053955   992.94921875  1066.01171875
  1051.70568848   996.72601318  1247.11120605   218.88551331  1512.82775879]",3.25793862343,0,2.0
109,"[ 141.54733276  258.06533813  120.33551788   14.85634613   40.98903275
   26.38313293  119.32292938  281.52700806   46.64935303   58.46989822]","[  61.70564651   47.48145676   80.91384125  112.87070465   96.49690247
  116.50536346   87.45462799   33.96260071  148.173172    198.86877441]","[  952.55688477   891.99053955   992.94921875  1066.01171875  1051.70568848
   996.72601318  1247.11120605   218.88551331  1512.82775879  1774.18444824]",3.05378484726,0,2.0
110,"[ 258.06533813  120.33551788   14.85634613   40.98903275   26.38313293
  119.32292938  281.52700806   46.64935303   58.46989822   59.08607864]","[  47.48145676   80.91384125  112.87070465   96.49690247  116.50536346
   87.45462799   33.96260071  148.173172    198.86877441  153.68647766]","[  891.99053955   992.94921875  1066.01171875  1051.70568848   996.72601318
  1247.11120605   218.88551331  1512.82775879  1774.18444824  2100.71044922]",2.84845209122,0,2.0
111,"[ 120.33551788   14.85634613   40.98903275   26.38313293  119.32292938
  281.52700806   46.64935303   58.46989822   59.08607864   71.8544693 ]","[  80.91384125  112.87070465   96.49690247  116.50536346   87.45462799
   33.96260071  148.173172    198.86877441  153.68647766   73.0921936 ]","[  992.94921875  1066.01171875  1051.70568848   996.72601318  1247.11120605
   218.88551331  1512.82775879  1774.18444824  2100.71044922  1718.78674316]",2.64436554909,0,2.0
112,"[  14.85634613   40.98903275   26.38313293  119.32292938  281.52700806
   46.64935303   58.46989822   59.08607864   71.8544693    15.29967213]","[ 112.87070465   96.49690247  116.50536346   87.45462799   33.96260071
  148.173172    198.86877441  153.68647766   73.0921936    93.3241806 ]","[ 1066.01171875  1051.70568848   996.72601318  1247.11120605   218.88551331
  1512.82775879  1774.18444824  2100.71044922  1718.78674316  1203.40869141]",2.43855118752,0,2.0
113,"[  40.98903275   26.38313293  119.32292938  281.52700806   46.64935303
   58.46989822   59.08607864   71.8544693    15.29967213   44.47676468]","[  96.49690247  116.50536346   87.45462799   33.96260071  148.173172
  198.86877441  153.68647766   73.0921936    93.3241806    92.08494568]","[ 1051.70568848   996.72601318  1247.11120605   218.88551331  1512.82775879
  1774.18444824  2100.71044922  1718.78674316  1203.40869141  1138.49316406]",2.23390984535,0,2.0
114,"[  26.38313293  119.32292938  281.52700806   46.64935303   58.46989822
   59.08607864   71.8544693    15.29967213   44.47676468   54.31824493]","[ 116.50536346   87.45462799   33.96260071  148.173172    198.86877441
  153.68647766   73.0921936    93.3241806    92.08494568  111.85609436]","[  996.72601318  1247.11120605   218.88551331  1512.82775879  1774.18444824
  2100.71044922  1718.78674316  1203.40869141  1138.49316406  1285.16577148]",2.01185250282,0,2.0
