,activation_0,activation_1,dist,id,vel,"('activation_2',)"
91,"[ 445.98312378  557.67541504  572.99237061  519.7467041   728.16241455
  735.07946777  666.28564453  738.32910156  815.4342041   811.31427002]","[ 37.89200211  44.0341835   50.1634903   41.92036438  48.89630127
  67.07736206  48.80385208  45.46385193  53.48151016  41.92501068]",6.84758234024,0,2.0,"[  64.97640228  209.15287781  315.02700806  127.10159302  108.99898529
  222.02223206  172.33872986   90.58985138  263.65179443   92.28270721]"
92,"[ 557.67541504  572.99237061  519.7467041   728.16241455  735.07946777
  666.28564453  738.32910156  815.4342041   811.31427002  906.66882324]","[ 44.0341835   50.1634903   41.92036438  48.89630127  67.07736206
  48.80385208  45.46385193  53.48151016  41.92501068  66.11051941]",6.64400720596,0,2.0,"[ 209.15287781  315.02700806  127.10159302  108.99898529  222.02223206
  172.33872986   90.58985138  263.65179443   92.28270721  460.79855347]"
93,"[ 572.99237061  519.7467041   728.16241455  735.07946777  666.28564453
  738.32910156  815.4342041   811.31427002  906.66882324  918.22467041]","[ 50.1634903   41.92036438  48.89630127  67.07736206  48.80385208
  45.46385193  53.48151016  41.92501068  66.11051941  69.49794769]",6.43925952911,0,2.0,"[ 315.02700806  127.10159302  108.99898529  222.02223206  172.33872986
   90.58985138  263.65179443   92.28270721  460.79855347  284.56451416]"
94,"[ 519.7467041   728.16241455  735.07946777  666.28564453  738.32910156
  815.4342041   811.31427002  906.66882324  918.22467041  877.34448242]","[ 41.92036438  48.89630127  67.07736206  48.80385208  45.46385193
  53.48151016  41.92501068  66.11051941  69.49794769  69.75202179]",6.23513746262,0,2.0,"[ 127.10159302  108.99898529  222.02223206  172.33872986   90.58985138
  263.65179443   92.28270721  460.79855347  284.56451416  188.91963196]"
95,"[ 728.16241455  735.07946777  666.28564453  738.32910156  815.4342041
  811.31427002  906.66882324  918.22467041  877.34448242  841.24359131]","[ 48.89630127  67.07736206  48.80385208  45.46385193  53.48151016
  41.92501068  66.11051941  69.49794769  69.75202179  60.00249481]",6.02980232239,0,2.0,"[ 108.99898529  222.02223206  172.33872986   90.58985138  263.65179443
   92.28270721  460.79855347  284.56451416  188.91963196   90.82728577]"
96,"[ 735.07946777  666.28564453  738.32910156  815.4342041   811.31427002
  906.66882324  918.22467041  877.34448242  841.24359131  895.42272949]","[ 67.07736206  48.80385208  45.46385193  53.48151016  41.92501068
  66.11051941  69.49794769  69.75202179  60.00249481  60.9969101 ]",5.82521104813,0,2.0,"[ 222.02223206  172.33872986   90.58985138  263.65179443   92.28270721
  460.79855347  284.56451416  188.91963196   90.82728577  194.80157471]"
97,"[ 666.28564453  738.32910156  815.4342041   811.31427002  906.66882324
  918.22467041  877.34448242  841.24359131  895.42272949  882.97039795]","[ 48.80385208  45.46385193  53.48151016  41.92501068  66.11051941
  69.49794769  69.75202179  60.00249481  60.9969101   53.67152405]",5.61979055405,0,2.0,"[ 172.33872986   90.58985138  263.65179443   92.28270721  460.79855347
  284.56451416  188.91963196   90.82728577  194.80157471  156.17021179]"
98,"[  738.32910156   815.4342041    811.31427002   906.66882324   918.22467041
   877.34448242   841.24359131   895.42272949   882.97039795  1026.69396973]","[ 45.46385193  53.48151016  41.92501068  66.11051941  69.49794769
  69.75202179  60.00249481  60.9969101   53.67152405  70.98039246]",5.41517114639,0,2.0,"[  90.58985138  263.65179443   92.28270721  460.79855347  284.56451416
  188.91963196   90.82728577  194.80157471  156.17021179  143.28257751]"
99,"[  815.4342041    811.31427002   906.66882324   918.22467041   877.34448242
   841.24359131   895.42272949   882.97039795  1026.69396973  1024.27685547]","[ 53.48151016  41.92501068  66.11051941  69.49794769  69.75202179
  60.00249481  60.9969101   53.67152405  70.98039246  64.52282715]",5.2100687027,0,2.0,"[ 263.65179443   92.28270721  460.79855347  284.56451416  188.91963196
   90.82728577  194.80157471  156.17021179  143.28257751  228.25152588]"
100,"[  811.31427002   906.66882324   918.22467041   877.34448242   841.24359131
   895.42272949   882.97039795  1026.69396973  1024.27685547  1128.55554199]","[ 41.92501068  66.11051941  69.49794769  69.75202179  60.00249481
  60.9969101   53.67152405  70.98039246  64.52282715  75.40126801]",5.00550031662,0,2.0,"[  92.28270721  460.79855347  284.56451416  188.91963196   90.82728577
  194.80157471  156.17021179  143.28257751  228.25152588  301.35592651]"
101,"[  906.66882324   918.22467041   877.34448242   841.24359131   895.42272949
   882.97039795  1026.69396973  1024.27685547  1128.55554199   772.01300049]","[ 66.11051941  69.49794769  69.75202179  60.00249481  60.9969101
  53.67152405  70.98039246  64.52282715  75.40126801  52.70941544]",4.80058097839,0,2.0,"[ 460.79855347  284.56451416  188.91963196   90.82728577  194.80157471
  156.17021179  143.28257751  228.25152588  301.35592651  317.24417114]"
102,"[  918.22467041   877.34448242   841.24359131   895.42272949   882.97039795
  1026.69396973  1024.27685547  1128.55554199   772.01300049   930.28082275]","[ 69.49794769  69.75202179  60.00249481  60.9969101   53.67152405
  70.98039246  64.52282715  75.40126801  52.70941544  46.07320786]",4.59598684311,0,2.0,"[ 284.56451416  188.91963196   90.82728577  194.80157471  156.17021179
  143.28257751  228.25152588  301.35592651  317.24417114  180.72923279]"
103,"[  877.34448242   841.24359131   895.42272949   882.97039795  1026.69396973
  1024.27685547  1128.55554199   772.01300049   930.28082275   942.76043701]","[ 69.75202179  60.00249481  60.9969101   53.67152405  70.98039246
  64.52282715  75.40126801  52.70941544  46.07320786  41.83335876]",4.39115667343,0,2.0,"[ 188.91963196   90.82728577  194.80157471  156.17021179  143.28257751
  228.25152588  301.35592651  317.24417114  180.72923279  126.23444366]"
104,"[  841.24359131   895.42272949   882.97039795  1026.69396973  1024.27685547
  1128.55554199   772.01300049   930.28082275   942.76043701   898.75860596]","[ 60.00249481  60.9969101   53.67152405  70.98039246  64.52282715
  75.40126801  52.70941544  46.07320786  41.83335876  49.08407593]",4.18624305725,0,2.0,"[  90.82728577  194.80157471  156.17021179  143.28257751  228.25152588
  301.35592651  317.24417114  180.72923279  126.23444366   27.09207535]"
105,"[  895.42272949   882.97039795  1026.69396973  1024.27685547  1128.55554199
   772.01300049   930.28082275   942.76043701   898.75860596   747.86846924]","[ 60.9969101   53.67152405  70.98039246  64.52282715  75.40126801
  52.70941544  46.07320786  41.83335876  49.08407593  47.41812897]",3.98215436935,0,2.0,"[ 194.80157471  156.17021179  143.28257751  228.25152588  301.35592651
  317.24417114  180.72923279  126.23444366   27.09207535  193.92840576]"
106,"[  882.97039795  1026.69396973  1024.27685547  1128.55554199   772.01300049
   930.28082275   942.76043701   898.75860596   747.86846924  1024.92736816]","[ 53.67152405  70.98039246  64.52282715  75.40126801  52.70941544
  46.07320786  41.83335876  49.08407593  47.41812897  50.3191452 ]",3.77889204025,0,2.0,"[ 156.17021179  143.28257751  228.25152588  301.35592651  317.24417114
  180.72923279  126.23444366   27.09207535  193.92840576  333.40222168]"
107,"[ 1026.69396973  1024.27685547  1128.55554199   772.01300049   930.28082275
   942.76043701   898.75860596   747.86846924  1024.92736816  1198.54980469]","[ 70.98039246  64.52282715  75.40126801  52.70941544  46.07320786
  41.83335876  49.08407593  47.41812897  50.3191452   46.52420044]",3.57391214371,0,2.0,"[ 143.28257751  228.25152588  301.35592651  317.24417114  180.72923279
  126.23444366   27.09207535  193.92840576  333.40222168  322.25012207]"
108,"[ 1024.27685547  1128.55554199   772.01300049   930.28082275   942.76043701
   898.75860596   747.86846924  1024.92736816  1198.54980469  1309.86132812]","[ 64.52282715  75.40126801  52.70941544  46.07320786  41.83335876
  49.08407593  47.41812897  50.3191452   46.52420044  45.53104401]",3.36974191666,0,2.0,"[ 228.25152588  301.35592651  317.24417114  180.72923279  126.23444366
   27.09207535  193.92840576  333.40222168  322.25012207  284.37533569]"
109,"[ 1128.55554199   772.01300049   930.28082275   942.76043701   898.75860596
   747.86846924  1024.92736816  1198.54980469  1309.86132812   763.26641846]","[ 75.40126801  52.70941544  46.07320786  41.83335876  49.08407593
  47.41812897  50.3191452   46.52420044  45.53104401  38.19942093]",3.16438317299,0,2.0,"[ 301.35592651  317.24417114  180.72923279  126.23444366   27.09207535
  193.92840576  333.40222168  322.25012207  284.37533569  349.04190063]"
110,"[  772.01300049   930.28082275   942.76043701   898.75860596   747.86846924
  1024.92736816  1198.54980469  1309.86132812   763.26641846   818.80877686]","[ 52.70941544  46.07320786  41.83335876  49.08407593  47.41812897
  50.3191452   46.52420044  45.53104401  38.19942093  49.25473404]",2.95975613594,0,2.0,"[ 317.24417114  180.72923279  126.23444366   27.09207535  193.92840576
  333.40222168  322.25012207  284.37533569  349.04190063  454.25125122]"
111,"[  930.28082275   942.76043701   898.75860596   747.86846924  1024.92736816
  1198.54980469  1309.86132812   763.26641846   818.80877686   953.94042969]","[ 46.07320786  41.83335876  49.08407593  47.41812897  50.3191452
  46.52420044  45.53104401  38.19942093  49.25473404  39.80552292]",2.75454902649,0,2.0,"[ 180.72923279  126.23444366   27.09207535  193.92840576  333.40222168
  322.25012207  284.37533569  349.04190063  454.25125122  405.73916626]"
112,"[  942.76043701   898.75860596   747.86846924  1024.92736816  1198.54980469
  1309.86132812   763.26641846   818.80877686   953.94042969   591.34570312]","[ 41.83335876  49.08407593  47.41812897  50.3191452   46.52420044
  45.53104401  38.19942093  49.25473404  39.80552292  28.58285522]",2.54988074303,0,2.0,"[ 126.23444366   27.09207535  193.92840576  333.40222168  322.25012207
  284.37533569  349.04190063  454.25125122  405.73916626  381.5055542 ]"
113,"[  898.75860596   747.86846924  1024.92736816  1198.54980469  1309.86132812
   763.26641846   818.80877686   953.94042969   591.34570312   962.67883301]","[ 49.08407593  47.41812897  50.3191452   46.52420044  45.53104401
  38.19942093  49.25473404  39.80552292  28.58285522  57.93722153]",2.34417915344,0,2.0,"[  27.09207535  193.92840576  333.40222168  322.25012207  284.37533569
  349.04190063  454.25125122  405.73916626  381.5055542   471.39910889]"
114,"[  747.86846924  1024.92736816  1198.54980469  1309.86132812   763.26641846
   818.80877686   953.94042969   591.34570312   962.67883301   766.89074707]","[ 47.41812897  50.3191452   46.52420044  45.53104401  38.19942093
  49.25473404  39.80552292  28.58285522  57.93722153  57.16523743]",2.13861560822,0,2.0,"[ 193.92840576  333.40222168  322.25012207  284.37533569  349.04190063
  454.25125122  405.73916626  381.5055542   471.39910889  467.10247803]"
