,activation_0,activation_1,activation_2,activation_3,activation_4,dist,id,vel
40,"[ 720.67962646  423.18515015   38.22685623  708.58422852  114.32696533
  394.75869751   66.49462891  168.66601562  708.9387207   156.22395325]","[ 392.7961731   324.11010742   80.98378754  560.17254639   17.82599068
  631.04406738  193.21226501    4.27155972  737.42144775  184.83337402]","[ 240.62843323  172.92883301   51.10916138  205.48339844  242.05795288
  390.06668091  226.08055115  144.19154358  418.38128662   34.68841934]","[ 455.77734375  328.78497314  194.83659363   25.46787453  175.32273865
  158.70306396  257.32452393  186.47164917   92.41757202  295.45645142]","[ 140.31105042  251.02380371   48.174263     35.94186401   13.11174393
  156.71440125  134.09159851   49.28498077    9.68268394  161.96469116]",29.6402378082,0,3.0
41,"[ 423.18515015   38.22685623  708.58422852  114.32696533  394.75869751
   66.49462891  168.66601562  708.9387207   156.22395325  468.44671631]","[ 324.11010742   80.98378754  560.17254639   17.82599068  631.04406738
  193.21226501    4.27155972  737.42144775  184.83337402  473.49688721]","[ 172.92883301   51.10916138  205.48339844  242.05795288  390.06668091
  226.08055115  144.19154358  418.38128662   34.68841934  253.93354797]","[ 328.78497314  194.83659363   25.46787453  175.32273865  158.70306396
  257.32452393  186.47164917   92.41757202  295.45645142  141.19630432]","[ 251.02380371   48.174263     35.94186401   13.11174393  156.71440125
  134.09159851   49.28498077    9.68268394  161.96469116   41.90438843]",29.3321819305,0,3.0
42,"[  38.22685623  708.58422852  114.32696533  394.75869751   66.49462891
  168.66601562  708.9387207   156.22395325  468.44671631  221.16226196]","[  80.98378754  560.17254639   17.82599068  631.04406738  193.21226501
    4.27155972  737.42144775  184.83337402  473.49688721   83.70144653]","[  51.10916138  205.48339844  242.05795288  390.06668091  226.08055115
  144.19154358  418.38128662   34.68841934  253.93354797  322.56985474]","[ 194.83659363   25.46787453  175.32273865  158.70306396  257.32452393
  186.47164917   92.41757202  295.45645142  141.19630432  306.74560547]","[  48.174263     35.94186401   13.11174393  156.71440125  134.09159851
   49.28498077    9.68268394  161.96469116   41.90438843   76.98387146]",29.0226554871,0,3.0
43,"[ 708.58422852  114.32696533  394.75869751   66.49462891  168.66601562
  708.9387207   156.22395325  468.44671631  221.16226196   72.65791321]","[ 560.17254639   17.82599068  631.04406738  193.21226501    4.27155972
  737.42144775  184.83337402  473.49688721   83.70144653  429.59152222]","[ 205.48339844  242.05795288  390.06668091  226.08055115  144.19154358
  418.38128662   34.68841934  253.93354797  322.56985474  475.46792603]","[  25.46787453  175.32273865  158.70306396  257.32452393  186.47164917
   92.41757202  295.45645142  141.19630432  306.74560547   65.30073547]","[  35.94186401   13.11174393  156.71440125  134.09159851   49.28498077
    9.68268394  161.96469116   41.90438843   76.98387146   60.38751221]",28.712852478,0,3.0
44,"[  114.32696533   394.75869751    66.49462891   168.66601562   708.9387207
   156.22395325   468.44671631   221.16226196    72.65791321  1039.87573242]","[  17.82599068  631.04406738  193.21226501    4.27155972  737.42144775
  184.83337402  473.49688721   83.70144653  429.59152222  642.64025879]","[ 242.05795288  390.06668091  226.08055115  144.19154358  418.38128662
   34.68841934  253.93354797  322.56985474  475.46792603  179.26902771]","[ 175.32273865  158.70306396  257.32452393  186.47164917   92.41757202
  295.45645142  141.19630432  306.74560547   65.30073547  309.28945923]","[  13.11174393  156.71440125  134.09159851   49.28498077    9.68268394
  161.96469116   41.90438843   76.98387146   60.38751221  117.79486084]",28.4028625488,0,3.0
45,"[  394.75869751    66.49462891   168.66601562   708.9387207    156.22395325
   468.44671631   221.16226196    72.65791321  1039.87573242   634.52386475]","[ 631.04406738  193.21226501    4.27155972  737.42144775  184.83337402
  473.49688721   83.70144653  429.59152222  642.64025879  793.64196777]","[ 390.06668091  226.08055115  144.19154358  418.38128662   34.68841934
  253.93354797  322.56985474  475.46792603  179.26902771  239.87507629]","[ 158.70306396  257.32452393  186.47164917   92.41757202  295.45645142
  141.19630432  306.74560547   65.30073547  309.28945923  306.36865234]","[ 156.71440125  134.09159851   49.28498077    9.68268394  161.96469116
   41.90438843   76.98387146   60.38751221  117.79486084  218.25325012]",28.0926055908,0,3.0
46,"[   66.49462891   168.66601562   708.9387207    156.22395325   468.44671631
   221.16226196    72.65791321  1039.87573242   634.52386475   290.96133423]","[ 193.21226501    4.27155972  737.42144775  184.83337402  473.49688721
   83.70144653  429.59152222  642.64025879  793.64196777  181.56736755]","[ 226.08055115  144.19154358  418.38128662   34.68841934  253.93354797
  322.56985474  475.46792603  179.26902771  239.87507629   47.76543045]","[ 257.32452393  186.47164917   92.41757202  295.45645142  141.19630432
  306.74560547   65.30073547  309.28945923  306.36865234   14.85470486]","[ 134.09159851   49.28498077    9.68268394  161.96469116   41.90438843
   76.98387146   60.38751221  117.79486084  218.25325012   16.29013443]",27.781452179,0,3.0
47,"[  168.66601562   708.9387207    156.22395325   468.44671631   221.16226196
    72.65791321  1039.87573242   634.52386475   290.96133423   330.07434082]","[   4.27155972  737.42144775  184.83337402  473.49688721   83.70144653
  429.59152222  642.64025879  793.64196777  181.56736755  436.18444824]","[ 144.19154358  418.38128662   34.68841934  253.93354797  322.56985474
  475.46792603  179.26902771  239.87507629   47.76543045  232.5561676 ]","[ 186.47164917   92.41757202  295.45645142  141.19630432  306.74560547
   65.30073547  309.28945923  306.36865234   14.85470486  101.3052063 ]","[  49.28498077    9.68268394  161.96469116   41.90438843   76.98387146
   60.38751221  117.79486084  218.25325012   16.29013443  129.65266418]",27.469669342,0,3.0
48,"[  708.9387207    156.22395325   468.44671631   221.16226196    72.65791321
  1039.87573242   634.52386475   290.96133423   330.07434082   472.17770386]","[ 737.42144775  184.83337402  473.49688721   83.70144653  429.59152222
  642.64025879  793.64196777  181.56736755  436.18444824  374.6567688 ]","[ 418.38128662   34.68841934  253.93354797  322.56985474  475.46792603
  179.26902771  239.87507629   47.76543045  232.5561676    47.54800797]","[  92.41757202  295.45645142  141.19630432  306.74560547   65.30073547
  309.28945923  306.36865234   14.85470486  101.3052063   159.48699951]","[   9.68268394  161.96469116   41.90438843   76.98387146   60.38751221
  117.79486084  218.25325012   16.29013443  129.65266418   20.19291306]",27.1577262878,0,3.0
49,"[  156.22395325   468.44671631   221.16226196    72.65791321  1039.87573242
   634.52386475   290.96133423   330.07434082   472.17770386   343.38476562]","[ 184.83337402  473.49688721   83.70144653  429.59152222  642.64025879
  793.64196777  181.56736755  436.18444824  374.6567688   278.62362671]","[  34.68841934  253.93354797  322.56985474  475.46792603  179.26902771
  239.87507629   47.76543045  232.5561676    47.54800797   11.71256733]","[ 295.45645142  141.19630432  306.74560547   65.30073547  309.28945923
  306.36865234   14.85470486  101.3052063   159.48699951  242.83587646]","[ 161.96469116   41.90438843   76.98387146   60.38751221  117.79486084
  218.25325012   16.29013443  129.65266418   20.19291306  116.88869476]",26.8454742432,0,3.0
50,"[  468.44671631   221.16226196    72.65791321  1039.87573242   634.52386475
   290.96133423   330.07434082   472.17770386   343.38476562    26.45850182]","[ 473.49688721   83.70144653  429.59152222  642.64025879  793.64196777
  181.56736755  436.18444824  374.6567688   278.62362671  153.24813843]","[ 253.93354797  322.56985474  475.46792603  179.26902771  239.87507629
   47.76543045  232.5561676    47.54800797   11.71256733  115.07363129]","[ 141.19630432  306.74560547   65.30073547  309.28945923  306.36865234
   14.85470486  101.3052063   159.48699951  242.83587646  432.97055054]","[  41.90438843   76.98387146   60.38751221  117.79486084  218.25325012
   16.29013443  129.65266418   20.19291306  116.88869476  195.73646545]",26.5337638855,0,3.0
51,"[  221.16226196    72.65791321  1039.87573242   634.52386475   290.96133423
   330.07434082   472.17770386   343.38476562    26.45850182   405.58953857]","[  83.70144653  429.59152222  642.64025879  793.64196777  181.56736755
  436.18444824  374.6567688   278.62362671  153.24813843  216.74607849]","[ 322.56985474  475.46792603  179.26902771  239.87507629   47.76543045
  232.5561676    47.54800797   11.71256733  115.07363129  365.56378174]","[ 306.74560547   65.30073547  309.28945923  306.36865234   14.85470486
  101.3052063   159.48699951  242.83587646  432.97055054  451.84136963]","[  76.98387146   60.38751221  117.79486084  218.25325012   16.29013443
  129.65266418   20.19291306  116.88869476  195.73646545  168.04222107]",26.2212333679,0,3.0
52,"[   72.65791321  1039.87573242   634.52386475   290.96133423   330.07434082
   472.17770386   343.38476562    26.45850182   405.58953857  1079.45410156]","[ 429.59152222  642.64025879  793.64196777  181.56736755  436.18444824
  374.6567688   278.62362671  153.24813843  216.74607849  836.78570557]","[ 475.46792603  179.26902771  239.87507629   47.76543045  232.5561676
   47.54800797   11.71256733  115.07363129  365.56378174  313.76593018]","[  65.30073547  309.28945923  306.36865234   14.85470486  101.3052063
  159.48699951  242.83587646  432.97055054  451.84136963  137.90312195]","[  60.38751221  117.79486084  218.25325012   16.29013443  129.65266418
   20.19291306  116.88869476  195.73646545  168.04222107  137.98736572]",25.9100608826,0,3.0
53,"[ 1039.87573242   634.52386475   290.96133423   330.07434082   472.17770386
   343.38476562    26.45850182   405.58953857  1079.45410156   190.13607788]","[ 642.64025879  793.64196777  181.56736755  436.18444824  374.6567688
  278.62362671  153.24813843  216.74607849  836.78570557   19.09615326]","[ 179.26902771  239.87507629   47.76543045  232.5561676    47.54800797
   11.71256733  115.07363129  365.56378174  313.76593018  225.6552124 ]","[ 309.28945923  306.36865234   14.85470486  101.3052063   159.48699951
  242.83587646  432.97055054  451.84136963  137.90312195  170.58699036]","[ 117.79486084  218.25325012   16.29013443  129.65266418   20.19291306
  116.88869476  195.73646545  168.04222107  137.98736572    1.25539446]",25.6001853943,0,3.0
54,"[  634.52386475   290.96133423   330.07434082   472.17770386   343.38476562
    26.45850182   405.58953857  1079.45410156   190.13607788   619.58154297]","[ 793.64196777  181.56736755  436.18444824  374.6567688   278.62362671
  153.24813843  216.74607849  836.78570557   19.09615326  541.06500244]","[ 239.87507629   47.76543045  232.5561676    47.54800797   11.71256733
  115.07363129  365.56378174  313.76593018  225.6552124   320.13677979]","[ 306.36865234   14.85470486  101.3052063   159.48699951  242.83587646
  432.97055054  451.84136963  137.90312195  170.58699036   31.23100853]","[ 218.25325012   16.29013443  129.65266418   20.19291306  116.88869476
  195.73646545  168.04222107  137.98736572    1.25539446   45.70536804]",25.2884197235,0,3.0
55,"[  290.96133423   330.07434082   472.17770386   343.38476562    26.45850182
   405.58953857  1079.45410156   190.13607788   619.58154297     7.05219936]","[ 181.56736755  436.18444824  374.6567688   278.62362671  153.24813843
  216.74607849  836.78570557   19.09615326  541.06500244  125.13591003]","[  47.76543045  232.5561676    47.54800797   11.71256733  115.07363129
  365.56378174  313.76593018  225.6552124   320.13677979  361.4758606 ]","[  14.85470486  101.3052063   159.48699951  242.83587646  432.97055054
  451.84136963  137.90312195  170.58699036   31.23100853  182.51373291]","[  16.29013443  129.65266418   20.19291306  116.88869476  195.73646545
  168.04222107  137.98736572    1.25539446   45.70536804    8.63492966]",24.9769191742,0,3.0
56,"[  330.07434082   472.17770386   343.38476562    26.45850182   405.58953857
  1079.45410156   190.13607788   619.58154297     7.05219936   247.02949524]","[ 436.18444824  374.6567688   278.62362671  153.24813843  216.74607849
  836.78570557   19.09615326  541.06500244  125.13591003  572.48846436]","[ 232.5561676    47.54800797   11.71256733  115.07363129  365.56378174
  313.76593018  225.6552124   320.13677979  361.4758606   474.5262146 ]","[ 101.3052063   159.48699951  242.83587646  432.97055054  451.84136963
  137.90312195  170.58699036   31.23100853  182.51373291   59.74506378]","[ 129.65266418   20.19291306  116.88869476  195.73646545  168.04222107
  137.98736572    1.25539446   45.70536804    8.63492966   29.13648224]",24.6637573242,0,3.0
57,"[  472.17770386   343.38476562    26.45850182   405.58953857  1079.45410156
   190.13607788   619.58154297     7.05219936   247.02949524   580.49523926]","[ 374.6567688   278.62362671  153.24813843  216.74607849  836.78570557
   19.09615326  541.06500244  125.13591003  572.48846436  520.50610352]","[  47.54800797   11.71256733  115.07363129  365.56378174  313.76593018
  225.6552124   320.13677979  361.4758606   474.5262146   171.43031311]","[ 159.48699951  242.83587646  432.97055054  451.84136963  137.90312195
  170.58699036   31.23100853  182.51373291   59.74506378  141.37094116]","[  20.19291306  116.88869476  195.73646545  168.04222107  137.98736572
    1.25539446   45.70536804    8.63492966   29.13648224  110.80490112]",24.0367660522,0,3.0
58,"[  343.38476562    26.45850182   405.58953857  1079.45410156   190.13607788
   619.58154297     7.05219936   247.02949524   580.49523926   388.52578735]","[ 278.62362671  153.24813843  216.74607849  836.78570557   19.09615326
  541.06500244  125.13591003  572.48846436  520.50610352  294.80419922]","[  11.71256733  115.07363129  365.56378174  313.76593018  225.6552124
  320.13677979  361.4758606   474.5262146   171.43031311  114.99571228]","[ 242.83587646  432.97055054  451.84136963  137.90312195  170.58699036
   31.23100853  182.51373291   59.74506378  141.37094116   77.49758911]","[ 116.88869476  195.73646545  168.04222107  137.98736572    1.25539446
   45.70536804    8.63492966   29.13648224  110.80490112   75.20820618]",23.7227573395,0,3.0
59,"[   26.45850182   405.58953857  1079.45410156   190.13607788   619.58154297
     7.05219936   247.02949524   580.49523926   388.52578735   467.94390869]","[ 153.24813843  216.74607849  836.78570557   19.09615326  541.06500244
  125.13591003  572.48846436  520.50610352  294.80419922  525.9744873 ]","[ 115.07363129  365.56378174  313.76593018  225.6552124   320.13677979
  361.4758606   474.5262146   171.43031311  114.99571228  321.28137207]","[ 432.97055054  451.84136963  137.90312195  170.58699036   31.23100853
  182.51373291   59.74506378  141.37094116   77.49758911   68.91985321]","[ 195.73646545  168.04222107  137.98736572    1.25539446   45.70536804
    8.63492966   29.13648224  110.80490112   75.20820618  130.32951355]",23.40873909,0,3.0
60,"[  405.58953857  1079.45410156   190.13607788   619.58154297     7.05219936
   247.02949524   580.49523926   388.52578735   467.94390869   485.59558105]","[ 216.74607849  836.78570557   19.09615326  541.06500244  125.13591003
  572.48846436  520.50610352  294.80419922  525.9744873   368.0765686 ]","[ 365.56378174  313.76593018  225.6552124   320.13677979  361.4758606
  474.5262146   171.43031311  114.99571228  321.28137207    2.39442658]","[ 451.84136963  137.90312195  170.58699036   31.23100853  182.51373291
   59.74506378  141.37094116   77.49758911   68.91985321  114.22987366]","[ 168.04222107  137.98736572    1.25539446   45.70536804    8.63492966
   29.13648224  110.80490112   75.20820618  130.32951355    6.83470011]",23.0939731598,0,3.0
61,"[ 1079.45410156   190.13607788   619.58154297     7.05219936   247.02949524
   580.49523926   388.52578735   467.94390869   485.59558105   336.62704468]","[ 836.78570557   19.09615326  541.06500244  125.13591003  572.48846436
  520.50610352  294.80419922  525.9744873   368.0765686   230.95742798]","[ 313.76593018  225.6552124   320.13677979  361.4758606   474.5262146
  171.43031311  114.99571228  321.28137207    2.39442658    3.8282721 ]","[ 137.90312195  170.58699036   31.23100853  182.51373291   59.74506378
  141.37094116   77.49758911   68.91985321  114.22987366  219.78434753]","[ 137.98736572    1.25539446   45.70536804    8.63492966   29.13648224
  110.80490112   75.20820618  130.32951355    6.83470011  108.48609924]",22.7798480988,0,3.0
62,"[ 190.13607788  619.58154297    7.05219936  247.02949524  580.49523926
  388.52578735  467.94390869  485.59558105  336.62704468  204.14511108]","[  19.09615326  541.06500244  125.13591003  572.48846436  520.50610352
  294.80419922  525.9744873   368.0765686   230.95742798  409.14398193]","[ 225.6552124   320.13677979  361.4758606   474.5262146   171.43031311
  114.99571228  321.28137207    2.39442658    3.8282721   120.23653412]","[ 170.58699036   31.23100853  182.51373291   59.74506378  141.37094116
   77.49758911   68.91985321  114.22987366  219.78434753  298.80535889]","[   1.25539446   45.70536804    8.63492966   29.13648224  110.80490112
   75.20820618  130.32951355    6.83470011  108.48609924  166.19296265]",22.4650402069,0,3.0
63,"[ 619.58154297    7.05219936  247.02949524  580.49523926  388.52578735
  467.94390869  485.59558105  336.62704468  204.14511108    8.32201862]","[ 541.06500244  125.13591003  572.48846436  520.50610352  294.80419922
  525.9744873   368.0765686   230.95742798  409.14398193  130.58122253]","[ 320.13677979  361.4758606   474.5262146   171.43031311  114.99571228
  321.28137207    2.39442658    3.8282721   120.23653412  501.84817505]","[  31.23100853  182.51373291   59.74506378  141.37094116   77.49758911
   68.91985321  114.22987366  219.78434753  298.80535889  426.20251465]","[  45.70536804    8.63492966   29.13648224  110.80490112   75.20820618
  130.32951355    6.83470011  108.48609924  166.19296265   99.13005829]",22.1509799957,0,3.0
64,"[   7.05219936  247.02949524  580.49523926  388.52578735  467.94390869
  485.59558105  336.62704468  204.14511108    8.32201862  317.63818359]","[ 125.13591003  572.48846436  520.50610352  294.80419922  525.9744873
  368.0765686   230.95742798  409.14398193  130.58122253  574.36499023]","[ 361.4758606   474.5262146   171.43031311  114.99571228  321.28137207
    2.39442658    3.8282721   120.23653412  501.84817505  444.76525879]","[ 182.51373291   59.74506378  141.37094116   77.49758911   68.91985321
  114.22987366  219.78434753  298.80535889  426.20251465   12.30600739]","[   8.63492966   29.13648224  110.80490112   75.20820618  130.32951355
    6.83470011  108.48609924  166.19296265   99.13005829  117.23339081]",21.8364143372,0,3.0
65,"[ 247.02949524  580.49523926  388.52578735  467.94390869  485.59558105
  336.62704468  204.14511108    8.32201862  317.63818359  447.00112915]","[ 572.48846436  520.50610352  294.80419922  525.9744873   368.0765686
  230.95742798  409.14398193  130.58122253  574.36499023  146.44532776]","[ 474.5262146   171.43031311  114.99571228  321.28137207    2.39442658
    3.8282721   120.23653412  501.84817505  444.76525879  200.53843689]","[  59.74506378  141.37094116   77.49758911   68.91985321  114.22987366
  219.78434753  298.80535889  426.20251465   12.30600739   23.5519371 ]","[  29.13648224  110.80490112   75.20820618  130.32951355    6.83470011
  108.48609924  166.19296265   99.13005829  117.23339081  103.4578476 ]",21.5241260529,0,3.0
66,"[ 580.49523926  388.52578735  467.94390869  485.59558105  336.62704468
  204.14511108    8.32201862  317.63818359  447.00112915  299.55831909]","[ 520.50610352  294.80419922  525.9744873   368.0765686   230.95742798
  409.14398193  130.58122253  574.36499023  146.44532776  437.89935303]","[ 171.43031311  114.99571228  321.28137207    2.39442658    3.8282721
  120.23653412  501.84817505  444.76525879  200.53843689  330.72131348]","[ 141.37094116   77.49758911   68.91985321  114.22987366  219.78434753
  298.80535889  426.20251465   12.30600739   23.5519371     5.68862247]","[ 110.80490112   75.20820618  130.32951355    6.83470011  108.48609924
  166.19296265   99.13005829  117.23339081  103.4578476    76.1431427 ]",21.2137622833,0,3.0
67,"[ 388.52578735  467.94390869  485.59558105  336.62704468  204.14511108
    8.32201862  317.63818359  447.00112915  299.55831909  258.16113281]","[ 294.80419922  525.9744873   368.0765686   230.95742798  409.14398193
  130.58122253  574.36499023  146.44532776  437.89935303   77.19987488]","[ 114.99571228  321.28137207    2.39442658    3.8282721   120.23653412
  501.84817505  444.76525879  200.53843689  330.72131348  351.7986145 ]","[  77.49758911   68.91985321  114.22987366  219.78434753  298.80535889
  426.20251465   12.30600739   23.5519371     5.68862247  228.04684448]","[  75.20820618  130.32951355    6.83470011  108.48609924  166.19296265
   99.13005829  117.23339081  103.4578476    76.1431427    47.1556015 ]",20.9014892578,0,3.0
68,"[ 467.94390869  485.59558105  336.62704468  204.14511108    8.32201862
  317.63818359  447.00112915  299.55831909  258.16113281  125.48986053]","[ 525.9744873   368.0765686   230.95742798  409.14398193  130.58122253
  574.36499023  146.44532776  437.89935303   77.19987488  547.15338135]","[ 321.28137207    2.39442658    3.8282721   120.23653412  501.84817505
  444.76525879  200.53843689  330.72131348  351.7986145   465.32958984]","[  68.91985321  114.22987366  219.78434753  298.80535889  426.20251465
   12.30600739   23.5519371     5.68862247  228.04684448   14.40539074]","[ 130.32951355    6.83470011  108.48609924  166.19296265   99.13005829
  117.23339081  103.4578476    76.1431427    47.1556015    85.4760437 ]",20.5890922546,0,3.0
69,"[ 485.59558105  336.62704468  204.14511108    8.32201862  317.63818359
  447.00112915  299.55831909  258.16113281  125.48986053  894.12957764]","[ 368.0765686   230.95742798  409.14398193  130.58122253  574.36499023
  146.44532776  437.89935303   77.19987488  547.15338135  616.7633667 ]","[   2.39442658    3.8282721   120.23653412  501.84817505  444.76525879
  200.53843689  330.72131348  351.7986145   465.32958984  103.49612427]","[ 114.22987366  219.78434753  298.80535889  426.20251465   12.30600739
   23.5519371     5.68862247  228.04684448   14.40539074  307.09817505]","[   6.83470011  108.48609924  166.19296265   99.13005829  117.23339081
  103.4578476    76.1431427    47.1556015    85.4760437    83.18196106]",20.2760486603,0,3.0
70,"[ 336.62704468  204.14511108    8.32201862  317.63818359  447.00112915
  299.55831909  258.16113281  125.48986053  894.12957764  971.87438965]","[ 230.95742798  409.14398193  130.58122253  574.36499023  146.44532776
  437.89935303   77.19987488  547.15338135  616.7633667   893.73260498]","[   3.8282721   120.23653412  501.84817505  444.76525879  200.53843689
  330.72131348  351.7986145   465.32958984  103.49612427  265.89205933]","[ 219.78434753  298.80535889  426.20251465   12.30600739   23.5519371
    5.68862247  228.04684448   14.40539074  307.09817505  211.69346619]","[ 108.48609924  166.19296265   99.13005829  117.23339081  103.4578476
   76.1431427    47.1556015    85.4760437    83.18196106  162.53581238]",19.9626541138,0,3.0
71,"[ 204.14511108    8.32201862  317.63818359  447.00112915  299.55831909
  258.16113281  125.48986053  894.12957764  971.87438965  268.00637817]","[ 409.14398193  130.58122253  574.36499023  146.44532776  437.89935303
   77.19987488  547.15338135  616.7633667   893.73260498   69.41678619]","[ 120.23653412  501.84817505  444.76525879  200.53843689  330.72131348
  351.7986145   465.32958984  103.49612427  265.89205933  204.5776825 ]","[ 298.80535889  426.20251465   12.30600739   23.5519371     5.68862247
  228.04684448   14.40539074  307.09817505  211.69346619  147.96063232]","[ 166.19296265   99.13005829  117.23339081  103.4578476    76.1431427
   47.1556015    85.4760437    83.18196106  162.53581238   20.1014576 ]",19.6481895447,0,3.0
72,"[    8.32201862   317.63818359   447.00112915   299.55831909   258.16113281
   125.48986053   894.12957764   971.87438965   268.00637817  1010.05493164]","[ 130.58122253  574.36499023  146.44532776  437.89935303   77.19987488
  547.15338135  616.7633667   893.73260498   69.41678619  702.26959229]","[ 501.84817505  444.76525879  200.53843689  330.72131348  351.7986145
  465.32958984  103.49612427  265.89205933  204.5776825   298.03347778]","[ 426.20251465   12.30600739   23.5519371     5.68862247  228.04684448
   14.40539074  307.09817505  211.69346619  147.96063232   92.134758  ]","[  99.13005829  117.23339081  103.4578476    76.1431427    47.1556015
   85.4760437    83.18196106  162.53581238   20.1014576   141.82696533]",19.3334522247,0,3.0
73,"[  317.63818359   447.00112915   299.55831909   258.16113281   125.48986053
   894.12957764   971.87438965   268.00637817  1010.05493164   169.73016357]","[ 574.36499023  146.44532776  437.89935303   77.19987488  547.15338135
  616.7633667   893.73260498   69.41678619  702.26959229   63.20288849]","[ 444.76525879  200.53843689  330.72131348  351.7986145   465.32958984
  103.49612427  265.89205933  204.5776825   298.03347778  141.9967804 ]","[  12.30600739   23.5519371     5.68862247  228.04684448   14.40539074
  307.09817505  211.69346619  147.96063232   92.134758     73.04136658]","[ 117.23339081  103.4578476    76.1431427    47.1556015    85.4760437
   83.18196106  162.53581238   20.1014576   141.82696533   12.16621876]",19.0185623169,0,3.0
74,"[  447.00112915   299.55831909   258.16113281   125.48986053   894.12957764
   971.87438965   268.00637817  1010.05493164   169.73016357   267.01022339]","[ 146.44532776  437.89935303   77.19987488  547.15338135  616.7633667
  893.73260498   69.41678619  702.26959229   63.20288849  523.72290039]","[ 200.53843689  330.72131348  351.7986145   465.32958984  103.49612427
  265.89205933  204.5776825   298.03347778  141.9967804   379.76016235]","[  23.5519371     5.68862247  228.04684448   14.40539074  307.09817505
  211.69346619  147.96063232   92.134758     73.04136658   76.51086426]","[ 103.4578476    76.1431427    47.1556015    85.4760437    83.18196106
  162.53581238   20.1014576   141.82696533   12.16621876  102.19407654]",18.7028846741,0,3.0
75,"[  299.55831909   258.16113281   125.48986053   894.12957764   971.87438965
   268.00637817  1010.05493164   169.73016357   267.01022339   786.19348145]","[ 437.89935303   77.19987488  547.15338135  616.7633667   893.73260498
   69.41678619  702.26959229   63.20288849  523.72290039  313.35449219]","[ 330.72131348  351.7986145   465.32958984  103.49612427  265.89205933
  204.5776825   298.03347778  141.9967804   379.76016235  192.83998108]","[   5.68862247  228.04684448   14.40539074  307.09817505  211.69346619
  147.96063232   92.134758     73.04136658   76.51086426  353.60076904]","[  76.1431427    47.1556015    85.4760437    83.18196106  162.53581238
   20.1014576   141.82696533   12.16621876  102.19407654  139.54205322]",18.388168335,0,3.0
76,"[  258.16113281   125.48986053   894.12957764   971.87438965   268.00637817
  1010.05493164   169.73016357   267.01022339   786.19348145  1021.24102783]","[  77.19987488  547.15338135  616.7633667   893.73260498   69.41678619
  702.26959229   63.20288849  523.72290039  313.35449219  966.98907471]","[ 351.7986145   465.32958984  103.49612427  265.89205933  204.5776825
  298.03347778  141.9967804   379.76016235  192.83998108   76.1890564 ]","[ 228.04684448   14.40539074  307.09817505  211.69346619  147.96063232
   92.134758     73.04136658   76.51086426  353.60076904  339.40164185]","[  47.1556015    85.4760437    83.18196106  162.53581238   20.1014576
  141.82696533   12.16621876  102.19407654  139.54205322  120.65119171]",18.072019577,0,3.0
77,"[  125.48986053   894.12957764   971.87438965   268.00637817  1010.05493164
   169.73016357   267.01022339   786.19348145  1021.24102783   357.56845093]","[ 547.15338135  616.7633667   893.73260498   69.41678619  702.26959229
   63.20288849  523.72290039  313.35449219  966.98907471  305.75048828]","[ 465.32958984  103.49612427  265.89205933  204.5776825   298.03347778
  141.9967804   379.76016235  192.83998108   76.1890564   150.17800903]","[  14.40539074  307.09817505  211.69346619  147.96063232   92.134758
   73.04136658   76.51086426  353.60076904  339.40164185   37.13296127]","[  85.4760437    83.18196106  162.53581238   20.1014576   141.82696533
   12.16621876  102.19407654  139.54205322  120.65119171   55.2954216 ]",17.7586784363,0,3.0
78,"[  894.12957764   971.87438965   268.00637817  1010.05493164   169.73016357
   267.01022339   786.19348145  1021.24102783   357.56845093   230.46794128]","[ 616.7633667   893.73260498   69.41678619  702.26959229   63.20288849
  523.72290039  313.35449219  966.98907471  305.75048828  384.27392578]","[ 103.49612427  265.89205933  204.5776825   298.03347778  141.9967804
  379.76016235  192.83998108   76.1890564   150.17800903  277.68634033]","[ 307.09817505  211.69346619  147.96063232   92.134758     73.04136658
   76.51086426  353.60076904  339.40164185   37.13296127   53.99866486]","[  83.18196106  162.53581238   20.1014576   141.82696533   12.16621876
  102.19407654  139.54205322  120.65119171   55.2954216    70.59753418]",17.4477672577,0,3.0
79,"[  971.87438965   268.00637817  1010.05493164   169.73016357   267.01022339
   786.19348145  1021.24102783   357.56845093   230.46794128   567.16204834]","[ 893.73260498   69.41678619  702.26959229   63.20288849  523.72290039
  313.35449219  966.98907471  305.75048828  384.27392578  499.26800537]","[ 265.89205933  204.5776825   298.03347778  141.9967804   379.76016235
  192.83998108   76.1890564   150.17800903  277.68634033  171.66262817]","[ 211.69346619  147.96063232   92.134758     73.04136658   76.51086426
  353.60076904  339.40164185   37.13296127   53.99866486   31.84544945]","[ 162.53581238   20.1014576   141.82696533   12.16621876  102.19407654
  139.54205322  120.65119171   55.2954216    70.59753418   11.86887741]",17.1340332031,0,3.0
