,activation_0,activation_1,activation_2,activation_3,activation_4,dist,id,vel
10,"[  760.93823242   721.07348633   215.69595337  1052.29272461   895.66107178
   137.20431519   405.93862915   266.07977295   425.98605347   203.88037109]","[ 489.50714111  125.21485901  193.7938385   539.203125    400.95220947
   78.64922333  277.29724121  232.32429504  125.80332947  158.03108215]","[  2.00913345e+02   4.94011497e+01   3.02452450e+01   8.13906784e+01
   1.55492096e+02   1.93507120e-01   3.76796227e+01   2.53742847e+01
   1.13149178e+02   5.15809860e+01]","[ 246.06634521  230.10800171  201.07244873  379.22085571  198.31704712
  158.73086548  228.98457336  196.2901001   213.67800903   97.04962158]","[   8.38508415   93.34368134  134.59407043  233.96998596   69.4986496
  107.46764374  146.83843994  114.21033478  123.09391022   30.10539055]",39.2775382996,0,1.0
11,"[  721.07348633   215.69595337  1052.29272461   895.66107178   137.20431519
   405.93862915   266.07977295   425.98605347   203.88037109   199.5247345 ]","[ 125.21485901  193.7938385   539.203125    400.95220947   78.64922333
  277.29724121  232.32429504  125.80332947  158.03108215  304.43515015]","[  49.40114975   30.24524498   81.39067841  155.49209595    0.19350712
   37.67962265   25.37428474  113.14917755   51.58098602   57.41316605]","[ 230.10800171  201.07244873  379.22085571  198.31704712  158.73086548
  228.98457336  196.2901001   213.67800903   97.04962158  123.19271851]","[  93.34368134  134.59407043  233.96998596   69.4986496   107.46764374
  146.83843994  114.21033478  123.09391022   30.10539055   44.09537125]",39.0827445984,0,1.0
12,"[  215.69595337  1052.29272461   895.66107178   137.20431519   405.93862915
   266.07977295   425.98605347   203.88037109   199.5247345    391.35879517]","[ 193.7938385   539.203125    400.95220947   78.64922333  277.29724121
  232.32429504  125.80332947  158.03108215  304.43515015  171.21054077]","[  30.24524498   81.39067841  155.49209595    0.19350712   37.67962265
   25.37428474  113.14917755   51.58098602   57.41316605   64.86186981]","[ 201.07244873  379.22085571  198.31704712  158.73086548  228.98457336
  196.2901001   213.67800903   97.04962158  123.19271851  156.5526886 ]","[ 134.59407043  233.96998596   69.4986496   107.46764374  146.83843994
  114.21033478  123.09391022   30.10539055   44.09537125   68.81974792]",38.8795967102,0,1.0
13,"[ 1052.29272461   895.66107178   137.20431519   405.93862915   266.07977295
   425.98605347   203.88037109   199.5247345    391.35879517   330.65133667]","[ 539.203125    400.95220947   78.64922333  277.29724121  232.32429504
  125.80332947  158.03108215  304.43515015  171.21054077   97.14566803]","[  81.39067841  155.49209595    0.19350712   37.67962265   25.37428474
  113.14917755   51.58098602   57.41316605   64.86186981  151.28666687]","[ 379.22085571  198.31704712  158.73086548  228.98457336  196.2901001
  213.67800903   97.04962158  123.19271851  156.5526886   130.89286804]","[ 233.96998596   69.4986496   107.46764374  146.83843994  114.21033478
  123.09391022   30.10539055   44.09537125   68.81974792   38.11751175]",38.7758903503,0,1.0
14,"[ 895.66107178  137.20431519  405.93862915  266.07977295  425.98605347
  203.88037109  199.5247345   391.35879517  330.65133667   23.69300842]","[ 400.95220947   78.64922333  277.29724121  232.32429504  125.80332947
  158.03108215  304.43515015  171.21054077   97.14566803   46.28268814]","[ 155.49209595    0.19350712   37.67962265   25.37428474  113.14917755
   51.58098602   57.41316605   64.86186981  151.28666687  146.53623962]","[ 198.31704712  158.73086548  228.98457336  196.2901001   213.67800903
   97.04962158  123.19271851  156.5526886   130.89286804  100.10440063]","[  69.4986496   107.46764374  146.83843994  114.21033478  123.09391022
   30.10539055   44.09537125   68.81974792   38.11751175   17.83893776]",38.6713676453,0,1.0
15,"[ 137.20431519  405.93862915  266.07977295  425.98605347  203.88037109
  199.5247345   391.35879517  330.65133667   23.69300842    6.74981308]","[  78.64922333  277.29724121  232.32429504  125.80332947  158.03108215
  304.43515015  171.21054077   97.14566803   46.28268814   18.12438583]","[   0.19350712   37.67962265   25.37428474  113.14917755   51.58098602
   57.41316605   64.86186981  151.28666687  146.53623962   48.53146744]","[ 158.73086548  228.98457336  196.2901001   213.67800903   97.04962158
  123.19271851  156.5526886   130.89286804  100.10440063  115.36334229]","[ 107.46764374  146.83843994  114.21033478  123.09391022   30.10539055
   44.09537125   68.81974792   38.11751175   17.83893776   39.8722229 ]",38.467250824,0,1.0
16,"[ 405.93862915  266.07977295  425.98605347  203.88037109  199.5247345
  391.35879517  330.65133667   23.69300842    6.74981308   21.37818909]","[ 277.29724121  232.32429504  125.80332947  158.03108215  304.43515015
  171.21054077   97.14566803   46.28268814   18.12438583   14.22108746]","[  37.67962265   25.37428474  113.14917755   51.58098602   57.41316605
   64.86186981  151.28666687  146.53623962   48.53146744   26.97878647]","[ 228.98457336  196.2901001   213.67800903   97.04962158  123.19271851
  156.5526886   130.89286804  100.10440063  115.36334229   72.78536224]","[ 146.83843994  114.21033478  123.09391022   30.10539055   44.09537125
   68.81974792   38.11751175   17.83893776   39.8722229    26.01232719]",38.3512229919,0,1.0
17,"[ 266.07977295  425.98605347  203.88037109  199.5247345   391.35879517
  330.65133667   23.69300842    6.74981308   21.37818909   47.64887619]","[ 232.32429504  125.80332947  158.03108215  304.43515015  171.21054077
   97.14566803   46.28268814   18.12438583   14.22108746  100.20715332]","[  25.37428474  113.14917755   51.58098602   57.41316605   64.86186981
  151.28666687  146.53623962   48.53146744   26.97878647   57.28238678]","[ 196.2901001   213.67800903   97.04962158  123.19271851  156.5526886
  130.89286804  100.10440063  115.36334229   72.78536224   76.96730804]","[ 114.21033478  123.09391022   30.10539055   44.09537125   68.81974792
   38.11751175   17.83893776   39.8722229    26.01232719   62.49970245]",38.2427444458,0,1.0
18,"[ 425.98605347  203.88037109  199.5247345   391.35879517  330.65133667
   23.69300842    6.74981308   21.37818909   47.64887619  105.60043335]","[ 125.80332947  158.03108215  304.43515015  171.21054077   97.14566803
   46.28268814   18.12438583   14.22108746  100.20715332   68.30576324]","[ 113.14917755   51.58098602   57.41316605   64.86186981  151.28666687
  146.53623962   48.53146744   26.97878647   57.28238678   33.37704468]","[ 213.67800903   97.04962158  123.19271851  156.5526886   130.89286804
  100.10440063  115.36334229   72.78536224   76.96730804   86.67235565]","[ 123.09391022   30.10539055   44.09537125   68.81974792   38.11751175
   17.83893776   39.8722229    26.01232719   62.49970245   80.83615112]",38.1345825195,0,1.0
19,"[ 203.88037109  199.5247345   391.35879517  330.65133667   23.69300842
    6.74981308   21.37818909   47.64887619  105.60043335   66.15802002]","[ 158.03108215  304.43515015  171.21054077   97.14566803   46.28268814
   18.12438583   14.22108746  100.20715332   68.30576324   14.45138836]","[  51.58098602   57.41316605   64.86186981  151.28666687  146.53623962
   48.53146744   26.97878647   57.28238678   33.37704468    5.9566555 ]","[  97.04962158  123.19271851  156.5526886   130.89286804  100.10440063
  115.36334229   72.78536224   76.96730804   86.67235565   23.80294228]","[ 30.10539055  44.09537125  68.81974792  38.11751175  17.83893776
  39.8722229   26.01232719  62.49970245  80.83615112  22.10317421]",38.0254325867,0,1.0
20,"[ 199.5247345   391.35879517  330.65133667   23.69300842    6.74981308
   21.37818909   47.64887619  105.60043335   66.15802002   38.8899231 ]","[ 304.43515015  171.21054077   97.14566803   46.28268814   18.12438583
   14.22108746  100.20715332   68.30576324   14.45138836   13.4094553 ]","[  57.41316605   64.86186981  151.28666687  146.53623962   48.53146744
   26.97878647   57.28238678   33.37704468    5.9566555    17.28285217]","[ 123.19271851  156.5526886   130.89286804  100.10440063  115.36334229
   72.78536224   76.96730804   86.67235565   23.80294228   52.38512802]","[ 44.09537125  68.81974792  38.11751175  17.83893776  39.8722229
  26.01232719  62.49970245  80.83615112  22.10317421  37.46290588]",37.9258346558,0,1.0
21,"[ 391.35879517  330.65133667   23.69300842    6.74981308   21.37818909
   47.64887619  105.60043335   66.15802002   38.8899231    95.29741669]","[ 171.21054077   97.14566803   46.28268814   18.12438583   14.22108746
  100.20715332   68.30576324   14.45138836   13.4094553   112.83111572]","[  64.86186981  151.28666687  146.53623962   48.53146744   26.97878647
   57.28238678   33.37704468    5.9566555    17.28285217   26.9991684 ]","[ 156.5526886   130.89286804  100.10440063  115.36334229   72.78536224
   76.96730804   86.67235565   23.80294228   52.38512802  111.95240021]","[ 68.81974792  38.11751175  17.83893776  39.8722229   26.01232719
  62.49970245  80.83615112  22.10317421  37.46290588  43.26799774]",37.8069763184,0,1.0
22,"[ 330.65133667   23.69300842    6.74981308   21.37818909   47.64887619
  105.60043335   66.15802002   38.8899231    95.29741669  236.21520996]","[  97.14566803   46.28268814   18.12438583   14.22108746  100.20715332
   68.30576324   14.45138836   13.4094553   112.83111572   64.3498764 ]","[ 151.28666687  146.53623962   48.53146744   26.97878647   57.28238678
   33.37704468    5.9566555    17.28285217   26.9991684    14.13324451]","[ 130.89286804  100.10440063  115.36334229   72.78536224   76.96730804
   86.67235565   23.80294228   52.38512802  111.95240021  198.94708252]","[  38.11751175   17.83893776   39.8722229    26.01232719   62.49970245
   80.83615112   22.10317421   37.46290588   43.26799774  141.82629395]",37.5932121277,0,1.0
23,"[  23.69300842    6.74981308   21.37818909   47.64887619  105.60043335
   66.15802002   38.8899231    95.29741669  236.21520996   71.84347534]","[  46.28268814   18.12438583   14.22108746  100.20715332   68.30576324
   14.45138836   13.4094553   112.83111572   64.3498764    65.78018188]","[ 146.53623962   48.53146744   26.97878647   57.28238678   33.37704468
    5.9566555    17.28285217   26.9991684    14.13324451   37.10997009]","[ 100.10440063  115.36334229   72.78536224   76.96730804   86.67235565
   23.80294228   52.38512802  111.95240021  198.94708252  106.90459442]","[  17.83893776   39.8722229    26.01232719   62.49970245   80.83615112
   22.10317421   37.46290588   43.26799774  141.82629395   79.17765808]",37.4848976135,0,1.0
24,"[   6.74981308   21.37818909   47.64887619  105.60043335   66.15802002
   38.8899231    95.29741669  236.21520996   71.84347534   96.83475494]","[  18.12438583   14.22108746  100.20715332   68.30576324   14.45138836
   13.4094553   112.83111572   64.3498764    65.78018188   76.41173553]","[ 48.53146744  26.97878647  57.28238678  33.37704468   5.9566555
  17.28285217  26.9991684   14.13324451  37.10997009  80.74529266]","[ 115.36334229   72.78536224   76.96730804   86.67235565   23.80294228
   52.38512802  111.95240021  198.94708252  106.90459442  135.58383179]","[  39.8722229    26.01232719   62.49970245   80.83615112   22.10317421
   37.46290588   43.26799774  141.82629395   79.17765808   63.89735413]",37.3763198853,0,1.0
25,"[  21.37818909   47.64887619  105.60043335   66.15802002   38.8899231
   95.29741669  236.21520996   71.84347534   96.83475494   41.07685089]","[  14.22108746  100.20715332   68.30576324   14.45138836   13.4094553
  112.83111572   64.3498764    65.78018188   76.41173553   32.2901001 ]","[  26.97878647   57.28238678   33.37704468    5.9566555    17.28285217
   26.9991684    14.13324451   37.10997009   80.74529266  117.2117157 ]","[  72.78536224   76.96730804   86.67235565   23.80294228   52.38512802
  111.95240021  198.94708252  106.90459442  135.58383179  122.58987427]","[  26.01232719   62.49970245   80.83615112   22.10317421   37.46290588
   43.26799774  141.82629395   79.17765808   63.89735413   49.08914566]",37.266872406,0,1.0
26,"[  47.64887619  105.60043335   66.15802002   38.8899231    95.29741669
  236.21520996   71.84347534   96.83475494   41.07685089  322.77883911]","[ 100.20715332   68.30576324   14.45138836   13.4094553   112.83111572
   64.3498764    65.78018188   76.41173553   32.2901001   266.0652771 ]","[  57.28238678   33.37704468    5.9566555    17.28285217   26.9991684
   14.13324451   37.10997009   80.74529266  117.2117157   120.76682281]","[  76.96730804   86.67235565   23.80294228   52.38512802  111.95240021
  198.94708252  106.90459442  135.58383179  122.58987427   24.75080681]","[  62.49970245   80.83615112   22.10317421   37.46290588   43.26799774
  141.82629395   79.17765808   63.89735413   49.08914566   43.91844559]",37.1570205688,0,1.0
27,"[ 105.60043335   66.15802002   38.8899231    95.29741669  236.21520996
   71.84347534   96.83475494   41.07685089  322.77883911   15.21737003]","[  68.30576324   14.45138836   13.4094553   112.83111572   64.3498764
   65.78018188   76.41173553   32.2901001   266.0652771   102.09944916]","[  33.37704468    5.9566555    17.28285217   26.9991684    14.13324451
   37.10997009   80.74529266  117.2117157   120.76682281   25.29330635]","[  86.67235565   23.80294228   52.38512802  111.95240021  198.94708252
  106.90459442  135.58383179  122.58987427   24.75080681  100.75743866]","[  80.83615112   22.10317421   37.46290588   43.26799774  141.82629395
   79.17765808   63.89735413   49.08914566   43.91844559   50.30086136]",37.046836853,0,1.0
28,"[  66.15802002   38.8899231    95.29741669  236.21520996   71.84347534
   96.83475494   41.07685089  322.77883911   15.21737003  385.96939087]","[  14.45138836   13.4094553   112.83111572   64.3498764    65.78018188
   76.41173553   32.2901001   266.0652771   102.09944916  171.42393494]","[   5.9566555    17.28285217   26.9991684    14.13324451   37.10997009
   80.74529266  117.2117157   120.76682281   25.29330635   51.03260422]","[  23.80294228   52.38512802  111.95240021  198.94708252  106.90459442
  135.58383179  122.58987427   24.75080681  100.75743866  109.18570709]","[  22.10317421   37.46290588   43.26799774  141.82629395   79.17765808
   63.89735413   49.08914566   43.91844559   50.30086136   23.38548088]",36.8265914917,0,1.0
29,"[  38.8899231    95.29741669  236.21520996   71.84347534   96.83475494
   41.07685089  322.77883911   15.21737003  385.96939087  339.04336548]","[  13.4094553   112.83111572   64.3498764    65.78018188   76.41173553
   32.2901001   266.0652771   102.09944916  171.42393494  223.4336853 ]","[  17.28285217   26.9991684    14.13324451   37.10997009   80.74529266
  117.2117157   120.76682281   25.29330635   51.03260422  154.29515076]","[  52.38512802  111.95240021  198.94708252  106.90459442  135.58383179
  122.58987427   24.75080681  100.75743866  109.18570709  312.15078735]","[  37.46290588   43.26799774  141.82629395   79.17765808   63.89735413
   49.08914566   43.91844559   50.30086136   23.38548088  121.6164093 ]",36.6066398621,0,1.0
30,"[  95.29741669  236.21520996   71.84347534   96.83475494   41.07685089
  322.77883911   15.21737003  385.96939087  339.04336548   41.30900955]","[ 112.83111572   64.3498764    65.78018188   76.41173553   32.2901001
  266.0652771   102.09944916  171.42393494  223.4336853    85.50927734]","[  26.9991684    14.13324451   37.10997009   80.74529266  117.2117157
  120.76682281   25.29330635   51.03260422  154.29515076  135.70568848]","[ 111.95240021  198.94708252  106.90459442  135.58383179  122.58987427
   24.75080681  100.75743866  109.18570709  312.15078735  139.33129883]","[  43.26799774  141.82629395   79.17765808   63.89735413   49.08914566
   43.91844559   50.30086136   23.38548088  121.6164093    67.08242798]",36.4962005615,0,1.0
31,"[ 236.21520996   71.84347534   96.83475494   41.07685089  322.77883911
   15.21737003  385.96939087  339.04336548   41.30900955  209.11932373]","[  64.3498764    65.78018188   76.41173553   32.2901001   266.0652771
  102.09944916  171.42393494  223.4336853    85.50927734  126.80080414]","[  14.13324451   37.10997009   80.74529266  117.2117157   120.76682281
   25.29330635   51.03260422  154.29515076  135.70568848   61.41464615]","[ 198.94708252  106.90459442  135.58383179  122.58987427   24.75080681
  100.75743866  109.18570709  312.15078735  139.33129883  113.00449371]","[ 141.82629395   79.17765808   63.89735413   49.08914566   43.91844559
   50.30086136   23.38548088  121.6164093    67.08242798   69.65437317]",36.2817192078,0,1.0
32,"[  71.84347534   96.83475494   41.07685089  322.77883911   15.21737003
  385.96939087  339.04336548   41.30900955  209.11932373   29.6378231 ]","[  65.78018188   76.41173553   32.2901001   266.0652771   102.09944916
  171.42393494  223.4336853    85.50927734  126.80080414   71.59038544]","[  37.10997009   80.74529266  117.2117157   120.76682281   25.29330635
   51.03260422  154.29515076  135.70568848   61.41464615    6.7697134 ]","[ 106.90459442  135.58383179  122.58987427   24.75080681  100.75743866
  109.18570709  312.15078735  139.33129883  113.00449371  313.42895508]","[  79.17765808   63.89735413   49.08914566   43.91844559   50.30086136
   23.38548088  121.6164093    67.08242798   69.65437317  200.35548401]",36.0631332397,0,1.0
33,"[  96.83475494   41.07685089  322.77883911   15.21737003  385.96939087
  339.04336548   41.30900955  209.11932373   29.6378231   130.08018494]","[  76.41173553   32.2901001   266.0652771   102.09944916  171.42393494
  223.4336853    85.50927734  126.80080414   71.59038544   76.74736786]","[  80.74529266  117.2117157   120.76682281   25.29330635   51.03260422
  154.29515076  135.70568848   61.41464615    6.7697134     1.8662045 ]","[ 135.58383179  122.58987427   24.75080681  100.75743866  109.18570709
  312.15078735  139.33129883  113.00449371  313.42895508   42.26121902]","[  63.89735413   49.08914566   43.91844559   50.30086136   23.38548088
  121.6164093    67.08242798   69.65437317  200.35548401   25.78995895]",35.9525222778,0,1.0
34,"[  41.07685089  322.77883911   15.21737003  385.96939087  339.04336548
   41.30900955  209.11932373   29.6378231   130.08018494  174.51023865]","[  32.2901001   266.0652771   102.09944916  171.42393494  223.4336853
   85.50927734  126.80080414   71.59038544   76.74736786   17.27369881]","[ 117.2117157   120.76682281   25.29330635   51.03260422  154.29515076
  135.70568848   61.41464615    6.7697134     1.8662045    34.62025833]","[ 122.58987427   24.75080681  100.75743866  109.18570709  312.15078735
  139.33129883  113.00449371  313.42895508   42.26121902  120.1163559 ]","[  49.08914566   43.91844559   50.30086136   23.38548088  121.6164093
   67.08242798   69.65437317  200.35548401   25.78995895   56.43300629]",35.8424377441,0,1.0
35,"[ 322.77883911   15.21737003  385.96939087  339.04336548   41.30900955
  209.11932373   29.6378231   130.08018494  174.51023865  177.31007385]","[ 266.0652771   102.09944916  171.42393494  223.4336853    85.50927734
  126.80080414   71.59038544   76.74736786   17.27369881  158.08033752]","[ 120.76682281   25.29330635   51.03260422  154.29515076  135.70568848
   61.41464615    6.7697134     1.8662045    34.62025833  122.17900085]","[  24.75080681  100.75743866  109.18570709  312.15078735  139.33129883
  113.00449371  313.42895508   42.26121902  120.1163559    88.11808014]","[  43.91844559   50.30086136   23.38548088  121.6164093    67.08242798
   69.65437317  200.35548401   25.78995895   56.43300629   76.04618073]",35.6214866638,0,1.0
36,"[  15.21737003  385.96939087  339.04336548   41.30900955  209.11932373
   29.6378231   130.08018494  174.51023865  177.31007385  248.46263123]","[ 102.09944916  171.42393494  223.4336853    85.50927734  126.80080414
   71.59038544   76.74736786   17.27369881  158.08033752   35.61124039]","[  25.29330635   51.03260422  154.29515076  135.70568848   61.41464615
    6.7697134     1.8662045    34.62025833  122.17900085   32.76616669]","[ 100.75743866  109.18570709  312.15078735  139.33129883  113.00449371
  313.42895508   42.26121902  120.1163559    88.11808014   73.00252533]","[  50.30086136   23.38548088  121.6164093    67.08242798   69.65437317
  200.35548401   25.78995895   56.43300629   76.04618073   41.49495697]",35.5113449097,0,1.0
37,"[ 385.96939087  339.04336548   41.30900955  209.11932373   29.6378231
  130.08018494  174.51023865  177.31007385  248.46263123  348.33932495]","[ 171.42393494  223.4336853    85.50927734  126.80080414   71.59038544
   76.74736786   17.27369881  158.08033752   35.61124039   92.09320068]","[  51.03260422  154.29515076  135.70568848   61.41464615    6.7697134
    1.8662045    34.62025833  122.17900085   32.76616669   33.19630051]","[ 109.18570709  312.15078735  139.33129883  113.00449371  313.42895508
   42.26121902  120.1163559    88.11808014   73.00252533   83.13362885]","[  23.38548088  121.6164093    67.08242798   69.65437317  200.35548401
   25.78995895   56.43300629   76.04618073   41.49495697   71.43735504]",35.2919769287,0,1.0
38,"[ 339.04336548   41.30900955  209.11932373   29.6378231   130.08018494
  174.51023865  177.31007385  248.46263123  348.33932495  319.53295898]","[ 223.4336853    85.50927734  126.80080414   71.59038544   76.74736786
   17.27369881  158.08033752   35.61124039   92.09320068  134.01548767]","[ 154.29515076  135.70568848   61.41464615    6.7697134     1.8662045
   34.62025833  122.17900085   32.76616669   33.19630051  113.46546173]","[ 312.15078735  139.33129883  113.00449371  313.42895508   42.26121902
  120.1163559    88.11808014   73.00252533   83.13362885  185.58288574]","[ 121.6164093    67.08242798   69.65437317  200.35548401   25.78995895
   56.43300629   76.04618073   41.49495697   71.43735504   79.41205597]",35.0743141174,0,1.0
39,"[  41.30900955  209.11932373   29.6378231   130.08018494  174.51023865
  177.31007385  248.46263123  348.33932495  319.53295898   78.56239319]","[  85.50927734  126.80080414   71.59038544   76.74736786   17.27369881
  158.08033752   35.61124039   92.09320068  134.01548767   45.70536804]","[ 135.70568848   61.41464615    6.7697134     1.8662045    34.62025833
  122.17900085   32.76616669   33.19630051  113.46546173   29.25530624]","[ 139.33129883  113.00449371  313.42895508   42.26121902  120.1163559
   88.11808014   73.00252533   83.13362885  185.58288574   49.52430344]","[  67.08242798   69.65437317  200.35548401   25.78995895   56.43300629
   76.04618073   41.49495697   71.43735504   79.41205597   12.74401283]",34.9647026062,0,1.0
