,activation_0,activation_1,activation_2,activation_3,activation_4,dist,id,vel
10,"[  858.25262451   329.25445557   201.79013062  1309.57543945   817.18103027
   164.5493927    319.81390381   377.70513916   266.76834106   118.99764252]","[ 471.62841797  247.80924988   41.10276794  945.69152832  529.87438965
   69.75408173  247.28082275  302.83636475  126.12854004   33.15418243]","[ 212.08726501   20.08618736  126.63007355  171.28639221   12.88503933
    2.00843644   35.45102692   95.76080322    1.43639505  108.39090729]","[  2.86200523e-01   1.70233707e+01   1.22418541e+02   4.15165649e+02
   1.68647263e+02   1.30729019e+02   1.67945892e+02   1.33418900e+02
   5.97634544e+01   1.31571991e+02]","[  75.94470978    8.66636944  111.94219208  208.95397949   75.07719421
   90.69887543   96.94893646   89.7022171    48.77664948   60.9221077 ]",39.3734321594,0,1.0
11,"[  329.25445557   201.79013062  1309.57543945   817.18103027   164.5493927
   319.81390381   377.70513916   266.76834106   118.99764252   167.71379089]","[ 247.80924988   41.10276794  945.69152832  529.87438965   69.75408173
  247.28082275  302.83636475  126.12854004   33.15418243  117.38858032]","[  20.08618736  126.63007355  171.28639221   12.88503933    2.00843644
   35.45102692   95.76080322    1.43639505  108.39090729   62.54825211]","[  17.02337074  122.41854095  415.16564941  168.64726257  130.72901917
  167.94589233  133.41889954   59.76345444  131.57199097   75.93330383]","[   8.66636944  111.94219208  208.95397949   75.07719421   90.69887543
   96.94893646   89.7022171    48.77664948   60.9221077     6.00696945]",39.3148727417,0,1.0
12,"[  201.79013062  1309.57543945   817.18103027   164.5493927    319.81390381
   377.70513916   266.76834106   118.99764252   167.71379089   137.93778992]","[  41.10276794  945.69152832  529.87438965   69.75408173  247.28082275
  302.83636475  126.12854004   33.15418243  117.38858032  186.44589233]","[ 126.63007355  171.28639221   12.88503933    2.00843644   35.45102692
   95.76080322    1.43639505  108.39090729   62.54825211    1.86718822]","[ 122.41854095  415.16564941  168.64726257  130.72901917  167.94589233
  133.41889954   59.76345444  131.57199097   75.93330383   54.24970627]","[ 111.94219208  208.95397949   75.07719421   90.69887543   96.94893646
   89.7022171    48.77664948   60.9221077     6.00696945   10.96597385]",39.2170028687,0,1.0
13,"[ 1309.57543945   817.18103027   164.5493927    319.81390381   377.70513916
   266.76834106   118.99764252   167.71379089   137.93778992    87.20014191]","[ 945.69152832  529.87438965   69.75408173  247.28082275  302.83636475
  126.12854004   33.15418243  117.38858032  186.44589233  114.14055634]","[ 171.28639221   12.88503933    2.00843644   35.45102692   95.76080322
    1.43639505  108.39090729   62.54825211    1.86718822   18.54759789]","[ 415.16564941  168.64726257  130.72901917  167.94589233  133.41889954
   59.76345444  131.57199097   75.93330383   54.24970627   70.48529053]","[ 208.95397949   75.07719421   90.69887543   96.94893646   89.7022171
   48.77664948   60.9221077     6.00696945   10.96597385    5.16789293]",39.0747528076,0,1.0
14,"[ 817.18103027  164.5493927   319.81390381  377.70513916  266.76834106
  118.99764252  167.71379089  137.93778992   87.20014191  178.35401917]","[ 529.87438965   69.75408173  247.28082275  302.83636475  126.12854004
   33.15418243  117.38858032  186.44589233  114.14055634  135.35945129]","[  12.88503933    2.00843644   35.45102692   95.76080322    1.43639505
  108.39090729   62.54825211    1.86718822   18.54759789  109.68356323]","[ 168.64726257  130.72901917  167.94589233  133.41889954   59.76345444
  131.57199097   75.93330383   54.24970627   70.48529053   18.61568642]","[ 75.07719421  90.69887543  96.94893646  89.7022171   48.77664948
  60.9221077    6.00696945  10.96597385   5.16789293   2.23286128]",39.0135726929,0,1.0
15,"[ 164.5493927   319.81390381  377.70513916  266.76834106  118.99764252
  167.71379089  137.93778992   87.20014191  178.35401917   17.25513458]","[  69.75408173  247.28082275  302.83636475  126.12854004   33.15418243
  117.38858032  186.44589233  114.14055634  135.35945129   53.11877823]","[   2.00843644   35.45102692   95.76080322    1.43639505  108.39090729
   62.54825211    1.86718822   18.54759789  109.68356323  125.19952393]","[ 130.72901917  167.94589233  133.41889954   59.76345444  131.57199097
   75.93330383   54.24970627   70.48529053   18.61568642  109.53781128]","[ 90.69887543  96.94893646  89.7022171   48.77664948  60.9221077
   6.00696945  10.96597385   5.16789293   2.23286128  63.93322754]",38.8720474243,0,1.0
16,"[ 319.81390381  377.70513916  266.76834106  118.99764252  167.71379089
  137.93778992   87.20014191  178.35401917   17.25513458  247.47764587]","[ 247.28082275  302.83636475  126.12854004   33.15418243  117.38858032
  186.44589233  114.14055634  135.35945129   53.11877823   41.64319992]","[  35.45102692   95.76080322    1.43639505  108.39090729   62.54825211
    1.86718822   18.54759789  109.68356323  125.19952393  176.28184509]","[ 167.94589233  133.41889954   59.76345444  131.57199097   75.93330383
   54.24970627   70.48529053   18.61568642  109.53781128  146.98672485]","[ 96.94893646  89.7022171   48.77664948  60.9221077    6.00696945
  10.96597385   5.16789293   2.23286128  63.93322754  62.67603683]",38.7685165405,0,1.0
17,"[ 377.70513916  266.76834106  118.99764252  167.71379089  137.93778992
   87.20014191  178.35401917   17.25513458  247.47764587  286.93359375]","[ 302.83636475  126.12854004   33.15418243  117.38858032  186.44589233
  114.14055634  135.35945129   53.11877823   41.64319992  107.21620178]","[  95.76080322    1.43639505  108.39090729   62.54825211    1.86718822
   18.54759789  109.68356323  125.19952393  176.28184509  127.81777954]","[ 133.41889954   59.76345444  131.57199097   75.93330383   54.24970627
   70.48529053   18.61568642  109.53781128  146.98672485  121.82567596]","[ 89.7022171   48.77664948  60.9221077    6.00696945  10.96597385
   5.16789293   2.23286128  63.93322754  62.67603683  29.14394379]",38.6638259888,0,1.0
18,"[ 266.76834106  118.99764252  167.71379089  137.93778992   87.20014191
  178.35401917   17.25513458  247.47764587  286.93359375    0.74112737]","[ 126.12854004   33.15418243  117.38858032  186.44589233  114.14055634
  135.35945129   53.11877823   41.64319992  107.21620178   34.94175339]","[   1.43639505  108.39090729   62.54825211    1.86718822   18.54759789
  109.68356323  125.19952393  176.28184509  127.81777954  109.61193848]","[  59.76345444  131.57199097   75.93330383   54.24970627   70.48529053
   18.61568642  109.53781128  146.98672485  121.82567596  103.32561493]","[ 48.77664948  60.9221077    6.00696945  10.96597385   5.16789293
   2.23286128  63.93322754  62.67603683  29.14394379  36.29954147]",38.6009063721,0,1.0
19,"[ 118.99764252  167.71379089  137.93778992   87.20014191  178.35401917
   17.25513458  247.47764587  286.93359375    0.74112737   25.27657318]","[  33.15418243  117.38858032  186.44589233  114.14055634  135.35945129
   53.11877823   41.64319992  107.21620178   34.94175339   38.52938843]","[ 108.39090729   62.54825211    1.86718822   18.54759789  109.68356323
  125.19952393  176.28184509  127.81777954  109.61193848   80.85726929]","[ 131.57199097   75.93330383   54.24970627   70.48529053   18.61568642
  109.53781128  146.98672485  121.82567596  103.32561493  114.50363159]","[ 60.9221077    6.00696945  10.96597385   5.16789293   2.23286128
  63.93322754  62.67603683  29.14394379  36.29954147  48.94353867]",38.4586410522,0,1.0
20,"[ 167.71379089  137.93778992   87.20014191  178.35401917   17.25513458
  247.47764587  286.93359375    0.74112737   25.27657318    0.30280262]","[ 117.38858032  186.44589233  114.14055634  135.35945129   53.11877823
   41.64319992  107.21620178   34.94175339   38.52938843   18.23607445]","[  62.54825211    1.86718822   18.54759789  109.68356323  125.19952393
  176.28184509  127.81777954  109.61193848   80.85726929   36.67239761]","[  75.93330383   54.24970627   70.48529053   18.61568642  109.53781128
  146.98672485  121.82567596  103.32561493  114.50363159   13.36511326]","[  6.00696945  10.96597385   5.16789293   2.23286128  63.93322754
  62.67603683  29.14394379  36.29954147  48.94353867  34.68637466]",38.3420181274,0,1.0
21,"[ 137.93778992   87.20014191  178.35401917   17.25513458  247.47764587
  286.93359375    0.74112737   25.27657318    0.30280262   12.9282217 ]","[ 186.44589233  114.14055634  135.35945129   53.11877823   41.64319992
  107.21620178   34.94175339   38.52938843   18.23607445   40.81671143]","[   1.86718822   18.54759789  109.68356323  125.19952393  176.28184509
  127.81777954  109.61193848   80.85726929   36.67239761   27.71273804]","[  54.24970627   70.48529053   18.61568642  109.53781128  146.98672485
  121.82567596  103.32561493  114.50363159   13.36511326   48.81575775]","[ 10.96597385   5.16789293   2.23286128  63.93322754  62.67603683
  29.14394379  36.29954147  48.94353867  34.68637466  39.86625671]",38.2330856323,0,1.0
22,"[  87.20014191  178.35401917   17.25513458  247.47764587  286.93359375
    0.74112737   25.27657318    0.30280262   12.9282217    97.5269928 ]","[ 114.14055634  135.35945129   53.11877823   41.64319992  107.21620178
   34.94175339   38.52938843   18.23607445   40.81671143   57.36871719]","[  18.54759789  109.68356323  125.19952393  176.28184509  127.81777954
  109.61193848   80.85726929   36.67239761   27.71273804   61.65842056]","[  70.48529053   18.61568642  109.53781128  146.98672485  121.82567596
  103.32561493  114.50363159   13.36511326   48.81575775  132.17181396]","[  5.16789293   2.23286128  63.93322754  62.67603683  29.14394379
  36.29954147  48.94353867  34.68637466  39.86625671  64.83184814]",38.1334228516,0,1.0
23,"[ 178.35401917   17.25513458  247.47764587  286.93359375    0.74112737
   25.27657318    0.30280262   12.9282217    97.5269928   190.37055969]","[ 135.35945129   53.11877823   41.64319992  107.21620178   34.94175339
   38.52938843   18.23607445   40.81671143   57.36871719   18.70633698]","[ 109.68356323  125.19952393  176.28184509  127.81777954  109.61193848
   80.85726929   36.67239761   27.71273804   61.65842056   26.64180756]","[  18.61568642  109.53781128  146.98672485  121.82567596  103.32561493
  114.50363159   13.36511326   48.81575775  132.17181396  131.14509583]","[   2.23286128   63.93322754   62.67603683   29.14394379   36.29954147
   48.94353867   34.68637466   39.86625671   64.83184814  112.41596985]",37.9491539001,0,1.0
24,"[  17.25513458  247.47764587  286.93359375    0.74112737   25.27657318
    0.30280262   12.9282217    97.5269928   190.37055969   45.38067627]","[  53.11877823   41.64319992  107.21620178   34.94175339   38.52938843
   18.23607445   40.81671143   57.36871719   18.70633698  103.84619141]","[ 125.19952393  176.28184509  127.81777954  109.61193848   80.85726929
   36.67239761   27.71273804   61.65842056   26.64180756   16.44580269]","[ 109.53781128  146.98672485  121.82567596  103.32561493  114.50363159
   13.36511326   48.81575775  132.17181396  131.14509583   91.26705933]","[  63.93322754   62.67603683   29.14394379   36.29954147   48.94353867
   34.68637466   39.86625671   64.83184814  112.41596985   52.20872879]",37.7934455872,0,1.0
25,"[ 247.47764587  286.93359375    0.74112737   25.27657318    0.30280262
   12.9282217    97.5269928   190.37055969   45.38067627  217.12806702]","[  41.64319992  107.21620178   34.94175339   38.52938843   18.23607445
   40.81671143   57.36871719   18.70633698  103.84619141   32.0264473 ]","[ 176.28184509  127.81777954  109.61193848   80.85726929   36.67239761
   27.71273804   61.65842056   26.64180756   16.44580269   48.91917801]","[ 146.98672485  121.82567596  103.32561493  114.50363159   13.36511326
   48.81575775  132.17181396  131.14509583   91.26705933  102.74920654]","[  62.67603683   29.14394379   36.29954147   48.94353867   34.68637466
   39.86625671   64.83184814  112.41596985   52.20872879   50.3842926 ]",37.7238082886,0,1.0
26,"[  2.86933594e+02   7.41127372e-01   2.52765732e+01   3.02802622e-01
   1.29282217e+01   9.75269928e+01   1.90370560e+02   4.53806763e+01
   2.17128067e+02   3.42856415e+02]","[ 107.21620178   34.94175339   38.52938843   18.23607445   40.81671143
   57.36871719   18.70633698  103.84619141   32.0264473    92.14490509]","[ 127.81777954  109.61193848   80.85726929   36.67239761   27.71273804
   61.65842056   26.64180756   16.44580269   48.91917801    8.10722256]","[ 121.82567596  103.32561493  114.50363159   13.36511326   48.81575775
  132.17181396  131.14509583   91.26705933  102.74920654   88.80727386]","[  29.14394379   36.29954147   48.94353867   34.68637466   39.86625671
   64.83184814  112.41596985   52.20872879   50.3842926    54.00470352]",37.5776138306,0,1.0
27,"[  7.41127372e-01   2.52765732e+01   3.02802622e-01   1.29282217e+01
   9.75269928e+01   1.90370560e+02   4.53806763e+01   2.17128067e+02
   3.42856415e+02   2.28452286e+02]","[  34.94175339   38.52938843   18.23607445   40.81671143   57.36871719
   18.70633698  103.84619141   32.0264473    92.14490509  136.10404968]","[ 109.61193848   80.85726929   36.67239761   27.71273804   61.65842056
   26.64180756   16.44580269   48.91917801    8.10722256   87.34210968]","[ 103.32561493  114.50363159   13.36511326   48.81575775  132.17181396
  131.14509583   91.26705933  102.74920654   88.80727386  141.83825684]","[  36.29954147   48.94353867   34.68637466   39.86625671   64.83184814
  112.41596985   52.20872879   50.3842926    54.00470352   79.16816711]",37.4685783386,0,1.0
28,"[  2.52765732e+01   3.02802622e-01   1.29282217e+01   9.75269928e+01
   1.90370560e+02   4.53806763e+01   2.17128067e+02   3.42856415e+02
   2.28452286e+02   9.03311157e+01]","[  38.52938843   18.23607445   40.81671143   57.36871719   18.70633698
  103.84619141   32.0264473    92.14490509  136.10404968   28.00125885]","[ 80.85726929  36.67239761  27.71273804  61.65842056  26.64180756
  16.44580269  48.91917801   8.10722256  87.34210968  75.82783508]","[ 114.50363159   13.36511326   48.81575775  132.17181396  131.14509583
   91.26705933  102.74920654   88.80727386  141.83825684   95.75804901]","[  48.94353867   34.68637466   39.86625671   64.83184814  112.41596985
   52.20872879   50.3842926    54.00470352   79.16816711   61.85337067]",37.3594207764,0,1.0
29,"[  3.02802622e-01   1.29282217e+01   9.75269928e+01   1.90370560e+02
   4.53806763e+01   2.17128067e+02   3.42856415e+02   2.28452286e+02
   9.03311157e+01   2.81024719e+02]","[  18.23607445   40.81671143   57.36871719   18.70633698  103.84619141
   32.0264473    92.14490509  136.10404968   28.00125885  103.58869171]","[ 36.67239761  27.71273804  61.65842056  26.64180756  16.44580269
  48.91917801   8.10722256  87.34210968  75.82783508  65.9264679 ]","[  13.36511326   48.81575775  132.17181396  131.14509583   91.26705933
  102.74920654   88.80727386  141.83825684   95.75804901   90.76815796]","[  34.68637466   39.86625671   64.83184814  112.41596985   52.20872879
   50.3842926    54.00470352   79.16816711   61.85337067   36.7084465 ]",37.2484321594,0,1.0
30,"[  12.9282217    97.5269928   190.37055969   45.38067627  217.12806702
  342.85641479  228.45228577   90.33111572  281.02471924  162.73027039]","[  40.81671143   57.36871719   18.70633698  103.84619141   32.0264473
   92.14490509  136.10404968   28.00125885  103.58869171  234.28424072]","[  27.71273804   61.65842056   26.64180756   16.44580269   48.91917801
    8.10722256   87.34210968   75.82783508   65.9264679   143.49563599]","[  48.81575775  132.17181396  131.14509583   91.26705933  102.74920654
   88.80727386  141.83825684   95.75804901   90.76815796   17.7914772 ]","[  39.86625671   64.83184814  112.41596985   52.20872879   50.3842926
   54.00470352   79.16816711   61.85337067   36.7084465    27.50955963]",37.1374511719,0,1.0
31,"[  97.5269928   190.37055969   45.38067627  217.12806702  342.85641479
  228.45228577   90.33111572  281.02471924  162.73027039   70.96039581]","[  57.36871719   18.70633698  103.84619141   32.0264473    92.14490509
  136.10404968   28.00125885  103.58869171  234.28424072  127.64313507]","[  61.65842056   26.64180756   16.44580269   48.91917801    8.10722256
   87.34210968   75.82783508   65.9264679   143.49563599    0.6211217 ]","[ 132.17181396  131.14509583   91.26705933  102.74920654   88.80727386
  141.83825684   95.75804901   90.76815796   17.7914772    75.63748169]","[  64.83184814  112.41596985   52.20872879   50.3842926    54.00470352
   79.16816711   61.85337067   36.7084465    27.50955963   34.80173492]",37.0713920593,0,1.0
32,"[ 190.37055969   45.38067627  217.12806702  342.85641479  228.45228577
   90.33111572  281.02471924  162.73027039   70.96039581  151.41763306]","[  18.70633698  103.84619141   32.0264473    92.14490509  136.10404968
   28.00125885  103.58869171  234.28424072  127.64313507   75.6421814 ]","[  26.64180756   16.44580269   48.91917801    8.10722256   87.34210968
   75.82783508   65.9264679   143.49563599    0.6211217     2.62002516]","[ 131.14509583   91.26705933  102.74920654   88.80727386  141.83825684
   95.75804901   90.76815796   17.7914772    75.63748169   15.84336567]","[ 112.41596985   52.20872879   50.3842926    54.00470352   79.16816711
   61.85337067   36.7084465    27.50955963   34.80173492    3.7393415 ]",36.9144897461,0,1.0
33,"[  45.38067627  217.12806702  342.85641479  228.45228577   90.33111572
  281.02471924  162.73027039   70.96039581  151.41763306  477.22622681]","[ 103.84619141   32.0264473    92.14490509  136.10404968   28.00125885
  103.58869171  234.28424072  127.64313507   75.6421814   255.81576538]","[  16.44580269   48.91917801    8.10722256   87.34210968   75.82783508
   65.9264679   143.49563599    0.6211217     2.62002516   82.54747772]","[  91.26705933  102.74920654   88.80727386  141.83825684   95.75804901
   90.76815796   17.7914772    75.63748169   15.84336567  209.59576416]","[ 52.20872879  50.3842926   54.00470352  79.16816711  61.85337067
  36.7084465   27.50955963  34.80173492   3.7393415   86.10975647]",36.6913452148,0,1.0
34,"[ 217.12806702  342.85641479  228.45228577   90.33111572  281.02471924
  162.73027039   70.96039581  151.41763306  477.22622681  214.08682251]","[  32.0264473    92.14490509  136.10404968   28.00125885  103.58869171
  234.28424072  127.64313507   75.6421814   255.81576538   52.860672  ]","[  48.91917801    8.10722256   87.34210968   75.82783508   65.9264679
  143.49563599    0.6211217     2.62002516   82.54747772  226.11878967]","[ 102.74920654   88.80727386  141.83825684   95.75804901   90.76815796
   17.7914772    75.63748169   15.84336567  209.59576416  134.26350403]","[ 50.3842926   54.00470352  79.16816711  61.85337067  36.7084465
  27.50955963  34.80173492   3.7393415   86.10975647  33.46929932]",36.5805931091,0,1.0
35,"[ 342.85641479  228.45228577   90.33111572  281.02471924  162.73027039
   70.96039581  151.41763306  477.22622681  214.08682251    4.97133636]","[  92.14490509  136.10404968   28.00125885  103.58869171  234.28424072
  127.64313507   75.6421814   255.81576538   52.860672     74.67102814]","[   8.10722256   87.34210968   75.82783508   65.9264679   143.49563599
    0.6211217     2.62002516   82.54747772  226.11878967  117.07277679]","[  88.80727386  141.83825684   95.75804901   90.76815796   17.7914772
   75.63748169   15.84336567  209.59576416  134.26350403  247.3452301 ]","[  54.00470352   79.16816711   61.85337067   36.7084465    27.50955963
   34.80173492    3.7393415    86.10975647   33.46929932  131.26960754]",36.3586235046,0,1.0
36,"[ 228.45228577   90.33111572  281.02471924  162.73027039   70.96039581
  151.41763306  477.22622681  214.08682251    4.97133636   92.45597076]","[ 136.10404968   28.00125885  103.58869171  234.28424072  127.64313507
   75.6421814   255.81576538   52.860672     74.67102814  102.20178223]","[  87.34210968   75.82783508   65.9264679   143.49563599    0.6211217
    2.62002516   82.54747772  226.11878967  117.07277679   25.13319206]","[ 141.83825684   95.75804901   90.76815796   17.7914772    75.63748169
   15.84336567  209.59576416  134.26350403  247.3452301    35.33769226]","[  79.16816711   61.85337067   36.7084465    27.50955963   34.80173492
    3.7393415    86.10975647   33.46929932  131.26960754   19.00980186]",36.2466583252,0,1.0
37,"[  90.33111572  281.02471924  162.73027039   70.96039581  151.41763306
  477.22622681  214.08682251    4.97133636   92.45597076   42.02088547]","[  28.00125885  103.58869171  234.28424072  127.64313507   75.6421814
  255.81576538   52.860672     74.67102814  102.20178223   25.21746826]","[  75.82783508   65.9264679   143.49563599    0.6211217     2.62002516
   82.54747772  226.11878967  117.07277679   25.13319206   58.83777618]","[  95.75804901   90.76815796   17.7914772    75.63748169   15.84336567
  209.59576416  134.26350403  247.3452301    35.33769226  118.95449066]","[  61.85337067   36.7084465    27.50955963   34.80173492    3.7393415
   86.10975647   33.46929932  131.26960754   19.00980186   49.22694778]",36.1805915833,0,1.0
38,"[ 281.02471924  162.73027039   70.96039581  151.41763306  477.22622681
  214.08682251    4.97133636   92.45597076   42.02088547   36.85190964]","[ 103.58869171  234.28424072  127.64313507   75.6421814   255.81576538
   52.860672     74.67102814  102.20178223   25.21746826   44.42288208]","[  65.9264679   143.49563599    0.6211217     2.62002516   82.54747772
  226.11878967  117.07277679   25.13319206   58.83777618   25.90309334]","[  90.76815796   17.7914772    75.63748169   15.84336567  209.59576416
  134.26350403  247.3452301    35.33769226  118.95449066  127.150177  ]","[  36.7084465    27.50955963   34.80173492    3.7393415    86.10975647
   33.46929932  131.26960754   19.00980186   49.22694778   84.74973297]",36.0721588135,0,1.0
39,"[ 162.73027039   70.96039581  151.41763306  477.22622681  214.08682251
    4.97133636   92.45597076   42.02088547   36.85190964   93.28505707]","[ 234.28424072  127.64313507   75.6421814   255.81576538   52.860672
   74.67102814  102.20178223   25.21746826   44.42288208   62.02350235]","[ 143.49563599    0.6211217     2.62002516   82.54747772  226.11878967
  117.07277679   25.13319206   58.83777618   25.90309334   34.15733337]","[  17.7914772    75.63748169   15.84336567  209.59576416  134.26350403
  247.3452301    35.33769226  118.95449066  127.150177     98.93575287]","[  27.50955963   34.80173492    3.7393415    86.10975647   33.46929932
  131.26960754   19.00980186   49.22694778   84.74973297   53.96628952]",35.9193840027,0,1.0
