,activation_0,activation_1,activation_2,activation_3,activation_4,dist,id,vel
15,"[ 179.72523499  354.10324097  818.59429932  647.39630127   46.56769943
  114.87029266  285.26409912   71.47153473  534.16925049  101.47944641]","[  77.3339386   116.19619751  252.72589111  375.02688599   58.94247437
    1.49813545   95.33053589    9.0121851   200.99224854   86.08117676]","[  50.32604599  359.72833252  147.59745789  138.29110718   84.22602844
  104.8734436    99.63832092   75.07791901  276.66946411  153.91040039]","[ 318.23773193  430.98269653  363.68740845  406.33786011  142.22285461
   65.89117432  130.47862244  101.67398071  285.14331055  366.76269531]","[ 192.32809448  235.59631348  205.43289185  172.60925293   78.97661591
   59.66933823   56.20820236  107.405159     91.43940735  225.90905762]",37.1794548035,0,3.0
16,"[ 354.10324097  818.59429932  647.39630127   46.56769943  114.87029266
  285.26409912   71.47153473  534.16925049  101.47944641  214.3478241 ]","[ 116.19619751  252.72589111  375.02688599   58.94247437    1.49813545
   95.33053589    9.0121851   200.99224854   86.08117676  245.26525879]","[ 359.72833252  147.59745789  138.29110718   84.22602844  104.8734436
   99.63832092   75.07791901  276.66946411  153.91040039  116.11840057]","[ 430.98269653  363.68740845  406.33786011  142.22285461   65.89117432
  130.47862244  101.67398071  285.14331055  366.76269531  161.1516571 ]","[ 235.59631348  205.43289185  172.60925293   78.97661591   59.66933823
   56.20820236  107.405159     91.43940735  225.90905762  114.71897888]",36.9224586487,0,3.0
17,"[ 818.59429932  647.39630127   46.56769943  114.87029266  285.26409912
   71.47153473  534.16925049  101.47944641  214.3478241   183.44584656]","[ 252.72589111  375.02688599   58.94247437    1.49813545   95.33053589
    9.0121851   200.99224854   86.08117676  245.26525879   79.7345047 ]","[ 147.59745789  138.29110718   84.22602844  104.8734436    99.63832092
   75.07791901  276.66946411  153.91040039  116.11840057  529.86071777]","[ 363.68740845  406.33786011  142.22285461   65.89117432  130.47862244
  101.67398071  285.14331055  366.76269531  161.1516571   648.63916016]","[ 205.43289185  172.60925293   78.97661591   59.66933823   56.20820236
  107.405159     91.43940735  225.90905762  114.71897888  285.64163208]",36.6612968445,0,3.0
18,"[ 647.39630127   46.56769943  114.87029266  285.26409912   71.47153473
  534.16925049  101.47944641  214.3478241   183.44584656  468.53335571]","[ 375.02688599   58.94247437    1.49813545   95.33053589    9.0121851
  200.99224854   86.08117676  245.26525879   79.7345047   322.71871948]","[ 138.29110718   84.22602844  104.8734436    99.63832092   75.07791901
  276.66946411  153.91040039  116.11840057  529.86071777   26.6401844 ]","[ 406.33786011  142.22285461   65.89117432  130.47862244  101.67398071
  285.14331055  366.76269531  161.1516571   648.63916016  149.5453186 ]","[ 172.60925293   78.97661591   59.66933823   56.20820236  107.405159
   91.43940735  225.90905762  114.71897888  285.64163208  126.06435394]",36.3976554871,0,3.0
19,"[  46.56769943  114.87029266  285.26409912   71.47153473  534.16925049
  101.47944641  214.3478241   183.44584656  468.53335571   64.99849701]","[  58.94247437    1.49813545   95.33053589    9.0121851   200.99224854
   86.08117676  245.26525879   79.7345047   322.71871948  116.89611816]","[  84.22602844  104.8734436    99.63832092   75.07791901  276.66946411
  153.91040039  116.11840057  529.86071777   26.6401844    24.88959312]","[ 142.22285461   65.89117432  130.47862244  101.67398071  285.14331055
  366.76269531  161.1516571   648.63916016  149.5453186   182.89839172]","[  78.97661591   59.66933823   56.20820236  107.405159     91.43940735
  225.90905762  114.71897888  285.64163208  126.06435394  104.6491394 ]",36.1298713684,0,3.0
20,"[ 114.87029266  285.26409912   71.47153473  534.16925049  101.47944641
  214.3478241   183.44584656  468.53335571   64.99849701  132.13496399]","[   1.49813545   95.33053589    9.0121851   200.99224854   86.08117676
  245.26525879   79.7345047   322.71871948  116.89611816   33.06417465]","[ 104.8734436    99.63832092   75.07791901  276.66946411  153.91040039
  116.11840057  529.86071777   26.6401844    24.88959312    6.73898315]","[  65.89117432  130.47862244  101.67398071  285.14331055  366.76269531
  161.1516571   648.63916016  149.5453186   182.89839172    3.76584077]","[  59.66933823   56.20820236  107.405159     91.43940735  225.90905762
  114.71897888  285.64163208  126.06435394  104.6491394    11.60366154]",35.859954834,0,3.0
21,"[ 285.26409912   71.47153473  534.16925049  101.47944641  214.3478241
  183.44584656  468.53335571   64.99849701  132.13496399  244.04257202]","[  95.33053589    9.0121851   200.99224854   86.08117676  245.26525879
   79.7345047   322.71871948  116.89611816   33.06417465  264.69613647]","[  99.63832092   75.07791901  276.66946411  153.91040039  116.11840057
  529.86071777   26.6401844    24.88959312    6.73898315  102.55116272]","[ 130.47862244  101.67398071  285.14331055  366.76269531  161.1516571
  648.63916016  149.5453186   182.89839172    3.76584077  129.86750793]","[  56.20820236  107.405159     91.43940735  225.90905762  114.71897888
  285.64163208  126.06435394  104.6491394    11.60366154  112.56967163]",35.5855789185,0,3.0
22,"[  71.47153473  534.16925049  101.47944641  214.3478241   183.44584656
  468.53335571   64.99849701  132.13496399  244.04257202  277.81140137]","[   9.0121851   200.99224854   86.08117676  245.26525879   79.7345047
  322.71871948  116.89611816   33.06417465  264.69613647  209.50062561]","[  75.07791901  276.66946411  153.91040039  116.11840057  529.86071777
   26.6401844    24.88959312    6.73898315  102.55116272  217.76483154]","[ 101.67398071  285.14331055  366.76269531  161.1516571   648.63916016
  149.5453186   182.89839172    3.76584077  129.86750793  408.25378418]","[ 107.405159     91.43940735  225.90905762  114.71897888  285.64163208
  126.06435394  104.6491394    11.60366154  112.56967163  201.92073059]",35.3073043823,0,3.0
23,"[ 534.16925049  101.47944641  214.3478241   183.44584656  468.53335571
   64.99849701  132.13496399  244.04257202  277.81140137  290.43161011]","[ 200.99224854   86.08117676  245.26525879   79.7345047   322.71871948
  116.89611816   33.06417465  264.69613647  209.50062561  232.06291199]","[ 276.66946411  153.91040039  116.11840057  529.86071777   26.6401844
   24.88959312    6.73898315  102.55116272  217.76483154   88.83197021]","[ 285.14331055  366.76269531  161.1516571   648.63916016  149.5453186
  182.89839172    3.76584077  129.86750793  408.25378418  332.32913208]","[  91.43940735  225.90905762  114.71897888  285.64163208  126.06435394
  104.6491394    11.60366154  112.56967163  201.92073059  162.1872406 ]",35.0278053284,0,3.0
24,"[ 101.47944641  214.3478241   183.44584656  468.53335571   64.99849701
  132.13496399  244.04257202  277.81140137  290.43161011   38.28606033]","[  86.08117676  245.26525879   79.7345047   322.71871948  116.89611816
   33.06417465  264.69613647  209.50062561  232.06291199  200.32841492]","[ 153.91040039  116.11840057  529.86071777   26.6401844    24.88959312
    6.73898315  102.55116272  217.76483154   88.83197021   68.71370697]","[ 366.76269531  161.1516571   648.63916016  149.5453186   182.89839172
    3.76584077  129.86750793  408.25378418  332.32913208  177.57427979]","[ 225.90905762  114.71897888  285.64163208  126.06435394  104.6491394
   11.60366154  112.56967163  201.92073059  162.1872406   105.03130341]",34.7469978333,0,3.0
25,"[ 214.3478241   183.44584656  468.53335571   64.99849701  132.13496399
  244.04257202  277.81140137  290.43161011   38.28606033  340.51211548]","[ 245.26525879   79.7345047   322.71871948  116.89611816   33.06417465
  264.69613647  209.50062561  232.06291199  200.32841492  142.52615356]","[ 116.11840057  529.86071777   26.6401844    24.88959312    6.73898315
  102.55116272  217.76483154   88.83197021   68.71370697  282.73757935]","[ 161.1516571   648.63916016  149.5453186   182.89839172    3.76584077
  129.86750793  408.25378418  332.32913208  177.57427979  347.19610596]","[ 114.71897888  285.64163208  126.06435394  104.6491394    11.60366154
  112.56967163  201.92073059  162.1872406   105.03130341   98.80110168]",34.464389801,0,3.0
26,"[ 183.44584656  468.53335571   64.99849701  132.13496399  244.04257202
  277.81140137  290.43161011   38.28606033  340.51211548  320.30413818]","[  79.7345047   322.71871948  116.89611816   33.06417465  264.69613647
  209.50062561  232.06291199  200.32841492  142.52615356  294.19989014]","[ 529.86071777   26.6401844    24.88959312    6.73898315  102.55116272
  217.76483154   88.83197021   68.71370697  282.73757935  112.57751465]","[ 648.63916016  149.5453186   182.89839172    3.76584077  129.86750793
  408.25378418  332.32913208  177.57427979  347.19610596   22.11347771]","[ 285.64163208  126.06435394  104.6491394    11.60366154  112.56967163
  201.92073059  162.1872406   105.03130341   98.80110168   10.98744488]",34.1806945801,0,3.0
27,"[ 468.53335571   64.99849701  132.13496399  244.04257202  277.81140137
  290.43161011   38.28606033  340.51211548  320.30413818  189.31336975]","[ 322.71871948  116.89611816   33.06417465  264.69613647  209.50062561
  232.06291199  200.32841492  142.52615356  294.19989014  340.91070557]","[  26.6401844    24.88959312    6.73898315  102.55116272  217.76483154
   88.83197021   68.71370697  282.73757935  112.57751465   58.1381073 ]","[ 149.5453186   182.89839172    3.76584077  129.86750793  408.25378418
  332.32913208  177.57427979  347.19610596   22.11347771  294.4331665 ]","[ 126.06435394  104.6491394    11.60366154  112.56967163  201.92073059
  162.1872406   105.03130341   98.80110168   10.98744488  133.87278748]",33.8947906494,0,3.0
28,"[  64.99849701  132.13496399  244.04257202  277.81140137  290.43161011
   38.28606033  340.51211548  320.30413818  189.31336975  753.4597168 ]","[ 116.89611816   33.06417465  264.69613647  209.50062561  232.06291199
  200.32841492  142.52615356  294.19989014  340.91070557  161.26774597]","[  24.88959312    6.73898315  102.55116272  217.76483154   88.83197021
   68.71370697  282.73757935  112.57751465   58.1381073   114.04871368]","[ 182.89839172    3.76584077  129.86750793  408.25378418  332.32913208
  177.57427979  347.19610596   22.11347771  294.4331665    98.5451355 ]","[ 104.6491394    11.60366154  112.56967163  201.92073059  162.1872406
  105.03130341   98.80110168   10.98744488  133.87278748   55.8960495 ]",33.6072921753,0,3.0
29,"[ 132.13496399  244.04257202  277.81140137  290.43161011   38.28606033
  340.51211548  320.30413818  189.31336975  753.4597168    23.83689499]","[  33.06417465  264.69613647  209.50062561  232.06291199  200.32841492
  142.52615356  294.19989014  340.91070557  161.26774597  125.59151459]","[   6.73898315  102.55116272  217.76483154   88.83197021   68.71370697
  282.73757935  112.57751465   58.1381073   114.04871368  135.88813782]","[   3.76584077  129.86750793  408.25378418  332.32913208  177.57427979
  347.19610596   22.11347771  294.4331665    98.5451355   159.09008789]","[  11.60366154  112.56967163  201.92073059  162.1872406   105.03130341
   98.80110168   10.98744488  133.87278748   55.8960495   125.27077484]",33.3179244995,0,3.0
30,"[ 244.04257202  277.81140137  290.43161011   38.28606033  340.51211548
  320.30413818  189.31336975  753.4597168    23.83689499  689.60900879]","[ 264.69613647  209.50062561  232.06291199  200.32841492  142.52615356
  294.19989014  340.91070557  161.26774597  125.59151459  513.94769287]","[ 102.55116272  217.76483154   88.83197021   68.71370697  282.73757935
  112.57751465   58.1381073   114.04871368  135.88813782  119.11693573]","[ 129.86750793  408.25378418  332.32913208  177.57427979  347.19610596
   22.11347771  294.4331665    98.5451355   159.09008789  447.90341187]","[ 112.56967163  201.92073059  162.1872406   105.03130341   98.80110168
   10.98744488  133.87278748   55.8960495   125.27077484  194.67124939]",33.0276451111,0,3.0
31,"[ 277.81140137  290.43161011   38.28606033  340.51211548  320.30413818
  189.31336975  753.4597168    23.83689499  689.60900879   11.37016201]","[ 209.50062561  232.06291199  200.32841492  142.52615356  294.19989014
  340.91070557  161.26774597  125.59151459  513.94769287  231.76631165]","[ 217.76483154   88.83197021   68.71370697  282.73757935  112.57751465
   58.1381073   114.04871368  135.88813782  119.11693573  233.55271912]","[ 408.25378418  332.32913208  177.57427979  347.19610596   22.11347771
  294.4331665    98.5451355   159.09008789  447.90341187  123.18138123]","[ 201.92073059  162.1872406   105.03130341   98.80110168   10.98744488
  133.87278748   55.8960495   125.27077484  194.67124939  179.13258362]",32.7350845337,0,3.0
32,"[ 290.43161011   38.28606033  340.51211548  320.30413818  189.31336975
  753.4597168    23.83689499  689.60900879   11.37016201  325.78170776]","[ 232.06291199  200.32841492  142.52615356  294.19989014  340.91070557
  161.26774597  125.59151459  513.94769287  231.76631165  300.47610474]","[  88.83197021   68.71370697  282.73757935  112.57751465   58.1381073
  114.04871368  135.88813782  119.11693573  233.55271912   68.51425171]","[ 332.32913208  177.57427979  347.19610596   22.11347771  294.4331665
   98.5451355   159.09008789  447.90341187  123.18138123  428.54986572]","[ 162.1872406   105.03130341   98.80110168   10.98744488  133.87278748
   55.8960495   125.27077484  194.67124939  179.13258362  213.54100037]",32.4418373108,0,3.0
33,"[  38.28606033  340.51211548  320.30413818  189.31336975  753.4597168
   23.83689499  689.60900879   11.37016201  325.78170776  172.02436829]","[ 200.32841492  142.52615356  294.19989014  340.91070557  161.26774597
  125.59151459  513.94769287  231.76631165  300.47610474  359.78552246]","[  68.71370697  282.73757935  112.57751465   58.1381073   114.04871368
  135.88813782  119.11693573  233.55271912   68.51425171  451.69433594]","[ 177.57427979  347.19610596   22.11347771  294.4331665    98.5451355
  159.09008789  447.90341187  123.18138123  428.54986572  487.17581177]","[ 105.03130341   98.80110168   10.98744488  133.87278748   55.8960495
  125.27077484  194.67124939  179.13258362  213.54100037  206.3462677 ]",32.0635108948,0,3.0
34,"[ 340.51211548  320.30413818  189.31336975  753.4597168    23.83689499
  689.60900879   11.37016201  325.78170776  172.02436829  202.80499268]","[ 142.52615356  294.19989014  340.91070557  161.26774597  125.59151459
  513.94769287  231.76631165  300.47610474  359.78552246  360.07907104]","[ 282.73757935  112.57751465   58.1381073   114.04871368  135.88813782
  119.11693573  233.55271912   68.51425171  451.69433594  465.82992554]","[ 347.19610596   22.11347771  294.4331665    98.5451355   159.09008789
  447.90341187  123.18138123  428.54986572  487.17581177  100.0346756 ]","[  98.80110168   10.98744488  133.87278748   55.8960495   125.27077484
  194.67124939  179.13258362  213.54100037  206.3462677    26.71450233]",31.7665710449,0,3.0
35,"[  320.30413818   189.31336975   753.4597168     23.83689499   689.60900879
    11.37016201   325.78170776   172.02436829   202.80499268  1847.20410156]","[  294.19989014   340.91070557   161.26774597   125.59151459   513.94769287
   231.76631165   300.47610474   359.78552246   360.07907104  1717.51330566]","[ 112.57751465   58.1381073   114.04871368  135.88813782  119.11693573
  233.55271912   68.51425171  451.69433594  465.82992554  815.91070557]","[  22.11347771  294.4331665    98.5451355   159.09008789  447.90341187
  123.18138123  428.54986572  487.17581177  100.0346756   160.69638062]","[  10.98744488  133.87278748   55.8960495   125.27077484  194.67124939
  179.13258362  213.54100037  206.3462677    26.71450233   12.19805145]",31.2508773804,0,3.0
36,"[  189.31336975   753.4597168     23.83689499   689.60900879    11.37016201
   325.78170776   172.02436829   202.80499268  1847.20410156   624.23901367]","[  340.91070557   161.26774597   125.59151459   513.94769287   231.76631165
   300.47610474   359.78552246   360.07907104  1717.51330566   773.14788818]","[  58.1381073   114.04871368  135.88813782  119.11693573  233.55271912
   68.51425171  451.69433594  465.82992554  815.91070557  311.72384644]","[ 294.4331665    98.5451355   159.09008789  447.90341187  123.18138123
  428.54986572  487.17581177  100.0346756   160.69638062  159.73963928]","[ 133.87278748   55.8960495   125.27077484  194.67124939  179.13258362
  213.54100037  206.3462677    26.71450233   12.19805145  137.2855835 ]",30.9507160187,0,3.0
37,"[  753.4597168     23.83689499   689.60900879    11.37016201   325.78170776
   172.02436829   202.80499268  1847.20410156   624.23901367   634.60241699]","[  161.26774597   125.59151459   513.94769287   231.76631165   300.47610474
   359.78552246   360.07907104  1717.51330566   773.14788818   325.41549683]","[ 114.04871368  135.88813782  119.11693573  233.55271912   68.51425171
  451.69433594  465.82992554  815.91070557  311.72384644    1.08729553]","[  98.5451355   159.09008789  447.90341187  123.18138123  428.54986572
  487.17581177  100.0346756   160.69638062  159.73963928  367.73617554]","[  55.8960495   125.27077484  194.67124939  179.13258362  213.54100037
  206.3462677    26.71450233   12.19805145  137.2855835   266.82373047]",30.6504573822,0,3.0
38,"[   23.83689499   689.60900879    11.37016201   325.78170776   172.02436829
   202.80499268  1847.20410156   624.23901367   634.60241699   598.80725098]","[  125.59151459   513.94769287   231.76631165   300.47610474   359.78552246
   360.07907104  1717.51330566   773.14788818   325.41549683   786.59057617]","[ 135.88813782  119.11693573  233.55271912   68.51425171  451.69433594
  465.82992554  815.91070557  311.72384644    1.08729553  263.30316162]","[ 159.09008789  447.90341187  123.18138123  428.54986572  487.17581177
  100.0346756   160.69638062  159.73963928  367.73617554  257.69366455]","[ 125.27077484  194.67124939  179.13258362  213.54100037  206.3462677
   26.71450233   12.19805145  137.2855835   266.82373047  131.595047  ]",30.2662181854,0,3.0
39,"[  689.60900879    11.37016201   325.78170776   172.02436829   202.80499268
  1847.20410156   624.23901367   634.60241699   598.80725098   288.16766357]","[  513.94769287   231.76631165   300.47610474   359.78552246   360.07907104
  1717.51330566   773.14788818   325.41549683   786.59057617    17.78645706]","[ 119.11693573  233.55271912   68.51425171  451.69433594  465.82992554
  815.91070557  311.72384644    1.08729553  263.30316162  349.26968384]","[ 447.90341187  123.18138123  428.54986572  487.17581177  100.0346756
  160.69638062  159.73963928  367.73617554  257.69366455  493.09631348]","[ 194.67124939  179.13258362  213.54100037  206.3462677    26.71450233
   12.19805145  137.2855835   266.82373047  131.595047    230.44735718]",30.0499095917,0,3.0
