,activation_0,activation_1,activation_2,dist,id,vel
43,"[ 446.48510742   97.42797089  477.63763428   81.19817352  368.66467285
  168.4666748   102.04743958  225.95437622  116.98274231  145.15206909]","[ 11.27198982  16.32968903  15.39202595  17.21619797   1.08030415
  11.91108322  27.99190331  44.845047     9.11153316  27.73441124]","[ 170.84831238  291.86694336  151.18933105  188.55714417  203.16966248
  109.14948273  221.78416443  323.00482178  170.9362793   492.85650635]",13.192530632,0,2.0
44,"[  97.42797089  477.63763428   81.19817352  368.66467285  168.4666748
  102.04743958  225.95437622  116.98274231  145.15206909   25.71157265]","[ 16.32968903  15.39202595  17.21619797   1.08030415  11.91108322
  27.99190331  44.845047     9.11153316  27.73441124  20.02581215]","[ 291.86694336  151.18933105  188.55714417  203.16966248  109.14948273
  221.78416443  323.00482178  170.9362793   492.85650635  449.58874512]",12.9838809967,0,2.0
45,"[ 477.63763428   81.19817352  368.66467285  168.4666748   102.04743958
  225.95437622  116.98274231  145.15206909   25.71157265   33.30935669]","[ 15.39202595  17.21619797   1.08030415  11.91108322  27.99190331
  44.845047     9.11153316  27.73441124  20.02581215   5.80105734]","[ 151.18933105  188.55714417  203.16966248  109.14948273  221.78416443
  323.00482178  170.9362793   492.85650635  449.58874512  177.07017517]",12.772190094,0,2.0
46,"[  81.19817352  368.66467285  168.4666748   102.04743958  225.95437622
  116.98274231  145.15206909   25.71157265   33.30935669  168.807724  ]","[ 17.21619797   1.08030415  11.91108322  27.99190331  44.845047
   9.11153316  27.73441124  20.02581215   5.80105734  23.09401512]","[ 188.55714417  203.16966248  109.14948273  221.78416443  323.00482178
  170.9362793   492.85650635  449.58874512  177.07017517  401.9854126 ]",12.5621671677,0,2.0
47,"[ 368.66467285  168.4666748   102.04743958  225.95437622  116.98274231
  145.15206909   25.71157265   33.30935669  168.807724     67.61459351]","[  1.08030415  11.91108322  27.99190331  44.845047     9.11153316
  27.73441124  20.02581215   5.80105734  23.09401512  14.65944958]","[ 203.16966248  109.14948273  221.78416443  323.00482178  170.9362793
  492.85650635  449.58874512  177.07017517  401.9854126   372.14294434]",12.3500356674,0,2.0
48,"[ 168.4666748   102.04743958  225.95437622  116.98274231  145.15206909
   25.71157265   33.30935669  168.807724     67.61459351  191.503479  ]","[ 11.91108322  27.99190331  44.845047     9.11153316  27.73441124
  20.02581215   5.80105734  23.09401512  14.65944958   2.09047246]","[ 109.14948273  221.78416443  323.00482178  170.9362793   492.85650635
  449.58874512  177.07017517  401.9854126   372.14294434  217.1532135 ]",12.1395511627,0,2.0
49,"[ 102.04743958  225.95437622  116.98274231  145.15206909   25.71157265
   33.30935669  168.807724     67.61459351  191.503479     28.15277863]","[ 27.99190331  44.845047     9.11153316  27.73441124  20.02581215
   5.80105734  23.09401512  14.65944958   2.09047246   0.05146461]","[ 221.78416443  323.00482178  170.9362793   492.85650635  449.58874512
  177.07017517  401.9854126   372.14294434  217.1532135   151.08546448]",11.9279327393,0,2.0
50,"[ 225.95437622  116.98274231  145.15206909   25.71157265   33.30935669
  168.807724     67.61459351  191.503479     28.15277863  289.70651245]","[ 44.845047     9.11153316  27.73441124  20.02581215   5.80105734
  23.09401512  14.65944958   2.09047246   0.05146461  29.2503624 ]","[ 323.00482178  170.9362793   492.85650635  449.58874512  177.07017517
  401.9854126   372.14294434  217.1532135   151.08546448  356.14147949]",11.7175540924,0,2.0
51,"[ 116.98274231  145.15206909   25.71157265   33.30935669  168.807724
   67.61459351  191.503479     28.15277863  289.70651245  177.04971313]","[  9.11153316  27.73441124  20.02581215   5.80105734  23.09401512
  14.65944958   2.09047246   0.05146461  29.2503624   16.70866203]","[ 170.9362793   492.85650635  449.58874512  177.07017517  401.9854126
  372.14294434  217.1532135   151.08546448  356.14147949  517.30804443]",11.506196022,0,2.0
52,"[ 145.15206909   25.71157265   33.30935669  168.807724     67.61459351
  191.503479     28.15277863  289.70651245  177.04971313  121.61842346]","[ 27.73441124  20.02581215   5.80105734  23.09401512  14.65944958
   2.09047246   0.05146461  29.2503624   16.70866203  26.0825119 ]","[ 492.85650635  449.58874512  177.07017517  401.9854126   372.14294434
  217.1532135   151.08546448  356.14147949  517.30804443  263.30438232]",11.2953901291,0,2.0
