,activation_0,activation_1,activation_2,activation_3,dist,id,vel
50,"[ 134.23251343   18.8400383   207.06045532  585.03588867    5.0692606
   20.79627991  770.76489258  160.32978821   85.1600647    93.11452484]","[ 10.36039829  72.0278244   20.09887505  51.45674133  10.86496067
   2.00664759  27.02359962  29.4723587    1.753842    24.37370491]","[  9.6479702   60.95573425  30.80939484  50.09225845  13.19120216
   6.36366224  32.68282318  16.32936478   6.24083424  25.74909592]","[ 231.08966064  241.36759949   77.68215942   69.82704926   55.7625351
  179.76164246   78.37387085  179.35688782  320.84518433  245.15170288]",14.8539180756,0,2.0
51,"[  18.8400383   207.06045532  585.03588867    5.0692606    20.79627991
  770.76489258  160.32978821   85.1600647    93.11452484   49.77196121]","[ 72.0278244   20.09887505  51.45674133  10.86496067   2.00664759
  27.02359962  29.4723587    1.753842    24.37370491  19.91724586]","[ 60.95573425  30.80939484  50.09225845  13.19120216   6.36366224
  32.68282318  16.32936478   6.24083424  25.74909592  24.82668495]","[ 241.36759949   77.68215942   69.82704926   55.7625351   179.76164246
   78.37387085  179.35688782  320.84518433  245.15170288   77.02766418]",14.6440677643,0,2.0
52,"[ 207.06045532  585.03588867    5.0692606    20.79627991  770.76489258
  160.32978821   85.1600647    93.11452484   49.77196121   72.38222504]","[ 20.09887505  51.45674133  10.86496067   2.00664759  27.02359962
  29.4723587    1.753842    24.37370491  19.91724586  23.52938652]","[ 30.80939484  50.09225845  13.19120216   6.36366224  32.68282318
  16.32936478   6.24083424  25.74909592  24.82668495  37.82261276]","[  77.68215942   69.82704926   55.7625351   179.76164246   78.37387085
  179.35688782  320.84518433  245.15170288   77.02766418  266.86795044]",14.3489704132,0,2.0
53,"[ 585.03588867    5.0692606    20.79627991  770.76489258  160.32978821
   85.1600647    93.11452484   49.77196121   72.38222504  201.84515381]","[ 51.45674133  10.86496067   2.00664759  27.02359962  29.4723587    1.753842
  24.37370491  19.91724586  23.52938652  14.3213768 ]","[ 50.09225845  13.19120216   6.36366224  32.68282318  16.32936478
   6.24083424  25.74909592  24.82668495  37.82261276  21.25211906]","[  69.82704926   55.7625351   179.76164246   78.37387085  179.35688782
  320.84518433  245.15170288   77.02766418  266.86795044  372.62823486]",14.2231378555,0,2.0
54,"[   5.0692606    20.79627991  770.76489258  160.32978821   85.1600647
   93.11452484   49.77196121   72.38222504  201.84515381  165.03514099]","[ 10.86496067   2.00664759  27.02359962  29.4723587    1.753842
  24.37370491  19.91724586  23.52938652  14.3213768    3.258883  ]","[ 13.19120216   6.36366224  32.68282318  16.32936478   6.24083424
  25.74909592  24.82668495  37.82261276  21.25211906  11.81931782]","[  55.7625351   179.76164246   78.37387085  179.35688782  320.84518433
  245.15170288   77.02766418  266.86795044  372.62823486   78.36120605]",14.0122795105,0,2.0
55,"[  20.79627991  770.76489258  160.32978821   85.1600647    93.11452484
   49.77196121   72.38222504  201.84515381  165.03514099  101.40833282]","[  2.00664759  27.02359962  29.4723587    1.753842    24.37370491
  19.91724586  23.52938652  14.3213768    3.258883    27.55392075]","[  6.36366224  32.68282318  16.32936478   6.24083424  25.74909592
  24.82668495  37.82261276  21.25211906  11.81931782  22.18250656]","[ 179.76164246   78.37387085  179.35688782  320.84518433  245.15170288
   77.02766418  266.86795044  372.62823486   78.36120605  221.90597534]",13.7181367874,0,2.0
56,"[ 770.76489258  160.32978821   85.1600647    93.11452484   49.77196121
   72.38222504  201.84515381  165.03514099  101.40833282  294.06936646]","[ 27.02359962  29.4723587    1.753842    24.37370491  19.91724586
  23.52938652  14.3213768    3.258883    27.55392075  11.66650295]","[ 32.68282318  16.32936478   6.24083424  25.74909592  24.82668495
  37.82261276  21.25211906  11.81931782  22.18250656  15.51867294]","[  78.37387085  179.35688782  320.84518433  245.15170288   77.02766418
  266.86795044  372.62823486   78.36120605  221.90597534  248.64251709]",13.5931062698,0,2.0
57,"[ 160.32978821   85.1600647    93.11452484   49.77196121   72.38222504
  201.84515381  165.03514099  101.40833282  294.06936646  178.33384705]","[ 29.4723587    1.753842    24.37370491  19.91724586  23.52938652
  14.3213768    3.258883    27.55392075  11.66650295   8.42311478]","[ 16.32936478   6.24083424  25.74909592  24.82668495  37.82261276
  21.25211906  11.81931782  22.18250656  15.51867294  17.18156433]","[ 179.35688782  320.84518433  245.15170288   77.02766418  266.86795044
  372.62823486   78.36120605  221.90597534  248.64251709  184.13314819]",13.3858737946,0,2.0
58,"[  85.1600647    93.11452484   49.77196121   72.38222504  201.84515381
  165.03514099  101.40833282  294.06936646  178.33384705   34.31446838]","[  1.753842    24.37370491  19.91724586  23.52938652  14.3213768    3.258883
  27.55392075  11.66650295   8.42311478   9.50383663]","[  6.24083424  25.74909592  24.82668495  37.82261276  21.25211906
  11.81931782  22.18250656  15.51867294  17.18156433   2.8393321 ]","[ 320.84518433  245.15170288   77.02766418  266.86795044  372.62823486
   78.36120605  221.90597534  248.64251709  184.13314819  154.50572205]",13.1757192612,0,2.0
59,"[  93.11452484   49.77196121   72.38222504  201.84515381  165.03514099
  101.40833282  294.06936646  178.33384705   34.31446838   95.294487  ]","[ 24.37370491  19.91724586  23.52938652  14.3213768    3.258883
  27.55392075  11.66650295   8.42311478   9.50383663   3.60814309]","[ 25.74909592  24.82668495  37.82261276  21.25211906  11.81931782
  22.18250656  15.51867294  17.18156433   2.8393321    7.2965498 ]","[ 245.15170288   77.02766418  266.86795044  372.62823486   78.36120605
  221.90597534  248.64251709  184.13314819  154.50572205  392.78338623]",12.8993825912,0,2.0
60,"[  49.77196121   72.38222504  201.84515381  165.03514099  101.40833282
  294.06936646  178.33384705   34.31446838   95.294487     47.53453445]","[ 19.91724586  23.52938652  14.3213768    3.258883    27.55392075
  11.66650295   8.42311478   9.50383663   3.60814309  48.02640533]","[ 24.82668495  37.82261276  21.25211906  11.81931782  22.18250656
  15.51867294  17.18156433   2.8393321    7.2965498   40.91759491]","[  77.02766418  266.86795044  372.62823486   78.36120605  221.90597534
  248.64251709  184.13314819  154.50572205  392.78338623  235.29774475]",12.6707105637,0,2.0
61,"[  72.38222504  201.84515381  165.03514099  101.40833282  294.06936646
  178.33384705   34.31446838   95.294487     47.53453445  619.81549072]","[ 23.52938652  14.3213768    3.258883    27.55392075  11.66650295
   8.42311478   9.50383663   3.60814309  48.02640533  33.90794373]","[ 37.82261276  21.25211906  11.81931782  22.18250656  15.51867294
  17.18156433   2.8393321    7.2965498   40.91759491  19.72223854]","[ 266.86795044  372.62823486   78.36120605  221.90597534  248.64251709
  184.13314819  154.50572205  392.78338623  235.29774475  122.38583374]",12.2651968002,0,2.0
62,"[ 201.84515381  165.03514099  101.40833282  294.06936646  178.33384705
   34.31446838   95.294487     47.53453445  619.81549072    4.52627802]","[ 14.3213768    3.258883    27.55392075  11.66650295   8.42311478
   9.50383663   3.60814309  48.02640533  33.90794373   2.58948636]","[ 21.25211906  11.81931782  22.18250656  15.51867294  17.18156433
   2.8393321    7.2965498   40.91759491  19.72223854  11.86614037]","[ 372.62823486   78.36120605  221.90597534  248.64251709  184.13314819
  154.50572205  392.78338623  235.29774475  122.38583374  234.84416199]",12.0553836823,0,2.0
63,"[ 165.03514099  101.40833282  294.06936646  178.33384705   34.31446838
   95.294487     47.53453445  619.81549072    4.52627802  319.18325806]","[  3.258883    27.55392075  11.66650295   8.42311478   9.50383663
   3.60814309  48.02640533  33.90794373   2.58948636  13.92635059]","[ 11.81931782  22.18250656  15.51867294  17.18156433   2.8393321
   7.2965498   40.91759491  19.72223854  11.86614037  17.4585762 ]","[  78.36120605  221.90597534  248.64251709  184.13314819  154.50572205
  392.78338623  235.29774475  122.38583374  234.84416199  162.12789917]",11.700594902,0,2.0
64,"[ 101.40833282  294.06936646  178.33384705   34.31446838   95.294487
   47.53453445  619.81549072    4.52627802  319.18325806   25.68498802]","[ 27.55392075  11.66650295   8.42311478   9.50383663   3.60814309
  48.02640533  33.90794373   2.58948636  13.92635059  38.48307037]","[ 22.18250656  15.51867294  17.18156433   2.8393321    7.2965498
  40.91759491  19.72223854  11.86614037  17.4585762   42.5071373 ]","[ 221.90597534  248.64251709  184.13314819  154.50572205  392.78338623
  235.29774475  122.38583374  234.84416199  162.12789917  355.75714111]",11.4899072647,0,2.0
65,"[ 294.06936646  178.33384705   34.31446838   95.294487     47.53453445
  619.81549072    4.52627802  319.18325806   25.68498802    7.60855627]","[ 11.66650295   8.42311478   9.50383663   3.60814309  48.02640533
  33.90794373   2.58948636  13.92635059  38.48307037   3.09421325]","[ 15.51867294  17.18156433   2.8393321    7.2965498   40.91759491
  19.72223854  11.86614037  17.4585762   42.5071373    4.39703369]","[ 248.64251709  184.13314819  154.50572205  392.78338623  235.29774475
  122.38583374  234.84416199  162.12789917  355.75714111   69.0798111 ]",11.2133388519,0,2.0
66,"[ 178.33384705   34.31446838   95.294487     47.53453445  619.81549072
    4.52627802  319.18325806   25.68498802    7.60855627  239.46156311]","[  8.42311478   9.50383663   3.60814309  48.02640533  33.90794373
   2.58948636  13.92635059  38.48307037   3.09421325   1.19868147]","[ 17.18156433   2.8393321    7.2965498   40.91759491  19.72223854
  11.86614037  17.4585762   42.5071373    4.39703369   1.57376945]","[ 184.13314819  154.50572205  392.78338623  235.29774475  122.38583374
  234.84416199  162.12789917  355.75714111   69.0798111    77.8247757 ]",10.8661670685,0,2.0
67,"[  34.31446838   95.294487     47.53453445  619.81549072    4.52627802
  319.18325806   25.68498802    7.60855627  239.46156311  151.19857788]","[  9.50383663   3.60814309  48.02640533  33.90794373   2.58948636
  13.92635059  38.48307037   3.09421325   1.19868147  34.81307983]","[  2.8393321    7.2965498   40.91759491  19.72223854  11.86614037
  17.4585762   42.5071373    4.39703369   1.57376945  29.11617851]","[ 154.50572205  392.78338623  235.29774475  122.38583374  234.84416199
  162.12789917  355.75714111   69.0798111    77.8247757   170.8177948 ]",10.6546983719,0,2.0
68,"[  95.294487     47.53453445  619.81549072    4.52627802  319.18325806
   25.68498802    7.60855627  239.46156311  151.19857788   78.8452301 ]","[  3.60814309  48.02640533  33.90794373   2.58948636  13.92635059
  38.48307037   3.09421325   1.19868147  34.81307983  20.58243179]","[  7.2965498   40.91759491  19.72223854  11.86614037  17.4585762
  42.5071373    4.39703369   1.57376945  29.11617851  14.38461208]","[ 392.78338623  235.29774475  122.38583374  234.84416199  162.12789917
  355.75714111   69.0798111    77.8247757   170.8177948   220.03022766]",10.3779726028,0,2.0
69,"[  47.53453445  619.81549072    4.52627802  319.18325806   25.68498802
    7.60855627  239.46156311  151.19857788   78.8452301   126.23942566]","[ 48.02640533  33.90794373   2.58948636  13.92635059  38.48307037
   3.09421325   1.19868147  34.81307983  20.58243179   8.8625021 ]","[ 40.91759491  19.72223854  11.86614037  17.4585762   42.5071373
   4.39703369   1.57376945  29.11617851  14.38461208  11.16061401]","[ 235.29774475  122.38583374  234.84416199  162.12789917  355.75714111
   69.0798111    77.8247757   170.8177948   220.03022766  271.23336792]",10.2330169678,0,2.0
70,"[ 619.81549072    4.52627802  319.18325806   25.68498802    7.60855627
  239.46156311  151.19857788   78.8452301   126.23942566  109.93561554]","[ 33.90794373   2.58948636  13.92635059  38.48307037   3.09421325
   1.19868147  34.81307983  20.58243179   8.8625021   10.05614567]","[ 19.72223854  11.86614037  17.4585762   42.5071373    4.39703369
   1.57376945  29.11617851  14.38461208  11.16061401   9.40791798]","[ 122.38583374  234.84416199  162.12789917  355.75714111   69.0798111
   77.8247757   170.8177948   220.03022766  271.23336792  123.82994843]",10.0222539902,0,2.0
71,"[   4.52627802  319.18325806   25.68498802    7.60855627  239.46156311
  151.19857788   78.8452301   126.23942566  109.93561554  179.00727844]","[  2.58948636  13.92635059  38.48307037   3.09421325   1.19868147
  34.81307983  20.58243179   8.8625021   10.05614567   2.86774588]","[ 11.86614037  17.4585762   42.5071373    4.39703369   1.57376945
  29.11617851  14.38461208  11.16061401   9.40791798  15.40694427]","[ 234.84416199  162.12789917  355.75714111   69.0798111    77.8247757
  170.8177948   220.03022766  271.23336792  123.82994843  182.70355225]",9.74163341522,0,2.0
72,"[ 319.18325806   25.68498802    7.60855627  239.46156311  151.19857788
   78.8452301   126.23942566  109.93561554  179.00727844  202.26327515]","[ 13.92635059  38.48307037   3.09421325   1.19868147  34.81307983
  20.58243179   8.8625021   10.05614567   2.86774588   3.79593921]","[ 17.4585762   42.5071373    4.39703369   1.57376945  29.11617851
  14.38461208  11.16061401   9.40791798  15.40694427  17.56622314]","[ 162.12789917  355.75714111   69.0798111    77.8247757   170.8177948
  220.03022766  271.23336792  123.82994843  182.70355225  290.98403931]",9.59805965424,0,2.0
73,"[  25.68498802    7.60855627  239.46156311  151.19857788   78.8452301
  126.23942566  109.93561554  179.00727844  202.26327515  166.17689514]","[ 38.48307037   3.09421325   1.19868147  34.81307983  20.58243179
   8.8625021   10.05614567   2.86774588   3.79593921   4.64469051]","[ 42.5071373    4.39703369   1.57376945  29.11617851  14.38461208
  11.16061401   9.40791798  15.40694427  17.56622314   9.18186283]","[ 355.75714111   69.0798111    77.8247757   170.8177948   220.03022766
  271.23336792  123.82994843  182.70355225  290.98403931  288.74813843]",9.38560581207,0,2.0
74,"[   7.60855627  239.46156311  151.19857788   78.8452301   126.23942566
  109.93561554  179.00727844  202.26327515  166.17689514   25.7238121 ]","[  3.09421325   1.19868147  34.81307983  20.58243179   8.8625021
  10.05614567   2.86774588   3.79593921   4.64469051  11.63042164]","[  4.39703369   1.57376945  29.11617851  14.38461208  11.16061401
   9.40791798  15.40694427  17.56622314   9.18186283  22.40807915]","[  69.0798111    77.8247757   170.8177948   220.03022766  271.23336792
  123.82994843  182.70355225  290.98403931  288.74813843  189.16093445]",9.17465305328,0,2.0
75,"[ 239.46156311  151.19857788   78.8452301   126.23942566  109.93561554
  179.00727844  202.26327515  166.17689514   25.7238121     2.17711258]","[  1.19868147  34.81307983  20.58243179   8.8625021   10.05614567
   2.86774588   3.79593921   4.64469051  11.63042164  28.02140427]","[  1.57376945  29.11617851  14.38461208  11.16061401   9.40791798
  15.40694427  17.56622314   9.18186283  22.40807915  16.45503998]","[  77.8247757   170.8177948   220.03022766  271.23336792  123.82994843
  182.70355225  290.98403931  288.74813843  189.16093445  284.78668213]",8.89559650421,0,2.0
76,"[ 151.19857788   78.8452301   126.23942566  109.93561554  179.00727844
  202.26327515  166.17689514   25.7238121     2.17711258   92.28146362]","[ 34.81307983  20.58243179   8.8625021   10.05614567   2.86774588
   3.79593921   4.64469051  11.63042164  28.02140427  34.18817902]","[ 29.11617851  14.38461208  11.16061401   9.40791798  15.40694427
  17.56622314   9.18186283  22.40807915  16.45503998  35.98796082]","[ 170.8177948   220.03022766  271.23336792  123.82994843  182.70355225
  290.98403931  288.74813843  189.16093445  284.78668213  193.34902954]",8.68605327606,0,2.0
77,"[  78.8452301   126.23942566  109.93561554  179.00727844  202.26327515
  166.17689514   25.7238121     2.17711258   92.28146362  168.47717285]","[ 20.58243179   8.8625021   10.05614567   2.86774588   3.79593921
   4.64469051  11.63042164  28.02140427  34.18817902  29.4372406 ]","[ 14.38461208  11.16061401   9.40791798  15.40694427  17.56622314
   9.18186283  22.40807915  16.45503998  35.98796082  46.60900879]","[ 220.03022766  271.23336792  123.82994843  182.70355225  290.98403931
  288.74813843  189.16093445  284.78668213  193.34902954  270.26092529]",8.54180431366,0,2.0
78,"[ 126.23942566  109.93561554  179.00727844  202.26327515  166.17689514
   25.7238121     2.17711258   92.28146362  168.47717285  189.22277832]","[  8.8625021   10.05614567   2.86774588   3.79593921   4.64469051
  11.63042164  28.02140427  34.18817902  29.4372406   16.33434296]","[ 11.16061401   9.40791798  15.40694427  17.56622314   9.18186283
  22.40807915  16.45503998  35.98796082  46.60900879   4.55030012]","[ 271.23336792  123.82994843  182.70355225  290.98403931  288.74813843
  189.16093445  284.78668213  193.34902954  270.26092529  396.77676392]",8.26493453979,0,2.0
79,"[ 109.93561554  179.00727844  202.26327515  166.17689514   25.7238121
    2.17711258   92.28146362  168.47717285  189.22277832  134.56034851]","[ 10.05614567   2.86774588   3.79593921   4.64469051  11.63042164
  28.02140427  34.18817902  29.4372406   16.33434296  24.21086311]","[  9.40791798  15.40694427  17.56622314   9.18186283  22.40807915
  16.45503998  35.98796082  46.60900879   4.55030012  24.45819473]","[ 123.82994843  182.70355225  290.98403931  288.74813843  189.16093445
  284.78668213  193.34902954  270.26092529  396.77676392  279.83291626]",8.05748462677,0,2.0
80,"[ 179.00727844  202.26327515  166.17689514   25.7238121     2.17711258
   92.28146362  168.47717285  189.22277832  134.56034851   89.98760223]","[  2.86774588   3.79593921   4.64469051  11.63042164  28.02140427
  34.18817902  29.4372406   16.33434296  24.21086311  41.43238068]","[ 15.40694427  17.56622314   9.18186283  22.40807915  16.45503998
  35.98796082  46.60900879   4.55030012  24.45819473  54.90473938]","[ 182.70355225  290.98403931  288.74813843  189.16093445  284.78668213
  193.34902954  270.26092529  396.77676392  279.83291626  208.51553345]",7.85061168671,0,2.0
81,"[ 202.26327515  166.17689514   25.7238121     2.17711258   92.28146362
  168.47717285  189.22277832  134.56034851   89.98760223  117.73340607]","[  3.79593921   4.64469051  11.63042164  28.02140427  34.18817902
  29.4372406   16.33434296  24.21086311  41.43238068   7.16165686]","[ 17.56622314   9.18186283  22.40807915  16.45503998  35.98796082
  46.60900879   4.55030012  24.45819473  54.90473938   2.94553399]","[ 290.98403931  288.74813843  189.16093445  284.78668213  193.34902954
  270.26092529  396.77676392  279.83291626  208.51553345  146.80181885]",7.70769929886,0,2.0
82,"[ 166.17689514   25.7238121     2.17711258   92.28146362  168.47717285
  189.22277832  134.56034851   89.98760223  117.73340607  201.88142395]","[  4.64469051  11.63042164  28.02140427  34.18817902  29.4372406
  16.33434296  24.21086311  41.43238068   7.16165686  31.5659256 ]","[  9.18186283  22.40807915  16.45503998  35.98796082  46.60900879
   4.55030012  24.45819473  54.90473938   2.94553399  25.73398209]","[ 288.74813843  189.16093445  284.78668213  193.34902954  270.26092529
  396.77676392  279.83291626  208.51553345  146.80181885  161.16467285]",7.49977493286,0,2.0
83,"[  25.7238121     2.17711258   92.28146362  168.47717285  189.22277832
  134.56034851   89.98760223  117.73340607  201.88142395  186.53523254]","[ 11.63042164  28.02140427  34.18817902  29.4372406   16.33434296
  24.21086311  41.43238068   7.16165686  31.5659256   48.84409332]","[ 22.40807915  16.45503998  35.98796082  46.60900879   4.55030012
  24.45819473  54.90473938   2.94553399  25.73398209  36.10306931]","[ 189.16093445  284.78668213  193.34902954  270.26092529  396.77676392
  279.83291626  208.51553345  146.80181885  161.16467285  331.22177124]",7.2892408371,0,2.0
84,"[   2.17711258   92.28146362  168.47717285  189.22277832  134.56034851
   89.98760223  117.73340607  201.88142395  186.53523254   88.15375519]","[ 28.02140427  34.18817902  29.4372406   16.33434296  24.21086311
  41.43238068   7.16165686  31.5659256   48.84409332  26.42576981]","[ 16.45503998  35.98796082  46.60900879   4.55030012  24.45819473
  54.90473938   2.94553399  25.73398209  36.10306931  27.56428528]","[ 284.78668213  193.34902954  270.26092529  396.77676392  279.83291626
  208.51553345  146.80181885  161.16467285  331.22177124  358.89120483]",7.08088731766,0,2.0
85,"[  92.28146362  168.47717285  189.22277832  134.56034851   89.98760223
  117.73340607  201.88142395  186.53523254   88.15375519  244.8028717 ]","[ 34.18817902  29.4372406   16.33434296  24.21086311  41.43238068
   7.16165686  31.5659256   48.84409332  26.42576981  14.11036301]","[ 35.98796082  46.60900879   4.55030012  24.45819473  54.90473938
   2.94553399  25.73398209  36.10306931  27.56428528  27.52571297]","[ 193.34902954  270.26092529  396.77676392  279.83291626  208.51553345
  146.80181885  161.16467285  331.22177124  358.89120483  373.88864136]",6.87041950226,0,2.0
86,"[ 168.47717285  189.22277832  134.56034851   89.98760223  117.73340607
  201.88142395  186.53523254   88.15375519  244.8028717   151.18721008]","[ 29.4372406   16.33434296  24.21086311  41.43238068   7.16165686
  31.5659256   48.84409332  26.42576981  14.11036301   8.85668182]","[ 46.60900879   4.55030012  24.45819473  54.90473938   2.94553399
  25.73398209  36.10306931  27.56428528  27.52571297  10.77301407]","[ 270.26092529  396.77676392  279.83291626  208.51553345  146.80181885
  161.16467285  331.22177124  358.89120483  373.88864136  399.08624268]",6.66167449951,0,2.0
87,"[ 189.22277832  134.56034851   89.98760223  117.73340607  201.88142395
  186.53523254   88.15375519  244.8028717   151.18721008  101.29825592]","[ 16.33434296  24.21086311  41.43238068   7.16165686  31.5659256
  48.84409332  26.42576981  14.11036301   8.85668182  15.25970268]","[  4.55030012  24.45819473  54.90473938   2.94553399  25.73398209
  36.10306931  27.56428528  27.52571297  10.77301407  31.03307533]","[ 396.77676392  279.83291626  208.51553345  146.80181885  161.16467285
  331.22177124  358.89120483  373.88864136  399.08624268  383.18902588]",6.38487100601,0,2.0
88,"[ 134.56034851   89.98760223  117.73340607  201.88142395  186.53523254
   88.15375519  244.8028717   151.18721008  101.29825592   73.42495728]","[ 24.21086311  41.43238068   7.16165686  31.5659256   48.84409332
  26.42576981  14.11036301   8.85668182  15.25970268   5.69130993]","[ 24.45819473  54.90473938   2.94553399  25.73398209  36.10306931
  27.56428528  27.52571297  10.77301407  31.03307533   3.84794188]","[ 279.83291626  208.51553345  146.80181885  161.16467285  331.22177124
  358.89120483  373.88864136  399.08624268  383.18902588  346.05664062]",6.24304533005,0,2.0
89,"[  89.98760223  117.73340607  201.88142395  186.53523254   88.15375519
  244.8028717   151.18721008  101.29825592   73.42495728  258.83175659]","[ 41.43238068   7.16165686  31.5659256   48.84409332  26.42576981
  14.11036301   8.85668182  15.25970268   5.69130993  20.93808556]","[ 54.90473938   2.94553399  25.73398209  36.10306931  27.56428528
  27.52571297  10.77301407  31.03307533   3.84794188  14.59175777]","[ 208.51553345  146.80181885  161.16467285  331.22177124  358.89120483
  373.88864136  399.08624268  383.18902588  346.05664062  302.33425903]",5.96649885178,0,2.0
90,"[ 117.73340607  201.88142395  186.53523254   88.15375519  244.8028717
  151.18721008  101.29825592   73.42495728  258.83175659  255.23193359]","[  7.16165686  31.5659256   48.84409332  26.42576981  14.11036301
   8.85668182  15.25970268   5.69130993  20.93808556  32.33008575]","[  2.94553399  25.73398209  36.10306931  27.56428528  27.52571297
  10.77301407  31.03307533   3.84794188  14.59175777  24.13779259]","[ 146.80181885  161.16467285  331.22177124  358.89120483  373.88864136
  399.08624268  383.18902588  346.05664062  302.33425903   96.41699219]",5.82454061508,0,2.0
91,"[ 201.88142395  186.53523254   88.15375519  244.8028717   151.18721008
  101.29825592   73.42495728  258.83175659  255.23193359  234.43624878]","[ 31.5659256   48.84409332  26.42576981  14.11036301   8.85668182
  15.25970268   5.69130993  20.93808556  32.33008575   5.65582418]","[ 25.73398209  36.10306931  27.56428528  27.52571297  10.77301407
  31.03307533   3.84794188  14.59175777  24.13779259  50.43424988]","[ 161.16467285  331.22177124  358.89120483  373.88864136  399.08624268
  383.18902588  346.05664062  302.33425903   96.41699219  281.17855835]",5.61792898178,0,2.0
92,"[ 186.53523254   88.15375519  244.8028717   151.18721008  101.29825592
   73.42495728  258.83175659  255.23193359  234.43624878  258.22061157]","[ 48.84409332  26.42576981  14.11036301   8.85668182  15.25970268
   5.69130993  20.93808556  32.33008575   5.65582418  52.76806641]","[ 36.10306931  27.56428528  27.52571297  10.77301407  31.03307533
   3.84794188  14.59175777  24.13779259  50.43424988  16.77509689]","[ 331.22177124  358.89120483  373.88864136  399.08624268  383.18902588
  346.05664062  302.33425903   96.41699219  281.17855835  211.06555176]",5.34606695175,0,2.0
93,"[  88.15375519  244.8028717   151.18721008  101.29825592   73.42495728
  258.83175659  255.23193359  234.43624878  258.22061157    2.41946864]","[ 26.42576981  14.11036301   8.85668182  15.25970268   5.69130993
  20.93808556  32.33008575   5.65582418  52.76806641  16.17555428]","[ 27.56428528  27.52571297  10.77301407  31.03307533   3.84794188
  14.59175777  24.13779259  50.43424988  16.77509689  49.71964264]","[ 358.89120483  373.88864136  399.08624268  383.18902588  346.05664062
  302.33425903   96.41699219  281.17855835  211.06555176  307.79330444]",5.20385599136,0,2.0
94,"[ 244.8028717   151.18721008  101.29825592   73.42495728  258.83175659
  255.23193359  234.43624878  258.22061157    2.41946864  126.77546692]","[ 14.11036301   8.85668182  15.25970268   5.69130993  20.93808556
  32.33008575   5.65582418  52.76806641  16.17555428  29.16651917]","[ 27.52571297  10.77301407  31.03307533   3.84794188  14.59175777
  24.13779259  50.43424988  16.77509689  49.71964264  15.96859264]","[ 373.88864136  399.08624268  383.18902588  346.05664062  302.33425903
   96.41699219  281.17855835  211.06555176  307.79330444  383.81500244]",4.930082798,0,2.0
95,"[ 151.18721008  101.29825592   73.42495728  258.83175659  255.23193359
  234.43624878  258.22061157    2.41946864  126.77546692  269.63619995]","[  8.85668182  15.25970268   5.69130993  20.93808556  32.33008575
   5.65582418  52.76806641  16.17555428  29.16651917  28.53952217]","[ 10.77301407  31.03307533   3.84794188  14.59175777  24.13779259
  50.43424988  16.77509689  49.71964264  15.96859264  56.7827301 ]","[ 399.08624268  383.18902588  346.05664062  302.33425903   96.41699219
  281.17855835  211.06555176  307.79330444  383.81500244  331.99649048]",4.72019386292,0,2.0
96,"[ 101.29825592   73.42495728  258.83175659  255.23193359  234.43624878
  258.22061157    2.41946864  126.77546692  269.63619995  133.97387695]","[ 15.25970268   5.69130993  20.93808556  32.33008575   5.65582418
  52.76806641  16.17555428  29.16651917  28.53952217  14.89216232]","[ 31.03307533   3.84794188  14.59175777  24.13779259  50.43424988
  16.77509689  49.71964264  15.96859264  56.7827301    7.90566874]","[ 383.18902588  346.05664062  302.33425903   96.41699219  281.17855835
  211.06555176  307.79330444  383.81500244  331.99649048  357.69430542]",4.51226854324,0,2.0
97,"[  73.42495728  258.83175659  255.23193359  234.43624878  258.22061157
    2.41946864  126.77546692  269.63619995  133.97387695  156.85818481]","[  5.69130993  20.93808556  32.33008575   5.65582418  52.76806641
  16.17555428  29.16651917  28.53952217  14.89216232   3.19835162]","[  3.84794188  14.59175777  24.13779259  50.43424988  16.77509689
  49.71964264  15.96859264  56.7827301    7.90566874  25.12555122]","[ 346.05664062  302.33425903   96.41699219  281.17855835  211.06555176
  307.79330444  383.81500244  331.99649048  357.69430542  234.32623291]",4.36848783493,0,2.0
98,"[ 258.83175659  255.23193359  234.43624878  258.22061157    2.41946864
  126.77546692  269.63619995  133.97387695  156.85818481  146.13973999]","[ 20.93808556  32.33008575   5.65582418  52.76806641  16.17555428
  29.16651917  28.53952217  14.89216232   3.19835162   6.97345877]","[ 14.59175777  24.13779259  50.43424988  16.77509689  49.71964264
  15.96859264  56.7827301    7.90566874  25.12555122  34.36681366]","[ 302.33425903   96.41699219  281.17855835  211.06555176  307.79330444
  383.81500244  331.99649048  357.69430542  234.32623291  377.74038696]",4.15996360779,0,2.0
99,"[ 255.23193359  234.43624878  258.22061157    2.41946864  126.77546692
  269.63619995  133.97387695  156.85818481  146.13973999  329.82904053]","[ 32.33008575   5.65582418  52.76806641  16.17555428  29.16651917
  28.53952217  14.89216232   3.19835162   6.97345877  22.37104225]","[ 24.13779259  50.43424988  16.77509689  49.71964264  15.96859264
  56.7827301    7.90566874  25.12555122  34.36681366  68.07968903]","[  96.41699219  281.17855835  211.06555176  307.79330444  383.81500244
  331.99649048  357.69430542  234.32623291  377.74038696  380.71298218]",3.88306045532,0,2.0
