,activation_0,activation_1,activation_2,activation_3,dist,id,vel
50,"[   6.90912771   13.79632854   37.54504013   61.75127792    5.75016165
   62.7072258    23.33576202   24.1556263   160.15792847  149.92027283]","[ 22.53667259  23.19763756  17.89044571  55.16526413  16.10315514
   8.33506107   3.96465015  14.10928059   0.94318402  25.3957386 ]","[  78.6497345    16.85294342   50.60433578   15.40639973  102.00908661
   18.64208031   33.0824852    75.82618713   45.42320251   78.37815857]","[ 527.41143799  250.19088745  418.92037964  261.44717407  522.86138916
  127.35577393  333.19058228  327.19891357  254.61743164  526.93084717]",15.0588188171,0,2.0
51,"[  13.79632854   37.54504013   61.75127792    5.75016165   62.7072258
   23.33576202   24.1556263   160.15792847  149.92027283   18.84120941]","[ 23.19763756  17.89044571  55.16526413  16.10315514   8.33506107
   3.96465015  14.10928059   0.94318402  25.3957386    1.41802716]","[  16.85294342   50.60433578   15.40639973  102.00908661   18.64208031
   33.0824852    75.82618713   45.42320251   78.37815857   32.39615631]","[ 250.19088745  418.92037964  261.44717407  522.86138916  127.35577393
  333.19058228  327.19891357  254.61743164  526.93084717  446.78939819]",14.850476265,0,2.0
52,"[  37.54504013   61.75127792    5.75016165   62.7072258    23.33576202
   24.1556263   160.15792847  149.92027283   18.84120941  114.96670532]","[ 17.89044571  55.16526413  16.10315514   8.33506107   3.96465015
  14.10928059   0.94318402  25.3957386    1.41802716  61.92687225]","[  50.60433578   15.40639973  102.00908661   18.64208031   33.0824852
   75.82618713   45.42320251   78.37815857   32.39615631   88.04350281]","[ 418.92037964  261.44717407  522.86138916  127.35577393  333.19058228
  327.19891357  254.61743164  526.93084717  446.78939819  450.07879639]",14.6415014267,0,2.0
53,"[  61.75127792    5.75016165   62.7072258    23.33576202   24.1556263
  160.15792847  149.92027283   18.84120941  114.96670532  158.31796265]","[ 55.16526413  16.10315514   8.33506107   3.96465015  14.10928059
   0.94318402  25.3957386    1.41802716  61.92687225  15.68159103]","[  15.40639973  102.00908661   18.64208031   33.0824852    75.82618713
   45.42320251   78.37815857   32.39615631   88.04350281   66.3972702 ]","[ 261.44717407  522.86138916  127.35577393  333.19058228  327.19891357
  254.61743164  526.93084717  446.78939819  450.07879639  362.56442261]",14.432934761,0,2.0
54,"[   5.75016165   62.7072258    23.33576202   24.1556263   160.15792847
  149.92027283   18.84120941  114.96670532  158.31796265  254.20639038]","[ 16.10315514   8.33506107   3.96465015  14.10928059   0.94318402
  25.3957386    1.41802716  61.92687225  15.68159103  42.99456024]","[ 102.00908661   18.64208031   33.0824852    75.82618713   45.42320251
   78.37815857   32.39615631   88.04350281   66.3972702    79.68759155]","[ 522.86138916  127.35577393  333.19058228  327.19891357  254.61743164
  526.93084717  446.78939819  450.07879639  362.56442261  375.79373169]",14.226111412,0,2.0
55,"[  62.7072258    23.33576202   24.1556263   160.15792847  149.92027283
   18.84120941  114.96670532  158.31796265  254.20639038   29.52661896]","[  8.33506107   3.96465015  14.10928059   0.94318402  25.3957386
   1.41802716  61.92687225  15.68159103  42.99456024  19.62968254]","[ 18.64208031  33.0824852   75.82618713  45.42320251  78.37815857
  32.39615631  88.04350281  66.3972702   79.68759155  18.75629616]","[ 127.35577393  333.19058228  327.19891357  254.61743164  526.93084717
  446.78939819  450.07879639  362.56442261  375.79373169  102.57259369]",14.0205888748,0,2.0
56,"[  23.33576202   24.1556263   160.15792847  149.92027283   18.84120941
  114.96670532  158.31796265  254.20639038   29.52661896  146.58630371]","[  3.96465015  14.10928059   0.94318402  25.3957386    1.41802716
  61.92687225  15.68159103  42.99456024  19.62968254   0.9912582 ]","[ 33.0824852   75.82618713  45.42320251  78.37815857  32.39615631
  88.04350281  66.3972702   79.68759155  18.75629616  73.63453674]","[ 333.19058228  327.19891357  254.61743164  526.93084717  446.78939819
  450.07879639  362.56442261  375.79373169  102.57259369  382.36599731]",13.8123559952,0,2.0
57,"[  24.1556263   160.15792847  149.92027283   18.84120941  114.96670532
  158.31796265  254.20639038   29.52661896  146.58630371  215.02519226]","[ 14.10928059   0.94318402  25.3957386    1.41802716  61.92687225
  15.68159103  42.99456024  19.62968254   0.9912582   19.09246826]","[ 75.82618713  45.42320251  78.37815857  32.39615631  88.04350281
  66.3972702   79.68759155  18.75629616  73.63453674  63.8913269 ]","[ 327.19891357  254.61743164  526.93084717  446.78939819  450.07879639
  362.56442261  375.79373169  102.57259369  382.36599731  440.9859314 ]",13.6053733826,0,2.0
58,"[ 160.15792847  149.92027283   18.84120941  114.96670532  158.31796265
  254.20639038   29.52661896  146.58630371  215.02519226  133.11193848]","[  0.94318402  25.3957386    1.41802716  61.92687225  15.68159103
  42.99456024  19.62968254   0.9912582   19.09246826   5.79058933]","[ 45.42320251  78.37815857  32.39615631  88.04350281  66.3972702
  79.68759155  18.75629616  73.63453674  63.8913269   76.79682922]","[ 254.61743164  526.93084717  446.78939819  450.07879639  362.56442261
  375.79373169  102.57259369  382.36599731  440.9859314   503.99664307]",13.3954143524,0,2.0
59,"[ 149.92027283   18.84120941  114.96670532  158.31796265  254.20639038
   29.52661896  146.58630371  215.02519226  133.11193848    2.79288673]","[ 25.3957386    1.41802716  61.92687225  15.68159103  42.99456024
  19.62968254   0.9912582   19.09246826   5.79058933   4.91984701]","[ 78.37815857  32.39615631  88.04350281  66.3972702   79.68759155
  18.75629616  73.63453674  63.8913269   76.79682922  60.61804962]","[ 526.93084717  446.78939819  450.07879639  362.56442261  375.79373169
  102.57259369  382.36599731  440.9859314   503.99664307  435.59399414]",13.1870975494,0,2.0
60,"[  18.84120941  114.96670532  158.31796265  254.20639038   29.52661896
  146.58630371  215.02519226  133.11193848    2.79288673   31.25375366]","[  1.41802716  61.92687225  15.68159103  42.99456024  19.62968254
   0.9912582   19.09246826   5.79058933   4.91984701  11.62079716]","[ 32.39615631  88.04350281  66.3972702   79.68759155  18.75629616
  73.63453674  63.8913269   76.79682922  60.61804962  57.60611725]","[ 446.78939819  450.07879639  362.56442261  375.79373169  102.57259369
  382.36599731  440.9859314   503.99664307  435.59399414  522.91131592]",12.9769668579,0,2.0
61,"[ 114.96670532  158.31796265  254.20639038   29.52661896  146.58630371
  215.02519226  133.11193848    2.79288673   31.25375366   80.19226074]","[ 61.92687225  15.68159103  42.99456024  19.62968254   0.9912582
  19.09246826   5.79058933   4.91984701  11.62079716   3.47472239]","[ 88.04350281  66.3972702   79.68759155  18.75629616  73.63453674
  63.8913269   76.79682922  60.61804962  57.60611725  47.36945343]","[ 450.07879639  362.56442261  375.79373169  102.57259369  382.36599731
  440.9859314   503.99664307  435.59399414  522.91131592  536.10717773]",12.7684469223,0,2.0
62,"[ 158.31796265  254.20639038   29.52661896  146.58630371  215.02519226
  133.11193848    2.79288673   31.25375366   80.19226074   54.30621338]","[ 15.68159103  42.99456024  19.62968254   0.9912582   19.09246826
   5.79058933   4.91984701  11.62079716   3.47472239  33.70548248]","[ 66.3972702   79.68759155  18.75629616  73.63453674  63.8913269
  76.79682922  60.61804962  57.60611725  47.36945343  83.62644196]","[ 362.56442261  375.79373169  102.57259369  382.36599731  440.9859314
  503.99664307  435.59399414  522.91131592  536.10717773  369.87826538]",12.5588140488,0,2.0
63,"[ 254.20639038   29.52661896  146.58630371  215.02519226  133.11193848
    2.79288673   31.25375366   80.19226074   54.30621338   86.03266144]","[ 42.99456024  19.62968254   0.9912582   19.09246826   5.79058933
   4.91984701  11.62079716   3.47472239  33.70548248  30.59641838]","[ 79.68759155  18.75629616  73.63453674  63.8913269   76.79682922
  60.61804962  57.60611725  47.36945343  83.62644196  93.23291779]","[ 375.79373169  102.57259369  382.36599731  440.9859314   503.99664307
  435.59399414  522.91131592  536.10717773  369.87826538  452.32196045]",12.3503417969,0,2.0
64,"[  29.52661896  146.58630371  215.02519226  133.11193848    2.79288673
   31.25375366   80.19226074   54.30621338   86.03266144   67.08784485]","[ 19.62968254   0.9912582   19.09246826   5.79058933   4.91984701
  11.62079716   3.47472239  33.70548248  30.59641838  18.6744976 ]","[ 18.75629616  73.63453674  63.8913269   76.79682922  60.61804962
  57.60611725  47.36945343  83.62644196  93.23291779  31.81820679]","[ 102.57259369  382.36599731  440.9859314   503.99664307  435.59399414
  522.91131592  536.10717773  369.87826538  452.32196045  310.51107788]",12.1410531998,0,2.0
65,"[ 146.58630371  215.02519226  133.11193848    2.79288673   31.25375366
   80.19226074   54.30621338   86.03266144   67.08784485  393.7923584 ]","[  0.9912582   19.09246826   5.79058933   4.91984701  11.62079716
   3.47472239  33.70548248  30.59641838  18.6744976    9.00414562]","[  73.63453674   63.8913269    76.79682922   60.61804962   57.60611725
   47.36945343   83.62644196   93.23291779   31.81820679  142.1484375 ]","[ 382.36599731  440.9859314   503.99664307  435.59399414  522.91131592
  536.10717773  369.87826538  452.32196045  310.51107788  834.98028564]",11.7258224487,0,2.0
66,"[ 215.02519226  133.11193848    2.79288673   31.25375366   80.19226074
   54.30621338   86.03266144   67.08784485  393.7923584   171.70646667]","[ 19.09246826   5.79058933   4.91984701  11.62079716   3.47472239
  33.70548248  30.59641838  18.6744976    9.00414562  10.99755764]","[  63.8913269    76.79682922   60.61804962   57.60611725   47.36945343
   83.62644196   93.23291779   31.81820679  142.1484375    68.44425201]","[ 440.9859314   503.99664307  435.59399414  522.91131592  536.10717773
  369.87826538  452.32196045  310.51107788  834.98028564  486.36172485]",11.5210084915,0,2.0
67,"[ 133.11193848    2.79288673   31.25375366   80.19226074   54.30621338
   86.03266144   67.08784485  393.7923584   171.70646667  142.43804932]","[  5.79058933   4.91984701  11.62079716   3.47472239  33.70548248
  30.59641838  18.6744976    9.00414562  10.99755764  10.11553192]","[  76.79682922   60.61804962   57.60611725   47.36945343   83.62644196
   93.23291779   31.81820679  142.1484375    68.44425201   52.72037506]","[ 503.99664307  435.59399414  522.91131592  536.10717773  369.87826538
  452.32196045  310.51107788  834.98028564  486.36172485  368.94622803]",11.3113460541,0,2.0
68,"[   2.79288673   31.25375366   80.19226074   54.30621338   86.03266144
   67.08784485  393.7923584   171.70646667  142.43804932   57.31233597]","[  4.91984701  11.62079716   3.47472239  33.70548248  30.59641838
  18.6744976    9.00414562  10.99755764  10.11553192   2.67025781]","[  60.61804962   57.60611725   47.36945343   83.62644196   93.23291779
   31.81820679  142.1484375    68.44425201   52.72037506   79.8377533 ]","[ 435.59399414  522.91131592  536.10717773  369.87826538  452.32196045
  310.51107788  834.98028564  486.36172485  368.94622803  544.28546143]",11.1039533615,0,2.0
69,"[  31.25375366   80.19226074   54.30621338   86.03266144   67.08784485
  393.7923584   171.70646667  142.43804932   57.31233597   93.32180786]","[ 11.62079716   3.47472239  33.70548248  30.59641838  18.6744976
   9.00414562  10.99755764  10.11553192   2.67025781   0.83572793]","[  57.60611725   47.36945343   83.62644196   93.23291779   31.81820679
  142.1484375    68.44425201   52.72037506   79.8377533    51.34580231]","[ 522.91131592  536.10717773  369.87826538  452.32196045  310.51107788
  834.98028564  486.36172485  368.94622803  544.28546143  447.18441772]",10.8923368454,0,2.0
70,"[  80.19226074   54.30621338   86.03266144   67.08784485  393.7923584
  171.70646667  142.43804932   57.31233597   93.32180786   35.97800064]","[  3.47472239  33.70548248  30.59641838  18.6744976    9.00414562
  10.99755764  10.11553192   2.67025781   0.83572793  13.89513397]","[  47.36945343   83.62644196   93.23291779   31.81820679  142.1484375
   68.44425201   52.72037506   79.8377533    51.34580231   96.99176025]","[ 536.10717773  369.87826538  452.32196045  310.51107788  834.98028564
  486.36172485  368.94622803  544.28546143  447.18441772  642.23248291]",10.6826524734,0,2.0
71,"[  54.30621338   86.03266144   67.08784485  393.7923584   171.70646667
  142.43804932   57.31233597   93.32180786   35.97800064   70.19758606]","[ 33.70548248  30.59641838  18.6744976    9.00414562  10.99755764
  10.11553192   2.67025781   0.83572793  13.89513397  53.92350769]","[  83.62644196   93.23291779   31.81820679  142.1484375    68.44425201
   52.72037506   79.8377533    51.34580231   96.99176025   44.6489296 ]","[ 369.87826538  452.32196045  310.51107788  834.98028564  486.36172485
  368.94622803  544.28546143  447.18441772  642.23248291  672.52478027]",10.470831871,0,2.0
72,"[  86.03266144   67.08784485  393.7923584   171.70646667  142.43804932
   57.31233597   93.32180786   35.97800064   70.19758606  176.57363892]","[ 30.59641838  18.6744976    9.00414562  10.99755764  10.11553192
   2.67025781   0.83572793  13.89513397  53.92350769   7.62396145]","[  93.23291779   31.81820679  142.1484375    68.44425201   52.72037506
   79.8377533    51.34580231   96.99176025   44.6489296    45.28440475]","[ 452.32196045  310.51107788  834.98028564  486.36172485  368.94622803
  544.28546143  447.18441772  642.23248291  672.52478027  583.26507568]",10.2605524063,0,2.0
73,"[  67.08784485  393.7923584   171.70646667  142.43804932   57.31233597
   93.32180786   35.97800064   70.19758606  176.57363892   75.59539795]","[ 18.6744976    9.00414562  10.99755764  10.11553192   2.67025781
   0.83572793  13.89513397  53.92350769   7.62396145   3.54291844]","[  31.81820679  142.1484375    68.44425201   52.72037506   79.8377533
   51.34580231   96.99176025   44.6489296    45.28440475   76.88239288]","[ 310.51107788  834.98028564  486.36172485  368.94622803  544.28546143
  447.18441772  642.23248291  672.52478027  583.26507568  572.08636475]",10.0488996506,0,2.0
74,"[ 393.7923584   171.70646667  142.43804932   57.31233597   93.32180786
   35.97800064   70.19758606  176.57363892   75.59539795  135.36734009]","[  9.00414562  10.99755764  10.11553192   2.67025781   0.83572793
  13.89513397  53.92350769   7.62396145   3.54291844   2.30245948]","[ 142.1484375    68.44425201   52.72037506   79.8377533    51.34580231
   96.99176025   44.6489296    45.28440475   76.88239288  104.11064148]","[ 834.98028564  486.36172485  368.94622803  544.28546143  447.18441772
  642.23248291  672.52478027  583.26507568  572.08636475  829.59844971]",9.83869838715,0,2.0
75,"[ 171.70646667  142.43804932   57.31233597   93.32180786   35.97800064
   70.19758606  176.57363892   75.59539795  135.36734009  159.92637634]","[ 10.99755764  10.11553192   2.67025781   0.83572793  13.89513397
  53.92350769   7.62396145   3.54291844   2.30245948  32.62748337]","[  68.44425201   52.72037506   79.8377533    51.34580231   96.99176025
   44.6489296    45.28440475   76.88239288  104.11064148  105.82099152]","[ 486.36172485  368.94622803  544.28546143  447.18441772  642.23248291
  672.52478027  583.26507568  572.08636475  829.59844971  742.87042236]",9.62732601166,0,2.0
76,"[ 142.43804932   57.31233597   93.32180786   35.97800064   70.19758606
  176.57363892   75.59539795  135.36734009  159.92637634  227.34706116]","[ 10.11553192   2.67025781   0.83572793  13.89513397  53.92350769
   7.62396145   3.54291844   2.30245948  32.62748337  14.30101585]","[  52.72037506   79.8377533    51.34580231   96.99176025   44.6489296
   45.28440475   76.88239288  104.11064148  105.82099152   60.78193665]","[ 368.94622803  544.28546143  447.18441772  642.23248291  672.52478027
  583.26507568  572.08636475  829.59844971  742.87042236  785.60040283]",9.41721343994,0,2.0
77,"[  57.31233597   93.32180786   35.97800064   70.19758606  176.57363892
   75.59539795  135.36734009  159.92637634  227.34706116   16.66154861]","[  2.67025781   0.83572793  13.89513397  53.92350769   7.62396145
   3.54291844   2.30245948  32.62748337  14.30101585  16.12704086]","[  79.8377533    51.34580231   96.99176025   44.6489296    45.28440475
   76.88239288  104.11064148  105.82099152   60.78193665   77.66378021]","[ 544.28546143  447.18441772  642.23248291  672.52478027  583.26507568
  572.08636475  829.59844971  742.87042236  785.60040283  863.8302002 ]",9.20654964447,0,2.0
78,"[  93.32180786   35.97800064   70.19758606  176.57363892   75.59539795
  135.36734009  159.92637634  227.34706116   16.66154861  100.71969604]","[  0.83572793  13.89513397  53.92350769   7.62396145   3.54291844
   2.30245948  32.62748337  14.30101585  16.12704086  26.46835136]","[  51.34580231   96.99176025   44.6489296    45.28440475   76.88239288
  104.11064148  105.82099152   60.78193665   77.66378021   67.52832031]","[ 447.18441772  642.23248291  672.52478027  583.26507568  572.08636475
  829.59844971  742.87042236  785.60040283  863.8302002   770.89898682]",8.99673175812,0,2.0
79,"[  35.97800064   70.19758606  176.57363892   75.59539795  135.36734009
  159.92637634  227.34706116   16.66154861  100.71969604   39.49518585]","[ 13.89513397  53.92350769   7.62396145   3.54291844   2.30245948
  32.62748337  14.30101585  16.12704086  26.46835136  12.43442345]","[  96.99176025   44.6489296    45.28440475   76.88239288  104.11064148
  105.82099152   60.78193665   77.66378021   67.52832031   60.15861511]","[ 642.23248291  672.52478027  583.26507568  572.08636475  829.59844971
  742.87042236  785.60040283  863.8302002   770.89898682  939.50787354]",8.7892332077,0,2.0
80,"[  70.19758606  176.57363892   75.59539795  135.36734009  159.92637634
  227.34706116   16.66154861  100.71969604   39.49518585  118.20915222]","[ 53.92350769   7.62396145   3.54291844   2.30245948  32.62748337
  14.30101585  16.12704086  26.46835136  12.43442345  12.32441139]","[  44.6489296    45.28440475   76.88239288  104.11064148  105.82099152
   60.78193665   77.66378021   67.52832031   60.15861511   57.23403931]","[ 672.52478027  583.26507568  572.08636475  829.59844971  742.87042236
  785.60040283  863.8302002   770.89898682  939.50787354  951.84454346]",8.58371353149,0,2.0
81,"[ 176.57363892   75.59539795  135.36734009  159.92637634  227.34706116
   16.66154861  100.71969604   39.49518585  118.20915222   72.18518066]","[  7.62396145   3.54291844   2.30245948  32.62748337  14.30101585
  16.12704086  26.46835136  12.43442345  12.32441139  23.92305756]","[  45.28440475   76.88239288  104.11064148  105.82099152   60.78193665
   77.66378021   67.52832031   60.15861511   57.23403931   81.89070129]","[ 583.26507568  572.08636475  829.59844971  742.87042236  785.60040283
  863.8302002   770.89898682  939.50787354  951.84454346  953.14849854]",8.37480831146,0,2.0
82,"[  75.59539795  135.36734009  159.92637634  227.34706116   16.66154861
  100.71969604   39.49518585  118.20915222   72.18518066   87.38964844]","[  3.54291844   2.30245948  32.62748337  14.30101585  16.12704086
  26.46835136  12.43442345  12.32441139  23.92305756  37.77717209]","[  76.88239288  104.11064148  105.82099152   60.78193665   77.66378021
   67.52832031   60.15861511   57.23403931   81.89070129    4.7989459 ]","[  572.08636475   829.59844971   742.87042236   785.60040283   863.8302002
   770.89898682   939.50787354   951.84454346   953.14849854  1027.19433594]",8.16773223877,0,2.0
83,"[ 135.36734009  159.92637634  227.34706116   16.66154861  100.71969604
   39.49518585  118.20915222   72.18518066   87.38964844  137.14604187]","[  2.30245948  32.62748337  14.30101585  16.12704086  26.46835136
  12.43442345  12.32441139  23.92305756  37.77717209   3.86276102]","[ 104.11064148  105.82099152   60.78193665   77.66378021   67.52832031
   60.15861511   57.23403931   81.89070129    4.7989459    31.93571091]","[  829.59844971   742.87042236   785.60040283   863.8302002    770.89898682
   939.50787354   951.84454346   953.14849854  1027.19433594   903.52276611]",7.95752382278,0,2.0
84,"[ 159.92637634  227.34706116   16.66154861  100.71969604   39.49518585
  118.20915222   72.18518066   87.38964844  137.14604187  169.90010071]","[ 32.62748337  14.30101585  16.12704086  26.46835136  12.43442345
  12.32441139  23.92305756  37.77717209   3.86276102  45.21056366]","[ 105.82099152   60.78193665   77.66378021   67.52832031   60.15861511
   57.23403931   81.89070129    4.7989459    31.93571091   10.07621384]","[  742.87042236   785.60040283   863.8302002    770.89898682   939.50787354
   951.84454346   953.14849854  1027.19433594   903.52276611  1151.16345215]",7.7495341301,0,2.0
85,"[ 227.34706116   16.66154861  100.71969604   39.49518585  118.20915222
   72.18518066   87.38964844  137.14604187  169.90010071  104.96831512]","[ 14.30101585  16.12704086  26.46835136  12.43442345  12.32441139
  23.92305756  37.77717209   3.86276102  45.21056366  33.69350433]","[ 60.78193665  77.66378021  67.52832031  60.15861511  57.23403931
  81.89070129   4.7989459   31.93571091  10.07621384   6.70433378]","[  785.60040283   863.8302002    770.89898682   939.50787354   951.84454346
   953.14849854  1027.19433594   903.52276611  1151.16345215  1232.5690918 ]",7.53949022293,0,2.0
86,"[  16.66154861  100.71969604   39.49518585  118.20915222   72.18518066
   87.38964844  137.14604187  169.90010071  104.96831512  132.15629578]","[ 16.12704086  26.46835136  12.43442345  12.32441139  23.92305756
  37.77717209   3.86276102  45.21056366  33.69350433  11.19477558]","[ 77.66378021  67.52832031  60.15861511  57.23403931  81.89070129
   4.7989459   31.93571091  10.07621384   6.70433378  27.56279755]","[  863.8302002    770.89898682   939.50787354   951.84454346   953.14849854
  1027.19433594   903.52276611  1151.16345215  1232.5690918    583.49462891]",7.33120155334,0,2.0
87,"[ 100.71969604   39.49518585  118.20915222   72.18518066   87.38964844
  137.14604187  169.90010071  104.96831512  132.15629578   77.1663208 ]","[ 26.46835136  12.43442345  12.32441139  23.92305756  37.77717209
   3.86276102  45.21056366  33.69350433  11.19477558  12.9068346 ]","[ 67.52832031  60.15861511  57.23403931  81.89070129   4.7989459
  31.93571091  10.07621384   6.70433378  27.56279755  32.3405838 ]","[  770.89898682   939.50787354   951.84454346   953.14849854  1027.19433594
   903.52276611  1151.16345215  1232.5690918    583.49462891   824.48937988]",7.12132453918,0,2.0
88,"[  39.49518585  118.20915222   72.18518066   87.38964844  137.14604187
  169.90010071  104.96831512  132.15629578   77.1663208    31.29302597]","[ 12.43442345  12.32441139  23.92305756  37.77717209   3.86276102
  45.21056366  33.69350433  11.19477558  12.9068346    9.25009155]","[ 60.15861511  57.23403931  81.89070129   4.7989459   31.93571091
  10.07621384   6.70433378  27.56279755  32.3405838   37.020298  ]","[  939.50787354   951.84454346   953.14849854  1027.19433594   903.52276611
  1151.16345215  1232.5690918    583.49462891   824.48937988   739.5736084 ]",6.91254806519,0,2.0
89,"[ 118.20915222   72.18518066   87.38964844  137.14604187  169.90010071
  104.96831512  132.15629578   77.1663208    31.29302597  294.83776855]","[ 12.32441139  23.92305756  37.77717209   3.86276102  45.21056366
  33.69350433  11.19477558  12.9068346    9.25009155  34.38235092]","[ 57.23403931  81.89070129   4.7989459   31.93571091  10.07621384
   6.70433378  27.56279755  32.3405838   37.020298    13.20901012]","[  951.84454346   953.14849854  1027.19433594   903.52276611  1151.16345215
  1232.5690918    583.49462891   824.48937988   739.5736084    806.37548828]",6.70268630981,0,2.0
90,"[  72.18518066   87.38964844  137.14604187  169.90010071  104.96831512
  132.15629578   77.1663208    31.29302597  294.83776855  148.75175476]","[ 23.92305756  37.77717209   3.86276102  45.21056366  33.69350433
  11.19477558  12.9068346    9.25009155  34.38235092   6.84129238]","[ 81.89070129   4.7989459   31.93571091  10.07621384   6.70433378
  27.56279755  32.3405838   37.020298    13.20901012  31.16181374]","[  953.14849854  1027.19433594   903.52276611  1151.16345215  1232.5690918
   583.49462891   824.48937988   739.5736084    806.37548828   916.92565918]",6.49341106415,0,2.0
91,"[  87.38964844  137.14604187  169.90010071  104.96831512  132.15629578
   77.1663208    31.29302597  294.83776855  148.75175476   49.94921875]","[ 37.77717209   3.86276102  45.21056366  33.69350433  11.19477558
  12.9068346    9.25009155  34.38235092   6.84129238  10.68828487]","[  4.7989459   31.93571091  10.07621384   6.70433378  27.56279755
  32.3405838   37.020298    13.20901012  31.16181374  27.55577278]","[ 1027.19433594   903.52276611  1151.16345215  1232.5690918    583.49462891
   824.48937988   739.5736084    806.37548828   916.92565918   838.33795166]",6.28668308258,0,2.0
92,"[ 137.14604187  169.90010071  104.96831512  132.15629578   77.1663208
   31.29302597  294.83776855  148.75175476   49.94921875  130.6313324 ]","[  3.86276102  45.21056366  33.69350433  11.19477558  12.9068346
   9.25009155  34.38235092   6.84129238  10.68828487   5.66585827]","[ 31.93571091  10.07621384   6.70433378  27.56279755  32.3405838   37.020298
  13.20901012  31.16181374  27.55577278  56.31385422]","[  903.52276611  1151.16345215  1232.5690918    583.49462891   824.48937988
   739.5736084    806.37548828   916.92565918   838.33795166  1058.50024414]",6.08202028275,0,2.0
93,"[ 169.90010071  104.96831512  132.15629578   77.1663208    31.29302597
  294.83776855  148.75175476   49.94921875  130.6313324   327.11245728]","[ 45.21056366  33.69350433  11.19477558  12.9068346    9.25009155
  34.38235092   6.84129238  10.68828487   5.66585827  26.21998215]","[ 10.07621384   6.70433378  27.56279755  32.3405838   37.020298
  13.20901012  31.16181374  27.55577278  56.31385422   2.37176847]","[ 1151.16345215  1232.5690918    583.49462891   824.48937988   739.5736084
   806.37548828   916.92565918   838.33795166  1058.50024414   670.3069458 ]",5.87226390839,0,2.0
94,"[ 104.96831512  132.15629578   77.1663208    31.29302597  294.83776855
  148.75175476   49.94921875  130.6313324   327.11245728  202.12028503]","[ 33.69350433  11.19477558  12.9068346    9.25009155  34.38235092
   6.84129238  10.68828487   5.66585827  26.21998215   5.10364628]","[  6.70433378  27.56279755  32.3405838   37.020298    13.20901012
  31.16181374  27.55577278  56.31385422   2.37176847  41.17989349]","[ 1232.5690918    583.49462891   824.48937988   739.5736084    806.37548828
   916.92565918   838.33795166  1058.50024414   670.3069458    862.87487793]",5.66531419754,0,2.0
95,"[ 132.15629578   77.1663208    31.29302597  294.83776855  148.75175476
   49.94921875  130.6313324   327.11245728  202.12028503  124.11782074]","[ 11.19477558  12.9068346    9.25009155  34.38235092   6.84129238
  10.68828487   5.66585827  26.21998215   5.10364628  48.63562393]","[ 27.56279755  32.3405838   37.020298    13.20901012  31.16181374
  27.55577278  56.31385422   2.37176847  41.17989349  16.60724258]","[  583.49462891   824.48937988   739.5736084    806.37548828   916.92565918
   838.33795166  1058.50024414   670.3069458    862.87487793  1240.86193848]",5.45567178726,0,2.0
96,"[  77.1663208    31.29302597  294.83776855  148.75175476   49.94921875
  130.6313324   327.11245728  202.12028503  124.11782074   97.16543579]","[ 12.9068346    9.25009155  34.38235092   6.84129238  10.68828487
   5.66585827  26.21998215   5.10364628  48.63562393  16.59948158]","[ 32.3405838   37.020298    13.20901012  31.16181374  27.55577278
  56.31385422   2.37176847  41.17989349  16.60724258  55.77629471]","[  824.48937988   739.5736084    806.37548828   916.92565918   838.33795166
  1058.50024414   670.3069458    862.87487793  1240.86193848   384.03500366]",5.24822998047,0,2.0
97,"[  31.29302597  294.83776855  148.75175476   49.94921875  130.6313324
  327.11245728  202.12028503  124.11782074   97.16543579   39.46788788]","[  9.25009155  34.38235092   6.84129238  10.68828487   5.66585827
  26.21998215   5.10364628  48.63562393  16.59948158  16.36449623]","[ 37.020298    13.20901012  31.16181374  27.55577278  56.31385422
   2.37176847  41.17989349  16.60724258  55.77629471  18.46172142]","[  739.5736084    806.37548828   916.92565918   838.33795166  1058.50024414
   670.3069458    862.87487793  1240.86193848   384.03500366   449.1524353 ]",5.03855228424,0,2.0
98,"[ 294.83776855  148.75175476   49.94921875  130.6313324   327.11245728
  202.12028503  124.11782074   97.16543579   39.46788788  144.47869873]","[ 34.38235092   6.84129238  10.68828487   5.66585827  26.21998215
   5.10364628  48.63562393  16.59948158  16.36449623   5.94400692]","[ 13.20901012  31.16181374  27.55577278  56.31385422   2.37176847
  41.17989349  16.60724258  55.77629471  18.46172142  18.63295174]","[  806.37548828   916.92565918   838.33795166  1058.50024414   670.3069458
   862.87487793  1240.86193848   384.03500366   449.1524353   1140.06994629]",4.76483726501,0,2.0
99,"[ 148.75175476   49.94921875  130.6313324   327.11245728  202.12028503
  124.11782074   97.16543579   39.46788788  144.47869873  124.05617523]","[  6.84129238  10.68828487   5.66585827  26.21998215   5.10364628
  48.63562393  16.59948158  16.36449623   5.94400692   0.89104772]","[ 31.16181374  27.55577278  56.31385422   2.37176847  41.17989349
  16.60724258  55.77629471  18.46172142  18.63295174  30.63682365]","[  916.92565918   838.33795166  1058.50024414   670.3069458    862.87487793
  1240.86193848   384.03500366   449.1524353   1140.06994629   689.55682373]",4.5549993515,0,2.0
