,activation_0,activation_1,activation_2,activation_3,dist,id,vel
10,"[ 571.19989014  714.79754639  188.10934448  465.05834961   85.66647339
  371.14257812  345.86373901  198.33296204  121.74358368  383.99551392]","[ 21.25512505  36.02974319  55.96085358  38.32717133  21.70369339
  65.33602142  24.92036057  33.3849144   45.87443924   0.55781883]","[  54.7362709    66.4983139    42.05224991   45.57602692   22.41288757
  146.35165405   45.36259079   53.50550079   56.54236221   10.71325016]","[  48.84845734  390.18463135  279.75283813  511.54516602  300.34674072
  852.99237061  359.86288452  425.77801514  185.22042847   74.72099304]",23.4975242615,2,2.0
11,"[ 714.79754639  188.10934448  465.05834961   85.66647339  371.14257812
  345.86373901  198.33296204  121.74358368  383.99551392   13.38494778]","[ 36.02974319  55.96085358  38.32717133  21.70369339  65.33602142
  24.92036057  33.3849144   45.87443924   0.55781883  26.38546181]","[  66.4983139    42.05224991   45.57602692   22.41288757  146.35165405
   45.36259079   53.50550079   56.54236221   10.71325016   22.90492058]","[ 390.18463135  279.75283813  511.54516602  300.34674072  852.99237061
  359.86288452  425.77801514  185.22042847   74.72099304  249.57324219]",23.3106403351,2,2.0
12,"[ 188.10934448  465.05834961   85.66647339  371.14257812  345.86373901
  198.33296204  121.74358368  383.99551392   13.38494778  176.28947449]","[ 55.96085358  38.32717133  21.70369339  65.33602142  24.92036057
  33.3849144   45.87443924   0.55781883  26.38546181  34.04575348]","[  42.05224991   45.57602692   22.41288757  146.35165405   45.36259079
   53.50550079   56.54236221   10.71325016   22.90492058   53.76168823]","[ 279.75283813  511.54516602  300.34674072  852.99237061  359.86288452
  425.77801514  185.22042847   74.72099304  249.57324219   28.64891243]",22.9280109406,2,2.0
13,"[ 465.05834961   85.66647339  371.14257812  345.86373901  198.33296204
  121.74358368  383.99551392   13.38494778  176.28947449  193.7947998 ]","[ 38.32717133  21.70369339  65.33602142  24.92036057  33.3849144
  45.87443924   0.55781883  26.38546181  34.04575348  16.65681839]","[  45.57602692   22.41288757  146.35165405   45.36259079   53.50550079
   56.54236221   10.71325016   22.90492058   53.76168823    1.41773725]","[ 511.54516602  300.34674072  852.99237061  359.86288452  425.77801514
  185.22042847   74.72099304  249.57324219   28.64891243  186.62910461]",22.7334117889,2,2.0
14,"[  85.66647339  371.14257812  345.86373901  198.33296204  121.74358368
  383.99551392   13.38494778  176.28947449  193.7947998   189.90653992]","[ 21.70369339  65.33602142  24.92036057  33.3849144   45.87443924
   0.55781883  26.38546181  34.04575348  16.65681839   7.22065973]","[  22.41288757  146.35165405   45.36259079   53.50550079   56.54236221
   10.71325016   22.90492058   53.76168823    1.41773725   15.46360874]","[ 300.34674072  852.99237061  359.86288452  425.77801514  185.22042847
   74.72099304  249.57324219   28.64891243  186.62910461   13.05786514]",22.5372638702,2,2.0
15,"[ 371.14257812  345.86373901  198.33296204  121.74358368  383.99551392
   13.38494778  176.28947449  193.7947998   189.90653992  161.31991577]","[ 65.33602142  24.92036057  33.3849144   45.87443924   0.55781883
  26.38546181  34.04575348  16.65681839   7.22065973  13.2859745 ]","[ 146.35165405   45.36259079   53.50550079   56.54236221   10.71325016
   22.90492058   53.76168823    1.41773725   15.46360874   17.81161118]","[ 852.99237061  359.86288452  425.77801514  185.22042847   74.72099304
  249.57324219   28.64891243  186.62910461   13.05786514   43.7372818 ]",22.3386192322,2,2.0
16,"[ 345.86373901  198.33296204  121.74358368  383.99551392   13.38494778
  176.28947449  193.7947998   189.90653992  161.31991577  101.28358459]","[ 24.92036057  33.3849144   45.87443924   0.55781883  26.38546181
  34.04575348  16.65681839   7.22065973  13.2859745   17.89459419]","[ 45.36259079  53.50550079  56.54236221  10.71325016  22.90492058
  53.76168823   1.41773725  15.46360874  17.81161118  25.8323288 ]","[ 359.86288452  425.77801514  185.22042847   74.72099304  249.57324219
   28.64891243  186.62910461   13.05786514   43.7372818   218.38380432]",22.1386966705,2,2.0
17,"[ 198.33296204  121.74358368  383.99551392   13.38494778  176.28947449
  193.7947998   189.90653992  161.31991577  101.28358459   93.24134827]","[ 33.3849144   45.87443924   0.55781883  26.38546181  34.04575348
  16.65681839   7.22065973  13.2859745   17.89459419  53.32442474]","[ 53.50550079  56.54236221  10.71325016  22.90492058  53.76168823
   1.41773725  15.46360874  17.81161118  25.8323288   53.36874771]","[ 425.77801514  185.22042847   74.72099304  249.57324219   28.64891243
  186.62910461   13.05786514   43.7372818   218.38380432  233.58390808]",21.9385719299,2,2.0
18,"[ 121.74358368  383.99551392   13.38494778  176.28947449  193.7947998
  189.90653992  161.31991577  101.28358459   93.24134827  350.74404907]","[ 45.87443924   0.55781883  26.38546181  34.04575348  16.65681839
   7.22065973  13.2859745   17.89459419  53.32442474  24.11590958]","[ 56.54236221  10.71325016  22.90492058  53.76168823   1.41773725
  15.46360874  17.81161118  25.8323288   53.36874771  39.66947556]","[ 185.22042847   74.72099304  249.57324219   28.64891243  186.62910461
   13.05786514   43.7372818   218.38380432  233.58390808  321.27365112]",21.7383232117,2,2.0
19,"[ 383.99551392   13.38494778  176.28947449  193.7947998   189.90653992
  161.31991577  101.28358459   93.24134827  350.74404907  579.32977295]","[  0.55781883  26.38546181  34.04575348  16.65681839   7.22065973
  13.2859745   17.89459419  53.32442474  24.11590958  42.6746521 ]","[ 10.71325016  22.90492058  53.76168823   1.41773725  15.46360874
  17.81161118  25.8323288   53.36874771  39.66947556  41.56156158]","[  74.72099304  249.57324219   28.64891243  186.62910461   13.05786514
   43.7372818   218.38380432  233.58390808  321.27365112  164.00061035]",21.332025528,2,2.0
20,"[  13.38494778  176.28947449  193.7947998   189.90653992  161.31991577
  101.28358459   93.24134827  350.74404907  579.32977295   26.02758408]","[ 26.38546181  34.04575348  16.65681839   7.22065973  13.2859745
  17.89459419  53.32442474  24.11590958  42.6746521   39.91258621]","[ 22.90492058  53.76168823   1.41773725  15.46360874  17.81161118
  25.8323288   53.36874771  39.66947556  41.56156158  41.69252396]","[ 249.57324219   28.64891243  186.62910461   13.05786514   43.7372818
  218.38380432  233.58390808  321.27365112  164.00061035   64.73295593]",21.1271896362,2,2.0
21,"[ 176.28947449  193.7947998   189.90653992  161.31991577  101.28358459
   93.24134827  350.74404907  579.32977295   26.02758408   45.25424194]","[ 34.04575348  16.65681839   7.22065973  13.2859745   17.89459419
  53.32442474  24.11590958  42.6746521   39.91258621  20.93678665]","[ 53.76168823   1.41773725  15.46360874  17.81161118  25.8323288
  53.36874771  39.66947556  41.56156158  41.69252396  38.47488022]","[  28.64891243  186.62910461   13.05786514   43.7372818   218.38380432
  233.58390808  321.27365112  164.00061035   64.73295593  337.67266846]",20.9223804474,2,2.0
22,"[ 193.7947998   189.90653992  161.31991577  101.28358459   93.24134827
  350.74404907  579.32977295   26.02758408   45.25424194  667.52526855]","[ 16.65681839   7.22065973  13.2859745   17.89459419  53.32442474
  24.11590958  42.6746521   39.91258621  20.93678665  50.41508484]","[  1.41773725  15.46360874  17.81161118  25.8323288   53.36874771
  39.66947556  41.56156158  41.69252396  38.47488022  57.10693359]","[ 186.62910461   13.05786514   43.7372818   218.38380432  233.58390808
  321.27365112  164.00061035   64.73295593  337.67266846  108.39427948]",20.5105056763,2,2.0
23,"[ 189.90653992  161.31991577  101.28358459   93.24134827  350.74404907
  579.32977295   26.02758408   45.25424194  667.52526855  169.73948669]","[  7.22065973  13.2859745   17.89459419  53.32442474  24.11590958
  42.6746521   39.91258621  20.93678665  50.41508484   7.2914114 ]","[ 15.46360874  17.81161118  25.8323288   53.36874771  39.66947556
  41.56156158  41.69252396  38.47488022  57.10693359  13.45693588]","[  13.05786514   43.7372818   218.38380432  233.58390808  321.27365112
  164.00061035   64.73295593  337.67266846  108.39427948   73.35865021]",20.3038444519,2,2.0
24,"[ 161.31991577  101.28358459   93.24134827  350.74404907  579.32977295
   26.02758408   45.25424194  667.52526855  169.73948669   11.96842384]","[ 13.2859745   17.89459419  53.32442474  24.11590958  42.6746521
  39.91258621  20.93678665  50.41508484   7.2914114   18.062603  ]","[ 17.81161118  25.8323288   53.36874771  39.66947556  41.56156158
  41.69252396  38.47488022  57.10693359  13.45693588  30.32289505]","[  43.7372818   218.38380432  233.58390808  321.27365112  164.00061035
   64.73295593  337.67266846  108.39427948   73.35865021  183.18377686]",20.0972862244,2,2.0
25,"[ 101.28358459   93.24134827  350.74404907  579.32977295   26.02758408
   45.25424194  667.52526855  169.73948669   11.96842384   66.48938751]","[ 17.89459419  53.32442474  24.11590958  42.6746521   39.91258621
  20.93678665  50.41508484   7.2914114   18.062603    10.3045969 ]","[ 25.8323288   53.36874771  39.66947556  41.56156158  41.69252396
  38.47488022  57.10693359  13.45693588  30.32289505   8.34736919]","[ 218.38380432  233.58390808  321.27365112  164.00061035   64.73295593
  337.67266846  108.39427948   73.35865021  183.18377686  231.88786316]",19.8900260925,2,2.0
26,"[  93.24134827  350.74404907  579.32977295   26.02758408   45.25424194
  667.52526855  169.73948669   11.96842384   66.48938751  762.94177246]","[ 53.32442474  24.11590958  42.6746521   39.91258621  20.93678665
  50.41508484   7.2914114   18.062603    10.3045969   59.6989975 ]","[ 53.36874771  39.66947556  41.56156158  41.69252396  38.47488022
  57.10693359  13.45693588  30.32289505   8.34736919  81.44412994]","[ 233.58390808  321.27365112  164.00061035   64.73295593  337.67266846
  108.39427948   73.35865021  183.18377686  231.88786316  128.39344788]",19.4750595093,2,2.0
27,"[ 350.74404907  579.32977295   26.02758408   45.25424194  667.52526855
  169.73948669   11.96842384   66.48938751  762.94177246  560.07104492]","[ 24.11590958  42.6746521   39.91258621  20.93678665  50.41508484
   7.2914114   18.062603    10.3045969   59.6989975   25.05794525]","[ 39.66947556  41.56156158  41.69252396  38.47488022  57.10693359
  13.45693588  30.32289505   8.34736919  81.44412994  61.93817139]","[ 321.27365112  164.00061035   64.73295593  337.67266846  108.39427948
   73.35865021  183.18377686  231.88786316  128.39344788  273.7272644 ]",19.060880661,2,2.0
28,"[ 579.32977295   26.02758408   45.25424194  667.52526855  169.73948669
   11.96842384   66.48938751  762.94177246  560.07104492  272.85919189]","[ 42.6746521   39.91258621  20.93678665  50.41508484   7.2914114   18.062603
  10.3045969   59.6989975   25.05794525   2.53829885]","[ 41.56156158  41.69252396  38.47488022  57.10693359  13.45693588
  30.32289505   8.34736919  81.44412994  61.93817139   3.32965446]","[ 164.00061035   64.73295593  337.67266846  108.39427948   73.35865021
  183.18377686  231.88786316  128.39344788  273.7272644   260.23425293]",18.6474494934,2,2.0
29,"[  26.02758408   45.25424194  667.52526855  169.73948669   11.96842384
   66.48938751  762.94177246  560.07104492  272.85919189   27.88771248]","[ 39.91258621  20.93678665  50.41508484   7.2914114   18.062603    10.3045969
  59.6989975   25.05794525   2.53829885  14.62253952]","[ 41.69252396  38.47488022  57.10693359  13.45693588  30.32289505
   8.34736919  81.44412994  61.93817139   3.32965446  21.49474144]","[  64.73295593  337.67266846  108.39427948   73.35865021  183.18377686
  231.88786316  128.39344788  273.7272644   260.23425293   24.37883759]",18.4407539368,2,2.0
30,"[  45.25424194  667.52526855  169.73948669   11.96842384   66.48938751
  762.94177246  560.07104492  272.85919189   27.88771248  110.03245544]","[ 20.93678665  50.41508484   7.2914114   18.062603    10.3045969
  59.6989975   25.05794525   2.53829885  14.62253952  32.28599548]","[ 38.47488022  57.10693359  13.45693588  30.32289505   8.34736919
  81.44412994  61.93817139   3.32965446  21.49474144  52.32013702]","[ 337.67266846  108.39427948   73.35865021  183.18377686  231.88786316
  128.39344788  273.7272644   260.23425293   24.37883759  189.68386841]",18.2335948944,2,2.0
31,"[ 667.52526855  169.73948669   11.96842384   66.48938751  762.94177246
  560.07104492  272.85919189   27.88771248  110.03245544    2.91933584]","[ 50.41508484   7.2914114   18.062603    10.3045969   59.6989975
  25.05794525   2.53829885  14.62253952  32.28599548  17.76757812]","[ 57.10693359  13.45693588  30.32289505   8.34736919  81.44412994
  61.93817139   3.32965446  21.49474144  52.32013702  31.72660828]","[ 108.39427948   73.35865021  183.18377686  231.88786316  128.39344788
  273.7272644   260.23425293   24.37883759  189.68386841   90.19068146]",18.0271511078,2,2.0
32,"[ 169.73948669   11.96842384   66.48938751  762.94177246  560.07104492
  272.85919189   27.88771248  110.03245544    2.91933584   46.74132919]","[  7.2914114   18.062603    10.3045969   59.6989975   25.05794525
   2.53829885  14.62253952  32.28599548  17.76757812  25.49649811]","[ 13.45693588  30.32289505   8.34736919  81.44412994  61.93817139
   3.32965446  21.49474144  52.32013702  31.72660828  29.61409569]","[  73.35865021  183.18377686  231.88786316  128.39344788  273.7272644
  260.23425293   24.37883759  189.68386841   90.19068146  166.98445129]",17.8193855286,2,2.0
33,"[  11.96842384   66.48938751  762.94177246  560.07104492  272.85919189
   27.88771248  110.03245544    2.91933584   46.74132919  887.88787842]","[ 18.062603    10.3045969   59.6989975   25.05794525   2.53829885
  14.62253952  32.28599548  17.76757812  25.49649811   3.30148673]","[ 30.32289505   8.34736919  81.44412994  61.93817139   3.32965446
  21.49474144  52.32013702  31.72660828  29.61409569  48.01673889]","[ 183.18377686  231.88786316  128.39344788  273.7272644   260.23425293
   24.37883759  189.68386841   90.19068146  166.98445129  264.01531982]",17.4035148621,2,2.0
34,"[  66.48938751  762.94177246  560.07104492  272.85919189   27.88771248
  110.03245544    2.91933584   46.74132919  887.88787842    9.34162807]","[ 10.3045969   59.6989975   25.05794525   2.53829885  14.62253952
  32.28599548  17.76757812  25.49649811   3.30148673  27.53561401]","[  8.34736919  81.44412994  61.93817139   3.32965446  21.49474144
  52.32013702  31.72660828  29.61409569  48.01673889  46.49320221]","[ 231.88786316  128.39344788  273.7272644   260.23425293   24.37883759
  189.68386841   90.19068146  166.98445129  264.01531982  212.90145874]",17.1951332092,2,2.0
35,"[ 762.94177246  560.07104492  272.85919189   27.88771248  110.03245544
    2.91933584   46.74132919  887.88787842    9.34162807   70.74446869]","[ 59.6989975   25.05794525   2.53829885  14.62253952  32.28599548
  17.76757812  25.49649811   3.30148673  27.53561401  10.42672157]","[ 81.44412994  61.93817139   3.32965446  21.49474144  52.32013702
  31.72660828  29.61409569  48.01673889  46.49320221   0.50686973]","[ 128.39344788  273.7272644   260.23425293   24.37883759  189.68386841
   90.19068146  166.98445129  264.01531982  212.90145874  310.64929199]",16.9863567352,2,2.0
36,"[ 560.07104492  272.85919189   27.88771248  110.03245544    2.91933584
   46.74132919  887.88787842    9.34162807   70.74446869   22.06222725]","[ 25.05794525   2.53829885  14.62253952  32.28599548  17.76757812
  25.49649811   3.30148673  27.53561401  10.42672157  10.37424469]","[ 61.93817139   3.32965446  21.49474144  52.32013702  31.72660828
  29.61409569  48.01673889  46.49320221   0.50686973  17.90580559]","[ 273.7272644   260.23425293   24.37883759  189.68386841   90.19068146
  166.98445129  264.01531982  212.90145874  310.64929199  131.76704407]",16.7780265808,2,2.0
37,"[ 272.85919189   27.88771248  110.03245544    2.91933584   46.74132919
  887.88787842    9.34162807   70.74446869   22.06222725  562.75616455]","[  2.53829885  14.62253952  32.28599548  17.76757812  25.49649811
   3.30148673  27.53561401  10.42672157  10.37424469  17.87781715]","[  3.32965446  21.49474144  52.32013702  31.72660828  29.61409569
  48.01673889  46.49320221   0.50686973  17.90580559  12.72590351]","[ 260.23425293   24.37883759  189.68386841   90.19068146  166.98445129
  264.01531982  212.90145874  310.64929199  131.76704407   42.63734055]",16.3650684357,2,2.0
38,"[  27.88771248  110.03245544    2.91933584   46.74132919  887.88787842
    9.34162807   70.74446869   22.06222725  562.75616455  171.63067627]","[ 14.62253952  32.28599548  17.76757812  25.49649811   3.30148673
  27.53561401  10.42672157  10.37424469  17.87781715   5.14217043]","[ 21.49474144  52.32013702  31.72660828  29.61409569  48.01673889
  46.49320221   0.50686973  17.90580559  12.72590351  15.67599297]","[  24.37883759  189.68386841   90.19068146  166.98445129  264.01531982
  212.90145874  310.64929199  131.76704407   42.63734055  107.04112244]",16.1572341919,2,2.0
39,"[ 110.03245544    2.91933584   46.74132919  887.88787842    9.34162807
   70.74446869   22.06222725  562.75616455  171.63067627  370.9644165 ]","[ 32.28599548  17.76757812  25.49649811   3.30148673  27.53561401
  10.42672157  10.37424469  17.87781715   5.14217043  26.62154961]","[ 52.32013702  31.72660828  29.61409569  48.01673889  46.49320221
   0.50686973  17.90580559  12.72590351  15.67599297  66.30505371]","[ 189.68386841   90.19068146  166.98445129  264.01531982  212.90145874
  310.64929199  131.76704407   42.63734055  107.04112244  353.39263916]",15.7427473068,2,2.0
40,"[   2.91933584   46.74132919  887.88787842    9.34162807   70.74446869
   22.06222725  562.75616455  171.63067627  370.9644165   358.9708252 ]","[ 17.76757812  25.49649811   3.30148673  27.53561401  10.42672157
  10.37424469  17.87781715   5.14217043  26.62154961  20.36781311]","[ 31.72660828  29.61409569  48.01673889  46.49320221   0.50686973
  17.90580559  12.72590351  15.67599297  66.30505371  60.68916702]","[  90.19068146  166.98445129  264.01531982  212.90145874  310.64929199
  131.76704407   42.63734055  107.04112244  353.39263916  336.97293091]",15.5360450745,2,2.0
41,"[  46.74132919  887.88787842    9.34162807   70.74446869   22.06222725
  562.75616455  171.63067627  370.9644165   358.9708252   524.63916016]","[ 25.49649811   3.30148673  27.53561401  10.42672157  10.37424469
  17.87781715   5.14217043  26.62154961  20.36781311  15.37182713]","[ 29.61409569  48.01673889  46.49320221   0.50686973  17.90580559
  12.72590351  15.67599297  66.30505371  60.68916702  10.50749683]","[ 166.98445129  264.01531982  212.90145874  310.64929199  131.76704407
   42.63734055  107.04112244  353.39263916  336.97293091  124.78370667]",15.1217927933,2,2.0
42,"[ 887.88787842    9.34162807   70.74446869   22.06222725  562.75616455
  171.63067627  370.9644165   358.9708252   524.63916016  188.63447571]","[  3.30148673  27.53561401  10.42672157  10.37424469  17.87781715
   5.14217043  26.62154961  20.36781311  15.37182713  54.68229675]","[ 48.01673889  46.49320221   0.50686973  17.90580559  12.72590351
  15.67599297  66.30505371  60.68916702  10.50749683  90.70001984]","[ 264.01531982  212.90145874  310.64929199  131.76704407   42.63734055
  107.04112244  353.39263916  336.97293091  124.78370667  392.46044922]",14.7075719833,2,2.0
43,"[   9.34162807   70.74446869   22.06222725  562.75616455  171.63067627
  370.9644165   358.9708252   524.63916016  188.63447571  350.04330444]","[ 27.53561401  10.42672157  10.37424469  17.87781715   5.14217043
  26.62154961  20.36781311  15.37182713  54.68229675   6.57595873]","[ 46.49320221   0.50686973  17.90580559  12.72590351  15.67599297
  66.30505371  60.68916702  10.50749683  90.70001984   7.73729706]","[ 212.90145874  310.64929199  131.76704407   42.63734055  107.04112244
  353.39263916  336.97293091  124.78370667  392.46044922   72.22945404]",14.2940177917,2,2.0
44,"[  70.74446869   22.06222725  562.75616455  171.63067627  370.9644165
  358.9708252   524.63916016  188.63447571  350.04330444  267.96566772]","[ 10.42672157  10.37424469  17.87781715   5.14217043  26.62154961
  20.36781311  15.37182713  54.68229675   6.57595873  15.64468002]","[  0.50686973  17.90580559  12.72590351  15.67599297  66.30505371
  60.68916702  10.50749683  90.70001984   7.73729706  48.44842911]","[ 310.64929199  131.76704407   42.63734055  107.04112244  353.39263916
  336.97293091  124.78370667  392.46044922   72.22945404  289.38470459]",14.0872154236,2,2.0
45,"[  22.06222725  562.75616455  171.63067627  370.9644165   358.9708252
  524.63916016  188.63447571  350.04330444  267.96566772   49.04872513]","[ 10.37424469  17.87781715   5.14217043  26.62154961  20.36781311
  15.37182713  54.68229675   6.57595873  15.64468002  15.259161  ]","[ 17.90580559  12.72590351  15.67599297  66.30505371  60.68916702
  10.50749683  90.70001984   7.73729706  48.44842911  63.03203583]","[ 131.76704407   42.63734055  107.04112244  353.39263916  336.97293091
  124.78370667  392.46044922   72.22945404  289.38470459  234.53436279]",13.8804149628,2,2.0
46,"[ 562.75616455  171.63067627  370.9644165   358.9708252   524.63916016
  188.63447571  350.04330444  267.96566772   49.04872513  692.92718506]","[ 17.87781715   5.14217043  26.62154961  20.36781311  15.37182713
  54.68229675   6.57595873  15.64468002  15.259161    60.13562775]","[  12.72590351   15.67599297   66.30505371   60.68916702   10.50749683
   90.70001984    7.73729706   48.44842911   63.03203583  114.05761719]","[  42.63734055  107.04112244  353.39263916  336.97293091  124.78370667
  392.46044922   72.22945404  289.38470459  234.53436279  512.67492676]",13.470946312,2,2.0
47,"[ 171.63067627  370.9644165   358.9708252   524.63916016  188.63447571
  350.04330444  267.96566772   49.04872513  692.92718506  693.88745117]","[  5.14217043  26.62154961  20.36781311  15.37182713  54.68229675
   6.57595873  15.64468002  15.259161    60.13562775   9.58171272]","[  15.67599297   66.30505371   60.68916702   10.50749683   90.70001984
    7.73729706   48.44842911   63.03203583  114.05761719   53.15367126]","[ 107.04112244  353.39263916  336.97293091  124.78370667  392.46044922
   72.22945404  289.38470459  234.53436279  512.67492676  311.10412598]",13.0570707321,2,2.0
48,"[ 370.9644165   358.9708252   524.63916016  188.63447571  350.04330444
  267.96566772   49.04872513  692.92718506  693.88745117    3.89241982]","[ 26.62154961  20.36781311  15.37182713  54.68229675   6.57595873
  15.64468002  15.259161    60.13562775   9.58171272   4.08394289]","[  66.30505371   60.68916702   10.50749683   90.70001984    7.73729706
   48.44842911   63.03203583  114.05761719   53.15367126   33.71945572]","[ 353.39263916  336.97293091  124.78370667  392.46044922   72.22945404
  289.38470459  234.53436279  512.67492676  311.10412598  413.76016235]",12.8485898972,2,2.0
49,"[ 358.9708252   524.63916016  188.63447571  350.04330444  267.96566772
   49.04872513  692.92718506  693.88745117    3.89241982   86.00761414]","[ 20.36781311  15.37182713  54.68229675   6.57595873  15.64468002
  15.259161    60.13562775   9.58171272   4.08394289  33.69053268]","[  60.68916702   10.50749683   90.70001984    7.73729706   48.44842911
   63.03203583  114.05761719   53.15367126   33.71945572   61.09548569]","[ 336.97293091  124.78370667  392.46044922   72.22945404  289.38470459
  234.53436279  512.67492676  311.10412598  413.76016235  547.31500244]",12.6411142349,2,2.0
