,activation_0,activation_1,activation_2,activation_3,dist,id,vel
40,"[ 139.03503418  510.78204346  101.94481659  676.79882812  484.66241455
   52.18809891  800.29241943  594.69207764   32.24272537  675.95544434]","[ 44.25172424  20.82223511  15.05602074   0.85454947  46.29085159
  11.03614521  47.4956398   57.10794067   4.60567474  10.5255146 ]","[  42.96627426    8.51298618   15.86422443   18.41789436   61.79834366
    2.06043291   62.3295517   108.9987793    10.97486782   42.92078781]","[ 211.57572937  154.00645447   82.56584167  128.31889343   22.54323006
  137.10700989    1.16678548  301.11456299   41.28768921  109.11047363]",16.4574508667,2,2.0
41,"[ 510.78204346  101.94481659  676.79882812  484.66241455   52.18809891
  800.29241943  594.69207764   32.24272537  675.95544434  560.08728027]","[ 20.82223511  15.05602074   0.85454947  46.29085159  11.03614521
  47.4956398   57.10794067   4.60567474  10.5255146    5.26044083]","[   8.51298618   15.86422443   18.41789436   61.79834366    2.06043291
   62.3295517   108.9987793    10.97486782   42.92078781   26.52135468]","[ 154.00645447   82.56584167  128.31889343   22.54323006  137.10700989
    1.16678548  301.11456299   41.28768921  109.11047363   28.91420746]",16.0421714783,2,2.0
42,"[ 101.94481659  676.79882812  484.66241455   52.18809891  800.29241943
  594.69207764   32.24272537  675.95544434  560.08728027  465.87765503]","[ 15.05602074   0.85454947  46.29085159  11.03614521  47.4956398
  57.10794067   4.60567474  10.5255146    5.26044083   5.77104759]","[  15.86422443   18.41789436   61.79834366    2.06043291   62.3295517
  108.9987793    10.97486782   42.92078781   26.52135468   32.14939117]","[  82.56584167  128.31889343   22.54323006  137.10700989    1.16678548
  301.11456299   41.28768921  109.11047363   28.91420746  209.84017944]",15.6262283325,2,2.0
43,"[ 676.79882812  484.66241455   52.18809891  800.29241943  594.69207764
   32.24272537  675.95544434  560.08728027  465.87765503   56.87162781]","[  0.85454947  46.29085159  11.03614521  47.4956398   57.10794067
   4.60567474  10.5255146    5.26044083   5.77104759  21.04624748]","[  18.41789436   61.79834366    2.06043291   62.3295517   108.9987793
   10.97486782   42.92078781   26.52135468   32.14939117   30.578022  ]","[ 128.31889343   22.54323006  137.10700989    1.16678548  301.11456299
   41.28768921  109.11047363   28.91420746  209.84017944   39.90449142]",15.4175825119,2,2.0
44,"[ 484.66241455   52.18809891  800.29241943  594.69207764   32.24272537
  675.95544434  560.08728027  465.87765503   56.87162781   85.58242035]","[ 46.29085159  11.03614521  47.4956398   57.10794067   4.60567474
  10.5255146    5.26044083   5.77104759  21.04624748  38.03448486]","[  61.79834366    2.06043291   62.3295517   108.9987793    10.97486782
   42.92078781   26.52135468   32.14939117   30.578022     53.89842224]","[  22.54323006  137.10700989    1.16678548  301.11456299   41.28768921
  109.11047363   28.91420746  209.84017944   39.90449142  276.33111572]",15.2104129791,2,2.0
45,"[  52.18809891  800.29241943  594.69207764   32.24272537  675.95544434
  560.08728027  465.87765503   56.87162781   85.58242035  217.56730652]","[ 11.03614521  47.4956398   57.10794067   4.60567474  10.5255146
   5.26044083   5.77104759  21.04624748  38.03448486  57.73233795]","[   2.06043291   62.3295517   108.9987793    10.97486782   42.92078781
   26.52135468   32.14939117   30.578022     53.89842224  103.40445709]","[ 137.10700989    1.16678548  301.11456299   41.28768921  109.11047363
   28.91420746  209.84017944   39.90449142  276.33111572  308.78491211]",14.7947664261,2,2.0
46,"[ 800.29241943  594.69207764   32.24272537  675.95544434  560.08728027
  465.87765503   56.87162781   85.58242035  217.56730652  689.80047607]","[ 47.4956398   57.10794067   4.60567474  10.5255146    5.26044083
   5.77104759  21.04624748  38.03448486  57.73233795  37.46667862]","[  62.3295517   108.9987793    10.97486782   42.92078781   26.52135468
   32.14939117   30.578022     53.89842224  103.40445709   60.84377289]","[   1.16678548  301.11456299   41.28768921  109.11047363   28.91420746
  209.84017944   39.90449142  276.33111572  308.78491211    7.46058607]",14.3773736954,2,2.0
47,"[ 594.69207764   32.24272537  675.95544434  560.08728027  465.87765503
   56.87162781   85.58242035  217.56730652  689.80047607  204.70936584]","[ 57.10794067   4.60567474  10.5255146    5.26044083   5.77104759
  21.04624748  38.03448486  57.73233795  37.46667862  47.96549225]","[ 108.9987793    10.97486782   42.92078781   26.52135468   32.14939117
   30.578022     53.89842224  103.40445709   60.84377289   70.86400604]","[ 301.11456299   41.28768921  109.11047363   28.91420746  209.84017944
   39.90449142  276.33111572  308.78491211    7.46058607  380.41003418]",14.1676387787,2,2.0
48,"[  32.24272537  675.95544434  560.08728027  465.87765503   56.87162781
   85.58242035  217.56730652  689.80047607  204.70936584   49.99676895]","[  4.60567474  10.5255146    5.26044083   5.77104759  21.04624748
  38.03448486  57.73233795  37.46667862  47.96549225  53.61179733]","[  10.97486782   42.92078781   26.52135468   32.14939117   30.578022
   53.89842224  103.40445709   60.84377289   70.86400604   85.04444122]","[  41.28768921  109.11047363   28.91420746  209.84017944   39.90449142
  276.33111572  308.78491211    7.46058607  380.41003418  138.67094421]",13.959523201,2,2.0
49,"[ 675.95544434  560.08728027  465.87765503   56.87162781   85.58242035
  217.56730652  689.80047607  204.70936584   49.99676895  213.46522522]","[ 10.5255146    5.26044083   5.77104759  21.04624748  38.03448486
  57.73233795  37.46667862  47.96549225  53.61179733  39.72190094]","[  42.92078781   26.52135468   32.14939117   30.578022     53.89842224
  103.40445709   60.84377289   70.86400604   85.04444122   54.92927551]","[ 109.11047363   28.91420746  209.84017944   39.90449142  276.33111572
  308.78491211    7.46058607  380.41003418  138.67094421  185.46585083]",13.7529916763,2,2.0
50,"[ 560.08728027  465.87765503   56.87162781   85.58242035  217.56730652
  689.80047607  204.70936584   49.99676895  213.46522522  341.1519165 ]","[  5.26044083   5.77104759  21.04624748  38.03448486  57.73233795
  37.46667862  47.96549225  53.61179733  39.72190094  49.41279221]","[  26.52135468   32.14939117   30.578022     53.89842224  103.40445709
   60.84377289   70.86400604   85.04444122   54.92927551   30.35358238]","[  28.91420746  209.84017944   39.90449142  276.33111572  308.78491211
    7.46058607  380.41003418  138.67094421  185.46585083  149.64016724]",13.5468044281,2,2.0
51,"[ 465.87765503   56.87162781   85.58242035  217.56730652  689.80047607
  204.70936584   49.99676895  213.46522522  341.1519165   191.88194275]","[  5.77104759  21.04624748  38.03448486  57.73233795  37.46667862
  47.96549225  53.61179733  39.72190094  49.41279221   1.16527963]","[  32.14939117   30.578022     53.89842224  103.40445709   60.84377289
   70.86400604   85.04444122   54.92927551   30.35358238   24.32752609]","[ 209.84017944   39.90449142  276.33111572  308.78491211    7.46058607
  380.41003418  138.67094421  185.46585083  149.64016724  197.13204956]",13.3385286331,2,2.0
52,"[  56.87162781   85.58242035  217.56730652  689.80047607  204.70936584
   49.99676895  213.46522522  341.1519165   191.88194275   38.08814621]","[ 21.04624748  38.03448486  57.73233795  37.46667862  47.96549225
  53.61179733  39.72190094  49.41279221   1.16527963  30.57979393]","[  30.578022     53.89842224  103.40445709   60.84377289   70.86400604
   85.04444122   54.92927551   30.35358238   24.32752609   37.3371315 ]","[  39.90449142  276.33111572  308.78491211    7.46058607  380.41003418
  138.67094421  185.46585083  149.64016724  197.13204956  201.36451721]",13.1308403015,2,2.0
53,"[  85.58242035  217.56730652  689.80047607  204.70936584   49.99676895
  213.46522522  341.1519165   191.88194275   38.08814621  169.1809082 ]","[  38.03448486   57.73233795   37.46667862   47.96549225   53.61179733
   39.72190094   49.41279221    1.16527963   30.57979393  113.74975586]","[  53.89842224  103.40445709   60.84377289   70.86400604   85.04444122
   54.92927551   30.35358238   24.32752609   37.3371315   170.42349243]","[ 276.33111572  308.78491211    7.46058607  380.41003418  138.67094421
  185.46585083  149.64016724  197.13204956  201.36451721  501.91854858]",12.7128276825,2,2.0
54,"[ 217.56730652  689.80047607  204.70936584   49.99676895  213.46522522
  341.1519165   191.88194275   38.08814621  169.1809082   283.40249634]","[  57.73233795   37.46667862   47.96549225   53.61179733   39.72190094
   49.41279221    1.16527963   30.57979393  113.74975586   15.33897781]","[ 103.40445709   60.84377289   70.86400604   85.04444122   54.92927551
   30.35358238   24.32752609   37.3371315   170.42349243   46.45282745]","[ 308.78491211    7.46058607  380.41003418  138.67094421  185.46585083
  149.64016724  197.13204956  201.36451721  501.91854858  162.69572449]",12.5024309158,2,2.0
55,"[ 689.80047607  204.70936584   49.99676895  213.46522522  341.1519165
  191.88194275   38.08814621  169.1809082   283.40249634  418.79821777]","[  37.46667862   47.96549225   53.61179733   39.72190094   49.41279221
    1.16527963   30.57979393  113.74975586   15.33897781   49.31196594]","[  60.84377289   70.86400604   85.04444122   54.92927551   30.35358238
   24.32752609   37.3371315   170.42349243   46.45282745  144.24801636]","[   7.46058607  380.41003418  138.67094421  185.46585083  149.64016724
  197.13204956  201.36451721  501.91854858  162.69572449  582.60003662]",12.0842857361,2,2.0
56,"[ 204.70936584   49.99676895  213.46522522  341.1519165   191.88194275
   38.08814621  169.1809082   283.40249634  418.79821777   37.47247314]","[  47.96549225   53.61179733   39.72190094   49.41279221    1.16527963
   30.57979393  113.74975586   15.33897781   49.31196594   17.04715919]","[  70.86400604   85.04444122   54.92927551   30.35358238   24.32752609
   37.3371315   170.42349243   46.45282745  144.24801636   26.60941315]","[ 380.41003418  138.67094421  185.46585083  149.64016724  197.13204956
  201.36451721  501.91854858  162.69572449  582.60003662   29.18821144]",11.876537323,2,2.0
57,"[  49.99676895  213.46522522  341.1519165   191.88194275   38.08814621
  169.1809082   283.40249634  418.79821777   37.47247314  291.75512695]","[  53.61179733   39.72190094   49.41279221    1.16527963   30.57979393
  113.74975586   15.33897781   49.31196594   17.04715919   55.71275711]","[  85.04444122   54.92927551   30.35358238   24.32752609   37.3371315
  170.42349243   46.45282745  144.24801636   26.60941315  120.18537903]","[ 138.67094421  185.46585083  149.64016724  197.13204956  201.36451721
  501.91854858  162.69572449  582.60003662   29.18821144  420.74749756]",11.6665039062,2,2.0
58,"[ 213.46522522  341.1519165   191.88194275   38.08814621  169.1809082
  283.40249634  418.79821777   37.47247314  291.75512695  666.08837891]","[  39.72190094   49.41279221    1.16527963   30.57979393  113.74975586
   15.33897781   49.31196594   17.04715919   55.71275711   21.34289551]","[  54.92927551   30.35358238   24.32752609   37.3371315   170.42349243
   46.45282745  144.24801636   26.60941315  120.18537903   67.65726471]","[ 185.46585083  149.64016724  197.13204956  201.36451721  501.91854858
  162.69572449  582.60003662   29.18821144  420.74749756  319.43240356]",11.2523670197,2,2.0
59,"[ 341.1519165   191.88194275   38.08814621  169.1809082   283.40249634
  418.79821777   37.47247314  291.75512695  666.08837891   63.77633286]","[  49.41279221    1.16527963   30.57979393  113.74975586   15.33897781
   49.31196594   17.04715919   55.71275711   21.34289551   39.72228622]","[  30.35358238   24.32752609   37.3371315   170.42349243   46.45282745
  144.24801636   26.60941315  120.18537903   67.65726471   81.7403717 ]","[ 149.64016724  197.13204956  201.36451721  501.91854858  162.69572449
  582.60003662   29.18821144  420.74749756  319.43240356  260.86102295]",11.0456533432,2,2.0
60,"[ 191.88194275   38.08814621  169.1809082   283.40249634  418.79821777
   37.47247314  291.75512695  666.08837891   63.77633286  428.28659058]","[   1.16527963   30.57979393  113.74975586   15.33897781   49.31196594
   17.04715919   55.71275711   21.34289551   39.72228622   78.61720276]","[  24.32752609   37.3371315   170.42349243   46.45282745  144.24801636
   26.60941315  120.18537903   67.65726471   81.7403717   126.37550354]","[ 197.13204956  201.36451721  501.91854858  162.69572449  582.60003662
   29.18821144  420.74749756  319.43240356  260.86102295  491.75012207]",10.6273155212,2,2.0
61,"[  38.08814621  169.1809082   283.40249634  418.79821777   37.47247314
  291.75512695  666.08837891   63.77633286  428.28659058   32.52885437]","[  30.57979393  113.74975586   15.33897781   49.31196594   17.04715919
   55.71275711   21.34289551   39.72228622   78.61720276   45.22028351]","[  37.3371315   170.42349243   46.45282745  144.24801636   26.60941315
  120.18537903   67.65726471   81.7403717   126.37550354  155.28457642]","[ 201.36451721  501.91854858  162.69572449  582.60003662   29.18821144
  420.74749756  319.43240356  260.86102295  491.75012207  847.16711426]",10.4158010483,2,2.0
62,"[ 169.1809082   283.40249634  418.79821777   37.47247314  291.75512695
  666.08837891   63.77633286  428.28659058   32.52885437  208.86708069]","[ 113.74975586   15.33897781   49.31196594   17.04715919   55.71275711
   21.34289551   39.72228622   78.61720276   45.22028351   34.9835434 ]","[ 170.42349243   46.45282745  144.24801636   26.60941315  120.18537903
   67.65726471   81.7403717   126.37550354  155.28457642   58.51848221]","[ 501.91854858  162.69572449  582.60003662   29.18821144  420.74749756
  319.43240356  260.86102295  491.75012207  847.16711426  195.73779297]",10.206120491,2,2.0
63,"[ 283.40249634  418.79821777   37.47247314  291.75512695  666.08837891
   63.77633286  428.28659058   32.52885437  208.86708069   20.51709175]","[ 15.33897781  49.31196594  17.04715919  55.71275711  21.34289551
  39.72228622  78.61720276  45.22028351  34.9835434   81.44755554]","[  46.45282745  144.24801636   26.60941315  120.18537903   67.65726471
   81.7403717   126.37550354  155.28457642   58.51848221  110.22523499]","[ 162.69572449  582.60003662   29.18821144  420.74749756  319.43240356
  260.86102295  491.75012207  847.16711426  195.73779297  351.47732544]",9.99387550354,2,2.0
64,"[ 418.79821777   37.47247314  291.75512695  666.08837891   63.77633286
  428.28659058   32.52885437  208.86708069   20.51709175  166.08123779]","[ 49.31196594  17.04715919  55.71275711  21.34289551  39.72228622
  78.61720276  45.22028351  34.9835434   81.44755554  13.66188622]","[ 144.24801636   26.60941315  120.18537903   67.65726471   81.7403717
  126.37550354  155.28457642   58.51848221  110.22523499   84.10286713]","[ 582.60003662   29.18821144  420.74749756  319.43240356  260.86102295
  491.75012207  847.16711426  195.73779297  351.47732544  414.01824951]",9.78413963318,2,2.0
65,"[  37.47247314  291.75512695  666.08837891   63.77633286  428.28659058
   32.52885437  208.86708069   20.51709175  166.08123779  283.96533203]","[ 17.04715919  55.71275711  21.34289551  39.72228622  78.61720276
  45.22028351  34.9835434   81.44755554  13.66188622  21.28447533]","[  26.60941315  120.18537903   67.65726471   81.7403717   126.37550354
  155.28457642   58.51848221  110.22523499   84.10286713   65.31764221]","[  29.18821144  420.74749756  319.43240356  260.86102295  491.75012207
  847.16711426  195.73779297  351.47732544  414.01824951  361.13208008]",9.57175445557,2,2.0
66,"[ 291.75512695  666.08837891   63.77633286  428.28659058   32.52885437
  208.86708069   20.51709175  166.08123779  283.96533203  195.24510193]","[ 55.71275711  21.34289551  39.72228622  78.61720276  45.22028351
  34.9835434   81.44755554  13.66188622  21.28447533  12.71942139]","[ 120.18537903   67.65726471   81.7403717   126.37550354  155.28457642
   58.51848221  110.22523499   84.10286713   65.31764221   55.40032959]","[ 420.74749756  319.43240356  260.86102295  491.75012207  847.16711426
  195.73779297  351.47732544  414.01824951  361.13208008  452.61801147]",9.36236667633,2,2.0
67,"[ 666.08837891   63.77633286  428.28659058   32.52885437  208.86708069
   20.51709175  166.08123779  283.96533203  195.24510193   37.453022  ]","[ 21.34289551  39.72228622  78.61720276  45.22028351  34.9835434
  81.44755554  13.66188622  21.28447533  12.71942139  53.60271072]","[  67.65726471   81.7403717   126.37550354  155.28457642   58.51848221
  110.22523499   84.10286713   65.31764221   55.40032959  108.45639801]","[ 319.43240356  260.86102295  491.75012207  847.16711426  195.73779297
  351.47732544  414.01824951  361.13208008  452.61801147  457.2088623 ]",9.15011024475,2,2.0
68,"[  63.77633286  428.28659058   32.52885437  208.86708069   20.51709175
  166.08123779  283.96533203  195.24510193   37.453022     70.42685699]","[ 39.72228622  78.61720276  45.22028351  34.9835434   81.44755554
  13.66188622  21.28447533  12.71942139  53.60271072  46.91872787]","[  81.7403717   126.37550354  155.28457642   58.51848221  110.22523499
   84.10286713   65.31764221   55.40032959  108.45639801   93.29485321]","[ 260.86102295  491.75012207  847.16711426  195.73779297  351.47732544
  414.01824951  361.13208008  452.61801147  457.2088623   553.14416504]",8.94072532654,2,2.0
69,"[ 428.28659058   32.52885437  208.86708069   20.51709175  166.08123779
  283.96533203  195.24510193   37.453022     70.42685699   20.51847267]","[ 78.61720276  45.22028351  34.9835434   81.44755554  13.66188622
  21.28447533  12.71942139  53.60271072  46.91872787  46.76801682]","[ 126.37550354  155.28457642   58.51848221  110.22523499   84.10286713
   65.31764221   55.40032959  108.45639801   93.29485321   83.41477203]","[ 491.75012207  847.16711426  195.73779297  351.47732544  414.01824951
  361.13208008  452.61801147  457.2088623   553.14416504  397.97445679]",8.72875595093,2,2.0
70,"[  32.52885437  208.86708069   20.51709175  166.08123779  283.96533203
  195.24510193   37.453022     70.42685699   20.51847267   27.68631935]","[ 45.22028351  34.9835434   81.44755554  13.66188622  21.28447533
  12.71942139  53.60271072  46.91872787  46.76801682  38.50119781]","[ 155.28457642   58.51848221  110.22523499   84.10286713   65.31764221
   55.40032959  108.45639801   93.29485321   83.41477203  101.52475739]","[ 847.16711426  195.73779297  351.47732544  414.01824951  361.13208008
  452.61801147  457.2088623   553.14416504  397.97445679  581.25305176]",8.51914024353,2,2.0
71,"[ 208.86708069   20.51709175  166.08123779  283.96533203  195.24510193
   37.453022     70.42685699   20.51847267   27.68631935  307.45855713]","[ 34.9835434   81.44755554  13.66188622  21.28447533  12.71942139
  53.60271072  46.91872787  46.76801682  38.50119781  34.96303558]","[  58.51848221  110.22523499   84.10286713   65.31764221   55.40032959
  108.45639801   93.29485321   83.41477203  101.52475739   60.48022079]","[ 195.73779297  351.47732544  414.01824951  361.13208008  452.61801147
  457.2088623   553.14416504  397.97445679  581.25305176  523.47576904]",8.31171798706,2,2.0
72,"[  20.51709175  166.08123779  283.96533203  195.24510193   37.453022
   70.42685699   20.51847267   27.68631935  307.45855713   74.96392059]","[ 81.44755554  13.66188622  21.28447533  12.71942139  53.60271072
  46.91872787  46.76801682  38.50119781  34.96303558  47.58234024]","[ 110.22523499   84.10286713   65.31764221   55.40032959  108.45639801
   93.29485321   83.41477203  101.52475739   60.48022079  125.85345459]","[ 351.47732544  414.01824951  361.13208008  452.61801147  457.2088623
  553.14416504  397.97445679  581.25305176  523.47576904  691.48327637]",8.10506248474,2,2.0
73,"[ 166.08123779  283.96533203  195.24510193   37.453022     70.42685699
   20.51847267   27.68631935  307.45855713   74.96392059  231.70651245]","[ 13.66188622  21.28447533  12.71942139  53.60271072  46.91872787
  46.76801682  38.50119781  34.96303558  47.58234024  62.4116745 ]","[  84.10286713   65.31764221   55.40032959  108.45639801   93.29485321
   83.41477203  101.52475739   60.48022079  125.85345459  148.58218384]","[ 414.01824951  361.13208008  452.61801147  457.2088623   553.14416504
  397.97445679  581.25305176  523.47576904  691.48327637  755.12023926]",7.89599227905,2,2.0
74,"[ 283.96533203  195.24510193   37.453022     70.42685699   20.51847267
   27.68631935  307.45855713   74.96392059  231.70651245  177.96949768]","[ 21.28447533  12.71942139  53.60271072  46.91872787  46.76801682
  38.50119781  34.96303558  47.58234024  62.4116745   53.71672821]","[  65.31764221   55.40032959  108.45639801   93.29485321   83.41477203
  101.52475739   60.48022079  125.85345459  148.58218384  124.46258545]","[ 361.13208008  452.61801147  457.2088623   553.14416504  397.97445679
  581.25305176  523.47576904  691.48327637  755.12023926  784.74163818]",7.68796443939,2,2.0
75,"[ 195.24510193   37.453022     70.42685699   20.51847267   27.68631935
  307.45855713   74.96392059  231.70651245  177.96949768  186.18371582]","[ 12.71942139  53.60271072  46.91872787  46.76801682  38.50119781
  34.96303558  47.58234024  62.4116745   53.71672821  70.40814209]","[  55.40032959  108.45639801   93.29485321   83.41477203  101.52475739
   60.48022079  125.85345459  148.58218384  124.46258545  109.76170349]","[ 452.61801147  457.2088623   553.14416504  397.97445679  581.25305176
  523.47576904  691.48327637  755.12023926  784.74163818  769.45166016]",7.47766876221,2,2.0
76,"[  37.453022     70.42685699   20.51847267   27.68631935  307.45855713
   74.96392059  231.70651245  177.96949768  186.18371582   43.89153671]","[ 53.60271072  46.91872787  46.76801682  38.50119781  34.96303558
  47.58234024  62.4116745   53.71672821  70.40814209  62.47987747]","[ 108.45639801   93.29485321   83.41477203  101.52475739   60.48022079
  125.85345459  148.58218384  124.46258545  109.76170349  172.70730591]","[ 457.2088623   553.14416504  397.97445679  581.25305176  523.47576904
  691.48327637  755.12023926  784.74163818  769.45166016  882.42059326]",7.26945209503,2,2.0
77,"[  70.42685699   20.51847267   27.68631935  307.45855713   74.96392059
  231.70651245  177.96949768  186.18371582   43.89153671  151.45932007]","[ 46.91872787  46.76801682  38.50119781  34.96303558  47.58234024
  62.4116745   53.71672821  70.40814209  62.47987747  88.45294189]","[  93.29485321   83.41477203  101.52475739   60.48022079  125.85345459
  148.58218384  124.46258545  109.76170349  172.70730591  148.79057312]","[ 553.14416504  397.97445679  581.25305176  523.47576904  691.48327637
  755.12023926  784.74163818  769.45166016  882.42059326  810.73309326]",7.05841732025,2,2.0
78,"[  20.51847267   27.68631935  307.45855713   74.96392059  231.70651245
  177.96949768  186.18371582   43.89153671  151.45932007  115.81610107]","[ 46.76801682  38.50119781  34.96303558  47.58234024  62.4116745
  53.71672821  70.40814209  62.47987747  88.45294189  67.56380463]","[  83.41477203  101.52475739   60.48022079  125.85345459  148.58218384
  124.46258545  109.76170349  172.70730591  148.79057312  129.02737427]","[ 397.97445679  581.25305176  523.47576904  691.48327637  755.12023926
  784.74163818  769.45166016  882.42059326  810.73309326  883.04638672]",6.85024404526,2,2.0
79,"[  27.68631935  307.45855713   74.96392059  231.70651245  177.96949768
  186.18371582   43.89153671  151.45932007  115.81610107   86.70939636]","[ 38.50119781  34.96303558  47.58234024  62.4116745   53.71672821
  70.40814209  62.47987747  88.45294189  67.56380463  35.34515762]","[ 101.52475739   60.48022079  125.85345459  148.58218384  124.46258545
  109.76170349  172.70730591  148.79057312  129.02737427  153.57409668]","[ 581.25305176  523.47576904  691.48327637  755.12023926  784.74163818
  769.45166016  882.42059326  810.73309326  883.04638672  899.81524658]",6.63892316818,2,2.0
80,"[ 307.45855713   74.96392059  231.70651245  177.96949768  186.18371582
   43.89153671  151.45932007  115.81610107   86.70939636  240.78941345]","[  34.96303558   47.58234024   62.4116745    53.71672821   70.40814209
   62.47987747   88.45294189   67.56380463   35.34515762  119.65602112]","[  60.48022079  125.85345459  148.58218384  124.46258545  109.76170349
  172.70730591  148.79057312  129.02737427  153.57409668  170.39956665]","[ 523.47576904  691.48327637  755.12023926  784.74163818  769.45166016
  882.42059326  810.73309326  883.04638672  899.81524658  659.10333252]",6.43039369583,2,2.0
81,"[  74.96392059  231.70651245  177.96949768  186.18371582   43.89153671
  151.45932007  115.81610107   86.70939636  240.78941345   54.1109848 ]","[  47.58234024   62.4116745    53.71672821   70.40814209   62.47987747
   88.45294189   67.56380463   35.34515762  119.65602112   77.64626312]","[ 125.85345459  148.58218384  124.46258545  109.76170349  172.70730591
  148.79057312  129.02737427  153.57409668  170.39956665  145.08374023]","[ 691.48327637  755.12023926  784.74163818  769.45166016  882.42059326
  810.73309326  883.04638672  899.81524658  659.10333252  734.07232666]",6.21928358078,2,2.0
82,"[ 231.70651245  177.96949768  186.18371582   43.89153671  151.45932007
  115.81610107   86.70939636  240.78941345   54.1109848   263.72174072]","[  62.4116745    53.71672821   70.40814209   62.47987747   88.45294189
   67.56380463   35.34515762  119.65602112   77.64626312  110.00359344]","[ 148.58218384  124.46258545  109.76170349  172.70730591  148.79057312
  129.02737427  153.57409668  170.39956665  145.08374023  190.96586609]","[ 755.12023926  784.74163818  769.45166016  882.42059326  810.73309326
  883.04638672  899.81524658  659.10333252  734.07232666  786.04901123]",6.01055288315,2,2.0
83,"[ 177.96949768  186.18371582   43.89153671  151.45932007  115.81610107
   86.70939636  240.78941345   54.1109848   263.72174072   94.32141113]","[  53.71672821   70.40814209   62.47987747   88.45294189   67.56380463
   35.34515762  119.65602112   77.64626312  110.00359344   57.78902817]","[ 124.46258545  109.76170349  172.70730591  148.79057312  129.02737427
  153.57409668  170.39956665  145.08374023  190.96586609  128.31767273]","[ 784.74163818  769.45166016  882.42059326  810.73309326  883.04638672
  899.81524658  659.10333252  734.07232666  786.04901123  709.49908447]",5.80429267883,2,2.0
84,"[ 186.18371582   43.89153671  151.45932007  115.81610107   86.70939636
  240.78941345   54.1109848   263.72174072   94.32141113  148.25047302]","[  70.40814209   62.47987747   88.45294189   67.56380463   35.34515762
  119.65602112   77.64626312  110.00359344   57.78902817   84.70943451]","[ 109.76170349  172.70730591  148.79057312  129.02737427  153.57409668
  170.39956665  145.08374023  190.96586609  128.31767273  177.78172302]","[ 769.45166016  882.42059326  810.73309326  883.04638672  899.81524658
  659.10333252  734.07232666  786.04901123  709.49908447  861.12677002]",5.59775209427,2,2.0
85,"[  43.89153671  151.45932007  115.81610107   86.70939636  240.78941345
   54.1109848   263.72174072   94.32141113  148.25047302  157.81988525]","[  62.47987747   88.45294189   67.56380463   35.34515762  119.65602112
   77.64626312  110.00359344   57.78902817   84.70943451  102.23522186]","[ 172.70730591  148.79057312  129.02737427  153.57409668  170.39956665
  145.08374023  190.96586609  128.31767273  177.78172302  198.88363647]","[  882.42059326   810.73309326   883.04638672   899.81524658   659.10333252
   734.07232666   786.04901123   709.49908447   861.12677002  1010.76702881]",5.3304438591,2,2.0
86,"[ 151.45932007  115.81610107   86.70939636  240.78941345   54.1109848
  263.72174072   94.32141113  148.25047302  157.81988525   88.80329895]","[  88.45294189   67.56380463   35.34515762  119.65602112   77.64626312
  110.00359344   57.78902817   84.70943451  102.23522186  131.62600708]","[ 148.79057312  129.02737427  153.57409668  170.39956665  145.08374023
  190.96586609  128.31767273  177.78172302  198.88363647  205.30812073]","[  810.73309326   883.04638672   899.81524658   659.10333252   734.07232666
   786.04901123   709.49908447   861.12677002  1010.76702881   962.13195801]",5.12121582031,2,2.0
87,"[ 115.81610107   86.70939636  240.78941345   54.1109848   263.72174072
   94.32141113  148.25047302  157.81988525   88.80329895  127.8574295 ]","[  67.56380463   35.34515762  119.65602112   77.64626312  110.00359344
   57.78902817   84.70943451  102.23522186  131.62600708  123.67240143]","[ 129.02737427  153.57409668  170.39956665  145.08374023  190.96586609
  128.31767273  177.78172302  198.88363647  205.30812073  269.64309692]","[  883.04638672   899.81524658   659.10333252   734.07232666   786.04901123
   709.49908447   861.12677002  1010.76702881   962.13195801  1179.50219727]",4.91166687012,2,2.0
88,"[  86.70939636  240.78941345   54.1109848   263.72174072   94.32141113
  148.25047302  157.81988525   88.80329895  127.8574295    76.23035431]","[  35.34515762  119.65602112   77.64626312  110.00359344   57.78902817
   84.70943451  102.23522186  131.62600708  123.67240143  119.68093109]","[ 153.57409668  170.39956665  145.08374023  190.96586609  128.31767273
  177.78172302  198.88363647  205.30812073  269.64309692  238.76979065]","[  899.81524658   659.10333252   734.07232666   786.04901123   709.49908447
   861.12677002  1010.76702881   962.13195801  1179.50219727  1041.35705566]",4.70219230652,2,2.0
89,"[ 240.78941345   54.1109848   263.72174072   94.32141113  148.25047302
  157.81988525   88.80329895  127.8574295    76.23035431  184.05987549]","[ 119.65602112   77.64626312  110.00359344   57.78902817   84.70943451
  102.23522186  131.62600708  123.67240143  119.68093109  136.43011475]","[ 170.39956665  145.08374023  190.96586609  128.31767273  177.78172302
  198.88363647  205.30812073  269.64309692  238.76979065  281.61758423]","[  659.10333252   734.07232666   786.04901123   709.49908447   861.12677002
  1010.76702881   962.13195801  1179.50219727  1041.35705566  1112.38671875]",4.49210548401,2,2.0
