,activation,distance,fov_x,velocity
0,5984.46694977,6.76,90,0.99
1,12708.8204573,6.63,90,2.0
2,3068.26132845,6.63,30,2.0
3,3348.92099075,6.76,60,0.99
4,7597.54660699,6.63,60,2.0
5,8667.46204258,6.76,120,0.99
6,17605.0668595,6.63,120,2.0
7,1279.74841627,6.76,30,0.99
