,activation,distance,fov_x,velocity
311,2296.63983037,26.91,30,1.94
312,2457.53706322,26.72,30,1.95
313,2226.52978549,26.52,30,1.95
314,2344.10824151,26.33,30,1.96
315,2385.86872749,26.13,30,1.97
316,2409.30162638,25.94,30,1.97
317,2542.75852136,25.74,30,1.98
318,2465.51076462,25.54,30,1.98
319,2420.60075709,25.34,30,1.99
320,2420.12130563,25.14,30,1.99
321,2438.49755208,24.94,30,2.0
322,2400.26558571,24.74,30,2.0
323,2602.403444,24.54,30,2.0
324,2371.98328063,24.34,30,2.01
325,2616.89390322,24.14,30,2.01
326,5016.70187813,23.74,30,2.02
327,2627.52501018,23.54,30,2.02
328,2556.70278592,23.34,30,2.03
329,2677.01263174,23.13,30,2.03
330,2711.92597901,22.93,30,2.03
331,5382.66878251,22.53,30,2.03
332,2610.17696347,22.33,30,2.03
333,2482.74845438,22.12,30,2.02
334,2564.22821028,21.92,30,2.03
335,2649.28261209,21.72,30,2.03
336,2734.33840025,21.52,30,2.03
337,2736.69030721,21.32,30,2.03
338,2608.35684153,21.12,30,2.03
339,2598.76776303,20.91,30,2.03
340,2805.21983651,20.71,30,2.03
341,2694.92483433,20.51,30,2.03
342,2615.36875237,20.3,30,2.03
343,2749.68140205,20.1,30,2.03
344,2665.36974962,19.9,30,2.03
345,2679.7590076,19.69,30,2.03
346,3053.28872081,19.49,30,2.03
347,2950.83466833,19.09,30,2.03
348,2815.53832225,18.88,30,2.03
349,5650.74129176,18.48,30,2.02
350,2814.58059374,18.28,30,2.03
351,2714.86673729,18.07,30,2.02
352,5425.65810525,17.87,30,2.02
353,5593.02900835,17.46,30,2.02
354,2940.10838373,17.06,30,2.02
355,5718.65848567,16.65,30,2.02
356,2903.07258446,16.44,30,2.02
357,2833.95292702,16.24,30,2.02
358,2812.81175783,16.03,30,2.02
359,2864.09583216,15.63,30,2.02
360,3203.88689784,15.22,30,2.02
361,2701.59349535,15.01,30,2.02
362,2888.88905473,14.81,30,2.02
363,2793.50846089,14.6,30,2.02
364,2981.52567582,14.4,30,2.02
365,2756.90343078,14.19,30,2.02
366,2855.39585925,13.99,30,2.02
367,2717.5064073,13.78,30,2.02
368,2845.81464445,13.57,30,2.02
369,2955.71027739,13.37,30,2.02
370,2940.03979028,13.16,30,2.02
371,2832.16174151,12.96,30,2.02
372,2865.49594851,12.75,30,2.02
373,2934.95005073,12.55,30,2.02
374,2795.45539693,12.34,30,2.02
375,2846.46840073,12.14,30,2.02
376,2759.54279463,11.94,30,2.02
377,2828.24525494,11.73,30,2.02
378,2780.89107301,11.53,30,2.02
379,3003.9398787,11.32,30,2.02
380,2916.3626817,11.12,30,2.01
381,2896.12063424,10.91,30,2.01
382,2781.01926263,10.71,30,2.01
383,2937.01088402,10.51,30,2.01
384,2852.66430135,10.3,30,2.01
385,2928.97121824,10.1,30,2.01
386,2768.64573352,9.89,30,2.01
387,2794.54795009,9.69,30,2.01
388,3047.84772519,9.49,30,2.01
389,3021.64169689,9.28,30,2.01
390,2902.70849727,9.08,30,2.01
391,2940.67497863,8.87,30,2.01
392,2929.30562914,8.67,30,2.01
393,2952.64741453,8.47,30,2.01
394,2968.78351433,8.26,30,2.01
395,2872.15812409,8.06,30,2.01
396,2963.54165419,7.85,30,2.0
397,3091.55776953,7.65,30,2.0
398,3207.62055424,7.44,30,2.01
399,2999.10560247,7.24,30,2.01
400,3218.99927156,7.04,30,2.01
401,3204.49673847,6.83,30,2.0
402,3068.26132845,6.63,30,2.0
403,2680.5441714,28.95,60,0.97
404,3177.11503237,28.84,60,0.98
405,2852.36686564,28.74,60,0.99
406,2754.39612004,28.64,60,0.99
407,3085.09567901,28.53,60,1.0
408,2918.96599234,28.43,60,1.0
409,2959.05120221,28.32,60,1.01
410,3428.47182205,28.21,60,1.01
411,2868.22278028,28.1,60,1.01
412,3289.92125725,28.0,60,1.02
413,3334.43407572,27.78,60,1.02
414,3384.58966941,27.67,60,1.02
415,3083.69372369,27.56,60,1.03
416,3679.09791307,27.45,60,1.03
417,3354.75420768,27.34,60,1.02
418,3144.57955632,27.23,60,1.02
419,3155.77547591,27.12,60,1.03
420,3262.76490843,27.01,60,1.03
421,3326.05416352,26.9,60,1.03
422,3141.92062659,26.79,60,1.03
423,3109.8300139,26.68,60,1.03
424,3351.9357349,26.56,60,1.03
425,3743.67787517,26.45,60,1.03
426,3517.09719429,26.34,60,1.03
427,3125.17484668,26.23,60,1.04
428,3457.95995186,26.12,60,1.03
429,3740.813748,26.01,60,1.03
430,3470.13457885,25.9,60,1.03
431,3219.92721157,25.79,60,1.03
432,3290.03371861,25.68,60,1.03
433,3243.56548667,25.57,60,1.03
434,3396.24725423,25.46,60,1.02
435,2939.30918051,25.35,60,1.02
436,3268.74291391,25.24,60,1.02
437,3008.67530621,25.13,60,1.02
438,3082.13126588,25.02,60,1.03
439,3538.96960179,24.91,60,1.03
440,3300.73076741,24.8,60,1.03
441,3002.44736316,24.7,60,1.02
442,3647.45453766,24.59,60,1.02
443,3253.85021965,24.48,60,1.02
444,3180.80157083,24.38,60,1.02
445,3093.61776592,24.27,60,1.02
446,3367.94141661,24.16,60,1.02
447,3073.9448068,24.05,60,1.02
448,3150.30690772,23.94,60,1.02
449,2978.75515481,23.84,60,1.02
450,3648.11101428,23.73,60,1.02
451,3284.20349199,23.62,60,1.02
452,3218.13626418,23.51,60,1.02
453,3124.59062577,23.4,60,1.02
454,3392.82993395,23.29,60,1.02
455,3148.06168695,23.19,60,1.02
456,3198.00178437,23.08,60,1.01
457,3245.76443474,22.98,60,1.01
458,3274.21002351,22.87,60,1.01
459,3317.19043781,22.76,60,1.01
460,3231.76443635,22.66,60,1.01
461,3101.10767315,22.55,60,1.01
462,3296.29750262,22.44,60,1.01
463,3246.11127785,22.34,60,1.01
464,3543.86437693,22.23,60,1.01
465,3074.94402198,22.12,60,1.01
466,3349.65440599,22.02,60,1.01
467,3299.32146382,21.91,60,1.01
468,3001.94457196,21.8,60,1.01
469,3401.86575583,21.7,60,1.01
470,3133.73143867,21.59,60,1.01
471,3450.25821731,21.49,60,1.01
472,3287.14404942,21.38,60,1.02
473,3214.51317325,21.27,60,1.01
474,3263.38614238,21.16,60,1.01
475,3372.29582356,21.06,60,1.02
476,3460.6748516,20.95,60,1.01
477,3538.48074687,20.84,60,1.01
478,3561.89609066,20.74,60,1.01
479,3453.06840236,20.63,60,1.01
480,3435.82759902,20.53,60,1.01
481,3039.04820375,20.42,60,1.01
482,3357.2942688,20.32,60,1.01
483,3104.19838583,20.21,60,1.01
484,2921.23836567,20.11,60,1.01
485,3116.17992999,20.01,60,1.01
486,3205.87412072,19.9,60,1.01
487,3075.26693268,19.8,60,1.01
488,2908.48592045,19.69,60,1.01
489,3495.34447655,19.59,60,1.0
490,6294.92750006,19.38,60,1.01
491,3379.19994399,19.28,60,1.01
492,6520.72974123,19.07,60,1.0
493,2978.34790559,18.97,60,1.0
494,3229.07998274,18.87,60,1.0
495,3756.12892582,18.76,60,1.0
496,3180.42496513,18.66,60,1.0
497,6448.80908115,18.45,60,1.0
498,3494.36312884,18.35,60,1.0
499,3019.51027636,18.25,60,1.0
500,3189.5508565,18.14,60,1.0
501,2990.98715745,18.04,60,1.0
502,3124.83211769,17.94,60,1.0
503,3205.933664,17.83,60,1.0
504,6496.5987767,17.63,60,1.0
505,3096.33810804,17.53,60,1.0
506,3082.61792348,17.42,60,1.0
507,3749.76264032,17.32,60,1.0
508,3375.63852496,17.22,60,1.0
509,3085.08344645,17.11,60,1.0
510,3269.45925425,17.01,60,1.0
511,2999.0787985,16.91,60,1.0
512,3466.44632974,16.8,60,1.0
513,3275.70939905,16.7,60,1.0
514,3036.21625479,16.59,60,1.0
515,2966.04655323,16.49,60,1.0
516,2980.93905943,16.39,60,1.0
517,2926.88886374,16.29,60,1.0
518,2865.41096349,16.18,60,1.0
519,3271.80996003,16.08,60,1.0
520,6445.24464395,15.87,60,1.0
521,3114.51581798,15.77,60,1.0
522,3095.38915235,15.66,60,1.0
523,3180.70365199,15.56,60,1.0
524,6184.35848788,15.35,60,1.0
525,2987.14272605,15.25,60,1.0
526,3238.66239508,15.14,60,1.0
527,2973.43988127,15.04,60,1.0
528,3003.56413884,14.94,60,1.0
529,2898.70696785,14.84,60,1.0
530,3080.40249685,14.73,60,1.0
531,2874.32175812,14.63,60,1.0
532,2824.71943497,14.52,60,1.0
533,3280.36733616,14.42,60,1.0
534,2990.32374848,14.32,60,1.0
535,3120.02949524,14.21,60,1.0
536,2927.40814264,14.11,60,1.0
537,2854.95615713,14.01,60,1.0
538,2877.94934585,13.9,60,1.0
539,3183.30765231,13.8,60,1.0
540,6267.41052042,13.6,60,1.0
541,2885.05769107,13.49,60,1.0
542,2981.17853791,13.39,60,1.0
543,3123.69748246,13.29,60,1.0
544,3272.24499754,13.19,60,1.0
545,2793.72184929,13.08,60,1.0
546,2904.42317634,12.98,60,1.0
547,2833.19969683,12.88,60,1.0
548,2922.03159735,12.77,60,1.0
549,3011.4163916,12.67,60,1.0
550,2897.58072375,12.57,60,1.0
551,2835.24189396,12.46,60,1.0
552,3058.71680837,12.36,60,1.0
553,3058.33203894,12.26,60,1.0
554,2888.29217089,12.16,60,1.0
555,2905.43972496,12.06,60,1.0
556,3112.1879998,11.96,60,1.0
557,3004.55864069,11.85,60,1.0
558,2971.97760501,11.75,60,1.0
559,3113.38195696,11.65,60,1.0
560,2966.68446891,11.54,60,1.0
561,2983.17783035,11.44,60,1.0
562,2994.4781468,11.34,60,1.0
563,3082.61328674,11.23,60,1.0
564,3076.79418995,11.13,60,1.0
565,2881.18624627,11.03,60,1.0
566,3070.80007658,10.93,60,1.0
567,3310.46917953,10.83,60,1.0
568,3045.55878291,10.72,60,1.0
569,2909.7150585,10.62,60,0.99
570,2731.42813198,10.52,60,0.99
571,3277.29660138,10.42,60,0.99
572,6176.38071414,10.21,60,1.0
573,2669.37457561,10.11,60,0.99
574,2768.45838855,10.01,60,0.99
575,2807.70658682,9.91,60,0.99
576,3012.92795084,9.81,60,0.99
577,6401.1378001,9.61,60,0.99
578,2975.18012139,9.51,60,0.99
579,6278.55696297,9.3,60,0.99
580,2970.23219194,9.2,60,0.99
581,6107.60309491,9.0,60,0.99
582,6228.38706368,8.8,60,0.99
583,2910.29542748,8.7,60,0.99
584,3214.4091576,8.59,60,0.99
585,2966.62352504,8.49,60,0.99
586,6220.34396791,8.29,60,0.99
587,3045.59583798,8.19,60,0.99
588,3123.72488312,8.09,60,0.99
589,3240.36161348,7.99,60,0.99
590,3339.81094367,7.88,60,1.0
591,3105.2666665,7.78,60,1.0
592,3190.89761383,7.68,60,1.0
593,3194.12947584,7.58,60,0.99
594,3390.76775714,7.47,60,0.99
595,3191.91912624,7.37,60,0.99
596,3811.13492851,7.27,60,0.99
597,3308.79665828,7.16,60,0.99
598,3465.0756656,7.06,60,1.0
599,3302.119473,6.96,60,0.99
600,3518.18818789,6.86,60,0.99
601,3348.92099075,6.76,60,0.99
602,5218.77070096,28.94,60,1.75
603,5619.1515663,28.77,60,1.78
604,5086.19268162,28.59,60,1.81
605,10179.2899202,28.23,60,1.85
606,5492.8599074,28.05,60,1.87
607,5342.2055617,27.86,60,1.89
608,5818.74150927,27.67,60,1.9
609,5489.84930964,27.48,60,1.91
610,5449.98312095,27.29,60,1.92
611,5587.8084779,27.1,60,1.93
612,5537.09456007,26.91,60,1.94
613,5920.1229279,26.72,60,1.95
614,5599.72653059,26.52,60,1.95
615,5598.7713888,26.33,60,1.96
616,6026.1834279,26.13,60,1.97
617,6003.67266879,25.94,60,1.97
618,6184.6675536,25.74,60,1.98
619,5913.17677339,25.54,60,1.98
620,5947.67885707,25.34,60,1.99
621,5936.68829016,25.14,60,1.99
622,5995.86320569,24.94,60,2.0
623,5937.24030224,24.74,60,2.0
624,6067.92329788,24.54,60,2.0
625,5857.34492541,24.34,60,2.01
626,6441.6116619,24.14,60,2.01
627,12256.5258336,23.74,60,2.02
628,6301.3329553,23.54,60,2.02
629,6386.60066084,23.34,60,2.03
630,6469.90211153,23.13,60,2.03
631,6647.70061754,22.93,60,2.03
632,13226.1017139,22.53,60,2.03
633,6231.19502523,22.33,60,2.03
634,6048.41916203,22.12,60,2.02
635,6376.61850216,21.92,60,2.03
636,6227.51262259,21.72,60,2.03
637,6607.61000698,21.52,60,2.03
638,6558.98965387,21.32,60,2.03
639,6347.95403355,21.12,60,2.03
640,6368.99963626,20.91,60,2.03
641,6856.66928722,20.71,60,2.03
642,6476.45902283,20.51,60,2.03
643,6381.41998835,20.3,60,2.03
644,6425.66530791,20.1,60,2.03
645,6448.28078139,19.9,60,2.03
646,6394.04291355,19.69,60,2.03
647,7333.12465068,19.49,60,2.03
648,7180.72495789,19.09,60,2.03
649,6612.78758644,18.88,60,2.03
650,14036.91673,18.48,60,2.02
651,6743.98282709,18.28,60,2.03
652,6522.02171635,18.07,60,2.02
653,13260.0406243,17.87,60,2.02
654,13512.93885,17.46,60,2.02
655,7038.89693348,17.06,60,2.02
656,14193.0427877,16.65,60,2.02
657,6921.12524815,16.44,60,2.02
658,6912.21545489,16.24,60,2.02
659,6630.3408667,16.03,60,2.02
660,6673.47119985,15.63,60,2.02
661,7561.3853354,15.22,60,2.02
662,6627.70900405,15.01,60,2.02
663,6886.86786519,14.81,60,2.02
664,6820.99512386,14.6,60,2.02
665,7040.8876947,14.4,60,2.02
666,6509.30363222,14.19,60,2.02
667,6804.95349541,13.99,60,2.02
668,6555.22463592,13.78,60,2.02
669,6687.93948524,13.57,60,2.02
670,6965.3698841,13.37,60,2.02
671,6904.96153027,13.16,60,2.02
672,6714.43341246,12.96,60,2.02
673,6948.65132464,12.75,60,2.02
674,6928.21173415,12.55,60,2.02
675,6760.61643358,12.34,60,2.02
676,6650.74062444,12.14,60,2.02
677,6560.63555289,11.94,60,2.02
678,6655.35788732,11.73,60,2.02
679,6660.74962837,11.53,60,2.02
680,7003.61742894,11.32,60,2.02
681,6845.78264488,11.12,60,2.01
682,6745.82203623,10.91,60,2.01
683,6677.93184674,10.71,60,2.01
684,7028.9671563,10.51,60,2.01
685,6637.87131935,10.3,60,2.01
686,6763.30068095,10.1,60,2.01
687,6490.2512408,9.89,60,2.01
688,6606.07772653,9.69,60,2.01
689,7098.14947794,9.49,60,2.01
690,7095.14628045,9.28,60,2.01
691,6816.31279561,9.08,60,2.01
692,6949.38997549,8.87,60,2.01
693,7014.23671099,8.67,60,2.01
694,6774.28540102,8.47,60,2.01
695,7044.32749132,8.26,60,2.01
696,6799.50759945,8.06,60,2.01
697,6797.70944464,7.85,60,2.0
698,7376.42302672,7.65,60,2.0
699,7380.34190985,7.44,60,2.01
700,7284.71454776,7.24,60,2.01
701,7659.78281629,7.04,60,2.01
702,7393.84012473,6.83,60,2.0
703,7597.54660699,6.63,60,2.0
704,11189.7132379,28.95,120,0.97
705,10297.7441531,28.84,120,0.98
706,10026.7156347,28.74,120,0.99
707,9343.69539697,28.64,120,0.99
708,5949.80660687,28.53,120,1.0
709,8488.69522446,28.43,120,1.0
710,7554.42971378,28.32,120,1.01
711,9163.8747886,28.21,120,1.01
712,7756.82274247,28.1,120,1.01
713,8969.88981021,28.0,120,1.02
714,9814.83206917,27.78,120,1.02
715,9192.95782194,27.67,120,1.02
716,9048.2254084,27.56,120,1.03
717,9923.04348346,27.45,120,1.03
718,9902.8163997,27.34,120,1.02
719,9762.6428337,27.23,120,1.02
720,8644.64063505,27.12,120,1.03
721,6630.04912823,27.01,120,1.03
722,9235.99916364,26.9,120,1.03
723,9189.23002434,26.79,120,1.03
724,8632.82329227,26.68,120,1.03
725,8797.68608575,26.56,120,1.03
726,9783.05889807,26.45,120,1.03
727,9171.4288201,26.34,120,1.03
728,8698.93525542,26.23,120,1.04
729,9710.19170861,26.12,120,1.03
730,10175.2665292,26.01,120,1.03
731,10785.502937,25.9,120,1.03
732,9630.23328857,25.79,120,1.03
733,9373.24812927,25.68,120,1.03
734,6822.48020572,25.57,120,1.03
735,9165.41909218,25.46,120,1.02
