time,optic_flow_cn45,decision_c45,decision_cn45,activation,activation_c45,optic_flow,activation_cn45,distance,optic_flow_c45,decision,velocity,activation_gradient
8.709e+11,,,0.0,0.0779374937951,,"[[[ -4.85084286e-07  -8.31267428e-08]
  [ -7.04740330e-07  -1.52613751e-07]
  [ -1.07967549e-06  -1.82003504e-07]
  ..., 
  [  5.52972665e-07  -1.74772889e-08]
  [  4.24186169e-07   2.54089603e-08]
  [  2.27200914e-07   3.62815875e-08]]

 [[ -8.69812084e-07  -3.61070498e-08]
  [ -1.16009505e-06  -1.18794993e-07]
  [ -1.62942365e-06  -1.27165464e-07]
  ..., 
  [  9.32244120e-07  -6.35970920e-08]
  [  6.80733422e-07   8.13191470e-09]
  [  3.97408712e-07   3.69621240e-08]]

 [[ -1.36750702e-06   6.58021051e-08]
  [ -1.91893810e-06  -3.36376758e-08]
  [ -2.59616922e-06   3.16225233e-08]
  ..., 
  [  9.47398462e-07  -1.67354955e-07]
  [  6.65699929e-07  -8.75326691e-08]
  [  3.61729377e-07  -3.68617030e-08]]

 ..., 
 [[ -1.98654965e-01   1.40297964e-01]
  [ -1.49288267e-01   1.23049282e-01]
  [  1.42944092e-02   7.42917731e-02]
  ..., 
  [  9.48798597e-01   2.86596447e-01]
  [  9.28052962e-01   2.39151210e-01]
  [  7.83006430e-01   1.84751913e-01]]

 [[ -1.86578900e-01   1.11388043e-01]
  [ -1.50809228e-01   1.01556547e-01]
  [ -1.60867758e-02   6.79072365e-02]
  ..., 
  [  9.30232823e-01   2.80265063e-01]
  [  9.02988672e-01   2.32100785e-01]
  [  7.40845501e-01   1.76637605e-01]]

 [[ -1.87953606e-01   7.01834634e-02]
  [ -1.74616411e-01   6.48123696e-02]
  [ -8.33020955e-02   4.49789427e-02]
  ..., 
  [  8.49133015e-01   2.40042239e-01]
  [  7.88304269e-01   1.95047855e-01]
  [  6.01365209e-01   1.44157037e-01]]]",-0.0353469193815,19.2547271094,,0.0,1.01880598068,0.00448210306272
8.71e+11,,0.0,0.0,0.0935997840531,-0.00942573550108,"[[[  1.59786429e-09   5.94587632e-08]
  [ -3.39750961e-09   1.00332322e-07]
  [  4.42490178e-09   1.38363845e-07]
  ..., 
  [ -1.01221485e-06   5.44572103e-08]
  [ -8.78040623e-07  -1.24278110e-09]
  [ -6.36191373e-07  -3.08186081e-08]]

 [[  1.77200207e-07  -2.09584314e-08]
  [  1.98240059e-07  -1.61521546e-10]
  [  2.12754344e-07  -2.80196616e-10]
  ..., 
  [ -1.42319300e-06   7.07108043e-08]
  [ -1.11623820e-06  -2.70511933e-08]
  [ -7.61722163e-07  -7.20985085e-08]]

 [[  6.28417069e-07  -4.42291999e-08]
  [  7.99294071e-07  -4.05804208e-08]
  [  8.91481193e-07  -9.88924782e-08]
  ..., 
  [ -1.66038774e-06   5.70100873e-08]
  [ -1.30949036e-06  -6.93883138e-08]
  [ -9.20217360e-07  -1.28413859e-07]]

 ..., 
 [[ -5.59425294e-01   1.92180008e-01]
  [ -6.28462315e-01   2.18858704e-01]
  [ -7.24632621e-01   2.61028051e-01]
  ..., 
  [  6.22276187e-01   2.10161388e-01]
  [  5.70379615e-01   1.91537485e-01]
  [  4.45706636e-01   1.76372275e-01]]

 [[ -3.71966749e-01   1.37897462e-01]
  [ -4.25869048e-01   1.69219375e-01]
  [ -5.50157368e-01   2.32055366e-01]
  ..., 
  [  6.21306062e-01   2.06300840e-01]
  [  5.53636312e-01   1.85379922e-01]
  [  4.23455030e-01   1.69378296e-01]]

 [[ -2.53255039e-01   1.01735979e-01]
  [ -2.99462795e-01   1.26755580e-01]
  [ -4.13809508e-01   1.78508490e-01]
  ..., 
  [  5.97754955e-01   1.92897871e-01]
  [  5.07551432e-01   1.75898284e-01]
  [  3.75604033e-01   1.61445066e-01]]]",-0.00942573550108,19.1593701071,,0.0,1.01765108109,-0.00483824972883
8.711e+11,,0.0,0.0,0.0682609943374,-0.0375762576387,"[[[  2.10127624e-07   3.59758729e-07]
  [  2.15562125e-07   4.24330636e-07]
  [  2.17971589e-07   5.31216529e-07]
  ..., 
  [  2.21008713e-06   3.98880512e-10]
  [  1.65377310e-06   3.77571485e-09]
  [  1.07552864e-06  -4.97436536e-09]]

 [[  1.88562154e-07   3.99693079e-07]
  [  1.93109642e-07   4.54653787e-07]
  [  1.86400584e-07   5.53793882e-07]
  ..., 
  [  3.29132672e-06   1.33823875e-07]
  [  2.17220713e-06   1.02130336e-07]
  [  1.21482105e-06   2.45240930e-08]]

 [[  1.60287740e-07   4.44910285e-07]
  [  1.60733450e-07   4.99893474e-07]
  [  1.33016783e-07   5.99431019e-07]
  ..., 
  [  3.42895078e-06   2.84331861e-07]
  [  2.21143523e-06   1.82647938e-07]
  [  1.18407911e-06   9.72896608e-09]]

 ..., 
 [[ -3.96588147e-01   1.00563452e-01]
  [ -6.05796635e-01   1.61022171e-01]
  [ -7.32912302e-01   2.33215958e-01]
  ..., 
  [  8.10180791e-03  -4.82461852e-04]
  [ -3.62522341e-02   3.50386277e-02]
  [ -5.04682437e-02   5.54789491e-02]]

 [[ -2.51152575e-01   3.17923799e-02]
  [ -4.08653229e-01   6.91900179e-02]
  [ -5.32642484e-01   1.24299094e-01]
  ..., 
  [  1.89977158e-02  -1.01386020e-02]
  [ -2.37648357e-02   2.48909518e-02]
  [ -3.66859697e-02   4.60731238e-02]]

 [[ -1.41526371e-01   2.64927815e-03]
  [ -2.32965261e-01   2.32485924e-02]
  [ -3.14106882e-01   5.51721789e-02]
  ..., 
  [  2.30416730e-02   1.52817341e-02]
  [ -6.90139737e-03   4.74714674e-02]
  [ -1.25624407e-02   6.30897358e-02]]]",-0.0375762576387,19.0508048451,,0.0,1.01719546318,-0.0170291771252
8.712e+11,,0.0,0.0,0.0595414298026,-0.0310105853519,"[[[  3.38325208e-07   1.72290854e-07]
  [  3.79426581e-07   2.04851816e-07]
  [  5.59764146e-07   2.85994702e-07]
  ..., 
  [  1.40841223e-06  -4.68793360e-08]
  [  1.03058346e-06  -3.01046583e-08]
  [  6.57380895e-07  -3.20448592e-08]]

 [[  3.88160515e-07   1.70258033e-07]
  [  4.25700904e-07   1.97787557e-07]
  [  6.27804013e-07   2.61176353e-07]
  ..., 
  [  2.52698851e-06  -3.53794327e-08]
  [  1.68721419e-06  -2.61699302e-08]
  [  9.59247814e-07  -4.30480327e-08]]

 [[  4.09267386e-07   1.52972490e-07]
  [  4.52469862e-07   1.72120238e-07]
  [  6.84157385e-07   2.02632776e-07]
  ..., 
  [  3.61274738e-06  -1.25482469e-08]
  [  2.38071766e-06  -4.88658038e-08]
  [  1.42611032e-06  -7.98763367e-08]]

 ..., 
 [[  4.94666509e-02  -1.10580400e-02]
  [  3.03626228e-02  -3.10026538e-02]
  [ -2.75068507e-02  -3.83945443e-02]
  ..., 
  [  8.05762589e-01   5.28409183e-01]
  [  7.65492082e-01   4.70399648e-01]
  [  6.04201555e-01   3.62374395e-01]]

 [[  2.80812420e-02   2.03543659e-02]
  [  2.38916967e-02   1.52808623e-02]
  [ -1.63800064e-02   1.45864300e-02]
  ..., 
  [  7.79909551e-01   5.08986175e-01]
  [  7.32189238e-01   4.53189105e-01]
  [  5.68423808e-01   3.41508001e-01]]

 [[  1.76576320e-02   1.53913721e-02]
  [  1.41690904e-02   1.49367461e-02]
  [ -1.02331191e-02   1.68266911e-02]
  ..., 
  [  7.25671589e-01   4.94738042e-01]
  [  6.77768469e-01   4.36995178e-01]
  [  5.19432485e-01   3.22657764e-01]]]",-0.0310105853519,18.9429495544,,0.0,1.01650750637,0.00927716477927
8.713e+11,,0.0,0.0,0.086815323896,-0.0410327435505,"[[[ -2.57626482e-07   1.26292168e-08]
  [ -3.04824624e-07   7.50302149e-08]
  [ -4.96534653e-07   1.63788428e-07]
  ..., 
  [ -2.07797552e-06  -6.96261964e-08]
  [ -1.68613587e-06  -8.46049133e-08]
  [ -1.26715179e-06  -7.80047174e-08]]

 [[ -3.32638308e-07   7.66773312e-08]
  [ -3.84920469e-07   1.53549962e-07]
  [ -6.17474086e-07   2.72623339e-07]
  ..., 
  [ -3.56188889e-06  -2.74062472e-07]
  [ -2.62042204e-06  -2.73478321e-07]
  [ -1.74957484e-06  -2.25339477e-07]]

 [[ -3.11522655e-07   2.27364211e-07]
  [ -3.80718291e-07   3.27513760e-07]
  [ -6.87586464e-07   5.07193988e-07]
  ..., 
  [ -4.03694094e-06  -5.87423528e-07]
  [ -2.78489165e-06  -5.14929695e-07]
  [ -1.85414933e-06  -3.99734461e-07]]

 ..., 
 [[ -1.05393596e-01   1.25941455e-01]
  [ -1.37365416e-01   1.66650087e-01]
  [ -1.54458523e-01   1.86318085e-01]
  ..., 
  [  6.84956089e-02   2.64825970e-01]
  [  5.43454923e-02   2.22562909e-01]
  [  3.93375903e-02   1.83939889e-01]]

 [[ -6.92247078e-02   5.04637323e-02]
  [ -8.10233802e-02   6.37502372e-02]
  [ -1.01724654e-01   7.35088214e-02]
  ..., 
  [  4.64381576e-02   2.27240577e-01]
  [  3.51752266e-02   1.89301148e-01]
  [  2.63056178e-02   1.53758913e-01]]

 [[ -1.08697386e-02   1.14131961e-02]
  [ -5.52549772e-03   8.41463357e-03]
  [ -2.37228516e-02   6.90036779e-03]
  ..., 
  [  7.66397873e-03   1.94089711e-01]
  [  1.97177473e-03   1.60861149e-01]
  [  2.52501783e-03   1.29244596e-01]]]",-0.0410327435505,18.8342117396,,0.0,1.01525223255,0.00858151669207
8.714e+11,,0.0,0.0,0.0767044631867,0.0503146485467,"[[[  5.72772443e-08   1.19156176e-07]
  [  4.90382170e-08   1.40242022e-07]
  [  4.33993392e-08   1.74226813e-07]
  ..., 
  [ -3.29889929e-07   4.58692995e-08]
  [ -3.41719044e-07   3.61414649e-08]
  [ -3.28034332e-07   1.33077815e-08]]

 [[  2.78702359e-08   1.63710439e-07]
  [  1.45627901e-08   1.84425858e-07]
  [ -4.74927209e-10   2.22660688e-07]
  ..., 
  [ -8.52145376e-07   2.97523115e-07]
  [ -7.32947797e-07   2.37607892e-07]
  [ -5.61571710e-07   1.17482124e-07]]

 [[ -8.27609803e-09   2.00789017e-07]
  [ -2.88814643e-08   2.23235887e-07]
  [ -6.16955731e-08   2.67975508e-07]
  ..., 
  [ -2.00126874e-06   5.25786447e-07]
  [ -1.60083266e-06   4.12507376e-07]
  [ -1.10476913e-06   2.00914371e-07]]

 ..., 
 [[ -3.34040880e-01   2.56292492e-01]
  [ -4.43598539e-01   3.52142483e-01]
  [ -5.04494846e-01   3.93939674e-01]
  ..., 
  [  3.75246942e-01   4.35498804e-02]
  [  3.04049045e-01   5.66011183e-02]
  [  2.06807122e-01   5.95371202e-02]]

 [[ -3.29070777e-01   2.02334806e-01]
  [ -4.44529057e-01   3.12708408e-01]
  [ -4.97481644e-01   3.73761088e-01]
  ..., 
  [  3.75861436e-01   5.14695384e-02]
  [  3.13309461e-01   6.38381466e-02]
  [  2.28487104e-01   6.46760985e-02]]

 [[ -1.68480337e-01   1.01656578e-01]
  [ -2.53927469e-01   1.81941807e-01]
  [ -3.06958109e-01   2.38011271e-01]
  ..., 
  [  3.67419273e-01   5.59777543e-02]
  [  3.14782262e-01   6.71782270e-02]
  [  2.37224117e-01   6.50555193e-02]]]",0.0503146485467,18.7266001426,,0.0,1.01546621323,-0.00603345823401
8.715e+11,,0.0,0.0,0.0747484074279,0.00525753222224,"[[[ -4.99333979e-08  -9.02456634e-08]
  [ -4.65846917e-08  -1.09190893e-07]
  [ -4.67492391e-08  -1.39775366e-07]
  ..., 
  [ -1.80422774e-06  -1.23034425e-07]
  [ -1.35101777e-06  -8.14186265e-08]
  [ -9.44960107e-07  -3.14229460e-08]]

 [[ -2.37981830e-08  -1.26845165e-07]
  [ -1.49467692e-08  -1.46668157e-07]
  [ -6.13002893e-09  -1.81970250e-07]
  ..., 
  [ -2.53005578e-06  -3.84916007e-07]
  [ -1.66066047e-06  -2.88916794e-07]
  [ -9.89265459e-07  -1.49375595e-07]]

 [[  1.04788844e-08  -1.52498387e-07]
  [  2.63428817e-08  -1.74572151e-07]
  [  5.06454008e-08  -2.16158000e-07]
  ..., 
  [ -2.71334920e-06  -7.86115834e-07]
  [ -1.81154383e-06  -6.26970234e-07]
  [ -1.11917132e-06  -3.74991288e-07]]

 ..., 
 [[ -2.69576341e-01  -6.88150227e-02]
  [ -3.06661785e-01  -5.82575910e-02]
  [ -3.52156311e-01  -5.69305085e-02]
  ..., 
  [  9.71786901e-02   2.55291700e-01]
  [  6.34076744e-02   2.03251988e-01]
  [  4.96890582e-02   1.44690439e-01]]

 [[ -1.46599129e-01  -1.02729484e-01]
  [ -1.67600200e-01  -1.18092835e-01]
  [ -1.96376607e-01  -1.37421831e-01]
  ..., 
  [  4.79114316e-02   2.21002743e-01]
  [  3.55872102e-02   1.75651446e-01]
  [  3.62511352e-02   1.27046332e-01]]

 [[ -7.48882517e-02  -4.49043177e-02]
  [ -9.79155153e-02  -5.78081720e-02]
  [ -1.22323520e-01  -7.22607076e-02]
  ..., 
  [  9.81481466e-03   1.69698805e-01]
  [  1.38720218e-02   1.36562958e-01]
  [  2.33494490e-02   9.96872187e-02]]]",0.00525753222224,18.6185018742,,0.0,1.01536989212,-0.0106501100814
8.716e+11,,0.0,0.0,0.0554042430239,-0.0396897358508,"[[[  7.01120726e-08   1.10502867e-07]
  [  6.58243806e-08   1.30681457e-07]
  [  6.47912017e-08   1.63373826e-07]
  ..., 
  [  2.10175835e-06   1.15836102e-07]
  [  1.66782354e-06   1.00982817e-07]
  [  1.18811238e-06   5.78992250e-08]]

 [[  4.35841478e-08   1.49350711e-07]
  [  3.36218307e-08   1.69761904e-07]
  [  2.31367192e-08   2.06707455e-07]
  ..., 
  [  3.76428761e-06   2.54980336e-07]
  [  2.77597314e-06   2.13315943e-07]
  [  1.78044763e-06   1.19433366e-07]]

 [[  7.74427100e-09   1.78027875e-07]
  [ -9.30914723e-09   2.00428786e-07]
  [ -3.60206016e-08   2.43359978e-07]
  ..., 
  [  4.97048813e-06   4.01663328e-07]
  [  3.53804148e-06   2.97088945e-07]
  [  2.28406293e-06   1.43024309e-07]]

 ..., 
 [[ -4.39468831e-01   3.39917183e-01]
  [ -5.34697592e-01   4.18023616e-01]
  [ -6.10152364e-01   4.99436915e-01]
  ..., 
  [  1.32282779e-01  -1.20080478e-01]
  [  1.13062650e-01  -9.26944837e-02]
  [  1.00922719e-01  -6.33601695e-02]]

 [[ -3.11133176e-01   2.53117025e-01]
  [ -3.65775645e-01   3.05118740e-01]
  [ -4.19266671e-01   3.69514257e-01]
  ..., 
  [  2.21615434e-01  -7.70850554e-02]
  [  1.77882493e-01  -5.59234396e-02]
  [  1.45857081e-01  -3.61877717e-02]]

 [[ -1.97201654e-01   1.77762777e-01]
  [ -2.43131816e-01   2.20020503e-01]
  [ -2.93248385e-01   2.76100069e-01]
  ..., 
  [  2.29556963e-01  -4.42757197e-02]
  [  1.78180143e-01  -3.14326659e-02]
  [  1.44387811e-01  -2.11833399e-02]]]",-0.0396897358508,18.5116243924,,0.0,1.01523435116,0.0131917570798
8.717e+11,,0.0,0.0,0.101131921588,-0.0584162700896,"[[[ -3.43964572e-08  -1.57850920e-07]
  [ -2.63734794e-08  -2.00571549e-07]
  [ -2.73296479e-08  -2.38925168e-07]
  ..., 
  [ -2.40024951e-06  -1.43789647e-08]
  [ -1.93195115e-06  -2.25885000e-08]
  [ -1.39725262e-06  -1.65426695e-08]]

 [[ -1.55271920e-07  -1.50858881e-08]
  [ -1.84568918e-07  -3.60941357e-08]
  [ -2.21058158e-07  -5.18575511e-08]
  ..., 
  [ -3.86753891e-06  -3.16172226e-08]
  [ -2.89514082e-06  -3.90209358e-08]
  [ -1.89402681e-06  -2.66374052e-08]]

 [[ -3.90197926e-07   1.35717968e-07]
  [ -6.17320154e-07   9.40032336e-08]
  [ -8.16040426e-07   5.28544213e-08]
  ..., 
  [ -5.20192498e-06  -7.49138991e-08]
  [ -3.89988782e-06  -7.18622530e-08]
  [ -2.60038814e-06  -5.55061241e-08]]

 ..., 
 [[ -4.11626548e-01   2.09001541e-01]
  [ -4.83324558e-01   2.86153883e-01]
  [ -5.20908535e-01   3.41326773e-01]
  ..., 
  [  2.38836318e-01   1.45903289e-01]
  [  1.69181541e-01   1.08341031e-01]
  [  1.02064632e-01   6.80707395e-02]]

 [[ -2.37995222e-01   7.23121017e-02]
  [ -2.94313550e-01   1.14193484e-01]
  [ -3.32756221e-01   1.44989640e-01]
  ..., 
  [  1.90568283e-01   1.28765106e-01]
  [  1.30588487e-01   9.44986641e-02]
  [  7.08379447e-02   5.64353615e-02]]

 [[ -1.38799757e-01   9.03344713e-03]
  [ -1.81768626e-01   2.28458680e-02]
  [ -2.22851261e-01   3.50870676e-02]
  ..., 
  [  1.41448587e-01   1.03570931e-01]
  [  1.02657892e-01   7.63362199e-02]
  [  5.60510717e-02   4.53621112e-02]]]",-0.0584162700896,18.4035123809,,0.0,1.01600682735,0.00735170983457
8.718e+11,,0.0,0.0,0.0701076626931,-0.021028886986,"[[[ -4.39028184e-07   1.59730405e-07]
  [ -8.53312486e-07   2.94095202e-07]
  [ -1.37733639e-06   4.69280963e-07]
  ..., 
  [ -1.73839510e-06  -1.53084745e-08]
  [ -1.11452948e-06  -1.10215321e-08]
  [ -4.77110746e-07  -7.65870656e-09]]

 [[ -7.62963964e-07   2.32542163e-07]
  [ -1.35532025e-06   3.78312961e-07]
  [ -2.09657333e-06   5.59694740e-07]
  ..., 
  [ -2.49802974e-06  -7.23616580e-08]
  [ -1.51928259e-06  -6.36456576e-08]
  [ -7.08373307e-07  -4.97737389e-08]]

 [[ -1.37196730e-06   4.23729517e-07]
  [ -2.39638030e-06   5.88849673e-07]
  [ -3.51746962e-06   7.68027462e-07]
  ..., 
  [ -3.76795310e-06  -1.50259467e-07]
  [ -2.35425318e-06  -1.39489117e-07]
  [ -1.23146776e-06  -1.14791312e-07]]

 ..., 
 [[  4.02531065e-02   1.87378496e-01]
  [ -2.23794463e-03   2.32439801e-01]
  [ -2.71975640e-02   2.71607906e-01]
  ..., 
  [  2.63392389e-01   2.06692889e-01]
  [  1.88930124e-01   1.59313783e-01]
  [  9.18621570e-02   9.11273211e-02]]

 [[ -1.30147170e-02   1.74308077e-01]
  [ -5.26059680e-02   2.23726094e-01]
  [ -7.03347847e-02   2.64190614e-01]
  ..., 
  [  1.55643150e-01   1.63457811e-01]
  [  1.09948695e-01   1.25621930e-01]
  [  4.81719039e-02   6.85848892e-02]]

 [[ -2.53340788e-03   9.40217525e-02]
  [ -1.65980812e-02   1.23713166e-01]
  [ -2.53855810e-02   1.46480232e-01]
  ..., 
  [  5.40995263e-02   1.11480236e-01]
  [  3.87990624e-02   8.54546428e-02]
  [  1.39470538e-02   4.47309799e-02]]]",-0.021028886986,18.297690702,,0.0,1.01503527164,
8.719e+11,,0.0,0.0,,-0.0191098267293,,-0.0191098267293,18.1935532858,,,1.01284110546,0.0553405524535
8.72e+11,,,,0.1807887676,,"[[[ -3.84126821e-07   3.38845787e-08]
  [ -7.30440433e-07   2.88965580e-08]
  [ -1.18734272e-06   3.14166435e-08]
  ..., 
  [ -1.78183734e-06  -1.64534750e-08]
  [ -1.13602187e-06  -1.76688033e-08]
  [ -7.50063350e-07  -1.91614031e-08]]

 [[ -4.19546808e-07   2.47783646e-07]
  [ -8.82737709e-07   2.65512256e-07]
  [ -1.40102713e-06   2.57733063e-07]
  ..., 
  [ -2.73884029e-06  -8.90402916e-08]
  [ -1.79991378e-06  -9.82011841e-08]
  [ -1.21530513e-06  -1.09435767e-07]]

 [[ -5.90463515e-07   6.00179249e-07]
  [ -1.23325799e-06   6.45564910e-07]
  [ -1.92743892e-06   6.37706762e-07]
  ..., 
  [ -4.22778430e-06  -1.61574874e-07]
  [ -2.72341913e-06  -1.72835797e-07]
  [ -1.72782495e-06  -1.88986405e-07]]

 ..., 
 [[ -1.99263215e-01   1.87455252e-01]
  [ -2.55771697e-01   2.27300793e-01]
  [ -3.68615955e-01   2.62303740e-01]
  ..., 
  [  3.76856357e-01   5.74424788e-02]
  [  3.50534499e-01   4.22767103e-02]
  [  2.70666927e-01   2.44297665e-02]]

 [[ -1.60587072e-01   1.27437189e-01]
  [ -2.03800619e-01   1.63085744e-01]
  [ -2.75415450e-01   1.92653835e-01]
  ..., 
  [  2.84935892e-01   3.83658297e-02]
  [  2.56936997e-01   2.77905408e-02]
  [  2.04502493e-01   1.71173066e-02]]

 [[ -7.38900974e-02   6.63063750e-02]
  [ -9.36672613e-02   8.90966579e-02]
  [ -1.30897716e-01   1.11875005e-01]
  ..., 
  [  2.39831552e-01   2.64315736e-02]
  [  2.17437401e-01   2.25280076e-02]
  [  1.75272614e-01   1.67545415e-02]]]",,18.0882464132,,0.0,1.01121020317,
8.721e+11,,0.0,0.0,0.0553988474362,0.158021805124,"[[[ -6.46922217e-07   9.76915526e-09]
  [ -9.19050024e-07   7.21456885e-08]
  [ -1.36304834e-06   1.23423021e-07]
  ..., 
  [  4.44915713e-07  -3.36024129e-07]
  [  3.46160647e-07  -3.51658201e-07]
  [  2.22543164e-07  -2.93267306e-07]]

 [[ -7.06530045e-07   1.34831168e-07]
  [ -9.81812491e-07   2.36655197e-07]
  [ -1.46477339e-06   2.98768896e-07]
  ..., 
  [  8.09761730e-07  -6.50262734e-07]
  [  6.56687746e-07  -6.81630127e-07]
  [  4.69124444e-07  -6.17387627e-07]]

 [[ -9.98644737e-07   2.98927233e-07]
  [ -1.36907647e-06   4.69057255e-07]
  [ -2.05619403e-06   5.92036088e-07]
  ..., 
  [  1.26709733e-06  -1.04503806e-06]
  [  1.06268305e-06  -1.06231448e-06]
  [  8.04542367e-07  -9.95820983e-07]]

 ..., 
 [[ -2.07318574e-01   1.35798797e-01]
  [ -2.39520475e-01   2.04330474e-01]
  [ -2.29638085e-01   2.70100981e-01]
  ..., 
  [  2.47102708e-01   6.01602271e-02]
  [  1.31364316e-01   3.83936614e-02]
  [  6.19650148e-02   2.31631603e-02]]

 [[ -1.37930498e-01   5.08644246e-02]
  [ -1.66295379e-01   9.36785191e-02]
  [ -1.79470718e-01   1.54460862e-01]
  ..., 
  [  1.80121973e-01   3.78648974e-02]
  [  1.01083487e-01   2.66190637e-02]
  [  4.94586453e-02   1.71642285e-02]]

 [[ -9.20298398e-02   1.76089667e-02]
  [ -1.25277683e-01   2.82847695e-02]
  [ -1.59919620e-01   5.30537665e-02]
  ..., 
  [  1.37707293e-01   2.61307862e-02]
  [  7.78704509e-02   2.04038322e-02]
  [  3.84256802e-02   1.28603885e-02]]]",0.158021805124,17.9822414055,,0.0,1.01160359383,-0.0514015455108
8.722e+11,,0.0,0.0,0.0779856765785,-0.0472360471548,"[[[ -9.60705052e-07  -1.49153209e-07]
  [ -1.45906813e-06  -1.56724298e-07]
  [ -1.82209408e-06  -2.57949068e-07]
  ..., 
  [ -7.95880169e-07   1.46212971e-08]
  [ -6.59892066e-07  -2.14023679e-08]
  [ -4.98419865e-07  -5.65244882e-08]]

 [[ -1.08518248e-06  -5.01840951e-08]
  [ -1.63471816e-06  -5.23648112e-08]
  [ -2.00953127e-06  -1.45828110e-07]
  ..., 
  [ -1.25710812e-06  -1.17373204e-08]
  [ -1.01613489e-06  -8.87309781e-08]
  [ -7.95837536e-07  -1.53232776e-07]]

 [[ -1.58733189e-06   1.50925423e-08]
  [ -2.32763068e-06   1.73881940e-08]
  [ -2.83029635e-06  -7.19675270e-08]
  ..., 
  [ -1.93925484e-06  -8.05293965e-08]
  [ -1.45279739e-06  -2.14983174e-07]
  [ -1.15597800e-06  -3.14629943e-07]]

 ..., 
 [[ -2.47848943e-01   1.24966592e-01]
  [ -3.45291197e-01   1.48495600e-01]
  [ -3.99634480e-01   1.70593441e-01]
  ..., 
  [  2.77686536e-01   2.43360087e-01]
  [  2.06589192e-01   1.13837987e-01]
  [  1.38113007e-01   5.30194156e-02]]

 [[ -1.11131199e-01   4.34482880e-02]
  [ -2.20798239e-01   6.28658682e-02]
  [ -2.84583628e-01   8.64647925e-02]
  ..., 
  [  2.02038780e-01   1.82581380e-01]
  [  1.43436894e-01   7.76085407e-02]
  [  9.08469632e-02   3.42760310e-02]]

 [[ -5.86445369e-02   2.69930791e-02]
  [ -1.15814477e-01   4.23006825e-02]
  [ -1.58319890e-01   6.17452599e-02]
  ..., 
  [  1.23006552e-01   1.36219695e-01]
  [  8.74433815e-02   5.65301329e-02]
  [  5.29163405e-02   2.41886284e-02]]]",-0.0472360471548,17.8753111239,,0.0,1.01247060299,0.0126685176002
8.723e+11,,0.0,0.0,0.0807358826366,-0.0306785719447,"[[[ -5.04949298e-07  -2.46969677e-07]
  [ -8.52414701e-07  -2.40770390e-07]
  [ -1.60846935e-06  -2.20769664e-07]
  ..., 
  [ -2.22357539e-06  -9.51993684e-08]
  [ -1.60511422e-06  -9.91193261e-08]
  [ -9.29898476e-07  -8.18363759e-08]]

 [[ -6.70899112e-07  -1.68198738e-07]
  [ -1.09228301e-06  -1.53850209e-07]
  [ -1.82221254e-06  -1.24679971e-07]
  ..., 
  [ -3.15414468e-06  -2.33289427e-07]
  [ -2.37832637e-06  -2.46781894e-07]
  [ -1.51206314e-06  -2.23248236e-07]]

 [[ -1.02827255e-06  -7.56479537e-08]
  [ -1.67309724e-06  -3.99577473e-08]
  [ -2.50787275e-06   1.75534769e-08]
  ..., 
  [ -4.17648926e-06  -4.26693020e-07]
  [ -3.24728990e-06  -4.48214877e-07]
  [ -2.20709057e-06  -4.28639765e-07]]

 ..., 
 [[ -3.14822316e-01   2.71140903e-01]
  [ -3.11853826e-01   2.91327208e-01]
  [ -3.72014016e-01   3.18224847e-01]
  ..., 
  [  4.98925745e-01   6.89278939e-04]
  [  3.25603455e-01   3.99157032e-02]
  [  1.77598730e-01   5.65927029e-02]]

 [[ -1.52291149e-01   1.53277576e-01]
  [ -1.60443485e-01   1.82801738e-01]
  [ -2.14291885e-01   2.08645180e-01]
  ..., 
  [  4.66883481e-01  -2.02048663e-03]
  [  2.80585915e-01   3.56933028e-02]
  [  1.33194759e-01   4.00520079e-02]]

 [[ -7.65025094e-02   9.68795270e-02]
  [ -8.40660408e-02   1.26927480e-01]
  [ -1.22994833e-01   1.49526983e-01]
  ..., 
  [  3.99984419e-01   3.10978219e-02]
  [  2.44599089e-01   4.49478813e-02]
  [  1.21452063e-01   3.46175320e-02]]]",-0.0306785719447,17.7553029706,,0.0,1.01213502884,
8.724e+11,,0.0,0.0,,-0.0162844668132,,-0.0162844668132,17.6607025869,,,1.01286959648,0.049971303943
