time,optic_flow,activation,optic_flow_cn45,activation_cn45,optic_flow_c45,distance,activation_c45,velocity
5.674e+11,"[[[  1.99321084e-06  -6.59277077e-08]
  [  1.71513159e-06  -1.49074594e-07]
  [  1.69352245e-06  -1.73076145e-07]
  ..., 
  [  2.04815797e-06  -9.98933729e-07]
  [  4.63679925e-07  -7.22707568e-07]
  [ -2.13012777e-06  -2.39087569e-07]]

 [[  1.74403522e-06  -1.73606995e-08]
  [  1.46078401e-06  -1.05668832e-07]
  [  1.36922188e-06  -1.31713051e-07]
  ..., 
  [  2.14585793e-06  -1.02937349e-06]
  [ -3.01455536e-08  -6.62036030e-07]
  [ -3.01969635e-06  -1.94362499e-07]]

 [[  1.35574589e-06  -7.26564267e-08]
  [  1.03902312e-06  -1.50046446e-07]
  [  8.72417161e-07  -1.60391494e-07]
  ..., 
  [  1.93440724e-06  -1.07003189e-06]
  [ -6.15793681e-07  -6.66746303e-07]
  [ -3.82157623e-06  -1.67228606e-07]]

 ..., 
 [[  7.18250051e-02   7.35173821e-02]
  [  7.58329108e-02   7.32050315e-02]
  [  7.81848729e-02   6.69949576e-02]
  ..., 
  [  5.43795489e-02  -3.98834050e-02]
  [  3.36326696e-02  -4.47035581e-02]
  [  2.74849460e-02  -4.59548496e-02]]

 [[  6.83177635e-02   7.93453604e-02]
  [  7.09361508e-02   8.00135657e-02]
  [  7.88838342e-02   7.08015859e-02]
  ..., 
  [  5.62159419e-02  -3.47873457e-02]
  [  3.47823389e-02  -3.87879424e-02]
  [  2.98980195e-02  -3.82067710e-02]]

 [[  5.93854412e-02   6.58465847e-02]
  [  6.19129762e-02   6.20631650e-02]
  [  7.56529048e-02   5.05659170e-02]
  ..., 
  [  5.22904098e-02  -2.63173692e-02]
  [  3.31040658e-02  -3.14402990e-02]
  [  3.05559356e-02  -2.82438025e-02]]]",0.00161186532554,,,,25.3138688138,,0.15447473526
5.675e+11,"[[[  4.74345006e-06  -4.13260886e-06]
  [  5.26867780e-06  -4.20432025e-06]
  [  6.10382449e-06  -4.37485733e-06]
  ..., 
  [ -1.51514541e-05  -3.67124017e-06]
  [ -1.27247249e-05  -3.44934938e-06]
  [ -1.19197784e-05  -3.14385261e-06]]

 [[  6.43455496e-06  -7.47367540e-06]
  [  6.90383467e-06  -7.41107897e-06]
  [  7.74681394e-06  -7.67372421e-06]
  ..., 
  [ -2.56799176e-05  -8.38702090e-06]
  [ -2.09635309e-05  -8.18773242e-06]
  [ -1.92887073e-05  -7.68135851e-06]]

 [[  8.80763218e-06  -1.20038094e-05]
  [  9.18026035e-06  -1.19770793e-05]
  [  1.00057487e-05  -1.23809778e-05]
  ..., 
  [ -3.58090438e-05  -1.82823551e-05]
  [ -2.82440815e-05  -1.80256902e-05]
  [ -2.45160754e-05  -1.81657178e-05]]

 ..., 
 [[  2.44292450e+00  -1.43299456e+01]
  [  2.35229182e+00  -1.43634701e+01]
  [  2.28398514e+00  -1.43582230e+01]
  ..., 
  [ -2.72758293e+00  -1.20971270e+01]
  [ -2.80207562e+00  -1.18751287e+01]
  [ -2.82892632e+00  -1.18605709e+01]]

 [[  2.40433478e+00  -1.41624794e+01]
  [  2.35811996e+00  -1.42298946e+01]
  [  2.32145238e+00  -1.42222376e+01]
  ..., 
  [ -2.52949524e+00  -1.11374254e+01]
  [ -2.54471231e+00  -1.07841425e+01]
  [ -2.53689885e+00  -1.06764164e+01]]

 [[  2.29436278e+00  -1.36611996e+01]
  [  2.27963972e+00  -1.37657919e+01]
  [  2.26788330e+00  -1.37660179e+01]
  ..., 
  [ -2.05505061e+00  -9.11500645e+00]
  [ -2.00648499e+00  -8.60414314e+00]
  [ -1.96865904e+00  -8.37017250e+00]]]",-1.91861145522,,,,25.3016200789,,0.26209717989
5.676e+11,"[[[  4.97390420e-06   3.80829306e-06]
  [  5.63214189e-06   4.04712455e-06]
  [  7.36461243e-06   5.04216860e-06]
  ..., 
  [  4.73730643e-06   4.71022713e-06]
  [  4.39542600e-06   4.74629496e-06]
  [  4.18669697e-06   6.19059392e-06]]

 [[  5.96386144e-06   5.63803997e-06]
  [  6.66981578e-06   5.81103041e-06]
  [  8.41550172e-06   6.77576236e-06]
  ..., 
  [  9.05229535e-06   1.10988012e-05]
  [  7.65224377e-06   1.20446903e-05]
  [  7.30134479e-06   1.53650362e-05]]

 [[  5.78170921e-06   7.77806235e-06]
  [  6.38636402e-06   8.00204361e-06]
  [  7.71490159e-06   9.01662770e-06]
  ..., 
  [  1.65427173e-05   1.95304783e-05]
  [  1.29385908e-05   2.14358442e-05]
  [  1.09239509e-05   2.75721686e-05]]

 ..., 
 [[ -7.16278493e-01   6.18646669e+00]
  [ -7.49250829e-01   6.21881437e+00]
  [ -6.61570251e-01   6.23487568e+00]
  ..., 
  [  1.10452509e+00   5.94512367e+00]
  [  1.21079314e+00   5.85123873e+00]
  [  1.31774235e+00   5.66096830e+00]]

 [[ -7.87595391e-01   6.18159485e+00]
  [ -8.46149981e-01   6.21865892e+00]
  [ -7.40757108e-01   6.22629118e+00]
  ..., 
  [  1.03390467e+00   5.78896761e+00]
  [  1.13423693e+00   5.71558428e+00]
  [  1.25235069e+00   5.50102568e+00]]

 [[ -8.30165982e-01   6.11810207e+00]
  [ -9.12138879e-01   6.14896727e+00]
  [ -7.95400739e-01   6.14513540e+00]
  ..., 
  [  9.09633815e-01   5.31959820e+00]
  [  9.84276295e-01   5.25548744e+00]
  [  1.10381508e+00   5.05610514e+00]]]",0.712502784661,,,,25.2679745748,,0.517916440964
5.677e+11,"[[[ -3.06507809e-06   4.04154980e-06]
  [ -3.21234938e-06   4.27493887e-06]
  [ -4.63009974e-06   5.19980495e-06]
  ..., 
  [  6.33762602e-06   4.70943377e-07]
  [  6.29964052e-06   5.15896545e-07]
  [  6.23148162e-06   5.81730660e-07]]

 [[ -4.46154218e-06   5.49536526e-06]
  [ -4.47767025e-06   5.77683386e-06]
  [ -5.87608838e-06   6.92700405e-06]
  ..., 
  [  8.00413363e-06   8.01532508e-07]
  [  7.67749316e-06   9.03366811e-07]
  [  7.64568904e-06   1.03910929e-06]]

 [[ -5.13141595e-06   6.53991447e-06]
  [ -5.29594536e-06   6.88647560e-06]
  [ -6.44787451e-06   8.33203740e-06]
  ..., 
  [  8.95839730e-06   1.58793750e-06]
  [  8.70679560e-06   1.64366782e-06]
  [  9.04223361e-06   1.78168636e-06]]

 ..., 
 [[ -1.33181071e+00   8.14937019e+00]
  [ -1.26643479e+00   8.34864807e+00]
  [ -1.31664979e+00   8.57580376e+00]
  ..., 
  [  1.23216116e+00   8.93230820e+00]
  [  9.45635140e-01   8.79633999e+00]
  [  1.30612707e+00   8.71626186e+00]]

 [[ -1.19647551e+00   8.03355026e+00]
  [ -1.11602938e+00   8.25083160e+00]
  [ -1.20613360e+00   8.45737171e+00]
  ..., 
  [  1.05991828e+00   8.67861557e+00]
  [  7.82541692e-01   8.55764771e+00]
  [  1.21973169e+00   8.49850559e+00]]

 [[ -1.10835099e+00   7.77730751e+00]
  [ -1.02188516e+00   7.98992491e+00]
  [ -1.14773107e+00   8.16174507e+00]
  ..., 
  [  1.04268706e+00   8.55321980e+00]
  [  7.58071423e-01   8.43606567e+00]
  [  1.15544903e+00   8.38734722e+00]]]",0.978617765167,,,,25.1998959013,,0.874329924583
5.678e+11,"[[[  2.62434384e-07   2.61357172e-06]
  [  7.69969120e-07   2.63536299e-06]
  [  5.21718277e-07   2.78821335e-06]
  ..., 
  [ -1.00380191e-06   3.82709231e-06]
  [ -7.33582112e-07   3.73819421e-06]
  [ -4.03487036e-07   3.36867924e-06]]

 [[ -5.30963788e-08   3.59010619e-06]
  [  4.53852607e-07   3.67739449e-06]
  [  2.32725142e-07   4.08457709e-06]
  ..., 
  [ -2.09657583e-06   5.16710907e-06]
  [ -1.48745698e-06   4.88346996e-06]
  [ -1.15761281e-06   4.45175692e-06]]

 [[ -8.77298305e-07   4.03208742e-06]
  [ -3.91993211e-07   4.19128855e-06]
  [ -6.12798658e-07   4.91469154e-06]
  ..., 
  [ -3.40562724e-06   6.09318522e-06]
  [ -2.55538384e-06   5.67583720e-06]
  [ -1.96356677e-06   5.21681159e-06]]

 ..., 
 [[ -1.35515344e+00   6.43505812e+00]
  [ -1.39279485e+00   6.45960665e+00]
  [ -1.42619538e+00   6.49249315e+00]
  ..., 
  [  1.95150936e+00   5.73839235e+00]
  [  1.95729744e+00   5.57254744e+00]
  [  1.92675436e+00   5.47638464e+00]]

 [[ -1.29910183e+00   6.22073460e+00]
  [ -1.34062219e+00   6.23855257e+00]
  [ -1.38241279e+00   6.26300478e+00]
  ..., 
  [  1.86961198e+00   5.54837132e+00]
  [  1.83604288e+00   5.36041546e+00]
  [  1.79891157e+00   5.26572132e+00]]

 [[ -1.28088903e+00   5.93730116e+00]
  [ -1.33527350e+00   5.95506048e+00]
  [ -1.38116550e+00   5.97500324e+00]
  ..., 
  [  1.65428209e+00   4.90583515e+00]
  [  1.59760129e+00   4.68577528e+00]
  [  1.56311035e+00   4.60002804e+00]]]",0.658074347248,,,,25.0996894542,,1.15378177166
5.679e+11,"[[[  1.00273519e-06   1.46845696e-06]
  [  1.58000626e-06   1.60695492e-06]
  [  8.45422733e-07   1.78238952e-06]
  ..., 
  [  1.11775535e-06  -5.24441532e-07]
  [  2.01878788e-06  -4.04287874e-07]
  [  3.40513157e-06  -3.68660295e-07]]

 [[  2.12202667e-06   1.85693159e-06]
  [  2.76738842e-06   2.03394666e-06]
  [  1.53254359e-06   2.20255924e-06]
  ..., 
  [  1.26866200e-06  -1.60190109e-06]
  [  2.57491183e-06  -1.25314739e-06]
  [  4.58961631e-06  -1.04546257e-06]]

 [[  3.22647270e-06   1.90697858e-06]
  [  3.64396760e-06   2.14963734e-06]
  [  1.86983641e-06   2.35140510e-06]
  ..., 
  [  1.84337785e-06  -1.92170319e-06]
  [  3.30394460e-06  -1.49072957e-06]
  [  5.36776997e-06  -1.24862117e-06]]

 ..., 
 [[ -5.10286689e-01   2.68364096e+00]
  [ -5.12030244e-01   2.70177889e+00]
  [ -4.91968274e-01   2.72012877e+00]
  ..., 
  [  1.06165802e+00   2.57359171e+00]
  [  1.05717194e+00   2.51115727e+00]
  [  1.11101854e+00   2.47182727e+00]]

 [[ -5.01460850e-01   2.68711257e+00]
  [ -5.01185477e-01   2.71205544e+00]
  [ -4.85085040e-01   2.73305702e+00]
  ..., 
  [  1.01714754e+00   2.51101923e+00]
  [  1.00583148e+00   2.43234420e+00]
  [  1.06139159e+00   2.39167213e+00]]

 [[ -4.86947566e-01   2.63469386e+00]
  [ -4.88800704e-01   2.67782116e+00]
  [ -4.78065073e-01   2.70980024e+00]
  ..., 
  [  9.55580235e-01   2.47498059e+00]
  [  9.27533865e-01   2.37802553e+00]
  [  9.87741649e-01   2.34045124e+00]]]",0.312012835704,,,,24.9767005326,,1.37370169163
5.68e+11,"[[[  6.73533634e-07  -7.98899933e-08]
  [  5.31673891e-07  -1.49370294e-07]
  [  8.23829851e-07  -1.49704704e-07]
  ..., 
  [  5.86080034e-07  -4.09894994e-07]
  [ -8.91342097e-07  -3.83064702e-07]
  [ -2.72252237e-06  -3.54670220e-07]]

 [[  1.45107504e-06   1.67850473e-07]
  [  1.15010869e-06   1.38551357e-08]
  [  1.48359197e-06  -3.31244578e-08]
  ..., 
  [  2.14319994e-06  -2.83644113e-08]
  [  1.98151540e-07  -1.63906250e-07]
  [ -2.42316423e-06  -2.63692272e-07]]

 [[  2.13604562e-06   4.18947167e-07]
  [  1.76879917e-06   1.59765435e-07]
  [  2.21435448e-06   5.39183667e-08]
  ..., 
  [  2.45601063e-06   7.11855748e-08]
  [  3.11356047e-07  -1.50340995e-07]
  [ -2.54202155e-06  -3.06499743e-07]]

 ..., 
 [[ -4.65419561e-01   1.34232354e+00]
  [ -4.36581671e-01   1.37697971e+00]
  [ -4.25040215e-01   1.38775373e+00]
  ..., 
  [  1.10689914e+00   8.74698579e-01]
  [  1.12010050e+00   8.85960042e-01]
  [  1.10499239e+00   8.87872756e-01]]

 [[ -4.44392771e-01   1.32975006e+00]
  [ -4.16967213e-01   1.36507046e+00]
  [ -4.36377168e-01   1.38663411e+00]
  ..., 
  [  1.01577532e+00   8.12930226e-01]
  [  1.01081860e+00   8.16304326e-01]
  [  9.75713551e-01   8.12026978e-01]]

 [[ -4.02069449e-01   1.31754506e+00]
  [ -3.65635931e-01   1.34637594e+00]
  [ -4.05142546e-01   1.37533903e+00]
  ..., 
  [  8.84558380e-01   7.12627113e-01]
  [  8.54585230e-01   6.84211671e-01]
  [  7.97944129e-01   6.62547588e-01]]]",0.0701365348323,,,,24.834951419,,1.51199185848
5.681e+11,"[[[ -1.04478215e-06  -7.17856096e-07]
  [ -6.05150660e-07  -7.90470551e-07]
  [ -2.31769874e-07  -8.90601939e-07]
  ..., 
  [  6.82955658e-07  -1.57490501e-06]
  [  1.98268822e-06  -1.78988944e-06]
  [  3.30987700e-06  -2.05409538e-06]]

 [[ -1.47761341e-06  -1.41296618e-06]
  [ -9.60215857e-07  -1.49543871e-06]
  [ -5.75912793e-07  -1.58658963e-06]
  ..., 
  [  1.08547817e-06  -1.27890371e-06]
  [  2.59127160e-06  -1.60112972e-06]
  [  4.70667146e-06  -2.00818977e-06]]

 [[ -1.94828635e-06  -1.99663964e-06]
  [ -1.45752369e-06  -2.02905971e-06]
  [ -1.08100403e-06  -2.03573995e-06]
  ..., 
  [  1.22297536e-06  -6.97286055e-07]
  [  2.85241754e-06  -1.08489837e-06]
  [  5.38753284e-06  -1.56153214e-06]]

 ..., 
 [[ -6.17026448e-01   9.55023587e-01]
  [ -5.58425725e-01   9.75051582e-01]
  [ -4.94977921e-01   1.00100577e+00]
  ..., 
  [  1.05420601e+00   1.02481961e+00]
  [  1.07511544e+00   9.95042861e-01]
  [  1.09881961e+00   9.73618686e-01]]

 [[ -5.95033824e-01   9.22861814e-01]
  [ -5.32696128e-01   9.44284439e-01]
  [ -4.70343143e-01   9.72720861e-01]
  ..., 
  [  1.01421881e+00   1.01661026e+00]
  [  1.03326952e+00   9.70028758e-01]
  [  1.05527222e+00   9.40013468e-01]]

 [[ -5.83316326e-01   9.30184960e-01]
  [ -5.21330178e-01   9.47222471e-01]
  [ -4.65752631e-01   9.69969630e-01]
  ..., 
  [  9.04542446e-01   9.83867288e-01]
  [  8.96091759e-01   9.00759995e-01]
  [  8.94649804e-01   8.39702368e-01]]]",0.0534242205696,,,,24.681656292,,1.59882378578
5.682e+11,"[[[ -5.13589612e-06  -2.31929994e-06]
  [ -5.38909171e-06  -2.48792821e-06]
  [ -5.81617132e-06  -2.24972564e-06]
  ..., 
  [ -4.15876656e-07  -2.52737863e-07]
  [ -8.42065276e-07  -2.14604498e-07]
  [ -2.76370372e-07  -5.41412987e-07]]

 [[ -7.27455063e-06  -3.20992012e-06]
  [ -7.67367328e-06  -3.43722741e-06]
  [ -8.05853506e-06  -3.15016609e-06]
  ..., 
  [  5.85319924e-07  -7.36804566e-07]
  [  7.69241026e-08  -6.19462355e-07]
  [  3.11217434e-07  -9.00089219e-07]]

 [[ -8.53136862e-06  -3.94848803e-06]
  [ -8.99095812e-06  -4.30725504e-06]
  [ -9.61335900e-06  -4.17681167e-06]
  ..., 
  [  1.16220269e-06  -1.64379358e-07]
  [  9.40482778e-07  -2.29198804e-07]
  [  9.75950115e-07  -6.64337620e-07]]

 ..., 
 [[ -8.85450184e-01   1.39793932e+00]
  [ -8.03996384e-01   1.41632032e+00]
  [ -7.50418603e-01   1.41904390e+00]
  ..., 
  [  8.75847995e-01   1.31911492e+00]
  [  9.38567579e-01   1.32889092e+00]
  [  1.00096142e+00   1.31624484e+00]]

 [[ -8.26009452e-01   1.36767650e+00]
  [ -7.71140754e-01   1.38872504e+00]
  [ -7.24491775e-01   1.39762199e+00]
  ..., 
  [  8.64793837e-01   1.28083789e+00]
  [  9.14655805e-01   1.27146161e+00]
  [  9.59663272e-01   1.25920260e+00]]

 [[ -7.58354127e-01   1.35297942e+00]
  [ -7.27730095e-01   1.37982047e+00]
  [ -6.83546603e-01   1.39775312e+00]
  ..., 
  [  8.31907630e-01   1.30126297e+00]
  [  8.81345809e-01   1.26095903e+00]
  [  9.06599641e-01   1.23648751e+00]]]",0.110938119749,,,,24.520348157,,1.66333115101
5.683e+11,"[[[ -7.44967565e-06  -1.08959114e-06]
  [ -7.26813460e-06  -1.12301370e-06]
  [ -7.87971203e-06  -1.09573944e-06]
  ..., 
  [  1.41900239e-06   4.56616164e-07]
  [ -1.01849324e-07   5.71417161e-07]
  [ -1.35114453e-06   6.42453301e-07]]

 [[ -8.02389422e-06  -2.00125851e-06]
  [ -7.87461522e-06  -2.11073643e-06]
  [ -8.71857446e-06  -2.15025875e-06]
  ..., 
  [  8.17400178e-07   9.22713753e-07]
  [ -1.16208889e-06   1.04385617e-06]
  [ -2.75170032e-06   1.13464580e-06]]

 [[ -7.11250777e-06  -2.63392099e-06]
  [ -7.00443434e-06  -2.77772688e-06]
  [ -7.85032807e-06  -2.83007330e-06]
  ..., 
  [ -3.12658273e-07   1.58002103e-06]
  [ -2.57692682e-06   1.66572602e-06]
  [ -4.26702536e-06   1.69927023e-06]]

 ..., 
 [[ -7.36911476e-01   2.09147787e+00]
  [ -7.41115987e-01   2.11989403e+00]
  [ -7.32642651e-01   2.15624809e+00]
  ..., 
  [  1.45668387e+00   2.61300683e+00]
  [  1.53084350e+00   2.51456594e+00]
  [  1.63159299e+00   2.46332312e+00]]

 [[ -7.45601833e-01   2.06748343e+00]
  [ -7.48512506e-01   2.10865045e+00]
  [ -7.41355598e-01   2.14414692e+00]
  ..., 
  [  1.43393946e+00   2.58780432e+00]
  [  1.48763311e+00   2.45944214e+00]
  [  1.58941352e+00   2.39875793e+00]]

 [[ -7.10915327e-01   2.00199628e+00]
  [ -7.24699676e-01   2.08457088e+00]
  [ -7.12367356e-01   2.12677121e+00]
  ..., 
  [  1.36552131e+00   2.56024933e+00]
  [  1.41064703e+00   2.41588616e+00]
  [  1.53255403e+00   2.35004592e+00]]]",0.189561211019,,,,24.3531761147,,1.70974004269
