,activation,dist,id,vel
0,"[ 0.50859249  0.44271237  0.64024407  0.15804945  0.07207645  0.34529489
  0.51407135  1.1577512   0.24737585  1.49648392]",24.9793605804,0,2.0
1,"[  0.44271237   0.64024407   0.15804945   0.07207645   0.34529489
   0.51407135   1.1577512    0.24737585   1.49648392  10.23667908]",24.9854888916,0,2.0
2,"[  0.64024407   0.15804945   0.07207645   0.34529489   0.51407135
   1.1577512    0.24737585   1.49648392  10.23667908   3.30111575]",24.9955997467,0,2.0
3,"[  0.15804945   0.07207645   0.34529489   0.51407135   1.1577512
   0.24737585   1.49648392  10.23667908   3.30111575   1.39099443]",24.9614143372,0,2.0
4,"[  0.07207645   0.34529489   0.51407135   1.1577512    0.24737585
   1.49648392  10.23667908   3.30111575   1.39099443   6.48163795]",24.8958053589,0,2.0
5,"[  0.34529489   0.51407135   1.1577512    0.24737585   1.49648392
  10.23667908   3.30111575   1.39099443   6.48163795   9.51329327]",24.7977161407,0,2.0
6,"[  0.51407135   1.1577512    0.24737585   1.49648392  10.23667908
   3.30111575   1.39099443   6.48163795   9.51329327   0.28503513]",24.6773757935,0,2.0
7,"[  1.1577512    0.24737585   1.49648392  10.23667908   3.30111575
   1.39099443   6.48163795   9.51329327   0.28503513   2.62150311]",24.5384731293,0,2.0
8,"[  0.24737585   1.49648392  10.23667908   3.30111575   1.39099443
   6.48163795   9.51329327   0.28503513   2.62150311   2.51343989]",24.39037323,0,2.0
9,"[  1.49648392  10.23667908   3.30111575   1.39099443   6.48163795
   9.51329327   0.28503513   2.62150311   2.51343989   1.20042288]",24.2339706421,0,2.0
10,"[ 10.23667908   3.30111575   1.39099443   6.48163795   9.51329327
   0.28503513   2.62150311   2.51343989   1.20042288   0.71857584]",24.0728206635,0,2.0
11,"[ 3.30111575  1.39099443  6.48163795  9.51329327  0.28503513  2.62150311
  2.51343989  1.20042288  0.71857584  1.81504405]",23.9073963165,0,2.0
12,"[ 1.39099443  6.48163795  9.51329327  0.28503513  2.62150311  2.51343989
  1.20042288  0.71857584  1.81504405  0.28500578]",23.7387332916,0,2.0
13,"[ 6.48163795  9.51329327  0.28503513  2.62150311  2.51343989  1.20042288
  0.71857584  1.81504405  0.28500578  1.49780285]",23.5661392212,0,2.0
14,"[ 9.51329327  0.28503513  2.62150311  2.51343989  1.20042288  0.71857584
  1.81504405  0.28500578  1.49780285  0.28115419]",23.3886947632,0,2.0
15,"[ 0.28503513  2.62150311  2.51343989  1.20042288  0.71857584  1.81504405
  0.28500578  1.49780285  0.28115419  0.55006623]",23.2071323395,0,2.0
16,"[ 2.62150311  2.51343989  1.20042288  0.71857584  1.81504405  0.28500578
  1.49780285  0.28115419  0.55006623  0.15980901]",23.0264816284,0,2.0
17,"[ 2.51343989  1.20042288  0.71857584  1.81504405  0.28500578  1.49780285
  0.28115419  0.55006623  0.15980901  0.15284705]",22.842590332,0,2.0
18,"[ 1.20042288  0.71857584  1.81504405  0.28500578  1.49780285  0.28115419
  0.55006623  0.15980901  0.15284705  0.4162477 ]",22.6592597961,0,2.0
19,"[ 0.71857584  1.81504405  0.28500578  1.49780285  0.28115419  0.55006623
  0.15980901  0.15284705  0.4162477   0.01961342]",22.4736404419,0,2.0
20,"[ 1.81504405  0.28500578  1.49780285  0.28115419  0.55006623  0.15980901
  0.15284705  0.4162477   0.01961342  1.11696136]",22.2877197266,0,2.0
21,"[ 0.28500578  1.49780285  0.28115419  0.55006623  0.15980901  0.15284705
  0.4162477   0.01961342  1.11696136  1.06006312]",22.0994510651,0,2.0
22,"[ 1.49780285  0.28115419  0.55006623  0.15980901  0.15284705  0.4162477
  0.01961342  1.11696136  1.06006312  0.72213387]",21.9104766846,0,2.0
23,"[ 0.28115419  0.55006623  0.15980901  0.15284705  0.4162477   0.01961342
  1.11696136  1.06006312  0.72213387  0.1772328 ]",21.7195892334,0,2.0
24,"[ 0.55006623  0.15980901  0.15284705  0.4162477   0.01961342  1.11696136
  1.06006312  0.72213387  0.1772328   0.57591391]",21.5272827148,0,2.0
