,activation,dist,id,vel
0,"[  1.88981354   6.22014999  14.74465275   1.26916897  13.0060339
   7.27065325   6.02942038   3.29708481   7.18544483   8.81635666]",24.9549846649,0,2.0
1,"[   6.22014999   14.74465275    1.26916897   13.0060339     7.27065325
    6.02942038    3.29708481    7.18544483    8.81635666  328.2116394 ]",24.9529132843,0,2.0
2,"[  14.74465275    1.26916897   13.0060339     7.27065325    6.02942038
    3.29708481    7.18544483    8.81635666  328.2116394   116.76869202]",24.9366645813,0,2.0
3,"[   1.26916897   13.0060339     7.27065325    6.02942038    3.29708481
    7.18544483    8.81635666  328.2116394   116.76869202  193.11416626]",24.9038391113,0,2.0
4,"[  13.0060339     7.27065325    6.02942038    3.29708481    7.18544483
    8.81635666  328.2116394   116.76869202  193.11416626  123.60772705]",24.8400154114,0,2.0
5,"[   7.27065325    6.02942038    3.29708481    7.18544483    8.81635666
  328.2116394   116.76869202  193.11416626  123.60772705  195.68600464]",24.7113666534,0,2.0
6,"[   6.02942038    3.29708481    7.18544483    8.81635666  328.2116394
  116.76869202  193.11416626  123.60772705  195.68600464  175.41481018]",24.6204566956,0,2.0
7,"[   3.29708481    7.18544483    8.81635666  328.2116394   116.76869202
  193.11416626  123.60772705  195.68600464  175.41481018  166.02288818]",24.4764652252,0,2.0
8,"[   7.18544483    8.81635666  328.2116394   116.76869202  193.11416626
  123.60772705  195.68600464  175.41481018  166.02288818  112.71862793]",24.320640564,0,2.0
9,"[   8.81635666  328.2116394   116.76869202  193.11416626  123.60772705
  195.68600464  175.41481018  166.02288818  112.71862793  114.40046692]",24.1556816101,0,2.0
10,"[ 328.2116394   116.76869202  193.11416626  123.60772705  195.68600464
  175.41481018  166.02288818  112.71862793  114.40046692  119.88193512]",23.985212326,0,2.0
11,"[ 116.76869202  193.11416626  123.60772705  195.68600464  175.41481018
  166.02288818  112.71862793  114.40046692  119.88193512   72.34069061]",23.7572059631,0,2.0
12,"[ 193.11416626  123.60772705  195.68600464  175.41481018  166.02288818
  112.71862793  114.40046692  119.88193512   72.34069061   55.49986267]",23.4400997162,0,2.0
13,"[ 123.60772705  195.68600464  175.41481018  166.02288818  112.71862793
  114.40046692  119.88193512   72.34069061   55.49986267  144.94204712]",23.1973743439,0,2.0
