,activation,dist,id,vel
0,"[   7.18314266  258.00515747    5.06560087    2.5625937    43.58972931
    2.90970087   17.34263229    6.75382042   13.4973011     7.05857801]",24.9587745667,0,2.0
1,"[ 258.00515747    5.06560087    2.5625937    43.58972931    2.90970087
   17.34263229    6.75382042   13.4973011     7.05857801  609.40985107]",24.9586448669,0,2.0
2,"[   5.06560087    2.5625937    43.58972931    2.90970087   17.34263229
    6.75382042   13.4973011     7.05857801  609.40985107  383.41320801]",24.9449577332,0,2.0
3,"[   2.5625937    43.58972931    2.90970087   17.34263229    6.75382042
   13.4973011     7.05857801  609.40985107  383.41320801   47.67966461]",24.9169902802,0,2.0
4,"[  43.58972931    2.90970087   17.34263229    6.75382042   13.4973011
    7.05857801  609.40985107  383.41320801   47.67966461   63.92431259]",24.8617324829,0,2.0
5,"[   2.90970087   17.34263229    6.75382042   13.4973011     7.05857801
  609.40985107  383.41320801   47.67966461   63.92431259  574.94995117]",24.7716369629,0,2.0
6,"[  17.34263229    6.75382042   13.4973011     7.05857801  609.40985107
  383.41320801   47.67966461   63.92431259  574.94995117   72.71671295]",24.6528759003,0,2.0
7,"[   6.75382042   13.4973011     7.05857801  609.40985107  383.41320801
   47.67966461   63.92431259  574.94995117   72.71671295  158.73361206]",24.5138988495,0,2.0
8,"[  13.4973011     7.05857801  609.40985107  383.41320801   47.67966461
   63.92431259  574.94995117   72.71671295  158.73361206  637.55505371]",24.3614120483,0,2.0
9,"[   7.05857801  609.40985107  383.41320801   47.67966461   63.92431259
  574.94995117   72.71671295  158.73361206  637.55505371  337.04525757]",24.1546726227,0,2.0
10,"[ 609.40985107  383.41320801   47.67966461   63.92431259  574.94995117
   72.71671295  158.73361206  637.55505371  337.04525757  561.28192139]",24.0322570801,0,2.0
11,"[ 383.41320801   47.67966461   63.92431259  574.94995117   72.71671295
  158.73361206  637.55505371  337.04525757  561.28192139   92.56576538]",23.8098735809,0,2.0
12,"[  47.67966461   63.92431259  574.94995117   72.71671295  158.73361206
  637.55505371  337.04525757  561.28192139   92.56576538   40.12578201]",23.6288566589,0,2.0
13,"[  63.92431259  574.94995117   72.71671295  158.73361206  637.55505371
  337.04525757  561.28192139   92.56576538   40.12578201  114.06461334]",23.4453334808,0,2.0
14,"[ 574.94995117   72.71671295  158.73361206  637.55505371  337.04525757
  561.28192139   92.56576538   40.12578201  114.06461334   52.69562531]",23.2568893433,0,2.0
15,"[  72.71671295  158.73361206  637.55505371  337.04525757  561.28192139
   92.56576538   40.12578201  114.06461334   52.69562531    6.09651089]",23.0671386719,0,2.0
16,"[ 158.73361206  637.55505371  337.04525757  561.28192139   92.56576538
   40.12578201  114.06461334   52.69562531    6.09651089  130.96846008]",22.8740997314,0,2.0
17,"[ 637.55505371  337.04525757  561.28192139   92.56576538   40.12578201
  114.06461334   52.69562531    6.09651089  130.96846008    8.00802898]",22.6793460846,0,2.0
18,"[ 337.04525757  561.28192139   92.56576538   40.12578201  114.06461334
   52.69562531    6.09651089  130.96846008    8.00802898   32.03999329]",22.4838371277,0,2.0
