,activation_0,activation_1,activation_2,dist,id,vel
59,"[ 7155.66064453  7155.66064453  7155.66064453  7141.25537109  7141.25537109
  7141.25537109  7663.52197266  7663.52197266  7586.86376953  7586.86376953]","[ 71.80187225  71.80187225  71.80187225  47.99177933  47.99177933
  47.99177933  35.02507019  35.02507019  56.80003357  56.80003357]","[ 3219.95556641  3219.95556641  3219.95556641  3145.87866211  3145.87866211
  3145.87866211  2990.25170898  2990.25170898  4165.78613281  4165.78613281]",13.3324022293,1,2.0
60,"[ 7155.66064453  7155.66064453  7141.25537109  7141.25537109  7141.25537109
  7663.52197266  7663.52197266  7586.86376953  7586.86376953  7586.86376953]","[ 71.80187225  71.80187225  47.99177933  47.99177933  47.99177933
  35.02507019  35.02507019  56.80003357  56.80003357  56.80003357]","[ 3219.95556641  3219.95556641  3145.87866211  3145.87866211  3145.87866211
  2990.25170898  2990.25170898  4165.78613281  4165.78613281  4165.78613281]",13.2481899261,1,2.0
61,"[ 7155.66064453  7141.25537109  7141.25537109  7141.25537109  7663.52197266
  7663.52197266  7586.86376953  7586.86376953  7586.86376953  7167.80810547]","[ 71.80187225  47.99177933  47.99177933  47.99177933  35.02507019
  35.02507019  56.80003357  56.80003357  56.80003357  35.11585236]","[ 3219.95556641  3145.87866211  3145.87866211  3145.87866211  2990.25170898
  2990.25170898  4165.78613281  4165.78613281  4165.78613281  2982.3671875 ]",13.181142807,1,2.0
62,"[ 7141.25537109  7141.25537109  7141.25537109  7663.52197266  7663.52197266
  7586.86376953  7586.86376953  7586.86376953  7167.80810547  7167.80810547]","[ 47.99177933  47.99177933  47.99177933  35.02507019  35.02507019
  56.80003357  56.80003357  56.80003357  35.11585236  35.11585236]","[ 3145.87866211  3145.87866211  3145.87866211  2990.25170898  2990.25170898
  4165.78613281  4165.78613281  4165.78613281  2982.3671875   2982.3671875 ]",13.1224317551,1,2.0
63,"[ 7141.25537109  7141.25537109  7663.52197266  7663.52197266  7586.86376953
  7586.86376953  7586.86376953  7167.80810547  7167.80810547  7167.80810547]","[ 47.99177933  47.99177933  35.02507019  35.02507019  56.80003357
  56.80003357  56.80003357  35.11585236  35.11585236  35.11585236]","[ 3145.87866211  3145.87866211  2990.25170898  2990.25170898  4165.78613281
  4165.78613281  4165.78613281  2982.3671875   2982.3671875   2982.3671875 ]",13.0389070511,1,2.0
64,"[ 7141.25537109  7663.52197266  7663.52197266  7586.86376953  7586.86376953
  7586.86376953  7167.80810547  7167.80810547  7167.80810547  7850.67871094]","[ 47.99177933  35.02507019  35.02507019  56.80003357  56.80003357
  56.80003357  35.11585236  35.11585236  35.11585236  55.04637527]","[ 3145.87866211  2990.25170898  2990.25170898  4165.78613281  4165.78613281
  4165.78613281  2982.3671875   2982.3671875   2982.3671875   2894.87646484]",12.9129524231,1,2.0
65,"[ 7663.52197266  7663.52197266  7586.86376953  7586.86376953  7586.86376953
  7167.80810547  7167.80810547  7167.80810547  7850.67871094  7850.67871094]","[ 35.02507019  35.02507019  56.80003357  56.80003357  56.80003357
  35.11585236  35.11585236  35.11585236  55.04637527  55.04637527]","[ 2990.25170898  2990.25170898  4165.78613281  4165.78613281  4165.78613281
  2982.3671875   2982.3671875   2982.3671875   2894.87646484  2894.87646484]",12.8286123276,1,2.0
66,"[ 7663.52197266  7586.86376953  7586.86376953  7586.86376953  7167.80810547
  7167.80810547  7167.80810547  7850.67871094  7850.67871094  7735.77539062]","[ 35.02507019  56.80003357  56.80003357  56.80003357  35.11585236
  35.11585236  35.11585236  55.04637527  55.04637527  59.76632309]","[ 2990.25170898  4165.78613281  4165.78613281  4165.78613281  2982.3671875
  2982.3671875   2982.3671875   2894.87646484  2894.87646484  1797.6003418 ]",12.7615013123,1,2.0
67,"[ 7586.86376953  7586.86376953  7586.86376953  7167.80810547  7167.80810547
  7167.80810547  7850.67871094  7850.67871094  7735.77539062  7735.77539062]","[ 56.80003357  56.80003357  56.80003357  35.11585236  35.11585236
  35.11585236  55.04637527  55.04637527  59.76632309  59.76632309]","[ 4165.78613281  4165.78613281  4165.78613281  2982.3671875   2982.3671875
  2982.3671875   2894.87646484  2894.87646484  1797.6003418   1797.6003418 ]",12.7027902603,1,2.0
68,"[ 7586.86376953  7586.86376953  7167.80810547  7167.80810547  7167.80810547
  7850.67871094  7850.67871094  7735.77539062  7735.77539062  7735.77539062]","[ 56.80003357  56.80003357  35.11585236  35.11585236  35.11585236
  55.04637527  55.04637527  59.76632309  59.76632309  59.76632309]","[ 4165.78613281  4165.78613281  2982.3671875   2982.3671875   2982.3671875
  2894.87646484  2894.87646484  1797.6003418   1797.6003418   1797.6003418 ]",12.6192989349,1,2.0
69,"[ 7586.86376953  7167.80810547  7167.80810547  7167.80810547  7850.67871094
  7850.67871094  7735.77539062  7735.77539062  7735.77539062  7733.70947266]","[ 56.80003357  35.11585236  35.11585236  35.11585236  55.04637527
  55.04637527  59.76632309  59.76632309  59.76632309  66.21598816]","[ 4165.78613281  2982.3671875   2982.3671875   2982.3671875   2894.87646484
  2894.87646484  1797.6003418   1797.6003418   1797.6003418   2351.61987305]",12.4930934906,1,2.0
70,"[ 7167.80810547  7167.80810547  7167.80810547  7850.67871094  7850.67871094
  7735.77539062  7735.77539062  7735.77539062  7733.70947266  7733.70947266]","[ 35.11585236  35.11585236  35.11585236  55.04637527  55.04637527
  59.76632309  59.76632309  59.76632309  66.21598816  66.21598816]","[ 2982.3671875   2982.3671875   2982.3671875   2894.87646484  2894.87646484
  1797.6003418   1797.6003418   1797.6003418   2351.61987305  2351.61987305]",12.4084348679,1,2.0
71,"[ 7167.80810547  7167.80810547  7850.67871094  7850.67871094  7735.77539062
  7735.77539062  7735.77539062  7733.70947266  7733.70947266  7733.70947266]","[ 35.11585236  35.11585236  55.04637527  55.04637527  59.76632309
  59.76632309  59.76632309  66.21598816  66.21598816  66.21598816]","[ 2982.3671875   2982.3671875   2894.87646484  2894.87646484  1797.6003418
  1797.6003418   1797.6003418   2351.61987305  2351.61987305  2351.61987305]",12.4084348679,1,2.0
72,"[ 7167.80810547  7850.67871094  7850.67871094  7735.77539062  7735.77539062
  7735.77539062  7733.70947266  7733.70947266  7733.70947266  7808.37597656]","[ 35.11585236  55.04637527  55.04637527  59.76632309  59.76632309
  59.76632309  66.21598816  66.21598816  66.21598816  84.7334137 ]","[ 2982.3671875   2894.87646484  2894.87646484  1797.6003418   1797.6003418
  1797.6003418   2351.61987305  2351.61987305  2351.61987305  1688.26806641]",12.2821235657,1,2.0
73,"[ 7850.67871094  7850.67871094  7735.77539062  7735.77539062  7735.77539062
  7733.70947266  7733.70947266  7733.70947266  7808.37597656  7808.37597656]","[ 55.04637527  55.04637527  59.76632309  59.76632309  59.76632309
  66.21598816  66.21598816  66.21598816  84.7334137   84.7334137 ]","[ 2894.87646484  2894.87646484  1797.6003418   1797.6003418   1797.6003418
  2351.61987305  2351.61987305  2351.61987305  1688.26806641  1688.26806641]",12.1982879639,1,2.0
74,"[ 7850.67871094  7735.77539062  7735.77539062  7735.77539062  7733.70947266
  7733.70947266  7733.70947266  7808.37597656  7808.37597656  7352.22167969]","[ 55.04637527  59.76632309  59.76632309  59.76632309  66.21598816
  66.21598816  66.21598816  84.7334137   84.7334137   46.56106186]","[ 2894.87646484  1797.6003418   1797.6003418   1797.6003418   2351.61987305
  2351.61987305  2351.61987305  1688.26806641  1688.26806641  4326.50683594]",12.1315259933,1,2.0
75,"[ 7735.77539062  7735.77539062  7735.77539062  7733.70947266  7733.70947266
  7733.70947266  7808.37597656  7808.37597656  7352.22167969  7352.22167969]","[ 59.76632309  59.76632309  59.76632309  66.21598816  66.21598816
  66.21598816  84.7334137   84.7334137   46.56106186  46.56106186]","[ 1797.6003418   1797.6003418   1797.6003418   2351.61987305  2351.61987305
  2351.61987305  1688.26806641  1688.26806641  4326.50683594  4326.50683594]",12.0720863342,1,2.0
76,"[ 7735.77539062  7735.77539062  7733.70947266  7733.70947266  7733.70947266
  7808.37597656  7808.37597656  7352.22167969  7352.22167969  7352.22167969]","[ 59.76632309  59.76632309  66.21598816  66.21598816  66.21598816
  84.7334137   84.7334137   46.56106186  46.56106186  46.56106186]","[ 1797.6003418   1797.6003418   2351.61987305  2351.61987305  2351.61987305
  1688.26806641  1688.26806641  4326.50683594  4326.50683594  4326.50683594]",11.9870710373,1,2.0
77,"[ 7735.77539062  7733.70947266  7733.70947266  7733.70947266  7808.37597656
  7808.37597656  7352.22167969  7352.22167969  7352.22167969  7839.9921875 ]","[ 59.76632309  66.21598816  66.21598816  66.21598816  84.7334137
  84.7334137   46.56106186  46.56106186  46.56106186  51.7898941 ]","[ 1797.6003418   2351.61987305  2351.61987305  2351.61987305  1688.26806641
  1688.26806641  4326.50683594  4326.50683594  4326.50683594  3380.63623047]",11.8602676392,1,2.0
78,"[ 7733.70947266  7733.70947266  7733.70947266  7808.37597656  7808.37597656
  7352.22167969  7352.22167969  7352.22167969  7839.9921875   7839.9921875 ]","[ 66.21598816  66.21598816  66.21598816  84.7334137   84.7334137
  46.56106186  46.56106186  46.56106186  51.7898941   51.7898941 ]","[ 2351.61987305  2351.61987305  2351.61987305  1688.26806641  1688.26806641
  4326.50683594  4326.50683594  4326.50683594  3380.63623047  3380.63623047]",11.7762365341,1,2.0
79,"[ 7733.70947266  7733.70947266  7808.37597656  7808.37597656  7352.22167969
  7352.22167969  7352.22167969  7839.9921875   7839.9921875   7241.02880859]","[ 66.21598816  66.21598816  84.7334137   84.7334137   46.56106186
  46.56106186  46.56106186  51.7898941   51.7898941   57.46192551]","[ 2351.61987305  2351.61987305  1688.26806641  1688.26806641  4326.50683594
  4326.50683594  4326.50683594  3380.63623047  3380.63623047  2374.98461914]",11.709400177,1,2.0
80,"[ 7733.70947266  7808.37597656  7808.37597656  7352.22167969  7352.22167969
  7352.22167969  7839.9921875   7839.9921875   7241.02880859  7241.02880859]","[ 66.21598816  84.7334137   84.7334137   46.56106186  46.56106186
  46.56106186  51.7898941   51.7898941   57.46192551  57.46192551]","[ 2351.61987305  1688.26806641  1688.26806641  4326.50683594  4326.50683594
  4326.50683594  3380.63623047  3380.63623047  2374.98461914  2374.98461914]",11.6508636475,1,2.0
81,"[ 7808.37597656  7808.37597656  7352.22167969  7352.22167969  7352.22167969
  7839.9921875   7839.9921875   7241.02880859  7241.02880859  7241.02880859]","[ 84.7334137   84.7334137   46.56106186  46.56106186  46.56106186
  51.7898941   51.7898941   57.46192551  57.46192551  57.46192551]","[ 1688.26806641  1688.26806641  4326.50683594  4326.50683594  4326.50683594
  3380.63623047  3380.63623047  2374.98461914  2374.98461914  2374.98461914]",11.5676298141,1,2.0
82,"[ 7808.37597656  7352.22167969  7352.22167969  7352.22167969  7839.9921875
  7839.9921875   7241.02880859  7241.02880859  7241.02880859  7657.578125  ]","[ 84.7334137   46.56106186  46.56106186  46.56106186  51.7898941
  51.7898941   57.46192551  57.46192551  57.46192551  58.47517395]","[ 1688.26806641  4326.50683594  4326.50683594  4326.50683594  3380.63623047
  3380.63623047  2374.98461914  2374.98461914  2374.98461914  3736.14453125]",11.443312645,1,2.0
83,"[ 7352.22167969  7352.22167969  7352.22167969  7839.9921875   7839.9921875
  7241.02880859  7241.02880859  7241.02880859  7657.578125    7657.578125  ]","[ 46.56106186  46.56106186  46.56106186  51.7898941   51.7898941
  57.46192551  57.46192551  57.46192551  58.47517395  58.47517395]","[ 4326.50683594  4326.50683594  4326.50683594  3380.63623047  3380.63623047
  2374.98461914  2374.98461914  2374.98461914  3736.14453125  3736.14453125]",11.3607234955,1,2.0
84,"[ 7352.22167969  7352.22167969  7839.9921875   7839.9921875   7241.02880859
  7241.02880859  7241.02880859  7657.578125    7657.578125    7208.60205078]","[ 46.56106186  46.56106186  51.7898941   51.7898941   57.46192551
  57.46192551  57.46192551  58.47517395  58.47517395  56.227005  ]","[ 4326.50683594  4326.50683594  3380.63623047  3380.63623047  2374.98461914
  2374.98461914  2374.98461914  3736.14453125  3736.14453125  3071.37866211]",11.2937097549,1,2.0
85,"[ 7352.22167969  7839.9921875   7839.9921875   7241.02880859  7241.02880859
  7241.02880859  7657.578125    7657.578125    7208.60205078  7208.60205078]","[ 46.56106186  51.7898941   51.7898941   57.46192551  57.46192551
  57.46192551  58.47517395  58.47517395  56.227005    56.227005  ]","[ 4326.50683594  3380.63623047  3380.63623047  2374.98461914  2374.98461914
  2374.98461914  3736.14453125  3736.14453125  3071.37866211  3071.37866211]",11.2344655991,1,2.0
86,"[ 7839.9921875   7839.9921875   7241.02880859  7241.02880859  7241.02880859
  7657.578125    7657.578125    7208.60205078  7208.60205078  7208.60205078]","[ 51.7898941   51.7898941   57.46192551  57.46192551  57.46192551
  58.47517395  58.47517395  56.227005    56.227005    56.227005  ]","[ 3380.63623047  3380.63623047  2374.98461914  2374.98461914  2374.98461914
  3736.14453125  3736.14453125  3071.37866211  3071.37866211  3071.37866211]",11.1503839493,1,2.0
87,"[ 7839.9921875   7241.02880859  7241.02880859  7241.02880859  7657.578125
  7657.578125    7208.60205078  7208.60205078  7208.60205078  7614.84033203]","[ 51.7898941   57.46192551  57.46192551  57.46192551  58.47517395
  58.47517395  56.227005    56.227005    56.227005    76.05828857]","[ 3380.63623047  2374.98461914  2374.98461914  2374.98461914  3736.14453125
  3736.14453125  3071.37866211  3071.37866211  3071.37866211  2280.34008789]",11.0834598541,1,2.0
88,"[ 7241.02880859  7241.02880859  7241.02880859  7657.578125    7657.578125
  7208.60205078  7208.60205078  7208.60205078  7614.84033203  7614.84033203]","[ 57.46192551  57.46192551  57.46192551  58.47517395  58.47517395
  56.227005    56.227005    56.227005    76.05828857  76.05828857]","[ 2374.98461914  2374.98461914  2374.98461914  3736.14453125  3736.14453125
  3071.37866211  3071.37866211  3071.37866211  2280.34008789  2280.34008789]",11.0248632431,1,2.0
89,"[ 7241.02880859  7241.02880859  7657.578125    7657.578125    7208.60205078
  7208.60205078  7208.60205078  7614.84033203  7614.84033203  7614.84033203]","[ 57.46192551  57.46192551  58.47517395  58.47517395  56.227005    56.227005
  56.227005    76.05828857  76.05828857  76.05828857]","[ 2374.98461914  2374.98461914  3736.14453125  3736.14453125  3071.37866211
  3071.37866211  3071.37866211  2280.34008789  2280.34008789  2280.34008789]",10.9415807724,1,2.0
90,"[ 7241.02880859  7657.578125    7657.578125    7208.60205078  7208.60205078
  7208.60205078  7614.84033203  7614.84033203  7614.84033203  7206.33789062]","[ 57.46192551  58.47517395  58.47517395  56.227005    56.227005    56.227005
  76.05828857  76.05828857  76.05828857  49.01889038]","[ 2374.98461914  3736.14453125  3736.14453125  3071.37866211  3071.37866211
  3071.37866211  2280.34008789  2280.34008789  2280.34008789  1270.62182617]",10.873966217,1,2.0
91,"[ 7657.578125    7657.578125    7208.60205078  7208.60205078  7208.60205078
  7614.84033203  7614.84033203  7614.84033203  7206.33789062  7206.33789062]","[ 58.47517395  58.47517395  56.227005    56.227005    56.227005
  76.05828857  76.05828857  76.05828857  49.01889038  49.01889038]","[ 3736.14453125  3736.14453125  3071.37866211  3071.37866211  3071.37866211
  2280.34008789  2280.34008789  2280.34008789  1270.62182617  1270.62182617]",10.7293481827,1,2.0
92,"[ 7657.578125    7208.60205078  7208.60205078  7208.60205078  7614.84033203
  7614.84033203  7614.84033203  7206.33789062  7206.33789062  7206.33789062]","[ 58.47517395  56.227005    56.227005    56.227005    76.05828857
  76.05828857  76.05828857  49.01889038  49.01889038  97.06943512]","[ 3736.14453125  3071.37866211  3071.37866211  3071.37866211  2280.34008789
  2280.34008789  2280.34008789  1270.62182617  1270.62182617  3010.70532227]",10.6619234085,1,2.0
93,"[ 7208.60205078  7208.60205078  7208.60205078  7614.84033203  7614.84033203
  7614.84033203  7206.33789062  7206.33789062  7206.33789062  7565.07128906]","[ 56.227005    56.227005    56.227005    76.05828857  76.05828857
  76.05828857  49.01889038  49.01889038  97.06943512  97.06943512]","[ 3071.37866211  3071.37866211  3071.37866211  2280.34008789  2280.34008789
  2280.34008789  1270.62182617  1270.62182617  3010.70532227  3010.70532227]",10.6028680801,1,2.0
94,"[ 7208.60205078  7208.60205078  7614.84033203  7614.84033203  7614.84033203
  7206.33789062  7206.33789062  7206.33789062  7565.07128906  7565.07128906]","[ 56.227005    56.227005    76.05828857  76.05828857  76.05828857
  49.01889038  49.01889038  97.06943512  97.06943512  97.06943512]","[ 3071.37866211  3071.37866211  2280.34008789  2280.34008789  2280.34008789
  1270.62182617  1270.62182617  3010.70532227  3010.70532227  3010.70532227]",10.5190820694,1,2.0
95,"[ 7208.60205078  7614.84033203  7614.84033203  7614.84033203  7206.33789062
  7206.33789062  7206.33789062  7565.07128906  7565.07128906  7771.875     ]","[ 56.227005    76.05828857  76.05828857  76.05828857  49.01889038
  49.01889038  97.06943512  97.06943512  97.06943512  66.30256653]","[ 3071.37866211  2280.34008789  2280.34008789  2280.34008789  1270.62182617
  1270.62182617  3010.70532227  3010.70532227  3010.70532227  1392.89147949]",10.4517803192,1,2.0
96,"[ 7614.84033203  7614.84033203  7614.84033203  7206.33789062  7206.33789062
  7206.33789062  7565.07128906  7565.07128906  7771.875       7771.875     ]","[ 76.05828857  76.05828857  76.05828857  49.01889038  49.01889038
  97.06943512  97.06943512  97.06943512  66.30256653  66.30256653]","[ 2280.34008789  2280.34008789  2280.34008789  1270.62182617  1270.62182617
  3010.70532227  3010.70532227  3010.70532227  1392.89147949  1392.89147949]",10.3916711807,1,2.0
97,"[ 7614.84033203  7614.84033203  7206.33789062  7206.33789062  7206.33789062
  7565.07128906  7565.07128906  7771.875       7771.875       7771.875     ]","[ 76.05828857  76.05828857  49.01889038  49.01889038  97.06943512
  97.06943512  97.06943512  66.30256653  66.30256653  66.30256653]","[ 2280.34008789  2280.34008789  1270.62182617  1270.62182617  3010.70532227
  3010.70532227  3010.70532227  1392.89147949  1392.89147949  1392.89147949]",10.3065814972,1,2.0
98,"[ 7614.84033203  7206.33789062  7206.33789062  7206.33789062  7565.07128906
  7565.07128906  7771.875       7771.875       7771.875       7771.875     ]","[ 76.05828857  49.01889038  49.01889038  97.06943512  97.06943512
  97.06943512  66.30256653  66.30256653  66.30256653  66.30256653]","[ 2280.34008789  1270.62182617  1270.62182617  3010.70532227  3010.70532227
  3010.70532227  1392.89147949  1392.89147949  1392.89147949  1392.89147949]",10.2390384674,1,2.0
99,"[ 7206.33789062  7206.33789062  7206.33789062  7565.07128906  7565.07128906
  7771.875       7771.875       7771.875       7771.875       7771.875     ]","[ 49.01889038  49.01889038  97.06943512  97.06943512  97.06943512
  66.30256653  66.30256653  66.30256653  66.30256653  66.30256653]","[ 1270.62182617  1270.62182617  3010.70532227  3010.70532227  3010.70532227
  1392.89147949  1392.89147949  1392.89147949  1392.89147949  1392.89147949]",10.1798992157,1,2.0
100,"[ 7206.33789062  7206.33789062  7565.07128906  7565.07128906  7771.875
  7771.875       7771.875       7771.875       7771.875       7771.875     ]","[ 49.01889038  97.06943512  97.06943512  97.06943512  66.30256653
  66.30256653  66.30256653  66.30256653  66.30256653  66.30256653]","[ 1270.62182617  3010.70532227  3010.70532227  3010.70532227  1392.89147949
  1392.89147949  1392.89147949  1392.89147949  1392.89147949  1392.89147949]",10.0959873199,1,2.0
101,"[ 7206.33789062  7565.07128906  7565.07128906  7771.875       7771.875
  7771.875       7771.875       7771.875       7771.875       9924.11035156]","[  97.06943512   97.06943512   97.06943512   66.30256653   66.30256653
   66.30256653   66.30256653   66.30256653   66.30256653  176.94850159]","[ 3010.70532227  3010.70532227  3010.70532227  1392.89147949  1392.89147949
  1392.89147949  1392.89147949  1392.89147949  1392.89147949  4278.59716797]",9.96920490265,1,2.0
102,"[ 7565.07128906  7565.07128906  7771.875       7771.875       7771.875
  7771.875       7771.875       7771.875       9924.11035156  9924.11035156]","[  97.06943512   97.06943512   66.30256653   66.30256653   66.30256653
   66.30256653   66.30256653   66.30256653  176.94850159  176.94850159]","[ 3010.70532227  3010.70532227  1392.89147949  1392.89147949  1392.89147949
  1392.89147949  1392.89147949  1392.89147949  4278.59716797  4278.59716797]",9.88421344757,1,2.0
103,"[ 7565.07128906  7771.875       7771.875       7771.875       7771.875
  7771.875       7771.875       9924.11035156  9924.11035156  7649.84912109]","[  97.06943512   66.30256653   66.30256653   66.30256653   66.30256653
   66.30256653   66.30256653  176.94850159  176.94850159   82.59253693]","[ 3010.70532227  1392.89147949  1392.89147949  1392.89147949  1392.89147949
  1392.89147949  1392.89147949  4278.59716797  4278.59716797  3084.55932617]",9.81676006317,1,2.0
104,"[ 7771.875       7771.875       7771.875       7771.875       7771.875
  7771.875       9924.11035156  9924.11035156  7649.84912109  7649.84912109]","[  66.30256653   66.30256653   66.30256653   66.30256653   66.30256653
   66.30256653  176.94850159  176.94850159   82.59253693   82.59253693]","[ 1392.89147949  1392.89147949  1392.89147949  1392.89147949  1392.89147949
  1392.89147949  4278.59716797  4278.59716797  3084.55932617  3084.55932617]",9.75766277313,1,2.0
105,"[ 7771.875       7771.875       7771.875       7771.875       7771.875
  9924.11035156  9924.11035156  7649.84912109  7649.84912109  7649.84912109]","[  66.30256653   66.30256653   66.30256653   66.30256653   66.30256653
  176.94850159  176.94850159   82.59253693   82.59253693   82.59253693]","[ 1392.89147949  1392.89147949  1392.89147949  1392.89147949  1392.89147949
  4278.59716797  4278.59716797  3084.55932617  3084.55932617  3084.55932617]",9.67380237579,1,2.0
106,"[ 7771.875       7771.875       7771.875       7771.875       9924.11035156
  9924.11035156  7649.84912109  7649.84912109  7649.84912109  7497.27001953]","[  66.30256653   66.30256653   66.30256653   66.30256653  176.94850159
  176.94850159   82.59253693   82.59253693   82.59253693   91.54741669]","[ 1392.89147949  1392.89147949  1392.89147949  1392.89147949  4278.59716797
  4278.59716797  3084.55932617  3084.55932617  3084.55932617  2276.58984375]",9.60710811615,1,2.0
107,"[ 7771.875       7771.875       7771.875       9924.11035156  9924.11035156
  7649.84912109  7649.84912109  7649.84912109  7497.27001953  7497.27001953]","[  66.30256653   66.30256653   66.30256653  176.94850159  176.94850159
   82.59253693   82.59253693   82.59253693   91.54741669   91.54741669]","[ 1392.89147949  1392.89147949  1392.89147949  4278.59716797  4278.59716797
  3084.55932617  3084.55932617  3084.55932617  2276.58984375  2276.58984375]",9.54752540588,1,2.0
108,"[ 7771.875       7771.875       9924.11035156  9924.11035156  7649.84912109
  7649.84912109  7649.84912109  7497.27001953  7497.27001953  7497.27001953]","[  66.30256653   66.30256653  176.94850159  176.94850159   82.59253693
   82.59253693   82.59253693   91.54741669   91.54741669   91.54741669]","[ 1392.89147949  1392.89147949  4278.59716797  4278.59716797  3084.55932617
  3084.55932617  3084.55932617  2276.58984375  2276.58984375  2276.58984375]",9.46231746674,1,2.0
109,"[ 7771.875       9924.11035156  9924.11035156  7649.84912109  7649.84912109
  7649.84912109  7497.27001953  7497.27001953  7497.27001953  7733.52392578]","[  66.30256653  176.94850159  176.94850159   82.59253693   82.59253693
   82.59253693   91.54741669   91.54741669   91.54741669   74.23349762]","[ 1392.89147949  4278.59716797  4278.59716797  3084.55932617  3084.55932617
  3084.55932617  2276.58984375  2276.58984375  2276.58984375  2098.22290039]",9.39469146729,1,2.0
110,"[ 9924.11035156  9924.11035156  7649.84912109  7649.84912109  7649.84912109
  7497.27001953  7497.27001953  7497.27001953  7733.52392578  7733.52392578]","[ 176.94850159  176.94850159   82.59253693   82.59253693   82.59253693
   91.54741669   91.54741669   91.54741669   74.23349762   74.23349762]","[ 4278.59716797  4278.59716797  3084.55932617  3084.55932617  3084.55932617
  2276.58984375  2276.58984375  2276.58984375  2098.22290039  2098.22290039]",9.33546066284,1,2.0
111,"[ 9924.11035156  7649.84912109  7649.84912109  7649.84912109  7497.27001953
  7497.27001953  7497.27001953  7733.52392578  7733.52392578  7733.52392578]","[ 176.94850159   82.59253693   82.59253693   82.59253693   91.54741669
   91.54741669   91.54741669   74.23349762   74.23349762   74.23349762]","[ 4278.59716797  3084.55932617  3084.55932617  3084.55932617  2276.58984375
  2276.58984375  2276.58984375  2098.22290039  2098.22290039  2098.22290039]",9.25146961212,1,2.0
112,"[ 7649.84912109  7649.84912109  7649.84912109  7497.27001953  7497.27001953
  7497.27001953  7733.52392578  7733.52392578  7733.52392578  7242.19042969]","[ 82.59253693  82.59253693  82.59253693  91.54741669  91.54741669
  91.54741669  74.23349762  74.23349762  74.23349762  96.56304169]","[ 3084.55932617  3084.55932617  3084.55932617  2276.58984375  2276.58984375
  2276.58984375  2098.22290039  2098.22290039  2098.22290039  2650.44775391]",9.12625598907,1,2.0
113,"[ 7649.84912109  7649.84912109  7497.27001953  7497.27001953  7497.27001953
  7733.52392578  7733.52392578  7733.52392578  7242.19042969  7242.19042969]","[ 82.59253693  82.59253693  91.54741669  91.54741669  91.54741669
  74.23349762  74.23349762  74.23349762  96.56304169  96.56304169]","[ 3084.55932617  3084.55932617  2276.58984375  2276.58984375  2276.58984375
  2098.22290039  2098.22290039  2098.22290039  2650.44775391  2650.44775391]",9.04325866699,1,2.0
114,"[ 7649.84912109  7497.27001953  7497.27001953  7497.27001953  7733.52392578
  7733.52392578  7733.52392578  7242.19042969  7242.19042969  8439.19824219]","[  82.59253693   91.54741669   91.54741669   91.54741669   74.23349762
   74.23349762   74.23349762   96.56304169   96.56304169  109.759552  ]","[ 3084.55932617  2276.58984375  2276.58984375  2276.58984375  2098.22290039
  2098.22290039  2098.22290039  2650.44775391  2650.44775391  1216.05969238]",8.97717285156,1,2.0
115,"[ 7497.27001953  7497.27001953  7497.27001953  7733.52392578  7733.52392578
  7733.52392578  7242.19042969  7242.19042969  8439.19824219  8439.19824219]","[  91.54741669   91.54741669   91.54741669   74.23349762   74.23349762
   74.23349762   96.56304169   96.56304169  109.759552    109.759552  ]","[ 2276.58984375  2276.58984375  2276.58984375  2098.22290039  2098.22290039
  2098.22290039  2650.44775391  2650.44775391  1216.05969238  1216.05969238]",8.91933631897,1,2.0
116,"[ 7497.27001953  7497.27001953  7733.52392578  7733.52392578  7733.52392578
  7242.19042969  7242.19042969  8439.19824219  8439.19824219  8439.19824219]","[  91.54741669   91.54741669   74.23349762   74.23349762   74.23349762
   96.56304169   96.56304169  109.759552    109.759552    109.759552  ]","[ 2276.58984375  2276.58984375  2098.22290039  2098.22290039  2098.22290039
  2650.44775391  2650.44775391  1216.05969238  1216.05969238  1216.05969238]",8.8370847702,1,2.0
117,"[ 7497.27001953  7733.52392578  7733.52392578  7733.52392578  7242.19042969
  7242.19042969  8439.19824219  8439.19824219  8439.19824219  8422.31738281]","[  91.54741669   74.23349762   74.23349762   74.23349762   96.56304169
   96.56304169  109.759552    109.759552    109.759552    104.02392578]","[ 2276.58984375  2098.22290039  2098.22290039  2098.22290039  2650.44775391
  2650.44775391  1216.05969238  1216.05969238  1216.05969238  2819.88256836]",8.70984363556,1,2.0
118,"[ 7733.52392578  7733.52392578  7733.52392578  7242.19042969  7242.19042969
  8439.19824219  8439.19824219  8439.19824219  8422.31738281  8422.31738281]","[  74.23349762   74.23349762   74.23349762   96.56304169   96.56304169
  109.759552    109.759552    109.759552    104.02392578  104.02392578]","[ 2098.22290039  2098.22290039  2098.22290039  2650.44775391  2650.44775391
  1216.05969238  1216.05969238  1216.05969238  2819.88256836  2819.88256836]",8.62561035156,1,2.0
119,"[ 7733.52392578  7733.52392578  7242.19042969  7242.19042969  8439.19824219
  8439.19824219  8439.19824219  8422.31738281  8422.31738281  7779.55761719]","[  74.23349762   74.23349762   96.56304169   96.56304169  109.759552
  109.759552    109.759552    104.02392578  104.02392578  102.00297546]","[ 2098.22290039  2098.22290039  2650.44775391  2650.44775391  1216.05969238
  1216.05969238  1216.05969238  2819.88256836  2819.88256836  2409.85009766]",8.55869579315,1,2.0
