,activation_0,activation_1,activation_2,dist,id,vel
31,"[ 5593.07226562  5593.07226562  6420.36669922  6420.36669922  6420.36669922
  5963.94580078  5963.94580078  5963.94580078  6347.56982422  6347.56982422]","[ 29.70353699  29.70353699  51.84886551  51.84886551  51.84886551
  40.12299728  40.12299728  40.12299728  47.06605911  47.06605911]","[ 2707.12768555  2707.12768555  2209.92993164  2209.92993164  2209.92993164
  3737.20166016  3737.20166016  3737.20166016  2969.28759766  2969.28759766]",15.5550251007,1,2.0
32,"[ 5593.07226562  6420.36669922  6420.36669922  6420.36669922  5963.94580078
  5963.94580078  5963.94580078  6347.56982422  6347.56982422  5927.4140625 ]","[ 29.70353699  51.84886551  51.84886551  51.84886551  40.12299728
  40.12299728  40.12299728  47.06605911  47.06605911   3.78208637]","[ 2707.12768555  2209.92993164  2209.92993164  2209.92993164  3737.20166016
  3737.20166016  3737.20166016  2969.28759766  2969.28759766  3405.74389648]",15.4893608093,1,2.0
33,"[ 6420.36669922  6420.36669922  6420.36669922  5963.94580078  5963.94580078
  5963.94580078  6347.56982422  6347.56982422  5927.4140625   5927.4140625 ]","[ 51.84886551  51.84886551  51.84886551  40.12299728  40.12299728
  40.12299728  47.06605911  47.06605911   3.78208637   3.78208637]","[ 2209.92993164  2209.92993164  2209.92993164  3737.20166016  3737.20166016
  3737.20166016  2969.28759766  2969.28759766  3405.74389648  3405.74389648]",15.4320230484,1,2.0
34,"[ 6420.36669922  6420.36669922  5963.94580078  5963.94580078  5963.94580078
  6347.56982422  6347.56982422  5927.4140625   5927.4140625   5927.4140625 ]","[ 51.84886551  51.84886551  40.12299728  40.12299728  40.12299728
  47.06605911  47.06605911   3.78208637   3.78208637   3.78208637]","[ 2209.92993164  2209.92993164  3737.20166016  3737.20166016  3737.20166016
  2969.28759766  2969.28759766  3405.74389648  3405.74389648  3405.74389648]",15.3500823975,1,2.0
35,"[ 6420.36669922  5963.94580078  5963.94580078  5963.94580078  6347.56982422
  6347.56982422  5927.4140625   5927.4140625   5927.4140625   6900.66357422]","[ 51.84886551  40.12299728  40.12299728  40.12299728  47.06605911
  47.06605911   3.78208637   3.78208637   3.78208637  12.46214867]","[ 2209.92993164  3737.20166016  3737.20166016  3737.20166016  2969.28759766
  2969.28759766  3405.74389648  3405.74389648  3405.74389648  2323.66088867]",15.2845182419,1,2.0
36,"[ 5963.94580078  5963.94580078  5963.94580078  6347.56982422  6347.56982422
  5927.4140625   5927.4140625   5927.4140625   6900.66357422  6900.66357422]","[ 40.12299728  40.12299728  40.12299728  47.06605911  47.06605911
   3.78208637   3.78208637   3.78208637  12.46214867  12.46214867]","[ 3737.20166016  3737.20166016  3737.20166016  2969.28759766  2969.28759766
  3405.74389648  3405.74389648  3405.74389648  2323.66088867  2323.66088867]",15.1452770233,1,2.0
37,"[ 5963.94580078  5963.94580078  6347.56982422  6347.56982422  5927.4140625
  5927.4140625   5927.4140625   6900.66357422  6900.66357422  6900.66357422]","[ 40.12299728  40.12299728  47.06605911  47.06605911   3.78208637
   3.78208637   3.78208637  12.46214867  12.46214867  12.46214867]","[ 3737.20166016  3737.20166016  2969.28759766  2969.28759766  3405.74389648
  3405.74389648  3405.74389648  2323.66088867  2323.66088867  2323.66088867]",15.1452770233,1,2.0
38,"[ 5963.94580078  6347.56982422  6347.56982422  5927.4140625   5927.4140625
  5927.4140625   6900.66357422  6900.66357422  6900.66357422  6900.66357422]","[ 40.12299728  47.06605911  47.06605911   3.78208637   3.78208637
   3.78208637  12.46214867  12.46214867  12.46214867  12.46214867]","[ 3737.20166016  2969.28759766  2969.28759766  3405.74389648  3405.74389648
  3405.74389648  2323.66088867  2323.66088867  2323.66088867  2323.66088867]",15.0224180222,1,2.0
39,"[ 6347.56982422  6347.56982422  5927.4140625   5927.4140625   5927.4140625
  6900.66357422  6900.66357422  6900.66357422  6900.66357422  6900.66357422]","[ 47.06605911  47.06605911   3.78208637   3.78208637   3.78208637
  12.46214867  12.46214867  12.46214867  12.46214867  12.46214867]","[ 2969.28759766  2969.28759766  3405.74389648  3405.74389648  3405.74389648
  2323.66088867  2323.66088867  2323.66088867  2323.66088867  2323.66088867]",14.9405651093,1,2.0
40,"[  6347.56982422   5927.4140625    5927.4140625    5927.4140625
   6900.66357422   6900.66357422   6900.66357422   6900.66357422
   6900.66357422  13581.71289062]","[ 47.06605911   3.78208637   3.78208637   3.78208637  12.46214867
  12.46214867  12.46214867  12.46214867  12.46214867   5.6381073 ]","[ 2969.28759766  3405.74389648  3405.74389648  3405.74389648  2323.66088867
  2323.66088867  2323.66088867  2323.66088867  2323.66088867  3582.53417969]",14.8750734329,1,2.0
41,"[  5927.4140625    5927.4140625    5927.4140625    6900.66357422
   6900.66357422   6900.66357422   6900.66357422   6900.66357422
  13581.71289062  13581.71289062]","[  3.78208637   3.78208637   3.78208637  12.46214867  12.46214867
  12.46214867  12.46214867  12.46214867   5.6381073    5.6381073 ]","[ 3405.74389648  3405.74389648  3405.74389648  2323.66088867  2323.66088867
  2323.66088867  2323.66088867  2323.66088867  3582.53417969  3582.53417969]",14.8178052902,1,2.0
42,"[  5927.4140625    5927.4140625    6900.66357422   6900.66357422
   6900.66357422   6900.66357422   6900.66357422  13581.71289062
  13581.71289062  13581.71289062]","[  3.78208637   3.78208637  12.46214867  12.46214867  12.46214867
  12.46214867  12.46214867   5.6381073    5.6381073    5.6381073 ]","[ 3405.74389648  3405.74389648  2323.66088867  2323.66088867  2323.66088867
  2323.66088867  2323.66088867  3582.53417969  3582.53417969  3582.53417969]",14.7359361649,1,2.0
43,"[  5927.4140625    6900.66357422   6900.66357422   6900.66357422
   6900.66357422   6900.66357422  13581.71289062  13581.71289062
  13581.71289062   7087.48388672]","[  3.78208637  12.46214867  12.46214867  12.46214867  12.46214867
  12.46214867   5.6381073    5.6381073    5.6381073   22.9880352 ]","[ 3405.74389648  2323.66088867  2323.66088867  2323.66088867  2323.66088867
  2323.66088867  3582.53417969  3582.53417969  3582.53417969  3175.76269531]",14.6704454422,1,2.0
44,"[  6900.66357422   6900.66357422   6900.66357422   6900.66357422
   6900.66357422  13581.71289062  13581.71289062  13581.71289062
   7087.48388672   7087.48388672]","[ 12.46214867  12.46214867  12.46214867  12.46214867  12.46214867
   5.6381073    5.6381073    5.6381073   22.9880352   22.9880352 ]","[ 2323.66088867  2323.66088867  2323.66088867  2323.66088867  2323.66088867
  3582.53417969  3582.53417969  3582.53417969  3175.76269531  3175.76269531]",14.5313663483,1,2.0
45,"[  6900.66357422   6900.66357422   6900.66357422   6900.66357422
  13581.71289062  13581.71289062  13581.71289062   7087.48388672
   7087.48388672   7472.07861328]","[ 12.46214867  12.46214867  12.46214867  12.46214867   5.6381073
   5.6381073    5.6381073   22.9880352   22.9880352   12.9341383 ]","[ 2323.66088867  2323.66088867  2323.66088867  2323.66088867  3582.53417969
  3582.53417969  3582.53417969  3175.76269531  3175.76269531  2342.98339844]",14.4659118652,1,2.0
46,"[  6900.66357422   6900.66357422   6900.66357422  13581.71289062
  13581.71289062  13581.71289062   7087.48388672   7087.48388672
   7472.07861328   7472.07861328]","[ 12.46214867  12.46214867  12.46214867   5.6381073    5.6381073
   5.6381073   22.9880352   22.9880352   12.9341383   12.9341383 ]","[ 2323.66088867  2323.66088867  2323.66088867  3582.53417969  3582.53417969
  3582.53417969  3175.76269531  3175.76269531  2342.98339844  2342.98339844]",14.4086418152,1,2.0
47,"[  6900.66357422   6900.66357422  13581.71289062  13581.71289062
  13581.71289062   7087.48388672   7087.48388672   7472.07861328
   7472.07861328   7472.07861328]","[ 12.46214867  12.46214867   5.6381073    5.6381073    5.6381073
  22.9880352   22.9880352   12.9341383   12.9341383   12.9341383 ]","[ 2323.66088867  2323.66088867  3582.53417969  3582.53417969  3582.53417969
  3175.76269531  3175.76269531  2342.98339844  2342.98339844  2342.98339844]",14.3268327713,1,2.0
48,"[  6900.66357422  13581.71289062  13581.71289062  13581.71289062
   7087.48388672   7087.48388672   7472.07861328   7472.07861328
   7472.07861328   7804.48144531]","[ 12.46214867   5.6381073    5.6381073    5.6381073   22.9880352
  22.9880352   12.9341383   12.9341383   12.9341383   14.16606617]","[ 2323.66088867  3582.53417969  3582.53417969  3582.53417969  3175.76269531
  3175.76269531  2342.98339844  2342.98339844  2342.98339844  1817.25341797]",14.2614126205,1,2.0
49,"[ 13581.71289062  13581.71289062  13581.71289062   7087.48388672
   7087.48388672   7472.07861328   7472.07861328   7472.07861328
   7804.48144531   7804.48144531]","[  5.6381073    5.6381073    5.6381073   22.9880352   22.9880352
  12.9341383   12.9341383   12.9341383   14.16606617  14.16606617]","[ 3582.53417969  3582.53417969  3582.53417969  3175.76269531  3175.76269531
  2342.98339844  2342.98339844  2342.98339844  1817.25341797  1817.25341797]",14.1223487854,1,2.0
50,"[ 13581.71289062  13581.71289062   7087.48388672   7087.48388672
   7472.07861328   7472.07861328   7472.07861328   7804.48144531
   7804.48144531   7623.13183594]","[  5.6381073    5.6381073   22.9880352   22.9880352   12.9341383
  12.9341383   12.9341383   14.16606617  14.16606617  42.91090775]","[ 3582.53417969  3582.53417969  3175.76269531  3175.76269531  2342.98339844
  2342.98339844  2342.98339844  1817.25341797  1817.25341797  3229.7199707 ]",14.0569190979,1,2.0
51,"[ 13581.71289062   7087.48388672   7087.48388672   7472.07861328
   7472.07861328   7472.07861328   7804.48144531   7804.48144531
   7623.13183594   7623.13183594]","[  5.6381073   22.9880352   22.9880352   12.9341383   12.9341383
  12.9341383   14.16606617  14.16606617  42.91090775  42.91090775]","[ 3582.53417969  3175.76269531  3175.76269531  2342.98339844  2342.98339844
  2342.98339844  1817.25341797  1817.25341797  3229.7199707   3229.7199707 ]",13.9996547699,1,2.0
52,"[ 7087.48388672  7087.48388672  7472.07861328  7472.07861328  7472.07861328
  7804.48144531  7804.48144531  7623.13183594  7623.13183594  7623.13183594]","[ 22.9880352   22.9880352   12.9341383   12.9341383   12.9341383
  14.16606617  14.16606617  42.91090775  42.91090775  42.91090775]","[ 3175.76269531  3175.76269531  2342.98339844  2342.98339844  2342.98339844
  1817.25341797  1817.25341797  3229.7199707   3229.7199707   3229.7199707 ]",13.917807579,1,2.0
53,"[ 7087.48388672  7472.07861328  7472.07861328  7472.07861328  7804.48144531
  7804.48144531  7623.13183594  7623.13183594  7623.13183594  7225.88769531]","[ 22.9880352   12.9341383   12.9341383   12.9341383   14.16606617
  14.16606617  42.91090775  42.91090775  42.91090775  34.89928436]","[ 3175.76269531  2342.98339844  2342.98339844  2342.98339844  1817.25341797
  1817.25341797  3229.7199707   3229.7199707   3229.7199707   2402.9230957 ]",13.8521547318,1,2.0
54,"[ 7472.07861328  7472.07861328  7472.07861328  7804.48144531  7804.48144531
  7623.13183594  7623.13183594  7623.13183594  7225.88769531  7225.88769531]","[ 12.9341383   12.9341383   12.9341383   14.16606617  14.16606617
  42.91090775  42.91090775  42.91090775  34.89928436  34.89928436]","[ 2342.98339844  2342.98339844  2342.98339844  1817.25341797  1817.25341797
  3229.7199707   3229.7199707   3229.7199707   2402.9230957   2402.9230957 ]",13.794634819,1,2.0
55,"[ 7472.07861328  7472.07861328  7804.48144531  7804.48144531  7623.13183594
  7623.13183594  7623.13183594  7225.88769531  7225.88769531  7950.82177734]","[ 12.9341383   12.9341383   14.16606617  14.16606617  42.91090775
  42.91090775  42.91090775  34.89928436  34.89928436  11.17320156]","[ 2342.98339844  2342.98339844  1817.25341797  1817.25341797  3229.7199707
  3229.7199707   3229.7199707   2402.9230957   2402.9230957   2037.39929199]",13.71251297,1,2.0
56,"[ 7472.07861328  7804.48144531  7804.48144531  7623.13183594  7623.13183594
  7623.13183594  7225.88769531  7225.88769531  7950.82177734  7950.82177734]","[ 12.9341383   14.16606617  14.16606617  42.91090775  42.91090775
  42.91090775  34.89928436  34.89928436  11.17320156  11.17320156]","[ 2342.98339844  1817.25341797  1817.25341797  3229.7199707   3229.7199707
  3229.7199707   2402.9230957   2402.9230957   2037.39929199  2037.39929199]",13.5893793106,1,2.0
57,"[ 7804.48144531  7804.48144531  7623.13183594  7623.13183594  7623.13183594
  7225.88769531  7225.88769531  7950.82177734  7950.82177734  7950.82177734]","[ 14.16606617  14.16606617  42.91090775  42.91090775  42.91090775
  34.89928436  34.89928436  11.17320156  11.17320156  11.17320156]","[ 1817.25341797  1817.25341797  3229.7199707   3229.7199707   3229.7199707
  2402.9230957   2402.9230957   2037.39929199  2037.39929199  2037.39929199]",13.5073404312,1,2.0
58,"[ 7804.48144531  7623.13183594  7623.13183594  7623.13183594  7225.88769531
  7225.88769531  7950.82177734  7950.82177734  7950.82177734  7805.61865234]","[ 14.16606617  42.91090775  42.91090775  42.91090775  34.89928436
  34.89928436  11.17320156  11.17320156  11.17320156  21.36491776]","[ 1817.25341797  3229.7199707   3229.7199707   3229.7199707   2402.9230957
  2402.9230957   2037.39929199  2037.39929199  2037.39929199  2007.71142578]",13.4416131973,1,2.0
59,"[ 7623.13183594  7623.13183594  7623.13183594  7225.88769531  7225.88769531
  7950.82177734  7950.82177734  7950.82177734  7805.61865234  7805.61865234]","[ 42.91090775  42.91090775  42.91090775  34.89928436  34.89928436
  11.17320156  11.17320156  11.17320156  21.36491776  21.36491776]","[ 3229.7199707   3229.7199707   3229.7199707   2402.9230957   2402.9230957
  2037.39929199  2037.39929199  2037.39929199  2007.71142578  2007.71142578]",13.3839025497,1,2.0
60,"[ 7623.13183594  7623.13183594  7225.88769531  7225.88769531  7950.82177734
  7950.82177734  7950.82177734  7805.61865234  7805.61865234  8153.50585938]","[ 42.91090775  42.91090775  34.89928436  34.89928436  11.17320156
  11.17320156  11.17320156  21.36491776  21.36491776  12.14148045]","[ 3229.7199707   3229.7199707   2402.9230957   2402.9230957   2037.39929199
  2037.39929199  2037.39929199  2007.71142578  2007.71142578  1527.19104004]",13.2358064651,1,2.0
61,"[ 7623.13183594  7225.88769531  7225.88769531  7950.82177734  7950.82177734
  7950.82177734  7805.61865234  7805.61865234  8153.50585938  8153.50585938]","[ 42.91090775  34.89928436  34.89928436  11.17320156  11.17320156
  11.17320156  21.36491776  21.36491776  12.14148045  12.14148045]","[ 3229.7199707   2402.9230957   2402.9230957   2037.39929199  2037.39929199
  2037.39929199  2007.71142578  2007.71142578  1527.19104004  1527.19104004]",13.178232193,1,2.0
62,"[ 7225.88769531  7225.88769531  7950.82177734  7950.82177734  7950.82177734
  7805.61865234  7805.61865234  8153.50585938  8153.50585938  8153.50585938]","[ 34.89928436  34.89928436  11.17320156  11.17320156  11.17320156
  21.36491776  21.36491776  12.14148045  12.14148045  12.14148045]","[ 2402.9230957   2402.9230957   2037.39929199  2037.39929199  2037.39929199
  2007.71142578  2007.71142578  1527.19104004  1527.19104004  1527.19104004]",13.0960941315,1,2.0
63,"[ 7225.88769531  7950.82177734  7950.82177734  7950.82177734  7805.61865234
  7805.61865234  8153.50585938  8153.50585938  8153.50585938  7832.10791016]","[ 34.89928436  11.17320156  11.17320156  11.17320156  21.36491776
  21.36491776  12.14148045  12.14148045  12.14148045  33.17846298]","[ 2402.9230957   2037.39929199  2037.39929199  2037.39929199  2007.71142578
  2007.71142578  1527.19104004  1527.19104004  1527.19104004  2913.24511719]",13.0304079056,1,2.0
