,activation_0,activation_1,activation_2,dist,id,vel
58,"[ 3344.84375     3344.84375     3344.84375     2692.25805664  2692.25805664
  4030.98632812  4030.98632812  4030.98632812  3934.91699219  3934.91699219]","[ 300.61227417  300.61227417  300.61227417  234.58587646  234.58587646
  253.59896851  253.59896851  253.59896851  212.10493469  212.10493469]","[ 2523.7434082   2523.7434082   2523.7434082   2487.78955078  2487.78955078
  2042.57800293  2042.57800293  2042.57800293  2971.54101562  2971.54101562]",21.5962276459,0,2.0
59,"[ 3344.84375     3344.84375     2692.25805664  2692.25805664  4030.98632812
  4030.98632812  4030.98632812  3934.91699219  3934.91699219  3934.91699219]","[ 300.61227417  300.61227417  234.58587646  234.58587646  253.59896851
  253.59896851  253.59896851  212.10493469  212.10493469  212.10493469]","[ 2523.7434082   2523.7434082   2487.78955078  2487.78955078  2042.57800293
  2042.57800293  2042.57800293  2971.54101562  2971.54101562  2971.54101562]",21.5160923004,0,2.0
60,"[ 3344.84375     2692.25805664  2692.25805664  4030.98632812  4030.98632812
  4030.98632812  3934.91699219  3934.91699219  3934.91699219  3934.91699219]","[ 300.61227417  234.58587646  234.58587646  253.59896851  253.59896851
  253.59896851  212.10493469  212.10493469  212.10493469  212.10493469]","[ 2523.7434082   2487.78955078  2487.78955078  2042.57800293  2042.57800293
  2042.57800293  2971.54101562  2971.54101562  2971.54101562  2971.54101562]",21.3948192596,0,2.0
61,"[ 2692.25805664  2692.25805664  4030.98632812  4030.98632812  4030.98632812
  3934.91699219  3934.91699219  3934.91699219  3934.91699219  3934.91699219]","[ 234.58587646  234.58587646  253.59896851  253.59896851  253.59896851
  212.10493469  212.10493469  212.10493469  212.10493469  212.10493469]","[ 2487.78955078  2487.78955078  2042.57800293  2042.57800293  2042.57800293
  2971.54101562  2971.54101562  2971.54101562  2971.54101562  2971.54101562]",21.313741684,0,2.0
62,"[ 2692.25805664  4030.98632812  4030.98632812  4030.98632812  3934.91699219
  3934.91699219  3934.91699219  3934.91699219  3934.91699219  5708.20263672]","[ 234.58587646  253.59896851  253.59896851  253.59896851  212.10493469
  212.10493469  212.10493469  212.10493469  212.10493469  387.62243652]","[ 2487.78955078  2042.57800293  2042.57800293  2042.57800293  2971.54101562
  2971.54101562  2971.54101562  2971.54101562  2971.54101562  4835.56787109]",21.2490367889,0,2.0
63,"[ 4030.98632812  4030.98632812  4030.98632812  3934.91699219  3934.91699219
  3934.91699219  3934.91699219  3934.91699219  5708.20263672  5708.20263672]","[ 253.59896851  253.59896851  253.59896851  212.10493469  212.10493469
  212.10493469  212.10493469  212.10493469  387.62243652  387.62243652]","[ 2042.57800293  2042.57800293  2042.57800293  2971.54101562  2971.54101562
  2971.54101562  2971.54101562  2971.54101562  4835.56787109  4835.56787109]",21.1923141479,0,2.0
64,"[ 4030.98632812  4030.98632812  3934.91699219  3934.91699219  3934.91699219
  3934.91699219  3934.91699219  5708.20263672  5708.20263672  5708.20263672]","[ 253.59896851  253.59896851  212.10493469  212.10493469  212.10493469
  212.10493469  212.10493469  387.62243652  387.62243652  387.62243652]","[ 2042.57800293  2042.57800293  2971.54101562  2971.54101562  2971.54101562
  2971.54101562  2971.54101562  4835.56787109  4835.56787109  4835.56787109]",21.1114883423,0,2.0
65,"[ 4030.98632812  3934.91699219  3934.91699219  3934.91699219  3934.91699219
  3934.91699219  5708.20263672  5708.20263672  5708.20263672  3073.06591797]","[ 253.59896851  212.10493469  212.10493469  212.10493469  212.10493469
  212.10493469  387.62243652  387.62243652  387.62243652  166.52583313]","[ 2042.57800293  2971.54101562  2971.54101562  2971.54101562  2971.54101562
  2971.54101562  4835.56787109  4835.56787109  4835.56787109  3209.31811523]",21.0469551086,0,2.0
66,"[ 3934.91699219  3934.91699219  3934.91699219  3934.91699219  3934.91699219
  5708.20263672  5708.20263672  5708.20263672  3073.06591797  3073.06591797]","[ 212.10493469  212.10493469  212.10493469  212.10493469  212.10493469
  387.62243652  387.62243652  387.62243652  166.52583313  166.52583313]","[ 2971.54101562  2971.54101562  2971.54101562  2971.54101562  2971.54101562
  4835.56787109  4835.56787109  4835.56787109  3209.31811523  3209.31811523]",20.9895076752,0,2.0
67,"[ 3934.91699219  3934.91699219  3934.91699219  3934.91699219  5708.20263672
  5708.20263672  5708.20263672  3073.06591797  3073.06591797  3793.27539062]","[ 212.10493469  212.10493469  212.10493469  212.10493469  387.62243652
  387.62243652  387.62243652  166.52583313  166.52583313  200.86590576]","[ 2971.54101562  2971.54101562  2971.54101562  2971.54101562  4835.56787109
  4835.56787109  4835.56787109  3209.31811523  3209.31811523  3035.1940918 ]",20.8424835205,0,2.0
68,"[ 3934.91699219  3934.91699219  3934.91699219  5708.20263672  5708.20263672
  5708.20263672  3073.06591797  3073.06591797  3793.27539062  3793.27539062]","[ 212.10493469  212.10493469  212.10493469  387.62243652  387.62243652
  387.62243652  166.52583313  166.52583313  200.86590576  200.86590576]","[ 2971.54101562  2971.54101562  2971.54101562  4835.56787109  4835.56787109
  4835.56787109  3209.31811523  3209.31811523  3035.1940918   3035.1940918 ]",20.785320282,0,2.0
69,"[ 3934.91699219  3934.91699219  5708.20263672  5708.20263672  5708.20263672
  3073.06591797  3073.06591797  3793.27539062  3793.27539062  3793.27539062]","[ 212.10493469  212.10493469  387.62243652  387.62243652  387.62243652
  166.52583313  166.52583313  200.86590576  200.86590576  200.86590576]","[ 2971.54101562  2971.54101562  4835.56787109  4835.56787109  4835.56787109
  3209.31811523  3209.31811523  3035.1940918   3035.1940918   3035.1940918 ]",20.7038345337,0,2.0
70,"[ 3934.91699219  5708.20263672  5708.20263672  5708.20263672  3073.06591797
  3073.06591797  3793.27539062  3793.27539062  3793.27539062  4176.86816406]","[ 212.10493469  387.62243652  387.62243652  387.62243652  166.52583313
  166.52583313  200.86590576  200.86590576  200.86590576  163.00193787]","[ 2971.54101562  4835.56787109  4835.56787109  4835.56787109  3209.31811523
  3209.31811523  3035.1940918   3035.1940918   3035.1940918   2623.13696289]",20.6224040985,0,2.0
71,"[ 5708.20263672  5708.20263672  5708.20263672  3073.06591797  3073.06591797
  3793.27539062  3793.27539062  3793.27539062  4176.86816406  4176.86816406]","[ 387.62243652  387.62243652  387.62243652  166.52583313  166.52583313
  200.86590576  200.86590576  200.86590576  163.00193787  163.00193787]","[ 4835.56787109  4835.56787109  4835.56787109  3209.31811523  3209.31811523
  3035.1940918   3035.1940918   3035.1940918   2623.13696289  2623.13696289]",20.5812473297,0,2.0
72,"[ 5708.20263672  5708.20263672  3073.06591797  3073.06591797  3793.27539062
  3793.27539062  3793.27539062  4176.86816406  4176.86816406  4176.86816406]","[ 387.62243652  387.62243652  166.52583313  166.52583313  200.86590576
  200.86590576  200.86590576  163.00193787  163.00193787  163.00193787]","[ 4835.56787109  4835.56787109  3209.31811523  3209.31811523  3035.1940918
  3035.1940918   3035.1940918   2623.13696289  2623.13696289  2623.13696289]",20.4990653992,0,2.0
73,"[ 5708.20263672  3073.06591797  3073.06591797  3793.27539062  3793.27539062
  3793.27539062  4176.86816406  4176.86816406  4176.86816406  4176.86816406]","[ 387.62243652  166.52583313  166.52583313  200.86590576  200.86590576
  200.86590576  163.00193787  163.00193787  163.00193787  163.00193787]","[ 4835.56787109  3209.31811523  3209.31811523  3035.1940918   3035.1940918
  3035.1940918   2623.13696289  2623.13696289  2623.13696289  2623.13696289]",20.4335365295,0,2.0
74,"[ 3073.06591797  3073.06591797  3793.27539062  3793.27539062  3793.27539062
  4176.86816406  4176.86816406  4176.86816406  4176.86816406  4176.86816406]","[ 166.52583313  166.52583313  200.86590576  200.86590576  200.86590576
  163.00193787  163.00193787  163.00193787  163.00193787  163.00193787]","[ 3209.31811523  3209.31811523  3035.1940918   3035.1940918   3035.1940918
  2623.13696289  2623.13696289  2623.13696289  2623.13696289  2623.13696289]",20.2942943573,0,2.0
75,"[ 3073.06591797  3793.27539062  3793.27539062  3793.27539062  4176.86816406
  4176.86816406  4176.86816406  4176.86816406  4176.86816406  7026.77392578]","[ 166.52583313  200.86590576  200.86590576  200.86590576  163.00193787
  163.00193787  163.00193787  163.00193787  163.00193787  313.25613403]","[ 3209.31811523  3035.1940918   3035.1940918   3035.1940918   2623.13696289
  2623.13696289  2623.13696289  2623.13696289  2623.13696289  4302.8984375 ]",20.2289581299,0,2.0
76,"[ 3793.27539062  3793.27539062  3793.27539062  4176.86816406  4176.86816406
  4176.86816406  4176.86816406  4176.86816406  7026.77392578  7026.77392578]","[ 200.86590576  200.86590576  200.86590576  163.00193787  163.00193787
  163.00193787  163.00193787  163.00193787  313.25613403  313.25613403]","[ 3035.1940918   3035.1940918   3035.1940918   2623.13696289  2623.13696289
  2623.13696289  2623.13696289  2623.13696289  4302.8984375   4302.8984375 ]",20.1717624664,0,2.0
77,"[ 3793.27539062  3793.27539062  4176.86816406  4176.86816406  4176.86816406
  4176.86816406  4176.86816406  7026.77392578  7026.77392578  7026.77392578]","[ 200.86590576  200.86590576  163.00193787  163.00193787  163.00193787
  163.00193787  163.00193787  313.25613403  313.25613403  313.25613403]","[ 3035.1940918   3035.1940918   2623.13696289  2623.13696289  2623.13696289
  2623.13696289  2623.13696289  4302.8984375   4302.8984375   4302.8984375 ]",20.0901851654,0,2.0
78,"[ 3793.27539062  4176.86816406  4176.86816406  4176.86816406  4176.86816406
  4176.86816406  7026.77392578  7026.77392578  7026.77392578  3572.07592773]","[ 200.86590576  163.00193787  163.00193787  163.00193787  163.00193787
  163.00193787  313.25613403  313.25613403  313.25613403  357.30334473]","[ 3035.1940918   2623.13696289  2623.13696289  2623.13696289  2623.13696289
  2623.13696289  4302.8984375   4302.8984375   4302.8984375   3384.99707031]",20.0250244141,0,2.0
79,"[ 4176.86816406  4176.86816406  4176.86816406  4176.86816406  4176.86816406
  7026.77392578  7026.77392578  7026.77392578  3572.07592773  3572.07592773]","[ 163.00193787  163.00193787  163.00193787  163.00193787  163.00193787
  313.25613403  313.25613403  313.25613403  357.30334473  357.30334473]","[ 2623.13696289  2623.13696289  2623.13696289  2623.13696289  2623.13696289
  4302.8984375   4302.8984375   4302.8984375   3384.99707031  3384.99707031]",19.9679908752,0,2.0
80,"[ 4176.86816406  4176.86816406  4176.86816406  4176.86816406  7026.77392578
  7026.77392578  7026.77392578  3572.07592773  3572.07592773  4420.69384766]","[ 163.00193787  163.00193787  163.00193787  163.00193787  313.25613403
  313.25613403  313.25613403  357.30334473  357.30334473  257.49728394]","[ 2623.13696289  2623.13696289  2623.13696289  2623.13696289  4302.8984375
  4302.8984375   4302.8984375   3384.99707031  3384.99707031  2660.62768555]",19.8866996765,0,2.0
81,"[ 4176.86816406  4176.86816406  4176.86816406  7026.77392578  7026.77392578
  7026.77392578  3572.07592773  3572.07592773  4420.69384766  4420.69384766]","[ 163.00193787  163.00193787  163.00193787  313.25613403  313.25613403
  313.25613403  357.30334473  357.30334473  257.49728394  257.49728394]","[ 2623.13696289  2623.13696289  2623.13696289  4302.8984375   4302.8984375
  4302.8984375   3384.99707031  3384.99707031  2660.62768555  2660.62768555]",19.7627315521,0,2.0
82,"[ 4176.86816406  4176.86816406  7026.77392578  7026.77392578  7026.77392578
  3572.07592773  3572.07592773  4420.69384766  4420.69384766  4420.69384766]","[ 163.00193787  163.00193787  313.25613403  313.25613403  313.25613403
  357.30334473  357.30334473  257.49728394  257.49728394  257.49728394]","[ 2623.13696289  2623.13696289  4302.8984375   4302.8984375   4302.8984375
  3384.99707031  3384.99707031  2660.62768555  2660.62768555  2660.62768555]",19.6803817749,0,2.0
83,"[ 4176.86816406  7026.77392578  7026.77392578  7026.77392578  3572.07592773
  3572.07592773  4420.69384766  4420.69384766  4420.69384766  4399.19580078]","[ 163.00193787  313.25613403  313.25613403  313.25613403  357.30334473
  357.30334473  257.49728394  257.49728394  257.49728394  240.26185608]","[ 2623.13696289  4302.8984375   4302.8984375   4302.8984375   3384.99707031
  3384.99707031  2660.62768555  2660.62768555  2660.62768555  2790.64746094]",19.6146316528,0,2.0
84,"[ 7026.77392578  7026.77392578  7026.77392578  3572.07592773  3572.07592773
  4420.69384766  4420.69384766  4420.69384766  4399.19580078  4399.19580078]","[ 313.25613403  313.25613403  313.25613403  357.30334473  357.30334473
  257.49728394  257.49728394  257.49728394  240.26185608  240.26185608]","[ 4302.8984375   4302.8984375   4302.8984375   3384.99707031  3384.99707031
  2660.62768555  2660.62768555  2660.62768555  2790.64746094  2790.64746094]",19.5570335388,0,2.0
85,"[ 7026.77392578  7026.77392578  3572.07592773  3572.07592773  4420.69384766
  4420.69384766  4420.69384766  4399.19580078  4399.19580078  4399.19580078]","[ 313.25613403  313.25613403  357.30334473  357.30334473  257.49728394
  257.49728394  257.49728394  240.26185608  240.26185608  240.26185608]","[ 4302.8984375   4302.8984375   3384.99707031  3384.99707031  2660.62768555
  2660.62768555  2660.62768555  2790.64746094  2790.64746094  2790.64746094]",19.4749698639,0,2.0
86,"[ 7026.77392578  3572.07592773  3572.07592773  4420.69384766  4420.69384766
  4420.69384766  4399.19580078  4399.19580078  4399.19580078  3628.80639648]","[ 313.25613403  357.30334473  357.30334473  257.49728394  257.49728394
  257.49728394  240.26185608  240.26185608  240.26185608  112.17726135]","[ 4302.8984375   3384.99707031  3384.99707031  2660.62768555  2660.62768555
  2660.62768555  2790.64746094  2790.64746094  2790.64746094  1090.94750977]",19.4087848663,0,2.0
87,"[ 3572.07592773  3572.07592773  4420.69384766  4420.69384766  4420.69384766
  4399.19580078  4399.19580078  4399.19580078  3628.80639648  3628.80639648]","[ 357.30334473  357.30334473  257.49728394  257.49728394  257.49728394
  240.26185608  240.26185608  240.26185608  112.17726135  112.17726135]","[ 3384.99707031  3384.99707031  2660.62768555  2660.62768555  2660.62768555
  2790.64746094  2790.64746094  2790.64746094  1090.94750977  1090.94750977]",19.2675876617,0,2.0
88,"[ 3572.07592773  4420.69384766  4420.69384766  4420.69384766  4399.19580078
  4399.19580078  4399.19580078  3628.80639648  3628.80639648  3817.77001953]","[ 357.30334473  257.49728394  257.49728394  257.49728394  240.26185608
  240.26185608  240.26185608  112.17726135  112.17726135    1.24562573]","[ 3384.99707031  2660.62768555  2660.62768555  2660.62768555  2790.64746094
  2790.64746094  2790.64746094  1090.94750977  1090.94750977  2072.87255859]",19.2014713287,0,2.0
89,"[ 4420.69384766  4420.69384766  4420.69384766  4399.19580078  4399.19580078
  4399.19580078  3628.80639648  3628.80639648  3817.77001953  3817.77001953]","[ 257.49728394  257.49728394  257.49728394  240.26185608  240.26185608
  240.26185608  112.17726135  112.17726135    1.24562573    1.24562573]","[ 2660.62768555  2660.62768555  2660.62768555  2790.64746094  2790.64746094
  2790.64746094  1090.94750977  1090.94750977  2072.87255859  2072.87255859]",19.143579483,0,2.0
90,"[ 4420.69384766  4420.69384766  4399.19580078  4399.19580078  4399.19580078
  3628.80639648  3628.80639648  3817.77001953  3817.77001953  3817.77001953]","[ 257.49728394  257.49728394  240.26185608  240.26185608  240.26185608
  112.17726135  112.17726135    1.24562573    1.24562573    1.24562573]","[ 2660.62768555  2660.62768555  2790.64746094  2790.64746094  2790.64746094
  1090.94750977  1090.94750977  2072.87255859  2072.87255859  2072.87255859]",19.0611286163,0,2.0
91,"[ 4420.69384766  4399.19580078  4399.19580078  4399.19580078  3628.80639648
  3628.80639648  3817.77001953  3817.77001953  3817.77001953  4325.59179688]","[ 257.49728394  240.26185608  240.26185608  240.26185608  112.17726135
  112.17726135    1.24562573    1.24562573    1.24562573  124.65560913]","[ 2660.62768555  2790.64746094  2790.64746094  2790.64746094  1090.94750977
  1090.94750977  2072.87255859  2072.87255859  2072.87255859  2973.00512695]",18.995010376,0,2.0
92,"[ 4399.19580078  4399.19580078  4399.19580078  3628.80639648  3628.80639648
  3817.77001953  3817.77001953  3817.77001953  4325.59179688  4325.59179688]","[ 240.26185608  240.26185608  240.26185608  112.17726135  112.17726135
    1.24562573    1.24562573    1.24562573  124.65560913  124.65560913]","[ 2790.64746094  2790.64746094  2790.64746094  1090.94750977  1090.94750977
  2072.87255859  2072.87255859  2072.87255859  2973.00512695  2973.00512695]",18.8531360626,0,2.0
93,"[ 4399.19580078  4399.19580078  3628.80639648  3628.80639648  3817.77001953
  3817.77001953  3817.77001953  4325.59179688  4325.59179688  3821.55908203]","[ 240.26185608  240.26185608  112.17726135  112.17726135    1.24562573
    1.24562573    1.24562573  124.65560913  124.65560913  308.56622314]","[ 2790.64746094  2790.64746094  1090.94750977  1090.94750977  2072.87255859
  2072.87255859  2072.87255859  2973.00512695  2973.00512695  3104.27124023]",18.7867412567,0,2.0
94,"[ 4399.19580078  3628.80639648  3628.80639648  3817.77001953  3817.77001953
  3817.77001953  4325.59179688  4325.59179688  3821.55908203  3821.55908203]","[ 240.26185608  112.17726135  112.17726135    1.24562573    1.24562573
    1.24562573  124.65560913  124.65560913  308.56622314  308.56622314]","[ 2790.64746094  1090.94750977  1090.94750977  2072.87255859  2072.87255859
  2072.87255859  2973.00512695  2973.00512695  3104.27124023  3104.27124023]",18.7285785675,0,2.0
95,"[ 3628.80639648  3628.80639648  3817.77001953  3817.77001953  3817.77001953
  4325.59179688  4325.59179688  3821.55908203  3821.55908203  3821.55908203]","[ 112.17726135  112.17726135    1.24562573    1.24562573    1.24562573
  124.65560913  124.65560913  308.56622314  308.56622314  308.56622314]","[ 1090.94750977  1090.94750977  2072.87255859  2072.87255859  2072.87255859
  2973.00512695  2973.00512695  3104.27124023  3104.27124023  3104.27124023]",18.6457576752,0,2.0
96,"[ 3628.80639648  3817.77001953  3817.77001953  3817.77001953  4325.59179688
  4325.59179688  3821.55908203  3821.55908203  3821.55908203  4273.76025391]","[ 112.17726135    1.24562573    1.24562573    1.24562573  124.65560913
  124.65560913  308.56622314  308.56622314  308.56622314  245.2321167 ]","[ 1090.94750977  2072.87255859  2072.87255859  2072.87255859  2973.00512695
  2973.00512695  3104.27124023  3104.27124023  3104.27124023  2928.85522461]",18.5796794891,0,2.0
97,"[ 3817.77001953  3817.77001953  3817.77001953  4325.59179688  4325.59179688
  3821.55908203  3821.55908203  3821.55908203  4273.76025391  4273.76025391]","[   1.24562573    1.24562573    1.24562573  124.65560913  124.65560913
  308.56622314  308.56622314  308.56622314  245.2321167   245.2321167 ]","[ 2072.87255859  2072.87255859  2072.87255859  2973.00512695  2973.00512695
  3104.27124023  3104.27124023  3104.27124023  2928.85522461  2928.85522461]",18.5210456848,0,2.0
98,"[ 3817.77001953  3817.77001953  4325.59179688  4325.59179688  3821.55908203
  3821.55908203  3821.55908203  4273.76025391  4273.76025391  4612.23144531]","[   1.24562573    1.24562573  124.65560913  124.65560913  308.56622314
  308.56622314  308.56622314  245.2321167   245.2321167   100.14329529]","[ 2072.87255859  2072.87255859  2973.00512695  2973.00512695  3104.27124023
  3104.27124023  3104.27124023  2928.85522461  2928.85522461  3695.81201172]",18.3711833954,0,2.0
99,"[ 3817.77001953  4325.59179688  4325.59179688  3821.55908203  3821.55908203
  3821.55908203  4273.76025391  4273.76025391  4612.23144531  4612.23144531]","[   1.24562573  124.65560913  124.65560913  308.56622314  308.56622314
  308.56622314  245.2321167   245.2321167   100.14329529  100.14329529]","[ 2072.87255859  2973.00512695  2973.00512695  3104.27124023  3104.27124023
  3104.27124023  2928.85522461  2928.85522461  3695.81201172  3695.81201172]",18.3129558563,0,2.0
100,"[ 4325.59179688  4325.59179688  3821.55908203  3821.55908203  3821.55908203
  4273.76025391  4273.76025391  4612.23144531  4612.23144531  4612.23144531]","[ 124.65560913  124.65560913  308.56622314  308.56622314  308.56622314
  245.2321167   245.2321167   100.14329529  100.14329529  100.14329529]","[ 2973.00512695  2973.00512695  3104.27124023  3104.27124023  3104.27124023
  2928.85522461  2928.85522461  3695.81201172  3695.81201172  3695.81201172]",18.230047226,0,2.0
101,"[ 4325.59179688  3821.55908203  3821.55908203  3821.55908203  4273.76025391
  4273.76025391  4612.23144531  4612.23144531  4612.23144531  4539.21630859]","[ 124.65560913  308.56622314  308.56622314  308.56622314  245.2321167
  245.2321167   100.14329529  100.14329529  100.14329529   59.92950821]","[ 2973.00512695  3104.27124023  3104.27124023  3104.27124023  2928.85522461
  2928.85522461  3695.81201172  3695.81201172  3695.81201172  2759.14306641]",18.163860321,0,2.0
102,"[ 3821.55908203  3821.55908203  3821.55908203  4273.76025391  4273.76025391
  4612.23144531  4612.23144531  4612.23144531  4539.21630859  4539.21630859]","[ 308.56622314  308.56622314  308.56622314  245.2321167   245.2321167
  100.14329529  100.14329529  100.14329529   59.92950821   59.92950821]","[ 3104.27124023  3104.27124023  3104.27124023  2928.85522461  2928.85522461
  3695.81201172  3695.81201172  3695.81201172  2759.14306641  2759.14306641]",18.105140686,0,2.0
103,"[ 3821.55908203  3821.55908203  4273.76025391  4273.76025391  4612.23144531
  4612.23144531  4612.23144531  4539.21630859  4539.21630859  4539.21630859]","[ 308.56622314  308.56622314  245.2321167   245.2321167   100.14329529
  100.14329529  100.14329529   59.92950821   59.92950821   59.92950821]","[ 3104.27124023  3104.27124023  2928.85522461  2928.85522461  3695.81201172
  3695.81201172  3695.81201172  2759.14306641  2759.14306641  2759.14306641]",18.0216159821,0,2.0
104,"[ 3821.55908203  4273.76025391  4273.76025391  4612.23144531  4612.23144531
  4612.23144531  4539.21630859  4539.21630859  4539.21630859  4614.43457031]","[ 308.56622314  245.2321167   245.2321167   100.14329529  100.14329529
  100.14329529   59.92950821   59.92950821   59.92950821  447.19515991]","[ 3104.27124023  2928.85522461  2928.85522461  3695.81201172  3695.81201172
  3695.81201172  2759.14306641  2759.14306641  2759.14306641  2666.41650391]",17.9550266266,0,2.0
105,"[ 4273.76025391  4273.76025391  4612.23144531  4612.23144531  4612.23144531
  4539.21630859  4539.21630859  4539.21630859  4614.43457031  4614.43457031]","[ 245.2321167   245.2321167   100.14329529  100.14329529  100.14329529
   59.92950821   59.92950821   59.92950821  447.19515991  447.19515991]","[ 2928.85522461  2928.85522461  3695.81201172  3695.81201172  3695.81201172
  2759.14306641  2759.14306641  2759.14306641  2666.41650391  2666.41650391]",17.8136825562,0,2.0
106,"[ 4273.76025391  4612.23144531  4612.23144531  4612.23144531  4539.21630859
  4539.21630859  4539.21630859  4614.43457031  4614.43457031  5978.25732422]","[ 245.2321167   100.14329529  100.14329529  100.14329529   59.92950821
   59.92950821   59.92950821  447.19515991  447.19515991  190.12463379]","[ 2928.85522461  3695.81201172  3695.81201172  3695.81201172  2759.14306641
  2759.14306641  2759.14306641  2666.41650391  2666.41650391  2912.0065918 ]",17.730796814,0,2.0
107,"[ 4612.23144531  4612.23144531  4612.23144531  4539.21630859  4539.21630859
  4539.21630859  4614.43457031  4614.43457031  5978.25732422  5978.25732422]","[ 100.14329529  100.14329529  100.14329529   59.92950821   59.92950821
   59.92950821  447.19515991  447.19515991  190.12463379  190.12463379]","[ 3695.81201172  3695.81201172  3695.81201172  2759.14306641  2759.14306641
  2759.14306641  2666.41650391  2666.41650391  2912.0065918   2912.0065918 ]",17.6887588501,0,2.0
108,"[ 4612.23144531  4612.23144531  4539.21630859  4539.21630859  4539.21630859
  4614.43457031  4614.43457031  5978.25732422  5978.25732422  5978.25732422]","[ 100.14329529  100.14329529   59.92950821   59.92950821   59.92950821
  447.19515991  447.19515991  190.12463379  190.12463379  233.09957886]","[ 3695.81201172  3695.81201172  2759.14306641  2759.14306641  2759.14306641
  2666.41650391  2666.41650391  2912.0065918   2912.0065918   2912.0065918 ]",17.604932785,0,2.0
109,"[ 4612.23144531  4539.21630859  4539.21630859  4539.21630859  4614.43457031
  4614.43457031  5978.25732422  5978.25732422  5978.25732422  5102.22314453]","[ 100.14329529   59.92950821   59.92950821   59.92950821  447.19515991
  447.19515991  190.12463379  190.12463379  233.09957886  233.09957886]","[ 3695.81201172  2759.14306641  2759.14306641  2759.14306641  2666.41650391
  2666.41650391  2912.0065918   2912.0065918   2912.0065918   2749.40185547]",17.4797763824,0,2.0
110,"[ 4539.21630859  4539.21630859  4539.21630859  4614.43457031  4614.43457031
  5978.25732422  5978.25732422  5978.25732422  5102.22314453  5102.22314453]","[  59.92950821   59.92950821   59.92950821  447.19515991  447.19515991
  190.12463379  190.12463379  233.09957886  233.09957886  233.09957886]","[ 2759.14306641  2759.14306641  2759.14306641  2666.41650391  2666.41650391
  2912.0065918   2912.0065918   2912.0065918   2749.40185547  2749.40185547]",17.3966178894,0,2.0
111,"[ 4539.21630859  4539.21630859  4614.43457031  4614.43457031  5978.25732422
  5978.25732422  5978.25732422  5102.22314453  5102.22314453  4755.78125   ]","[  59.92950821   59.92950821  447.19515991  447.19515991  190.12463379
  190.12463379  233.09957886  233.09957886  233.09957886  199.08840942]","[ 2759.14306641  2759.14306641  2666.41650391  2666.41650391  2912.0065918
  2912.0065918   2912.0065918   2749.40185547  2749.40185547  3144.68286133]",17.3303031921,0,2.0
112,"[ 4539.21630859  4614.43457031  4614.43457031  5978.25732422  5978.25732422
  5978.25732422  5102.22314453  5102.22314453  4755.78125     4755.78125   ]","[  59.92950821  447.19515991  447.19515991  190.12463379  190.12463379
  233.09957886  233.09957886  233.09957886  199.08840942  199.08840942]","[ 2759.14306641  2666.41650391  2666.41650391  2912.0065918   2912.0065918
  2912.0065918   2749.40185547  2749.40185547  3144.68286133  3144.68286133]",17.2722644806,0,2.0
113,"[ 4614.43457031  4614.43457031  5978.25732422  5978.25732422  5978.25732422
  5102.22314453  5102.22314453  4755.78125     4755.78125     4925.78710938]","[ 447.19515991  447.19515991  190.12463379  190.12463379  233.09957886
  233.09957886  233.09957886  199.08840942  199.08840942   25.10625839]","[ 2666.41650391  2666.41650391  2912.0065918   2912.0065918   2912.0065918
  2749.40185547  2749.40185547  3144.68286133  3144.68286133  2510.30712891]",17.1235733032,0,2.0
114,"[ 4614.43457031  5978.25732422  5978.25732422  5978.25732422  5102.22314453
  5102.22314453  4755.78125     4755.78125     4925.78710938  4925.78710938]","[ 447.19515991  190.12463379  190.12463379  233.09957886  233.09957886
  233.09957886  199.08840942  199.08840942   25.10625839   25.10625839]","[ 2666.41650391  2912.0065918   2912.0065918   2912.0065918   2749.40185547
  2749.40185547  3144.68286133  3144.68286133  2510.30712891  2510.30712891]",17.0658321381,0,2.0
115,"[ 5978.25732422  5978.25732422  5978.25732422  5102.22314453  5102.22314453
  4755.78125     4755.78125     4925.78710938  4925.78710938  4925.78710938]","[ 190.12463379  190.12463379  233.09957886  233.09957886  233.09957886
  199.08840942  199.08840942   25.10625839   25.10625839   25.10625839]","[ 2912.0065918   2912.0065918   2912.0065918   2749.40185547  2749.40185547
  3144.68286133  3144.68286133  2510.30712891  2510.30712891  2510.30712891]",16.9835090637,0,2.0
116,"[ 5978.25732422  5978.25732422  5102.22314453  5102.22314453  4755.78125
  4755.78125     4925.78710938  4925.78710938  4925.78710938  5250.91308594]","[ 190.12463379  233.09957886  233.09957886  233.09957886  199.08840942
  199.08840942   25.10625839   25.10625839   25.10625839  128.22558594]","[ 2912.0065918   2912.0065918   2749.40185547  2749.40185547  3144.68286133
  3144.68286133  2510.30712891  2510.30712891  2510.30712891  2075.44433594]",16.9171333313,0,2.0
117,"[ 5978.25732422  5102.22314453  5102.22314453  4755.78125     4755.78125
  4925.78710938  4925.78710938  4925.78710938  5250.91308594  5250.91308594]","[ 233.09957886  233.09957886  233.09957886  199.08840942  199.08840942
   25.10625839   25.10625839   25.10625839  128.22558594  128.22558594]","[ 2912.0065918   2749.40185547  2749.40185547  3144.68286133  3144.68286133
  2510.30712891  2510.30712891  2510.30712891  2075.44433594  2075.44433594]",16.8587436676,0,2.0
