,activation_0,activation_1,activation_2,dist,id,vel
13,"[  794.63293457   794.63293457   291.16015625   291.16015625   291.16015625
  1862.19519043  1862.19519043  2331.39306641  2331.39306641  2331.39306641]","[ 926.54571533  926.54571533  183.864151    183.864151    183.864151
  430.18002319  430.18002319  657.03643799  657.03643799  657.03643799]","[ 1465.12927246  1465.12927246  3122.4753418   3122.4753418   3122.4753418
  2970.83447266  2970.83447266   627.25445557   627.25445557   627.25445557]",24.7614345551,0,2.0
14,"[  794.63293457   291.16015625   291.16015625   291.16015625  1862.19519043
  1862.19519043  2331.39306641  2331.39306641  2331.39306641   474.55966187]","[ 926.54571533  183.864151    183.864151    183.864151    430.18002319
  430.18002319  657.03643799  657.03643799  657.03643799  896.5949707 ]","[ 1465.12927246  3122.4753418   3122.4753418   3122.4753418   2970.83447266
  2970.83447266   627.25445557   627.25445557   627.25445557  2390.23339844]",24.6797046661,0,2.0
15,"[  291.16015625   291.16015625   291.16015625  1862.19519043  1862.19519043
  2331.39306641  2331.39306641  2331.39306641   474.55966187   474.55966187]","[ 183.864151    183.864151    183.864151    430.18002319  430.18002319
  657.03643799  657.03643799  657.03643799  896.5949707   896.5949707 ]","[ 3122.4753418   3122.4753418   3122.4753418   2970.83447266  2970.83447266
   627.25445557   627.25445557   627.25445557  2390.23339844  2390.23339844]",24.6378364563,0,2.0
16,"[  291.16015625   291.16015625  1862.19519043  1862.19519043  2331.39306641
  2331.39306641  2331.39306641   474.55966187   474.55966187  5125.98388672]","[ 183.864151    183.864151    430.18002319  430.18002319  657.03643799
  657.03643799  657.03643799  896.5949707   896.5949707   513.02075195]","[  3122.4753418    3122.4753418    2970.83447266   2970.83447266
    627.25445557    627.25445557    627.25445557   2390.23339844
   2390.23339844  20972.67578125]",24.5995464325,0,2.0
17,"[  291.16015625  1862.19519043  1862.19519043  2331.39306641  2331.39306641
  2331.39306641   474.55966187   474.55966187  5125.98388672  5125.98388672]","[ 183.864151    430.18002319  430.18002319  657.03643799  657.03643799
  657.03643799  896.5949707   896.5949707   513.02075195  513.02075195]","[  3122.4753418    2970.83447266   2970.83447266    627.25445557
    627.25445557    627.25445557   2390.23339844   2390.23339844
  20972.67578125  20972.67578125]",24.5422878265,0,2.0
18,"[ 1862.19519043  1862.19519043  2331.39306641  2331.39306641  2331.39306641
   474.55966187   474.55966187  5125.98388672  5125.98388672  5125.98388672]","[ 430.18002319  430.18002319  657.03643799  657.03643799  657.03643799
  896.5949707   896.5949707   513.02075195  513.02075195  513.02075195]","[  2970.83447266   2970.83447266    627.25445557    627.25445557
    627.25445557   2390.23339844   2390.23339844  20972.67578125
  20972.67578125  20972.67578125]",24.4946804047,0,2.0
19,"[ 1862.19519043  2331.39306641  2331.39306641  2331.39306641   474.55966187
   474.55966187  5125.98388672  5125.98388672  5125.98388672  5125.98388672]","[ 430.18002319  657.03643799  657.03643799  657.03643799  896.5949707
  896.5949707   513.02075195  513.02075195  513.02075195  513.02075195]","[  2970.83447266    627.25445557    627.25445557    627.25445557
   2390.23339844   2390.23339844  20972.67578125  20972.67578125
  20972.67578125  20972.67578125]",24.4519844055,0,2.0
20,"[ 2331.39306641  2331.39306641  2331.39306641   474.55966187   474.55966187
  5125.98388672  5125.98388672  5125.98388672  5125.98388672  5125.98388672]","[ 657.03643799  657.03643799  657.03643799  896.5949707   896.5949707
  513.02075195  513.02075195  513.02075195  513.02075195  513.02075195]","[   627.25445557    627.25445557    627.25445557   2390.23339844
   2390.23339844  20972.67578125  20972.67578125  20972.67578125
  20972.67578125  20972.67578125]",24.339056015,0,2.0
21,"[ 2331.39306641  2331.39306641   474.55966187   474.55966187  5125.98388672
  5125.98388672  5125.98388672  5125.98388672  5125.98388672  4799.87011719]","[ 657.03643799  657.03643799  896.5949707   896.5949707   513.02075195
  513.02075195  513.02075195  513.02075195  513.02075195   89.76982117]","[   627.25445557    627.25445557   2390.23339844   2390.23339844
  20972.67578125  20972.67578125  20972.67578125  20972.67578125
  20972.67578125   4392.72460938]",24.2940120697,0,2.0
22,"[ 2331.39306641   474.55966187   474.55966187  5125.98388672  5125.98388672
  5125.98388672  5125.98388672  5125.98388672  4799.87011719  4799.87011719]","[ 657.03643799  896.5949707   896.5949707   513.02075195  513.02075195
  513.02075195  513.02075195  513.02075195   89.76982117   89.76982117]","[   627.25445557   2390.23339844   2390.23339844  20972.67578125
  20972.67578125  20972.67578125  20972.67578125  20972.67578125
   4392.72460938   4392.72460938]",24.2288818359,0,2.0
