,activation_0,activation_1,activation_2,dist,id,vel
12,"[ 2958.13330078  4659.97607422  4659.97607422  4659.97607422  3294.3996582
  3294.3996582   3294.3996582   3687.08300781  3687.08300781  3687.08300781]","[ 30.02526093   1.18413997   1.18413997   1.18413997  30.9535141
  30.9535141   30.9535141   39.30599213  39.30599213  39.30599213]","[ 4536.82226562  4256.54394531  4256.54394531  4256.54394531  4871.85595703
  4871.85595703  4871.85595703  3916.95483398  3916.95483398  3916.95483398]",17.6613578796,1,2.0
13,"[ 4659.97607422  4659.97607422  4659.97607422  3294.3996582   3294.3996582
  3294.3996582   3687.08300781  3687.08300781  3687.08300781  3310.8671875 ]","[  1.18413997   1.18413997   1.18413997  30.9535141   30.9535141
  30.9535141   39.30599213  39.30599213  39.30599213  58.98871994]","[ 4256.54394531  4256.54394531  4256.54394531  4871.85595703  4871.85595703
  4871.85595703  3916.95483398  3916.95483398  3916.95483398  5030.66796875]",17.5974292755,1,2.0
14,"[ 4659.97607422  4659.97607422  3294.3996582   3294.3996582   3294.3996582
  3687.08300781  3687.08300781  3687.08300781  3310.8671875   3310.8671875 ]","[  1.18413997   1.18413997  30.9535141   30.9535141   30.9535141
  39.30599213  39.30599213  39.30599213  58.98871994  58.98871994]","[ 4256.54394531  4256.54394531  4871.85595703  4871.85595703  4871.85595703
  3916.95483398  3916.95483398  3916.95483398  5030.66796875  5030.66796875]",17.5415306091,1,2.0
15,"[ 4659.97607422  3294.3996582   3294.3996582   3294.3996582   3687.08300781
  3687.08300781  3687.08300781  3310.8671875   3310.8671875   2466.453125  ]","[  1.18413997  30.9535141   30.9535141   30.9535141   39.30599213
  39.30599213  39.30599213  58.98871994  58.98871994  67.921875  ]","[ 4256.54394531  4871.85595703  4871.85595703  4871.85595703  3916.95483398
  3916.95483398  3916.95483398  5030.66796875  5030.66796875  4911.78759766]",17.4611759186,1,2.0
16,"[ 3294.3996582   3294.3996582   3294.3996582   3687.08300781  3687.08300781
  3687.08300781  3310.8671875   3310.8671875   2466.453125    2466.453125  ]","[ 30.9535141   30.9535141   30.9535141   39.30599213  39.30599213
  39.30599213  58.98871994  58.98871994  67.921875    67.921875  ]","[ 4871.85595703  4871.85595703  4871.85595703  3916.95483398  3916.95483398
  3916.95483398  5030.66796875  5030.66796875  4911.78759766  4911.78759766]",17.3966159821,1,2.0
17,"[ 3294.3996582   3294.3996582   3687.08300781  3687.08300781  3687.08300781
  3310.8671875   3310.8671875   2466.453125    2466.453125    2466.453125  ]","[ 30.9535141   30.9535141   39.30599213  39.30599213  39.30599213
  58.98871994  58.98871994  67.921875    67.921875    67.921875  ]","[ 4871.85595703  4871.85595703  3916.95483398  3916.95483398  3916.95483398
  5030.66796875  5030.66796875  4911.78759766  4911.78759766  4911.78759766]",17.2629108429,1,2.0
18,"[ 3294.3996582   3687.08300781  3687.08300781  3687.08300781  3310.8671875
  3310.8671875   2466.453125    2466.453125    2466.453125    4221.66552734]","[ 30.9535141   39.30599213  39.30599213  39.30599213  58.98871994
  58.98871994  67.921875    67.921875    67.921875    59.03691864]","[ 4871.85595703  3916.95483398  3916.95483398  3916.95483398  5030.66796875
  5030.66796875  4911.78759766  4911.78759766  4911.78759766  4921.06689453]",17.2629108429,1,2.0
19,"[ 3687.08300781  3687.08300781  3687.08300781  3310.8671875   3310.8671875
  2466.453125    2466.453125    2466.453125    4221.66552734  4221.66552734]","[ 39.30599213  39.30599213  39.30599213  58.98871994  58.98871994
  67.921875    67.921875    67.921875    59.03691864  59.03691864]","[ 3916.95483398  3916.95483398  3916.95483398  5030.66796875  5030.66796875
  4911.78759766  4911.78759766  4911.78759766  4921.06689453  4921.06689453]",17.1436786652,1,2.0
20,"[ 3687.08300781  3687.08300781  3310.8671875   3310.8671875   2466.453125
  2466.453125    2466.453125    4221.66552734  4221.66552734  4221.66552734]","[ 39.30599213  39.30599213  58.98871994  58.98871994  67.921875    67.921875
  67.921875    59.03691864  59.03691864  59.03691864]","[ 3916.95483398  3916.95483398  5030.66796875  5030.66796875  4911.78759766
  4911.78759766  4911.78759766  4921.06689453  4921.06689453  4921.06689453]",17.0636520386,1,2.0
21,"[ 3687.08300781  3310.8671875   3310.8671875   2466.453125    2466.453125
  2466.453125    4221.66552734  4221.66552734  4221.66552734  3572.65722656]","[ 39.30599213  58.98871994  58.98871994  67.921875    67.921875    67.921875
  59.03691864  59.03691864  59.03691864  21.28369331]","[ 3916.95483398  5030.66796875  5030.66796875  4911.78759766  4911.78759766
  4911.78759766  4921.06689453  4921.06689453  4921.06689453  4423.27246094]",16.999256134,1,2.0
22,"[ 3310.8671875   3310.8671875   2466.453125    2466.453125    2466.453125
  4221.66552734  4221.66552734  4221.66552734  3572.65722656  3572.65722656]","[ 58.98871994  58.98871994  67.921875    67.921875    67.921875
  59.03691864  59.03691864  59.03691864  21.28369331  21.28369331]","[ 5030.66796875  5030.66796875  4911.78759766  4911.78759766  4911.78759766
  4921.06689453  4921.06689453  4921.06689453  4423.27246094  4423.27246094]",16.944278717,1,2.0
23,"[ 3310.8671875   2466.453125    2466.453125    2466.453125    4221.66552734
  4221.66552734  4221.66552734  3572.65722656  3572.65722656  3572.65722656]","[ 58.98871994  67.921875    67.921875    67.921875    59.03691864
  59.03691864  59.03691864  21.28369331  21.28369331  21.28369331]","[ 5030.66796875  4911.78759766  4911.78759766  4911.78759766  4921.06689453
  4921.06689453  4921.06689453  4423.27246094  4423.27246094  4423.27246094]",16.8650798798,1,2.0
