,activation_0,activation_1,activation_2,dist,id,vel
10,"[  880.22296143   880.22296143   880.22296143   634.99493408   634.99493408
   679.31616211   679.31616211   679.31616211  2893.73071289  2893.73071289]","[ 232.30140686  232.30140686  232.30140686  323.63729858  323.63729858
  234.65499878  234.65499878  234.65499878    1.52601004    1.52601004]","[ 1170.10144043  1170.10144043  1170.10144043   205.05119324   205.05119324
  3293.86962891  3293.86962891  3293.86962891  4190.58837891  4190.58837891]",24.8728542328,0,2.0
11,"[  880.22296143   880.22296143   634.99493408   634.99493408   679.31616211
   679.31616211   679.31616211  2893.73071289  2893.73071289  2893.73071289]","[ 232.30140686  232.30140686  323.63729858  323.63729858  234.65499878
  234.65499878  234.65499878    1.52601004    1.52601004    1.52601004]","[ 1170.10144043  1170.10144043   205.05119324   205.05119324  3293.86962891
  3293.86962891  3293.86962891  4190.58837891  4190.58837891  4190.58837891]",24.8427276611,0,2.0
12,"[  880.22296143   634.99493408   634.99493408   679.31616211   679.31616211
   679.31616211  2893.73071289  2893.73071289  2893.73071289   105.72015381]","[ 232.30140686  323.63729858  323.63729858  234.65499878  234.65499878
  234.65499878    1.52601004    1.52601004    1.52601004  474.55981445]","[ 1170.10144043   205.05119324   205.05119324  3293.86962891  3293.86962891
  3293.86962891  4190.58837891  4190.58837891  4190.58837891  2379.53515625]",24.7876853943,0,2.0
13,"[  634.99493408   634.99493408   679.31616211   679.31616211   679.31616211
  2893.73071289  2893.73071289  2893.73071289   105.72015381   105.72015381]","[ 323.63729858  323.63729858  234.65499878  234.65499878  234.65499878
    1.52601004    1.52601004    1.52601004  474.55981445  474.55981445]","[  205.05119324   205.05119324  3293.86962891  3293.86962891  3293.86962891
  4190.58837891  4190.58837891  4190.58837891  2379.53515625  2379.53515625]",24.7451381683,0,2.0
14,"[  634.99493408   679.31616211   679.31616211   679.31616211  2893.73071289
  2893.73071289  2893.73071289   105.72015381   105.72015381   105.72015381]","[ 323.63729858  234.65499878  234.65499878  234.65499878    1.52601004
    1.52601004    1.52601004  474.55981445  474.55981445  474.55981445]","[  205.05119324  3293.86962891  3293.86962891  3293.86962891  4190.58837891
  4190.58837891  4190.58837891  2379.53515625  2379.53515625  2379.53515625]",24.7451381683,0,2.0
15,"[  679.31616211   679.31616211   679.31616211  2893.73071289  2893.73071289
  2893.73071289   105.72015381   105.72015381   105.72015381   105.72015381]","[ 234.65499878  234.65499878  234.65499878    1.52601004    1.52601004
    1.52601004  474.55981445  474.55981445  474.55981445  474.55981445]","[ 3293.86962891  3293.86962891  3293.86962891  4190.58837891  4190.58837891
  4190.58837891  2379.53515625  2379.53515625  2379.53515625  2379.53515625]",24.6732387543,0,2.0
16,"[  679.31616211   679.31616211  2893.73071289  2893.73071289  2893.73071289
   105.72015381   105.72015381   105.72015381   105.72015381   105.72015381]","[ 234.65499878  234.65499878    1.52601004    1.52601004    1.52601004
  474.55981445  474.55981445  474.55981445  474.55981445  474.55981445]","[ 3293.86962891  3293.86962891  4190.58837891  4190.58837891  4190.58837891
  2379.53515625  2379.53515625  2379.53515625  2379.53515625  2379.53515625]",24.6192874908,0,2.0
17,"[  679.31616211  2893.73071289  2893.73071289  2893.73071289   105.72015381
   105.72015381   105.72015381   105.72015381   105.72015381  4159.03271484]","[ 234.65499878    1.52601004    1.52601004    1.52601004  474.55981445
  474.55981445  474.55981445  474.55981445  474.55981445  117.01524353]","[  3293.86962891   4190.58837891   4190.58837891   4190.58837891
   2379.53515625   2379.53515625   2379.53515625   2379.53515625
   2379.53515625  12161.17578125]",24.5741825104,0,2.0
18,"[ 2893.73071289  2893.73071289  2893.73071289   105.72015381   105.72015381
   105.72015381   105.72015381   105.72015381  4159.03271484  4159.03271484]","[   1.52601004    1.52601004    1.52601004  474.55981445  474.55981445
  474.55981445  474.55981445  474.55981445  117.01524353  117.01524353]","[  4190.58837891   4190.58837891   4190.58837891   2379.53515625
   2379.53515625   2379.53515625   2379.53515625   2379.53515625
  12161.17578125  12161.17578125]",24.5331783295,0,2.0
19,"[ 2893.73071289  2893.73071289   105.72015381   105.72015381   105.72015381
   105.72015381   105.72015381  4159.03271484  4159.03271484  4159.03271484]","[   1.52601004    1.52601004  474.55981445  474.55981445  474.55981445
  474.55981445  474.55981445  117.01524353  117.01524353  117.01524353]","[  4190.58837891   4190.58837891   2379.53515625   2379.53515625
   2379.53515625   2379.53515625   2379.53515625  12161.17578125
  12161.17578125  12161.17578125]",24.4730205536,0,2.0
20,"[ 2893.73071289   105.72015381   105.72015381   105.72015381   105.72015381
   105.72015381  4159.03271484  4159.03271484  4159.03271484  3604.61352539]","[   1.52601004  474.55981445  474.55981445  474.55981445  474.55981445
  474.55981445  117.01524353  117.01524353  117.01524353  237.74479675]","[  4190.58837891   2379.53515625   2379.53515625   2379.53515625
   2379.53515625   2379.53515625  12161.17578125  12161.17578125
  12161.17578125  16515.96289062]",24.3797645569,0,2.0
21,"[  105.72015381   105.72015381   105.72015381   105.72015381   105.72015381
  4159.03271484  4159.03271484  4159.03271484  3604.61352539  3604.61352539]","[ 474.55981445  474.55981445  474.55981445  474.55981445  474.55981445
  117.01524353  117.01524353  117.01524353  237.74479675  237.74479675]","[  2379.53515625   2379.53515625   2379.53515625   2379.53515625
   2379.53515625  12161.17578125  12161.17578125  12161.17578125
  16515.96289062  16515.96289062]",24.3146305084,0,2.0
22,"[  105.72015381   105.72015381   105.72015381   105.72015381  4159.03271484
  4159.03271484  4159.03271484  3604.61352539  3604.61352539  2042.62683105]","[ 474.55981445  474.55981445  474.55981445  474.55981445  117.01524353
  117.01524353  117.01524353  237.74479675  237.74479675  374.53009033]","[  2379.53515625   2379.53515625   2379.53515625   2379.53515625
  12161.17578125  12161.17578125  12161.17578125  16515.96289062
  16515.96289062  10541.54101562]",24.2619285583,0,2.0
23,"[  105.72015381   105.72015381   105.72015381  4159.03271484  4159.03271484
  4159.03271484  3604.61352539  3604.61352539  2042.62683105  2042.62683105]","[ 474.55981445  474.55981445  474.55981445  117.01524353  117.01524353
  117.01524353  237.74479675  237.74479675  374.53009033  374.53009033]","[  2379.53515625   2379.53515625   2379.53515625  12161.17578125
  12161.17578125  12161.17578125  16515.96289062  16515.96289062
  10541.54101562  10541.54101562]",24.2151470184,0,2.0
24,"[  105.72015381   105.72015381  4159.03271484  4159.03271484  4159.03271484
  3604.61352539  3604.61352539  2042.62683105  2042.62683105  2042.62683105]","[ 474.55981445  474.55981445  117.01524353  117.01524353  117.01524353
  237.74479675  237.74479675  374.53009033  374.53009033  374.53009033]","[  2379.53515625   2379.53515625  12161.17578125  12161.17578125
  12161.17578125  16515.96289062  16515.96289062  10541.54101562
  10541.54101562  10541.54101562]",24.1478061676,0,2.0
25,"[  105.72015381  4159.03271484  4159.03271484  4159.03271484  3604.61352539
  3604.61352539  2042.62683105  2042.62683105  2042.62683105  5369.52832031]","[ 474.55981445  117.01524353  117.01524353  117.01524353  237.74479675
  237.74479675  374.53009033  374.53009033  374.53009033    1.14626145]","[  2379.53515625  12161.17578125  12161.17578125  12161.17578125
  16515.96289062  16515.96289062  10541.54101562  10541.54101562
  10541.54101562   1110.39379883]",24.045545578,0,2.0
26,"[ 4159.03271484  4159.03271484  4159.03271484  3604.61352539  3604.61352539
  2042.62683105  2042.62683105  2042.62683105  5369.52832031  5369.52832031]","[ 117.01524353  117.01524353  117.01524353  237.74479675  237.74479675
  374.53009033  374.53009033  374.53009033    1.14626145    1.14626145]","[ 12161.17578125  12161.17578125  12161.17578125  16515.96289062
  16515.96289062  10541.54101562  10541.54101562  10541.54101562
   1110.39379883   1110.39379883]",23.9758720398,0,2.0
27,"[ 4159.03271484  4159.03271484  3604.61352539  3604.61352539  2042.62683105
  2042.62683105  2042.62683105  5369.52832031  5369.52832031  5369.52832031]","[ 117.01524353  117.01524353  237.74479675  237.74479675  374.53009033
  374.53009033  374.53009033    1.14626145    1.14626145    1.14626145]","[ 12161.17578125  12161.17578125  16515.96289062  16515.96289062
  10541.54101562  10541.54101562  10541.54101562   1110.39379883
   1110.39379883   1110.39379883]",23.919708252,0,2.0
28,"[ 4159.03271484  3604.61352539  3604.61352539  2042.62683105  2042.62683105
  2042.62683105  5369.52832031  5369.52832031  5369.52832031  5369.52832031]","[ 117.01524353  237.74479675  237.74479675  374.53009033  374.53009033
  374.53009033    1.14626145    1.14626145    1.14626145    1.14626145]","[ 12161.17578125  16515.96289062  16515.96289062  10541.54101562
  10541.54101562  10541.54101562   1110.39379883   1110.39379883
   1110.39379883   1110.39379883]",23.8701267242,0,2.0
