,activation,dist,id,vel
50,"[  920.27532959  1160.55090332   785.96673584   772.84924316   776.51104736
   722.11450195   299.48791504   567.38336182   311.30502319   748.05126953]",15.4213495255,2,2.0
51,"[ 1160.55090332   785.96673584   772.84924316   776.51104736   722.11450195
   299.48791504   567.38336182   311.30502319   748.05126953   706.87597656]",15.2162027359,2,2.0
52,"[ 785.96673584  772.84924316  776.51104736  722.11450195  299.48791504
  567.38336182  311.30502319  748.05126953  706.87597656  699.67248535]",15.0110311508,2,2.0
53,"[ 772.84924316  776.51104736  722.11450195  299.48791504  567.38336182
  311.30502319  748.05126953  706.87597656  699.67248535  590.19750977]",14.8058137894,2,2.0
54,"[  776.51104736   722.11450195   299.48791504   567.38336182   311.30502319
   748.05126953   706.87597656   699.67248535   590.19750977  1024.15356445]",14.6006307602,2,2.0
55,"[  722.11450195   299.48791504   567.38336182   311.30502319   748.05126953
   706.87597656   699.67248535   590.19750977  1024.15356445   601.68499756]",14.3953590393,2,2.0
56,"[  299.48791504   567.38336182   311.30502319   748.05126953   706.87597656
   699.67248535   590.19750977  1024.15356445   601.68499756   541.78039551]",14.1900377274,2,2.0
57,"[  567.38336182   311.30502319   748.05126953   706.87597656   699.67248535
   590.19750977  1024.15356445   601.68499756   541.78039551   511.2829895 ]",13.9844408035,2,2.0
58,"[  311.30502319   748.05126953   706.87597656   699.67248535   590.19750977
  1024.15356445   601.68499756   541.78039551   511.2829895    670.20977783]",13.7788410187,2,2.0
59,"[  748.05126953   706.87597656   699.67248535   590.19750977  1024.15356445
   601.68499756   541.78039551   511.2829895    670.20977783   639.12158203]",13.5730762482,2,2.0
60,"[  706.87597656   699.67248535   590.19750977  1024.15356445   601.68499756
   541.78039551   511.2829895    670.20977783   639.12158203   520.4854126 ]",13.3674697876,2,2.0
61,"[  699.67248535   590.19750977  1024.15356445   601.68499756   541.78039551
   511.2829895    670.20977783   639.12158203   520.4854126    672.99963379]",13.1620025635,2,2.0
62,"[  590.19750977  1024.15356445   601.68499756   541.78039551   511.2829895
   670.20977783   639.12158203   520.4854126    672.99963379   579.65997314]",12.9570388794,2,2.0
63,"[ 1024.15356445   601.68499756   541.78039551   511.2829895    670.20977783
   639.12158203   520.4854126    672.99963379   579.65997314   506.17803955]",12.7525701523,2,2.0
64,"[  601.68499756   541.78039551   511.2829895    670.20977783   639.12158203
   520.4854126    672.99963379   579.65997314   506.17803955  1404.59619141]",12.5472755432,2,2.0
65,"[  541.78039551   511.2829895    670.20977783   639.12158203   520.4854126
   672.99963379   579.65997314   506.17803955  1404.59619141   626.06097412]",12.3418216705,2,2.0
66,"[  511.2829895    670.20977783   639.12158203   520.4854126    672.99963379
   579.65997314   506.17803955  1404.59619141   626.06097412   553.0836792 ]",12.1363382339,2,2.0
67,"[  670.20977783   639.12158203   520.4854126    672.99963379   579.65997314
   506.17803955  1404.59619141   626.06097412   553.0836792    607.15899658]",11.9308624268,2,2.0
68,"[  639.12158203   520.4854126    672.99963379   579.65997314   506.17803955
  1404.59619141   626.06097412   553.0836792    607.15899658   517.38604736]",11.7250366211,2,2.0
69,"[  520.4854126    672.99963379   579.65997314   506.17803955  1404.59619141
   626.06097412   553.0836792    607.15899658   517.38604736   305.1307373 ]",11.5189609528,2,2.0
70,"[  672.99963379   579.65997314   506.17803955  1404.59619141   626.06097412
   553.0836792    607.15899658   517.38604736   305.1307373    640.8828125 ]",11.3129415512,2,2.0
71,"[  579.65997314   506.17803955  1404.59619141   626.06097412   553.0836792
   607.15899658   517.38604736   305.1307373    640.8828125    539.14733887]",11.1066513062,2,2.0
72,"[  506.17803955  1404.59619141   626.06097412   553.0836792    607.15899658
   517.38604736   305.1307373    640.8828125    539.14733887   754.07580566]",10.9007253647,2,2.0
73,"[ 1404.59619141   626.06097412   553.0836792    607.15899658   517.38604736
   305.1307373    640.8828125    539.14733887   754.07580566   318.83731079]",10.6944999695,2,2.0
74,"[ 626.06097412  553.0836792   607.15899658  517.38604736  305.1307373
  640.8828125   539.14733887  754.07580566  318.83731079  501.49154663]",10.4888629913,2,2.0
75,"[ 553.0836792   607.15899658  517.38604736  305.1307373   640.8828125
  539.14733887  754.07580566  318.83731079  501.49154663  671.44921875]",10.2839012146,2,2.0
76,"[ 607.15899658  517.38604736  305.1307373   640.8828125   539.14733887
  754.07580566  318.83731079  501.49154663  671.44921875  635.84985352]",10.0786724091,2,2.0
77,"[ 517.38604736  305.1307373   640.8828125   539.14733887  754.07580566
  318.83731079  501.49154663  671.44921875  635.84985352  389.80764771]",9.87351608276,2,2.0
78,"[  305.1307373    640.8828125    539.14733887   754.07580566   318.83731079
   501.49154663   671.44921875   635.84985352   389.80764771  1085.75256348]",9.66827106476,2,2.0
79,"[  640.8828125    539.14733887   754.07580566   318.83731079   501.49154663
   671.44921875   635.84985352   389.80764771  1085.75256348   486.70141602]",9.46301651001,2,2.0
80,"[  539.14733887   754.07580566   318.83731079   501.49154663   671.44921875
   635.84985352   389.80764771  1085.75256348   486.70141602   521.72375488]",9.25771522522,2,2.0
81,"[  754.07580566   318.83731079   501.49154663   671.44921875   635.84985352
   389.80764771  1085.75256348   486.70141602   521.72375488   414.30810547]",9.05254173279,2,2.0
82,"[  318.83731079   501.49154663   671.44921875   635.84985352   389.80764771
  1085.75256348   486.70141602   521.72375488   414.30810547    78.15008545]",8.84750938416,2,2.0
83,"[  501.49154663   671.44921875   635.84985352   389.80764771  1085.75256348
   486.70141602   521.72375488   414.30810547    78.15008545  1522.98059082]",8.64244842529,2,2.0
84,"[  671.44921875   635.84985352   389.80764771  1085.75256348   486.70141602
   521.72375488   414.30810547    78.15008545  1522.98059082   607.95611572]",8.43773841858,2,2.0
85,"[  635.84985352   389.80764771  1085.75256348   486.70141602   521.72375488
   414.30810547    78.15008545  1522.98059082   607.95611572   637.87194824]",8.23300266266,2,2.0
86,"[  389.80764771  1085.75256348   486.70141602   521.72375488   414.30810547
    78.15008545  1522.98059082   607.95611572   637.87194824   631.56945801]",8.0286026001,2,2.0
87,"[ 1085.75256348   486.70141602   521.72375488   414.30810547    78.15008545
  1522.98059082   607.95611572   637.87194824   631.56945801   574.28179932]",7.82385635376,2,2.0
88,"[  486.70141602   521.72375488   414.30810547    78.15008545  1522.98059082
   607.95611572   637.87194824   631.56945801   574.28179932   496.83285522]",7.61973333359,2,2.0
89,"[  521.72375488   414.30810547    78.15008545  1522.98059082   607.95611572
   637.87194824   631.56945801   574.28179932   496.83285522   400.11657715]",7.41610145569,2,2.0
90,"[  414.30810547    78.15008545  1522.98059082   607.95611572   637.87194824
   631.56945801   574.28179932   496.83285522   400.11657715  1340.17468262]",7.21168518066,2,2.0
91,"[   78.15008545  1522.98059082   607.95611572   637.87194824   631.56945801
   574.28179932   496.83285522   400.11657715  1340.17468262   714.39056396]",7.00721693039,2,2.0
92,"[ 1522.98059082   607.95611572   637.87194824   631.56945801   574.28179932
   496.83285522   400.11657715  1340.17468262   714.39056396  1309.41271973]",6.80254507065,2,2.0
93,"[  607.95611572   637.87194824   631.56945801   574.28179932   496.83285522
   400.11657715  1340.17468262   714.39056396  1309.41271973   668.64855957]",6.59782648087,2,2.0
94,"[  637.87194824   631.56945801   574.28179932   496.83285522   400.11657715
  1340.17468262   714.39056396  1309.41271973   668.64855957   473.30404663]",6.39309597015,2,2.0
95,"[  631.56945801   574.28179932   496.83285522   400.11657715  1340.17468262
   714.39056396  1309.41271973   668.64855957   473.30404663   376.08456421]",6.18829965591,2,2.0
96,"[  574.28179932   496.83285522   400.11657715  1340.17468262   714.39056396
  1309.41271973   668.64855957   473.30404663   376.08456421   164.49165344]",5.98379516602,2,2.0
97,"[  496.83285522   400.11657715  1340.17468262   714.39056396  1309.41271973
   668.64855957   473.30404663   376.08456421   164.49165344  1018.24188232]",5.77914476395,2,2.0
98,"[  400.11657715  1340.17468262   714.39056396  1309.41271973   668.64855957
   473.30404663   376.08456421   164.49165344  1018.24188232   720.52471924]",5.57474517822,2,2.0
99,"[ 1340.17468262   714.39056396  1309.41271973   668.64855957   473.30404663
   376.08456421   164.49165344  1018.24188232   720.52471924    63.34769821]",5.37007951736,2,2.0
100,"[  714.39056396  1309.41271973   668.64855957   473.30404663   376.08456421
   164.49165344  1018.24188232   720.52471924    63.34769821   903.76904297]",5.16621446609,2,2.0
101,"[ 1309.41271973   668.64855957   473.30404663   376.08456421   164.49165344
  1018.24188232   720.52471924    63.34769821   903.76904297  1090.41430664]",4.96310710907,2,2.0
102,"[  668.64855957   473.30404663   376.08456421   164.49165344  1018.24188232
   720.52471924    63.34769821   903.76904297  1090.41430664  1475.42700195]",4.55516719818,2,2.0
103,"[  473.30404663   376.08456421   164.49165344  1018.24188232   720.52471924
    63.34769821   903.76904297  1090.41430664  1475.42700195   533.40789795]",4.35069513321,2,2.0
104,"[  376.08456421   164.49165344  1018.24188232   720.52471924    63.34769821
   903.76904297  1090.41430664  1475.42700195   533.40789795   139.43769836]",4.14594888687,2,2.0
105,"[  164.49165344  1018.24188232   720.52471924    63.34769821   903.76904297
  1090.41430664  1475.42700195   533.40789795   139.43769836   301.72717285]",3.9406683445,2,2.0
106,"[ 1018.24188232   720.52471924    63.34769821   903.76904297  1090.41430664
  1475.42700195   533.40789795   139.43769836   301.72717285   678.39855957]",3.73531246185,2,2.0
107,"[  720.52471924    63.34769821   903.76904297  1090.41430664  1475.42700195
   533.40789795   139.43769836   301.72717285   678.39855957   688.84661865]",3.53007984161,2,2.0
108,"[   63.34769821   903.76904297  1090.41430664  1475.42700195   533.40789795
   139.43769836   301.72717285   678.39855957   688.84661865   740.36322021]",3.32454991341,2,2.0
109,"[  903.76904297  1090.41430664  1475.42700195   533.40789795   139.43769836
   301.72717285   678.39855957   688.84661865   740.36322021   915.90527344]",3.1195063591,2,2.0
110,"[ 1090.41430664  1475.42700195   533.40789795   139.43769836   301.72717285
   678.39855957   688.84661865   740.36322021   915.90527344   -38.19336319]",2.91410517693,2,2.0
111,"[ 1475.42700195   533.40789795   139.43769836   301.72717285   678.39855957
   688.84661865   740.36322021   915.90527344   -38.19336319   278.02890015]",2.70944714546,2,2.0
112,"[ 533.40789795  139.43769836  301.72717285  678.39855957  688.84661865
  740.36322021  915.90527344  -38.19336319  278.02890015  136.56596375]",2.50403285027,2,2.0
113,"[ 139.43769836  301.72717285  678.39855957  688.84661865  740.36322021
  915.90527344  -38.19336319  278.02890015  136.56596375  568.20159912]",2.29981374741,2,2.0
114,"[ 301.72717285  678.39855957  688.84661865  740.36322021  915.90527344
  -38.19336319  278.02890015  136.56596375  568.20159912   54.26016998]",2.09630084038,2,2.0
