,activation,dist,id,vel
0,"[ 375.66973877  306.89370728  283.43450928  345.32266235  302.33355713
  217.25071716  271.09866333  310.16265869  282.06060791  189.86811829]",24.9419059753,2,2.0
1,"[ 306.89370728  283.43450928  345.32266235  302.33355713  217.25071716
  271.09866333  310.16265869  282.06060791  189.86811829  141.31752014]",24.9231338501,2,2.0
2,"[ 283.43450928  345.32266235  302.33355713  217.25071716  271.09866333
  310.16265869  282.06060791  189.86811829  141.31752014  217.16983032]",24.8860778809,2,2.0
3,"[ 345.32266235  302.33355713  217.25071716  271.09866333  310.16265869
  282.06060791  189.86811829  141.31752014  217.16983032   64.01094818]",24.7870635986,2,2.0
4,"[  302.33355713   217.25071716   271.09866333   310.16265869   282.06060791
   189.86811829   141.31752014   217.16983032    64.01094818  5354.25732422]",24.6755390167,2,2.0
5,"[  217.25071716   271.09866333   310.16265869   282.06060791   189.86811829
   141.31752014   217.16983032    64.01094818  5354.25732422  3551.83520508]",24.5392913818,2,2.0
6,"[  271.09866333   310.16265869   282.06060791   189.86811829   141.31752014
   217.16983032    64.01094818  5354.25732422  3551.83520508  5564.66455078]",24.3884372711,2,2.0
7,"[  310.16265869   282.06060791   189.86811829   141.31752014   217.16983032
    64.01094818  5354.25732422  3551.83520508  5564.66455078  4639.95556641]",24.2270355225,2,2.0
8,"[  282.06060791   189.86811829   141.31752014   217.16983032    64.01094818
  5354.25732422  3551.83520508  5564.66455078  4639.95556641  4486.41894531]",24.0111179352,2,2.0
9,"[  189.86811829   141.31752014   217.16983032    64.01094818  5354.25732422
  3551.83520508  5564.66455078  4639.95556641  4486.41894531  2300.32055664]",23.8357257843,2,2.0
10,"[  141.31752014   217.16983032    64.01094818  5354.25732422  3551.83520508
  5564.66455078  4639.95556641  4486.41894531  2300.32055664  2348.26928711]",23.5828857422,2,2.0
11,"[  217.16983032    64.01094818  5354.25732422  3551.83520508  5564.66455078
  4639.95556641  4486.41894531  2300.32055664  2348.26928711  4642.14111328]",23.397769928,2,2.0
12,"[   64.01094818  5354.25732422  3551.83520508  5564.66455078  4639.95556641
  4486.41894531  2300.32055664  2348.26928711  4642.14111328  3023.71484375]",23.2080955505,2,2.0
13,"[ 5354.25732422  3551.83520508  5564.66455078  4639.95556641  4486.41894531
  2300.32055664  2348.26928711  4642.14111328  3023.71484375  1761.97729492]",23.016412735,2,2.0
14,"[ 3551.83520508  5564.66455078  4639.95556641  4486.41894531  2300.32055664
  2348.26928711  4642.14111328  3023.71484375  1761.97729492  1250.66516113]",22.8215770721,2,2.0
15,"[ 5564.66455078  4639.95556641  4486.41894531  2300.32055664  2348.26928711
  4642.14111328  3023.71484375  1761.97729492  1250.66516113  1070.96166992]",22.5613040924,2,2.0
16,"[ 4639.95556641  4486.41894531  2300.32055664  2348.26928711  4642.14111328
  3023.71484375  1761.97729492  1250.66516113  1070.96166992   933.89544678]",22.3634643555,2,2.0
