,activation,dist,id,vel
0,"[ 658.13616943  535.64416504  422.42456055  422.32647705  518.44213867
  274.4727478   308.85717773  314.18511963  266.11611938  262.23980713]",24.9909973145,1,2.0
1,"[ 535.64416504  422.42456055  422.32647705  518.44213867  274.4727478
  308.85717773  314.18511963  266.11611938  262.23980713  227.66343689]",24.9886264801,1,2.0
2,"[ 422.42456055  422.32647705  518.44213867  274.4727478   308.85717773
  314.18511963  266.11611938  262.23980713  227.66343689  391.2250061 ]",24.9734420776,1,2.0
3,"[ 422.32647705  518.44213867  274.4727478   308.85717773  314.18511963
  266.11611938  262.23980713  227.66343689  391.2250061   554.28631592]",24.93866539,1,2.0
4,"[ 518.44213867  274.4727478   308.85717773  314.18511963  266.11611938
  262.23980713  227.66343689  391.2250061   554.28631592   61.08018494]",24.8700885773,1,2.0
5,"[ 274.4727478   308.85717773  314.18511963  266.11611938  262.23980713
  227.66343689  391.2250061   554.28631592   61.08018494  197.04177856]",24.7690143585,1,2.0
6,"[ 308.85717773  314.18511963  266.11611938  262.23980713  227.66343689
  391.2250061   554.28631592   61.08018494  197.04177856  136.72029114]",24.5980873108,1,2.0
7,"[ 314.18511963  266.11611938  262.23980713  227.66343689  391.2250061
  554.28631592   61.08018494  197.04177856  136.72029114  438.46731567]",24.4498157501,1,2.0
8,"[ 266.11611938  262.23980713  227.66343689  391.2250061   554.28631592
   61.08018494  197.04177856  136.72029114  438.46731567  384.31796265]",24.2923488617,1,2.0
9,"[ 262.23980713  227.66343689  391.2250061   554.28631592   61.08018494
  197.04177856  136.72029114  438.46731567  384.31796265  162.05056763]",24.1282558441,1,2.0
10,"[  227.66343689   391.2250061    554.28631592    61.08018494   197.04177856
   136.72029114   438.46731567   384.31796265   162.05056763  4066.21948242]",23.9127407074,1,2.0
11,"[  391.2250061    554.28631592    61.08018494   197.04177856   136.72029114
   438.46731567   384.31796265   162.05056763  4066.21948242  5033.13623047]",23.7329540253,1,2.0
12,"[  554.28631592    61.08018494   197.04177856   136.72029114   438.46731567
   384.31796265   162.05056763  4066.21948242  5033.13623047  5003.18017578]",23.4942531586,1,2.0
13,"[   61.08018494   197.04177856   136.72029114   438.46731567   384.31796265
   162.05056763  4066.21948242  5033.13623047  5003.18017578  2904.56005859]",23.3150348663,1,2.0
14,"[  197.04177856   136.72029114   438.46731567   384.31796265   162.05056763
  4066.21948242  5033.13623047  5003.18017578  2904.56005859  5493.81103516]",23.1341381073,1,2.0
15,"[  136.72029114   438.46731567   384.31796265   162.05056763  4066.21948242
  5033.13623047  5003.18017578  2904.56005859  5493.81103516  3941.00268555]",22.9503822327,1,2.0
16,"[  438.46731567   384.31796265   162.05056763  4066.21948242  5033.13623047
  5003.18017578  2904.56005859  5493.81103516  3941.00268555  3064.72485352]",22.7643051147,1,2.0
17,"[  384.31796265   162.05056763  4066.21948242  5033.13623047  5003.18017578
  2904.56005859  5493.81103516  3941.00268555  3064.72485352  4751.13183594]",22.5163917542,1,2.0
18,"[  162.05056763  4066.21948242  5033.13623047  5003.18017578  2904.56005859
  5493.81103516  3941.00268555  3064.72485352  4751.13183594  1230.28759766]",22.3267269135,1,2.0
19,"[ 4066.21948242  5033.13623047  5003.18017578  2904.56005859  5493.81103516
  3941.00268555  3064.72485352  4751.13183594  1230.28759766  2022.94348145]",22.0826053619,1,2.0
20,"[ 5033.13623047  5003.18017578  2904.56005859  5493.81103516  3941.00268555
  3064.72485352  4751.13183594  1230.28759766  2022.94348145  1871.0637207 ]",21.890127182,1,2.0
21,"[ 5003.18017578  2904.56005859  5493.81103516  3941.00268555  3064.72485352
  4751.13183594  1230.28759766  2022.94348145  1871.0637207   1536.78637695]",21.6972389221,1,2.0
22,"[ 2904.56005859  5493.81103516  3941.00268555  3064.72485352  4751.13183594
  1230.28759766  2022.94348145  1871.0637207   1536.78637695   843.06750488]",21.5030536652,1,2.0
