,activation,dist,id,vel
0,"[-135.04800415  -94.18132782 -117.13185883   65.69477844  -97.72238922
  -18.83095932  -72.77835083   71.73459625    8.28216267  -92.12993622]",24.9929542542,2,2.0
1,"[  -94.18132782  -117.13185883    65.69477844   -97.72238922   -18.83095932
   -72.77835083    71.73459625     8.28216267   -92.12993622 -1950.02246094]",24.9930381775,2,2.0
2,"[ -117.13185883    65.69477844   -97.72238922   -18.83095932   -72.77835083
    71.73459625     8.28216267   -92.12993622 -1950.02246094   -46.004673  ]",24.9801235199,2,2.0
3,"[   65.69477844   -97.72238922   -18.83095932   -72.77835083    71.73459625
     8.28216267   -92.12993622 -1950.02246094   -46.004673     740.55065918]",24.9501419067,2,2.0
4,"[  -97.72238922   -18.83095932   -72.77835083    71.73459625     8.28216267
   -92.12993622 -1950.02246094   -46.004673     740.55065918  2664.87817383]",24.8899669647,2,2.0
5,"[  -18.83095932   -72.77835083    71.73459625     8.28216267   -92.12993622
 -1950.02246094   -46.004673     740.55065918  2664.87817383  1616.22436523]",24.7969264984,2,2.0
6,"[  -72.77835083    71.73459625     8.28216267   -92.12993622 -1950.02246094
   -46.004673     740.55065918  2664.87817383  1616.22436523   314.3343811 ]",24.6782779694,2,2.0
7,"[   71.73459625     8.28216267   -92.12993622 -1950.02246094   -46.004673
   740.55065918  2664.87817383  1616.22436523   314.3343811   1917.40209961]",24.5407543182,2,2.0
8,"[    8.28216267   -92.12993622 -1950.02246094   -46.004673     740.55065918
  2664.87817383  1616.22436523   314.3343811   1917.40209961  2261.77587891]",24.2344169617,2,2.0
9,"[  -92.12993622 -1950.02246094   -46.004673     740.55065918  2664.87817383
  1616.22436523   314.3343811   1917.40209961  2261.77587891  1126.58935547]",24.0700435638,2,2.0
10,"[-1950.02246094   -46.004673     740.55065918  2664.87817383  1616.22436523
   314.3343811   1917.40209961  2261.77587891  1126.58935547   515.47973633]",23.9004020691,2,2.0
11,"[  -46.004673     740.55065918  2664.87817383  1616.22436523   314.3343811
  1917.40209961  2261.77587891  1126.58935547   515.47973633  1089.73864746]",23.7264537811,2,2.0
12,"[  740.55065918  2664.87817383  1616.22436523   314.3343811   1917.40209961
  2261.77587891  1126.58935547   515.47973633  1089.73864746   842.11322021]",23.5489883423,2,2.0
13,"[ 2664.87817383  1616.22436523   314.3343811   1917.40209961  2261.77587891
  1126.58935547   515.47973633  1089.73864746   842.11322021   366.5645752 ]",23.3606414795,2,2.0
14,"[ 1616.22436523   314.3343811   1917.40209961  2261.77587891  1126.58935547
   515.47973633  1089.73864746   842.11322021   366.5645752    206.62693787]",23.1846961975,2,2.0
15,"[  314.3343811   1917.40209961  2261.77587891  1126.58935547   515.47973633
  1089.73864746   842.11322021   366.5645752    206.62693787   780.15332031]",22.9991035461,2,2.0
16,"[  1.91740210e+03   2.26177588e+03   1.12658936e+03   5.15479736e+02
   1.08973865e+03   8.42113220e+02   3.66564575e+02   2.06626938e+02
   7.80153320e+02   1.97080600e+00]",22.8034915924,2,2.0
17,"[  2.26177588e+03   1.12658936e+03   5.15479736e+02   1.08973865e+03
   8.42113220e+02   3.66564575e+02   2.06626938e+02   7.80153320e+02
   1.97080600e+00   9.84206299e+02]",22.621006012,2,2.0
18,"[ 1126.58935547   515.47973633  1089.73864746   842.11322021   366.5645752
   206.62693787   780.15332031     1.970806     984.20629883   598.69091797]",22.421289444,2,2.0
19,"[  515.47973633  1089.73864746   842.11322021   366.5645752    206.62693787
   780.15332031     1.970806     984.20629883   598.69091797   215.89877319]",22.2354869843,2,2.0
20,"[ 1089.73864746   842.11322021   366.5645752    206.62693787   780.15332031
     1.970806     984.20629883   598.69091797   215.89877319  1116.9017334 ]",22.0401306152,2,2.0
21,"[  842.11322021   366.5645752    206.62693787   780.15332031     1.970806
   984.20629883   598.69091797   215.89877319  1116.9017334    779.85687256]",21.8431777954,2,2.0
22,"[  366.5645752    206.62693787   780.15332031     1.970806     984.20629883
   598.69091797   215.89877319  1116.9017334    779.85687256   357.25326538]",21.6448154449,2,2.0
23,"[  206.62693787   780.15332031     1.970806     984.20629883   598.69091797
   215.89877319  1116.9017334    779.85687256   357.25326538  1350.24450684]",21.4452991486,2,2.0
24,"[  780.15332031     1.970806     984.20629883   598.69091797   215.89877319
  1116.9017334    779.85687256   357.25326538  1350.24450684  1357.72937012]",21.2445392609,2,2.0
25,"[    1.970806     984.20629883   598.69091797   215.89877319  1116.9017334
   779.85687256   357.25326538  1350.24450684  1357.72937012   919.41540527]",21.0425720215,2,2.0
26,"[  984.20629883   598.69091797   215.89877319  1116.9017334    779.85687256
   357.25326538  1350.24450684  1357.72937012   919.41540527   332.25750732]",20.8396568298,2,2.0
27,"[  598.69091797   215.89877319  1116.9017334    779.85687256   357.25326538
  1350.24450684  1357.72937012   919.41540527   332.25750732   345.68185425]",20.6361083984,2,2.0
28,"[  215.89877319  1116.9017334    779.85687256   357.25326538  1350.24450684
  1357.72937012   919.41540527   332.25750732   345.68185425  1018.41687012]",20.3502979279,2,2.0
29,"[ 1116.9017334    779.85687256   357.25326538  1350.24450684  1357.72937012
   919.41540527   332.25750732   345.68185425  1018.41687012   766.49645996]",20.2275314331,2,2.0
30,"[  779.85687256   357.25326538  1350.24450684  1357.72937012   919.41540527
   332.25750732   345.68185425  1018.41687012   766.49645996   381.49057007]",19.9407920837,2,2.0
31,"[  357.25326538  1350.24450684  1357.72937012   919.41540527   332.25750732
   345.68185425  1018.41687012   766.49645996   381.49057007  1142.1418457 ]",19.7357330322,2,2.0
