,activation,dist,id,vel
0,"[ 277.30685425  274.05123901  654.90002441  300.99108887  158.28405762
  346.97061157  458.17297363  526.29248047  833.03570557  565.74200439]",24.9926242828,2,2.0
1,"[  274.05123901   654.90002441   300.99108887   158.28405762   346.97061157
   458.17297363   526.29248047   833.03570557   565.74200439  8937.72363281]",24.9609870911,2,2.0
2,"[  654.90002441   300.99108887   158.28405762   346.97061157   458.17297363
   526.29248047   833.03570557   565.74200439  8937.72363281  3253.80053711]",24.9122428894,2,2.0
3,"[  300.99108887   158.28405762   346.97061157   458.17297363   526.29248047
   833.03570557   565.74200439  8937.72363281  3253.80053711  8585.796875  ]",24.8291301727,2,2.0
4,"[  158.28405762   346.97061157   458.17297363   526.29248047   833.03570557
   565.74200439  8937.72363281  3253.80053711  8585.796875    5667.72363281]",24.5837020874,2,2.0
5,"[  346.97061157   458.17297363   526.29248047   833.03570557   565.74200439
  8937.72363281  3253.80053711  8585.796875    5667.72363281  3824.75683594]",24.4351978302,2,2.0
6,"[  458.17297363   526.29248047   833.03570557   565.74200439  8937.72363281
  3253.80053711  8585.796875    5667.72363281  3824.75683594  4017.64697266]",24.1247501373,2,2.0
7,"[  526.29248047   833.03570557   565.74200439  8937.72363281  3253.80053711
  8585.796875    5667.72363281  3824.75683594  4017.64697266  5270.96191406]",23.7668857574,2,2.0
8,"[  833.03570557   565.74200439  8937.72363281  3253.80053711  8585.796875
  5667.72363281  3824.75683594  4017.64697266  5270.96191406  2268.27587891]",23.4083881378,2,2.0
9,"[  565.74200439  8937.72363281  3253.80053711  8585.796875    5667.72363281
  3824.75683594  4017.64697266  5270.96191406  2268.27587891   942.86907959]",23.2392921448,2,2.0
10,"[ 8937.72363281  3253.80053711  8585.796875    5667.72363281  3824.75683594
  4017.64697266  5270.96191406  2268.27587891   942.86907959  2936.0637207 ]",22.8494777679,2,2.0
11,"[ 3253.80053711  8585.796875    5667.72363281  3824.75683594  4017.64697266
  5270.96191406  2268.27587891   942.86907959  2936.0637207   1022.56707764]",22.6583099365,2,2.0
12,"[ 8585.796875    5667.72363281  3824.75683594  4017.64697266  5270.96191406
  2268.27587891   942.86907959  2936.0637207   1022.56707764  2256.43505859]",22.2718906403,2,2.0
13,"[ 5667.72363281  3824.75683594  4017.64697266  5270.96191406  2268.27587891
   942.86907959  2936.0637207   1022.56707764  2256.43505859  1772.33361816]",22.0766944885,2,2.0
14,"[ 3824.75683594  4017.64697266  5270.96191406  2268.27587891   942.86907959
  2936.0637207   1022.56707764  2256.43505859  1772.33361816  2294.79418945]",21.8803482056,2,2.0
15,"[ 4017.64697266  5270.96191406  2268.27587891   942.86907959  2936.0637207
  1022.56707764  2256.43505859  1772.33361816  2294.79418945  2054.44555664]",21.6194839478,2,2.0
16,"[ 5270.96191406  2268.27587891   942.86907959  2936.0637207   1022.56707764
  2256.43505859  1772.33361816  2294.79418945  2054.44555664  1839.2779541 ]",21.4208259583,2,2.0
17,"[ 2268.27587891   942.86907959  2936.0637207   1022.56707764  2256.43505859
  1772.33361816  2294.79418945  2054.44555664  1839.2779541   2840.74145508]",21.221162796,2,2.0
18,"[  942.86907959  2936.0637207   1022.56707764  2256.43505859  1772.33361816
  2294.79418945  2054.44555664  1839.2779541   2840.74145508  1396.72424316]",20.9640674591,2,2.0
19,"[ 2936.0637207   1022.56707764  2256.43505859  1772.33361816  2294.79418945
  2054.44555664  1839.2779541   2840.74145508  1396.72424316  5080.71777344]",20.681098938,2,2.0
20,"[ 1022.56707764  2256.43505859  1772.33361816  2294.79418945  2054.44555664
  1839.2779541   2840.74145508  1396.72424316  5080.71777344  1149.34997559]",20.4778194427,2,2.0
21,"[ 2256.43505859  1772.33361816  2294.79418945  2054.44555664  1839.2779541
  2840.74145508  1396.72424316  5080.71777344  1149.34997559  2834.44702148]",20.0696201324,2,2.0
