,activation,dist,id,vel
0,"[ -66.40885925  -45.39661789 -128.89845276 -127.37659454  -41.07757568
  -25.29216576  -12.53403282   -9.45883465  -11.76780796   43.03550339]",24.9958724976,2,2.0
1,"[ -45.39661789 -128.89845276 -127.37659454  -41.07757568  -25.29216576
  -12.53403282   -9.45883465  -11.76780796   43.03550339 -824.43609619]",24.9866981506,2,2.0
2,"[-128.89845276 -127.37659454  -41.07757568  -25.29216576  -12.53403282
   -9.45883465  -11.76780796   43.03550339 -824.43609619 -273.8538208 ]",24.9630088806,2,2.0
3,"[ -127.37659454   -41.07757568   -25.29216576   -12.53403282    -9.45883465
   -11.76780796    43.03550339  -824.43609619  -273.8538208   3067.73828125]",24.9146614075,2,2.0
4,"[  -41.07757568   -25.29216576   -12.53403282    -9.45883465   -11.76780796
    43.03550339  -824.43609619  -273.8538208   3067.73828125  1063.14831543]",24.8314647675,2,2.0
5,"[  -25.29216576   -12.53403282    -9.45883465   -11.76780796    43.03550339
  -824.43609619  -273.8538208   3067.73828125  1063.14831543  -316.70336914]",24.7210159302,2,2.0
6,"[  -12.53403282    -9.45883465   -11.76780796    43.03550339  -824.43609619
  -273.8538208   3067.73828125  1063.14831543  -316.70336914  1194.13879395]",24.5891494751,2,2.0
7,"[   -9.45883465   -11.76780796    43.03550339  -824.43609619  -273.8538208
  3067.73828125  1063.14831543  -316.70336914  1194.13879395  1726.94604492]",24.4419708252,2,2.0
8,"[  -11.76780796    43.03550339  -824.43609619  -273.8538208   3067.73828125
  1063.14831543  -316.70336914  1194.13879395  1726.94604492  1176.66003418]",24.2850036621,2,2.0
9,"[   43.03550339  -824.43609619  -273.8538208   3067.73828125  1063.14831543
  -316.70336914  1194.13879395  1726.94604492  1176.66003418   350.60629272]",24.1219921112,2,2.0
10,"[ -824.43609619  -273.8538208   3067.73828125  1063.14831543  -316.70336914
  1194.13879395  1726.94604492  1176.66003418   350.60629272   596.42956543]",23.7807312012,2,2.0
11,"[ -273.8538208   3067.73828125  1063.14831543  -316.70336914  1194.13879395
  1726.94604492  1176.66003418   350.60629272   596.42956543   722.56866455]",23.6041278839,2,2.0
12,"[ 3067.73828125  1063.14831543  -316.70336914  1194.13879395  1726.94604492
  1176.66003418   350.60629272   596.42956543   722.56866455   322.05151367]",23.4242954254,2,2.0
13,"[ 1063.14831543  -316.70336914  1194.13879395  1726.94604492  1176.66003418
   350.60629272   596.42956543   722.56866455   322.05151367   -45.06313705]",23.2413387299,2,2.0
14,"[ -316.70336914  1194.13879395  1726.94604492  1176.66003418   350.60629272
   596.42956543   722.56866455   322.05151367   -45.06313705   450.77886963]",23.0556564331,2,2.0
15,"[ 1194.13879395  1726.94604492  1176.66003418   350.60629272   596.42956543
   722.56866455   322.05151367   -45.06313705   450.77886963   495.61026001]",22.8674869537,2,2.0
16,"[ 1726.94604492  1176.66003418   350.60629272   596.42956543   722.56866455
   322.05151367   -45.06313705   450.77886963   495.61026001   276.41714478]",22.6772022247,2,2.0
17,"[ 1176.66003418   350.60629272   596.42956543   722.56866455   322.05151367
   -45.06313705   450.77886963   495.61026001   276.41714478   673.10668945]",22.4852256775,2,2.0
18,"[ 350.60629272  596.42956543  722.56866455  322.05151367  -45.06313705
  450.77886963  495.61026001  276.41714478  673.10668945  185.91856384]",22.2913093567,2,2.0
19,"[ 596.42956543  722.56866455  322.05151367  -45.06313705  450.77886963
  495.61026001  276.41714478  673.10668945  185.91856384  304.01095581]",22.0956802368,2,2.0
20,"[ 722.56866455  322.05151367  -45.06313705  450.77886963  495.61026001
  276.41714478  673.10668945  185.91856384  304.01095581  983.31964111]",21.8995361328,2,2.0
21,"[ 322.05151367  -45.06313705  450.77886963  495.61026001  276.41714478
  673.10668945  185.91856384  304.01095581  983.31964111  282.30523682]",21.7020778656,2,2.0
22,"[  -45.06313705   450.77886963   495.61026001   276.41714478   673.10668945
   185.91856384   304.01095581   983.31964111   282.30523682  1239.77856445]",21.5035610199,2,2.0
23,"[  450.77886963   495.61026001   276.41714478   673.10668945   185.91856384
   304.01095581   983.31964111   282.30523682  1239.77856445   627.36584473]",21.3040103912,2,2.0
24,"[  495.61026001   276.41714478   673.10668945   185.91856384   304.01095581
   983.31964111   282.30523682  1239.77856445   627.36584473   254.26686096]",21.1037254333,2,2.0
25,"[  276.41714478   673.10668945   185.91856384   304.01095581   983.31964111
   282.30523682  1239.77856445   627.36584473   254.26686096   420.67752075]",20.9026126862,2,2.0
26,"[  673.10668945   185.91856384   304.01095581   983.31964111   282.30523682
  1239.77856445   627.36584473   254.26686096   420.67752075    65.46942902]",20.7006053925,2,2.0
27,"[  185.91856384   304.01095581   983.31964111   282.30523682  1239.77856445
   627.36584473   254.26686096   420.67752075    65.46942902   387.89968872]",20.4977970123,2,2.0
28,"[  304.01095581   983.31964111   282.30523682  1239.77856445   627.36584473
   254.26686096   420.67752075    65.46942902   387.89968872   430.37820435]",20.2941970825,2,2.0
29,"[  983.31964111   282.30523682  1239.77856445   627.36584473   254.26686096
   420.67752075    65.46942902   387.89968872   430.37820435   515.86480713]",20.0899333954,2,2.0
30,"[  282.30523682  1239.77856445   627.36584473   254.26686096   420.67752075
    65.46942902   387.89968872   430.37820435   515.86480713   627.20623779]",19.8853664398,2,2.0
31,"[ 1239.77856445   627.36584473   254.26686096   420.67752075    65.46942902
   387.89968872   430.37820435   515.86480713   627.20623779   573.13122559]",19.6808567047,2,2.0
32,"[ 627.36584473  254.26686096  420.67752075   65.46942902  387.89968872
  430.37820435  515.86480713  627.20623779  573.13122559    6.74394464]",19.4758167267,2,2.0
33,"[ 254.26686096  420.67752075   65.46942902  387.89968872  430.37820435
  515.86480713  627.20623779  573.13122559    6.74394464  793.80548096]",19.2701969147,2,2.0
34,"[ 420.67752075   65.46942902  387.89968872  430.37820435  515.86480713
  627.20623779  573.13122559    6.74394464  793.80548096  213.46394348]",19.064743042,2,2.0
35,"[  65.46942902  387.89968872  430.37820435  515.86480713  627.20623779
  573.13122559    6.74394464  793.80548096  213.46394348  644.52471924]",18.8589363098,2,2.0
36,"[ 387.89968872  430.37820435  515.86480713  627.20623779  573.13122559
    6.74394464  793.80548096  213.46394348  644.52471924  442.74664307]",18.6539306641,2,2.0
37,"[ 430.37820435  515.86480713  627.20623779  573.13122559    6.74394464
  793.80548096  213.46394348  644.52471924  442.74664307  344.88919067]",18.4488792419,2,2.0
38,"[ 515.86480713  627.20623779  573.13122559    6.74394464  793.80548096
  213.46394348  644.52471924  442.74664307  344.88919067  515.4407959 ]",18.2433853149,2,2.0
39,"[ 627.20623779  573.13122559    6.74394464  793.80548096  213.46394348
  644.52471924  442.74664307  344.88919067  515.4407959   351.21484375]",17.8310775757,2,2.0
40,"[ 573.13122559    6.74394464  793.80548096  213.46394348  644.52471924
  442.74664307  344.88919067  515.4407959   351.21484375  612.07391357]",17.6242580414,2,2.0
41,"[   6.74394464  793.80548096  213.46394348  644.52471924  442.74664307
  344.88919067  515.4407959   351.21484375  612.07391357  460.7875061 ]",17.4175758362,2,2.0
42,"[ 793.80548096  213.46394348  644.52471924  442.74664307  344.88919067
  515.4407959   351.21484375  612.07391357  460.7875061   881.70617676]",17.2110462189,2,2.0
43,"[ 213.46394348  644.52471924  442.74664307  344.88919067  515.4407959
  351.21484375  612.07391357  460.7875061   881.70617676  320.68075562]",17.0045433044,2,2.0
44,"[ 644.52471924  442.74664307  344.88919067  515.4407959   351.21484375
  612.07391357  460.7875061   881.70617676  320.68075562  193.94332886]",16.7978858948,2,2.0
45,"[ 442.74664307  344.88919067  515.4407959   351.21484375  612.07391357
  460.7875061   881.70617676  320.68075562  193.94332886  306.61453247]",16.5921344757,2,2.0
46,"[ 344.88919067  515.4407959   351.21484375  612.07391357  460.7875061
  881.70617676  320.68075562  193.94332886  306.61453247  262.93835449]",16.3862056732,2,2.0
47,"[ 515.4407959   351.21484375  612.07391357  460.7875061   881.70617676
  320.68075562  193.94332886  306.61453247  262.93835449  380.02957153]",16.1802825928,2,2.0
48,"[ 351.21484375  612.07391357  460.7875061   881.70617676  320.68075562
  193.94332886  306.61453247  262.93835449  380.02957153  310.48730469]",15.9743499756,2,2.0
49,"[ 612.07391357  460.7875061   881.70617676  320.68075562  193.94332886
  306.61453247  262.93835449  380.02957153  310.48730469  419.78189087]",15.7688388824,2,2.0
50,"[ 460.7875061   881.70617676  320.68075562  193.94332886  306.61453247
  262.93835449  380.02957153  310.48730469  419.78189087  516.95123291]",15.563243866,2,2.0
51,"[ 881.70617676  320.68075562  193.94332886  306.61453247  262.93835449
  380.02957153  310.48730469  419.78189087  516.95123291   92.12805939]",15.3577747345,2,2.0
52,"[ 320.68075562  193.94332886  306.61453247  262.93835449  380.02957153
  310.48730469  419.78189087  516.95123291   92.12805939  536.1862793 ]",15.1524782181,2,2.0
53,"[ 193.94332886  306.61453247  262.93835449  380.02957153  310.48730469
  419.78189087  516.95123291   92.12805939  536.1862793   645.83764648]",14.9472417831,2,2.0
54,"[ 306.61453247  262.93835449  380.02957153  310.48730469  419.78189087
  516.95123291   92.12805939  536.1862793   645.83764648 -142.4284668 ]",14.7420253754,2,2.0
55,"[ 262.93835449  380.02957153  310.48730469  419.78189087  516.95123291
   92.12805939  536.1862793   645.83764648 -142.4284668   107.87597656]",14.5368022919,2,2.0
56,"[ 380.02957153  310.48730469  419.78189087  516.95123291   92.12805939
  536.1862793   645.83764648 -142.4284668   107.87597656  162.99200439]",14.3316402435,2,2.0
57,"[ 310.48730469  419.78189087  516.95123291   92.12805939  536.1862793
  645.83764648 -142.4284668   107.87597656  162.99200439  660.63586426]",14.1265363693,2,2.0
58,"[ 419.78189087  516.95123291   92.12805939  536.1862793   645.83764648
 -142.4284668   107.87597656  162.99200439  660.63586426  392.65878296]",13.9214334488,2,2.0
59,"[ 516.95123291   92.12805939  536.1862793   645.83764648 -142.4284668
  107.87597656  162.99200439  660.63586426  392.65878296  435.29006958]",13.7161664963,2,2.0
60,"[  92.12805939  536.1862793   645.83764648 -142.4284668   107.87597656
  162.99200439  660.63586426  392.65878296  435.29006958  337.06256104]",13.5109157562,2,2.0
61,"[ 536.1862793   645.83764648 -142.4284668   107.87597656  162.99200439
  660.63586426  392.65878296  435.29006958  337.06256104  280.09823608]",13.3051710129,2,2.0
62,"[  645.83764648  -142.4284668    107.87597656   162.99200439   660.63586426
   392.65878296   435.29006958   337.06256104   280.09823608  1080.796875  ]",13.0995922089,2,2.0
63,"[ -142.4284668    107.87597656   162.99200439   660.63586426   392.65878296
   435.29006958   337.06256104   280.09823608  1080.796875     584.59057617]",12.8939590454,2,2.0
64,"[  107.87597656   162.99200439   660.63586426   392.65878296   435.29006958
   337.06256104   280.09823608  1080.796875     584.59057617   715.56317139]",12.6887531281,2,2.0
65,"[  162.99200439   660.63586426   392.65878296   435.29006958   337.06256104
   280.09823608  1080.796875     584.59057617   715.56317139   181.6058197 ]",12.4832954407,2,2.0
66,"[  660.63586426   392.65878296   435.29006958   337.06256104   280.09823608
  1080.796875     584.59057617   715.56317139   181.6058197    567.6963501 ]",12.2781934738,2,2.0
67,"[  392.65878296   435.29006958   337.06256104   280.09823608  1080.796875
   584.59057617   715.56317139   181.6058197    567.6963501    429.17962646]",12.0725374222,2,2.0
68,"[  435.29006958   337.06256104   280.09823608  1080.796875     584.59057617
   715.56317139   181.6058197    567.6963501    429.17962646   263.15856934]",11.8669252396,2,2.0
69,"[  337.06256104   280.09823608  1080.796875     584.59057617   715.56317139
   181.6058197    567.6963501    429.17962646   263.15856934   400.59884644]",11.6619768143,2,2.0
70,"[  280.09823608  1080.796875     584.59057617   715.56317139   181.6058197
   567.6963501    429.17962646   263.15856934   400.59884644   441.99160767]",11.4574050903,2,2.0
71,"[ 1080.796875     584.59057617   715.56317139   181.6058197    567.6963501
   429.17962646   263.15856934   400.59884644   441.99160767   344.44470215]",11.2516717911,2,2.0
72,"[ 584.59057617  715.56317139  181.6058197   567.6963501   429.17962646
  263.15856934  400.59884644  441.99160767  344.44470215  663.23413086]",11.0463943481,2,2.0
