,activation,dist,id,vel
68,"[ 1916.51525879  1634.80627441  1888.21459961  2260.54589844  2009.05041504
  1477.97119141  1700.93811035  1590.04064941  1666.81518555  1497.6673584 ]",10.4320755005,2,2.0
69,"[ 1634.80627441  1888.21459961  2260.54589844  2009.05041504  1477.97119141
  1700.93811035  1590.04064941  1666.81518555  1497.6673584   1696.03759766]",10.2192687988,2,2.0
70,"[ 1888.21459961  2260.54589844  2009.05041504  1477.97119141  1700.93811035
  1590.04064941  1666.81518555  1497.6673584   1696.03759766  1291.5982666 ]",10.0074806213,2,2.0
71,"[ 2260.54589844  2009.05041504  1477.97119141  1700.93811035  1590.04064941
  1666.81518555  1497.6673584   1696.03759766  1291.5982666   1389.1640625 ]",9.79839801788,2,2.0
72,"[ 2009.05041504  1477.97119141  1700.93811035  1590.04064941  1666.81518555
  1497.6673584   1696.03759766  1291.5982666   1389.1640625   2007.00012207]",9.59163951874,2,2.0
73,"[ 1477.97119141  1700.93811035  1590.04064941  1666.81518555  1497.6673584
  1696.03759766  1291.5982666   1389.1640625   2007.00012207   815.89837646]",9.32183265686,2,2.0
74,"[ 1700.93811035  1590.04064941  1666.81518555  1497.6673584   1696.03759766
  1291.5982666   1389.1640625   2007.00012207   815.89837646   678.35845947]",9.11305809021,2,2.0
75,"[ 1590.04064941  1666.81518555  1497.6673584   1696.03759766  1291.5982666
  1389.1640625   2007.00012207   815.89837646   678.35845947  2014.8840332 ]",8.90123653412,2,2.0
76,"[ 1666.81518555  1497.6673584   1696.03759766  1291.5982666   1389.1640625
  2007.00012207   815.89837646   678.35845947  2014.8840332   2444.06103516]",8.69128608704,2,2.0
77,"[ 1497.6673584   1696.03759766  1291.5982666   1389.1640625   2007.00012207
   815.89837646   678.35845947  2014.8840332   2444.06103516  2728.54833984]",8.3935956955,2,2.0
78,"[ 1696.03759766  1291.5982666   1389.1640625   2007.00012207   815.89837646
   678.35845947  2014.8840332   2444.06103516  2728.54833984  2018.10791016]",8.18160152435,2,2.0
79,"[ 1291.5982666   1389.1640625   2007.00012207   815.89837646   678.35845947
  2014.8840332   2444.06103516  2728.54833984  2018.10791016  1395.6574707 ]",7.9688038826,2,2.0
80,"[ 1389.1640625   2007.00012207   815.89837646   678.35845947  2014.8840332
  2444.06103516  2728.54833984  2018.10791016  1395.6574707   2091.96386719]",7.68898487091,2,2.0
81,"[ 2007.00012207   815.89837646   678.35845947  2014.8840332   2444.06103516
  2728.54833984  2018.10791016  1395.6574707   2091.96386719  1674.4029541 ]",7.4771361351,2,2.0
82,"[  815.89837646   678.35845947  2014.8840332   2444.06103516  2728.54833984
  2018.10791016  1395.6574707   2091.96386719  1674.4029541    674.89025879]",7.25145053864,2,2.0
83,"[  678.35845947  2014.8840332   2444.06103516  2728.54833984  2018.10791016
  1395.6574707   2091.96386719  1674.4029541    674.89025879  1324.36901855]",7.06162548065,2,2.0
84,"[ 2014.8840332   2444.06103516  2728.54833984  2018.10791016  1395.6574707
  2091.96386719  1674.4029541    674.89025879  1324.36901855  1799.05737305]",6.7908873558,2,2.0
85,"[ 2444.06103516  2728.54833984  2018.10791016  1395.6574707   2091.96386719
  1674.4029541    674.89025879  1324.36901855  1799.05737305  1567.59094238]",6.58132553101,2,2.0
86,"[ 2728.54833984  2018.10791016  1395.6574707   2091.96386719  1674.4029541
   674.89025879  1324.36901855  1799.05737305  1567.59094238  1219.27307129]",6.28540802002,2,2.0
87,"[ 2018.10791016  1395.6574707   2091.96386719  1674.4029541    674.89025879
  1324.36901855  1799.05737305  1567.59094238  1219.27307129  2226.09155273]",6.07410621643,2,2.0
88,"[ 1395.6574707   2091.96386719  1674.4029541    674.89025879  1324.36901855
  1799.05737305  1567.59094238  1219.27307129  2226.09155273  1334.68005371]",5.86279582977,2,2.0
89,"[ 2091.96386719  1674.4029541    674.89025879  1324.36901855  1799.05737305
  1567.59094238  1219.27307129  2226.09155273  1334.68005371  2192.6940918 ]",5.65206098557,2,2.0
90,"[ 1674.4029541    674.89025879  1324.36901855  1799.05737305  1567.59094238
  1219.27307129  2226.09155273  1334.68005371  2192.6940918   2633.50048828]",5.44097805023,2,2.0
91,"[  674.89025879  1324.36901855  1799.05737305  1567.59094238  1219.27307129
  2226.09155273  1334.68005371  2192.6940918   2633.50048828   486.69680786]",5.23140335083,2,2.0
92,"[ 1324.36901855  1799.05737305  1567.59094238  1219.27307129  2226.09155273
  1334.68005371  2192.6940918   2633.50048828   486.69680786  1779.5567627 ]",4.95502138138,2,2.0
93,"[ 1799.05737305  1567.59094238  1219.27307129  2226.09155273  1334.68005371
  2192.6940918   2633.50048828   486.69680786  1779.5567627   1489.6940918 ]",4.74519968033,2,2.0
94,"[ 1567.59094238  1219.27307129  2226.09155273  1334.68005371  2192.6940918
  2633.50048828   486.69680786  1779.5567627   1489.6940918   1133.83544922]",4.53617858887,2,2.0
95,"[ 1219.27307129  2226.09155273  1334.68005371  2192.6940918   2633.50048828
   486.69680786  1779.5567627   1489.6940918   1133.83544922  1298.74194336]",4.32959079742,2,2.0
96,"[ 2226.09155273  1334.68005371  2192.6940918   2633.50048828   486.69680786
  1779.5567627   1489.6940918   1133.83544922  1298.74194336  1120.69360352]",4.06646490097,2,2.0
97,"[ 1334.68005371  2192.6940918   2633.50048828   486.69680786  1779.5567627
  1489.6940918   1133.83544922  1298.74194336  1120.69360352  1862.99633789]",3.85772275925,2,2.0
98,"[ 2192.6940918   2633.50048828   486.69680786  1779.5567627   1489.6940918
  1133.83544922  1298.74194336  1120.69360352  1862.99633789  1588.6328125 ]",3.65072917938,2,2.0
99,"[ 2633.50048828   486.69680786  1779.5567627   1489.6940918   1133.83544922
  1298.74194336  1120.69360352  1862.99633789  1588.6328125   1216.6184082 ]",3.3570663929,2,2.0
100,"[  486.69680786  1779.5567627   1489.6940918   1133.83544922  1298.74194336
  1120.69360352  1862.99633789  1588.6328125   1216.6184082   2280.70654297]",3.14717698097,2,2.0
101,"[ 1779.5567627   1489.6940918   1133.83544922  1298.74194336  1120.69360352
  1862.99633789  1588.6328125   1216.6184082   2280.70654297  1113.07141113]",2.93721270561,2,2.0
102,"[ 1489.6940918   1133.83544922  1298.74194336  1120.69360352  1862.99633789
  1588.6328125   1216.6184082   2280.70654297  1113.07141113  1227.49584961]",2.72744297981,2,2.0
103,"[ 1133.83544922  1298.74194336  1120.69360352  1862.99633789  1588.6328125
  1216.6184082   2280.70654297  1113.07141113  1227.49584961  1242.66381836]",2.45060110092,2,2.0
104,"[ 1298.74194336  1120.69360352  1862.99633789  1588.6328125   1216.6184082
  2280.70654297  1113.07141113  1227.49584961  1242.66381836  1364.69348145]",2.24092268944,2,2.0
105,"[ 1120.69360352  1862.99633789  1588.6328125   1216.6184082   2280.70654297
  1113.07141113  1227.49584961  1242.66381836  1364.69348145  5140.29931641]",1.97424125671,2,2.0
