,activation,dist,id,vel
0,"[-397.09683228   91.39337158  -38.31652832 -170.09242249  -39.9371376
   45.25257492 -143.35215759  -81.93847656 -100.44833374 -794.17053223]",24.9850749969,2,2.0
1,"[  91.39337158  -38.31652832 -170.09242249  -39.9371376    45.25257492
 -143.35215759  -81.93847656 -100.44833374 -794.17053223  975.09692383]",24.9668941498,2,2.0
2,"[ -38.31652832 -170.09242249  -39.9371376    45.25257492 -143.35215759
  -81.93847656 -100.44833374 -794.17053223  975.09692383  457.21948242]",24.8494415283,2,2.0
3,"[ -170.09242249   -39.9371376     45.25257492  -143.35215759   -81.93847656
  -100.44833374  -794.17053223   975.09692383   457.21948242  1527.66149902]",24.6134090424,2,2.0
4,"[  -39.9371376     45.25257492  -143.35215759   -81.93847656  -100.44833374
  -794.17053223   975.09692383   457.21948242  1527.66149902  1570.87854004]",24.3113079071,2,2.0
5,"[   45.25257492  -143.35215759   -81.93847656  -100.44833374  -794.17053223
   975.09692383   457.21948242  1527.66149902  1570.87854004  1056.82873535]",24.1483612061,2,2.0
6,"[ -143.35215759   -81.93847656  -100.44833374  -794.17053223   975.09692383
   457.21948242  1527.66149902  1570.87854004  1056.82873535  1112.07666016]",23.8083572388,2,2.0
7,"[  -81.93847656  -100.44833374  -794.17053223   975.09692383   457.21948242
  1527.66149902  1570.87854004  1056.82873535  1112.07666016   633.722229  ]",23.4541358948,2,2.0
8,"[ -100.44833374  -794.17053223   975.09692383   457.21948242  1527.66149902
  1570.87854004  1056.82873535  1112.07666016   633.722229     147.904953  ]",23.0917644501,2,2.0
9,"[ -794.17053223   975.09692383   457.21948242  1527.66149902  1570.87854004
  1056.82873535  1112.07666016   633.722229     147.904953     412.87716675]",22.9074420929,2,2.0
10,"[  975.09692383   457.21948242  1527.66149902  1570.87854004  1056.82873535
  1112.07666016   633.722229     147.904953     412.87716675   221.634552  ]",22.7210388184,2,2.0
11,"[  457.21948242  1527.66149902  1570.87854004  1056.82873535  1112.07666016
   633.722229     147.904953     412.87716675   221.634552     750.94671631]",22.5333023071,2,2.0
12,"[ 1527.66149902  1570.87854004  1056.82873535  1112.07666016   633.722229
   147.904953     412.87716675   221.634552     750.94671631   342.49319458]",22.3443183899,2,2.0
13,"[ 1570.87854004  1056.82873535  1112.07666016   633.722229     147.904953
   412.87716675   221.634552     750.94671631   342.49319458   247.56414795]",22.1539592743,2,2.0
14,"[ 1056.82873535  1112.07666016   633.722229     147.904953     412.87716675
   221.634552     750.94671631   342.49319458   247.56414795  2247.52563477]",21.7704811096,2,2.0
15,"[ 1112.07666016   633.722229     147.904953     412.87716675   221.634552
   750.94671631   342.49319458   247.56414795  2247.52563477   474.59640503]",21.5775222778,2,2.0
16,"[  633.722229     147.904953     412.87716675   221.634552     750.94671631
   342.49319458   247.56414795  2247.52563477   474.59640503  2085.79663086]",21.1882286072,2,2.0
17,"[  147.904953     412.87716675   221.634552     750.94671631   342.49319458
   247.56414795  2247.52563477   474.59640503  2085.79663086   408.59020996]",20.9919128418,2,2.0
18,"[  412.87716675   221.634552     750.94671631   342.49319458   247.56414795
  2247.52563477   474.59640503  2085.79663086   408.59020996  -112.07970428]",20.5969638824,2,2.0
19,"[  221.634552     750.94671631   342.49319458   247.56414795  2247.52563477
   474.59640503  2085.79663086   408.59020996  -112.07970428   705.65765381]",20.1985797882,2,2.0
20,"[  750.94671631   342.49319458   247.56414795  2247.52563477   474.59640503
  2085.79663086   408.59020996  -112.07970428   705.65765381   197.82594299]",19.7989654541,2,2.0
21,"[  342.49319458   247.56414795  2247.52563477   474.59640503  2085.79663086
   408.59020996  -112.07970428   705.65765381   197.82594299   466.59683228]",19.3976860046,2,2.0
22,"[  247.56414795  2247.52563477   474.59640503  2085.79663086   408.59020996
  -112.07970428   705.65765381   197.82594299   466.59683228   603.21008301]",19.1965179443,2,2.0
23,"[ 2247.52563477   474.59640503  2085.79663086   408.59020996  -112.07970428
   705.65765381   197.82594299   466.59683228   603.21008301  1121.28210449]",18.7924175262,2,2.0
24,"[  474.59640503  2085.79663086   408.59020996  -112.07970428   705.65765381
   197.82594299   466.59683228   603.21008301  1121.28210449   759.67346191]",18.5895881653,2,2.0
25,"[ 2085.79663086   408.59020996  -112.07970428   705.65765381   197.82594299
   466.59683228   603.21008301  1121.28210449   759.67346191   539.16314697]",18.3866710663,2,2.0
26,"[  408.59020996  -112.07970428   705.65765381   197.82594299   466.59683228
   603.21008301  1121.28210449   759.67346191   539.16314697  1213.74890137]",17.9801921844,2,2.0
27,"[ -112.07970428   705.65765381   197.82594299   466.59683228   603.21008301
  1121.28210449   759.67346191   539.16314697  1213.74890137  1509.55090332]",17.5731201172,2,2.0
28,"[  705.65765381   197.82594299   466.59683228   603.21008301  1121.28210449
   759.67346191   539.16314697  1213.74890137  1509.55090332    -7.57554388]",17.3692474365,2,2.0
29,"[  197.82594299   466.59683228   603.21008301  1121.28210449   759.67346191
   539.16314697  1213.74890137  1509.55090332    -7.57554388   395.46478271]",17.1652984619,2,2.0
30,"[  466.59683228   603.21008301  1121.28210449   759.67346191   539.16314697
  1213.74890137  1509.55090332    -7.57554388   395.46478271   292.73214722]",16.9615726471,2,2.0
31,"[  603.21008301  1121.28210449   759.67346191   539.16314697  1213.74890137
  1509.55090332    -7.57554388   395.46478271   292.73214722   720.27160645]",16.7582836151,2,2.0
32,"[ 1121.28210449   759.67346191   539.16314697  1213.74890137  1509.55090332
    -7.57554388   395.46478271   292.73214722   720.27160645   109.21130371]",16.5547389984,2,2.0
33,"[  759.67346191   539.16314697  1213.74890137  1509.55090332    -7.57554388
   395.46478271   292.73214722   720.27160645   109.21130371   329.9203186 ]",16.3511047363,2,2.0
34,"[  539.16314697  1213.74890137  1509.55090332    -7.57554388   395.46478271
   292.73214722   720.27160645   109.21130371   329.9203186    569.95330811]",16.1471729279,2,2.0
35,"[ 1213.74890137  1509.55090332    -7.57554388   395.46478271   292.73214722
   720.27160645   109.21130371   329.9203186    569.95330811   406.24411011]",15.9428520203,2,2.0
36,"[ 1509.55090332    -7.57554388   395.46478271   292.73214722   720.27160645
   109.21130371   329.9203186    569.95330811   406.24411011   494.93505859]",15.7383708954,2,2.0
37,"[  -7.57554388  395.46478271  292.73214722  720.27160645  109.21130371
  329.9203186   569.95330811  406.24411011  494.93505859  452.60168457]",15.5338497162,2,2.0
38,"[ 395.46478271  292.73214722  720.27160645  109.21130371  329.9203186
  569.95330811  406.24411011  494.93505859  452.60168457   49.3527298 ]",15.3295145035,2,2.0
39,"[ 292.73214722  720.27160645  109.21130371  329.9203186   569.95330811
  406.24411011  494.93505859  452.60168457   49.3527298   716.54925537]",15.1251459122,2,2.0
40,"[ 720.27160645  109.21130371  329.9203186   569.95330811  406.24411011
  494.93505859  452.60168457   49.3527298   716.54925537  674.02972412]",14.7171144485,2,2.0
41,"[ 109.21130371  329.9203186   569.95330811  406.24411011  494.93505859
  452.60168457   49.3527298   716.54925537  674.02972412  300.23406982]",14.512963295,2,2.0
42,"[ 329.9203186   569.95330811  406.24411011  494.93505859  452.60168457
   49.3527298   716.54925537  674.02972412  300.23406982  422.71032715]",14.3088178635,2,2.0
43,"[ 569.95330811  406.24411011  494.93505859  452.60168457   49.3527298
  716.54925537  674.02972412  300.23406982  422.71032715  427.6472168 ]",14.1047763824,2,2.0
44,"[ 406.24411011  494.93505859  452.60168457   49.3527298   716.54925537
  674.02972412  300.23406982  422.71032715  427.6472168   488.081604  ]",13.9007959366,2,2.0
45,"[ 494.93505859  452.60168457   49.3527298   716.54925537  674.02972412
  300.23406982  422.71032715  427.6472168   488.081604    564.93878174]",13.6967887878,2,2.0
46,"[ 452.60168457   49.3527298   716.54925537  674.02972412  300.23406982
  422.71032715  427.6472168   488.081604    564.93878174  420.0378418 ]",13.4928970337,2,2.0
47,"[  49.3527298   716.54925537  674.02972412  300.23406982  422.71032715
  427.6472168   488.081604    564.93878174  420.0378418    83.08294678]",13.289182663,2,2.0
48,"[ 716.54925537  674.02972412  300.23406982  422.71032715  427.6472168
  488.081604    564.93878174  420.0378418    83.08294678  305.43728638]",13.0853996277,2,2.0
49,"[ 674.02972412  300.23406982  422.71032715  427.6472168   488.081604
  564.93878174  420.0378418    83.08294678  305.43728638   54.63115311]",12.8816604614,2,2.0
50,"[  300.23406982   422.71032715   427.6472168    488.081604     564.93878174
   420.0378418     83.08294678   305.43728638    54.63115311  1151.79003906]",12.6771621704,2,2.0
51,"[  422.71032715   427.6472168    488.081604     564.93878174   420.0378418
    83.08294678   305.43728638    54.63115311  1151.79003906   403.49261475]",12.4730463028,2,2.0
52,"[  427.6472168    488.081604     564.93878174   420.0378418     83.08294678
   305.43728638    54.63115311  1151.79003906   403.49261475   662.10656738]",12.2690896988,2,2.0
53,"[  488.081604     564.93878174   420.0378418     83.08294678   305.43728638
    54.63115311  1151.79003906   403.49261475   662.10656738   621.9486084 ]",12.0646505356,2,2.0
54,"[  564.93878174   420.0378418     83.08294678   305.43728638    54.63115311
  1151.79003906   403.49261475   662.10656738   621.9486084    497.08151245]",11.8599691391,2,2.0
55,"[  420.0378418     83.08294678   305.43728638    54.63115311  1151.79003906
   403.49261475   662.10656738   621.9486084    497.08151245   598.16589355]",11.6551065445,2,2.0
56,"[   83.08294678   305.43728638    54.63115311  1151.79003906   403.49261475
   662.10656738   621.9486084    497.08151245   598.16589355   285.36203003]",11.450053215,2,2.0
57,"[  305.43728638    54.63115311  1151.79003906   403.49261475   662.10656738
   621.9486084    497.08151245   598.16589355   285.36203003   343.29000854]",11.2452344894,2,2.0
58,"[   54.63115311  1151.79003906   403.49261475   662.10656738   621.9486084
   497.08151245   598.16589355   285.36203003   343.29000854   464.11154175]",11.0403938293,2,2.0
59,"[ 1151.79003906   403.49261475   662.10656738   621.9486084    497.08151245
   598.16589355   285.36203003   343.29000854   464.11154175  1165.99755859]",10.6311511993,2,2.0
60,"[  403.49261475   662.10656738   621.9486084    497.08151245   598.16589355
   285.36203003   343.29000854   464.11154175  1165.99755859   448.63638306]",10.4267463684,2,2.0
61,"[  662.10656738   621.9486084    497.08151245   598.16589355   285.36203003
   343.29000854   464.11154175  1165.99755859   448.63638306   544.27410889]",9.93565177917,2,2.0
62,"[  621.9486084    497.08151245   598.16589355   285.36203003   343.29000854
   464.11154175  1165.99755859   448.63638306   544.27410889   477.47003174]",9.73212432861,2,2.0
63,"[  497.08151245   598.16589355   285.36203003   343.29000854   464.11154175
  1165.99755859   448.63638306   544.27410889   477.47003174   208.23852539]",9.52646827698,2,2.0
64,"[  598.16589355   285.36203003   343.29000854   464.11154175  1165.99755859
   448.63638306   544.27410889   477.47003174   208.23852539   109.56491089]",9.32143783569,2,2.0
65,"[  285.36203003   343.29000854   464.11154175  1165.99755859   448.63638306
   544.27410889   477.47003174   208.23852539   109.56491089   740.45281982]",9.11465167999,2,2.0
66,"[  343.29000854   464.11154175  1165.99755859   448.63638306   544.27410889
   477.47003174   208.23852539   109.56491089   740.45281982    76.72383881]",8.90849494934,2,2.0
67,"[  464.11154175  1165.99755859   448.63638306   544.27410889   477.47003174
   208.23852539   109.56491089   740.45281982    76.72383881   312.03137207]",8.70146560669,2,2.0
68,"[ 1165.99755859   448.63638306   544.27410889   477.47003174   208.23852539
   109.56491089   740.45281982    76.72383881   312.03137207   582.80145264]",8.4950094223,2,2.0
69,"[ 448.63638306  544.27410889  477.47003174  208.23852539  109.56491089
  740.45281982   76.72383881  312.03137207  582.80145264  125.78407288]",8.28814697266,2,2.0
70,"[ 544.27410889  477.47003174  208.23852539  109.56491089  740.45281982
   76.72383881  312.03137207  582.80145264  125.78407288  387.96469116]",8.08205413818,2,2.0
71,"[ 477.47003174  208.23852539  109.56491089  740.45281982   76.72383881
  312.03137207  582.80145264  125.78407288  387.96469116  574.17053223]",7.87590265274,2,2.0
72,"[ 208.23852539  109.56491089  740.45281982   76.72383881  312.03137207
  582.80145264  125.78407288  387.96469116  574.17053223   93.64312744]",7.67009687424,2,2.0
73,"[ 109.56491089  740.45281982   76.72383881  312.03137207  582.80145264
  125.78407288  387.96469116  574.17053223   93.64312744  541.46081543]",7.46458959579,2,2.0
74,"[ 740.45281982   76.72383881  312.03137207  582.80145264  125.78407288
  387.96469116  574.17053223   93.64312744  541.46081543  845.81591797]",7.25944185257,2,2.0
75,"[  76.72383881  312.03137207  582.80145264  125.78407288  387.96469116
  574.17053223   93.64312744  541.46081543  845.81591797  889.15649414]",7.05511951447,2,2.0
76,"[ 312.03137207  582.80145264  125.78407288  387.96469116  574.17053223
   93.64312744  541.46081543  845.81591797  889.15649414   63.43482208]",6.8514790535,2,2.0
77,"[ 582.80145264  125.78407288  387.96469116  574.17053223   93.64312744
  541.46081543  845.81591797  889.15649414   63.43482208  159.48622131]",6.64652109146,2,2.0
78,"[ 125.78407288  387.96469116  574.17053223   93.64312744  541.46081543
  845.81591797  889.15649414   63.43482208  159.48622131  210.22401428]",6.44223213196,2,2.0
79,"[ 387.96469116  574.17053223   93.64312744  541.46081543  845.81591797
  889.15649414   63.43482208  159.48622131  210.22401428  340.7796936 ]",6.23694086075,2,2.0
80,"[ 574.17053223   93.64312744  541.46081543  845.81591797  889.15649414
   63.43482208  159.48622131  210.22401428  340.7796936   631.21203613]",6.03243732452,2,2.0
81,"[  93.64312744  541.46081543  845.81591797  889.15649414   63.43482208
  159.48622131  210.22401428  340.7796936   631.21203613  828.89544678]",5.82773399353,2,2.0
82,"[ 541.46081543  845.81591797  889.15649414   63.43482208  159.48622131
  210.22401428  340.7796936   631.21203613  828.89544678  446.31793213]",5.62371063232,2,2.0
83,"[  845.81591797   889.15649414    63.43482208   159.48622131   210.22401428
   340.7796936    631.21203613   828.89544678   446.31793213  1229.25048828]",5.41901922226,2,2.0
84,"[  889.15649414    63.43482208   159.48622131   210.22401428   340.7796936
   631.21203613   828.89544678   446.31793213  1229.25048828   754.0592041 ]",5.21476507187,2,2.0
85,"[   63.43482208   159.48622131   210.22401428   340.7796936    631.21203613
   828.89544678   446.31793213  1229.25048828   754.0592041    983.97747803]",5.01010036469,2,2.0
86,"[  159.48622131   210.22401428   340.7796936    631.21203613   828.89544678
   446.31793213  1229.25048828   754.0592041    983.97747803   622.07171631]",4.80572605133,2,2.0
87,"[  210.22401428   340.7796936    631.21203613   828.89544678   446.31793213
  1229.25048828   754.0592041    983.97747803   622.07171631   568.15496826]",4.6023888588,2,2.0
88,"[  340.7796936    631.21203613   828.89544678   446.31793213  1229.25048828
   754.0592041    983.97747803   622.07171631   568.15496826   637.09832764]",4.39991044998,2,2.0
89,"[  631.21203613   828.89544678   446.31793213  1229.25048828   754.0592041
   983.97747803   622.07171631   568.15496826   637.09832764   930.31628418]",4.19605255127,2,2.0
90,"[  828.89544678   446.31793213  1229.25048828   754.0592041    983.97747803
   622.07171631   568.15496826   637.09832764   930.31628418   332.00228882]",3.99305677414,2,2.0
91,"[  446.31793213  1229.25048828   754.0592041    983.97747803   622.07171631
   568.15496826   637.09832764   930.31628418   332.00228882   975.00415039]",3.78837323189,2,2.0
92,"[ 1229.25048828   754.0592041    983.97747803   622.07171631   568.15496826
   637.09832764   930.31628418   332.00228882   975.00415039  1098.89978027]",3.5845746994,2,2.0
93,"[  754.0592041    983.97747803   622.07171631   568.15496826   637.09832764
   930.31628418   332.00228882   975.00415039  1098.89978027  1413.26733398]",3.37957715988,2,2.0
94,"[  983.97747803   622.07171631   568.15496826   637.09832764   930.31628418
   332.00228882   975.00415039  1098.89978027  1413.26733398  1264.35339355]",3.17558097839,2,2.0
95,"[  622.07171631   568.15496826   637.09832764   930.31628418   332.00228882
   975.00415039  1098.89978027  1413.26733398  1264.35339355  1013.4588623 ]",2.97081613541,2,2.0
96,"[  568.15496826   637.09832764   930.31628418   332.00228882   975.00415039
  1098.89978027  1413.26733398  1264.35339355  1013.4588623   1566.05334473]",2.76673603058,2,2.0
97,"[  637.09832764   930.31628418   332.00228882   975.00415039  1098.89978027
  1413.26733398  1264.35339355  1013.4588623   1566.05334473  1524.07653809]",2.56227827072,2,2.0
98,"[  930.31628418   332.00228882   975.00415039  1098.89978027  1413.26733398
  1264.35339355  1013.4588623   1566.05334473  1524.07653809  1655.32177734]",2.35822963715,2,2.0
99,"[  332.00228882   975.00415039  1098.89978027  1413.26733398  1264.35339355
  1013.4588623   1566.05334473  1524.07653809  1655.32177734  1674.95458984]",2.15399265289,2,2.0
