,activation,dist,id,vel
0,"[ 1239.09899902   888.87194824   238.16400146   515.44555664   740.48400879
   266.16339111   229.40950012   261.54013062   154.25335693   383.76513672]",24.9537677765,1,2.0
1,"[  888.87194824   238.16400146   515.44555664   740.48400879   266.16339111
   229.40950012   261.54013062   154.25335693   383.76513672  7196.38867188]",24.9350833893,1,2.0
2,"[  238.16400146   515.44555664   740.48400879   266.16339111   229.40950012
   261.54013062   154.25335693   383.76513672  7196.38867188  3195.89013672]",24.888130188,1,2.0
3,"[  515.44555664   740.48400879   266.16339111   229.40950012   261.54013062
   154.25335693   383.76513672  7196.38867188  3195.89013672  6799.31494141]",24.7420597076,1,2.0
4,"[  740.48400879   266.16339111   229.40950012   261.54013062   154.25335693
   383.76513672  7196.38867188  3195.89013672  6799.31494141  4893.61865234]",24.580450058,1,2.0
5,"[  266.16339111   229.40950012   261.54013062   154.25335693   383.76513672
  7196.38867188  3195.89013672  6799.31494141  4893.61865234  2831.14233398]",24.4326820374,1,2.0
6,"[  229.40950012   261.54013062   154.25335693   383.76513672  7196.38867188
  3195.89013672  6799.31494141  4893.61865234  2831.14233398  3304.02270508]",24.1553401947,1,2.0
7,"[  261.54013062   154.25335693   383.76513672  7196.38867188  3195.89013672
  6799.31494141  4893.61865234  2831.14233398  3304.02270508  5249.1015625 ]",23.8087120056,1,2.0
8,"[  154.25335693   383.76513672  7196.38867188  3195.89013672  6799.31494141
  4893.61865234  2831.14233398  3304.02270508  5249.1015625   1314.79064941]",23.5772571564,1,2.0
9,"[  383.76513672  7196.38867188  3195.89013672  6799.31494141  4893.61865234
  2831.14233398  3304.02270508  5249.1015625   1314.79064941  1192.57043457]",23.3904571533,1,2.0
10,"[ 7196.38867188  3195.89013672  6799.31494141  4893.61865234  2831.14233398
  3304.02270508  5249.1015625   1314.79064941  1192.57043457  1134.13256836]",23.2017345428,1,2.0
11,"[ 3195.89013672  6799.31494141  4893.61865234  2831.14233398  3304.02270508
  5249.1015625   1314.79064941  1192.57043457  1134.13256836  1057.99499512]",22.8697757721,1,2.0
12,"[ 6799.31494141  4893.61865234  2831.14233398  3304.02270508  5249.1015625
  1314.79064941  1192.57043457  1134.13256836  1057.99499512   814.08782959]",22.6194400787,1,2.0
13,"[ 4893.61865234  2831.14233398  3304.02270508  5249.1015625   1314.79064941
  1192.57043457  1134.13256836  1057.99499512   814.08782959  1373.33007812]",22.4222240448,1,2.0
14,"[ 2831.14233398  3304.02270508  5249.1015625   1314.79064941  1192.57043457
  1134.13256836  1057.99499512   814.08782959  1373.33007812  1355.6862793 ]",22.1454658508,1,2.0
15,"[ 3304.02270508  5249.1015625   1314.79064941  1192.57043457  1134.13256836
  1057.99499512   814.08782959  1373.33007812  1355.6862793    400.4803772 ]",21.9454650879,1,2.0
16,"[ 5249.1015625   1314.79064941  1192.57043457  1134.13256836  1057.99499512
   814.08782959  1373.33007812  1355.6862793    400.4803772   2130.71337891]",21.7442855835,1,2.0
17,"[ 1314.79064941  1192.57043457  1134.13256836  1057.99499512   814.08782959
  1373.33007812  1355.6862793    400.4803772   2130.71337891  2735.96606445]",21.4765892029,1,2.0
18,"[ 1192.57043457  1134.13256836  1057.99499512   814.08782959  1373.33007812
  1355.6862793    400.4803772   2130.71337891  2735.96606445  1161.2208252 ]",21.2161216736,1,2.0
