,activation,dist,id,vel
70,"[ 187.24591064  583.17755127  296.13369751  433.47653198  155.10177612
  840.81903076  672.61303711  380.69692993 -380.21868896  261.94607544]",12.1866855621,1,2.0
71,"[  583.17755127   296.13369751   433.47653198   155.10177612   840.81903076
   672.61303711   380.69692993  -380.21868896   261.94607544  1120.48425293]",11.7932825089,1,2.0
72,"[  296.13369751   433.47653198   155.10177612   840.81903076   672.61303711
   380.69692993  -380.21868896   261.94607544  1120.48425293    67.3184433 ]",11.5938081741,1,2.0
73,"[  433.47653198   155.10177612   840.81903076   672.61303711   380.69692993
  -380.21868896   261.94607544  1120.48425293    67.3184433     61.34684753]",11.3936014175,1,2.0
74,"[  155.10177612   840.81903076   672.61303711   380.69692993  -380.21868896
   261.94607544  1120.48425293    67.3184433     61.34684753   747.91137695]",11.1955080032,1,2.0
75,"[  840.81903076   672.61303711   380.69692993  -380.21868896   261.94607544
  1120.48425293    67.3184433     61.34684753   747.91137695   102.35877991]",10.995929718,1,2.0
76,"[  672.61303711   380.69692993  -380.21868896   261.94607544  1120.48425293
    67.3184433     61.34684753   747.91137695   102.35877991   472.67428589]",10.798538208,1,2.0
77,"[  380.69692993  -380.21868896   261.94607544  1120.48425293    67.3184433
    61.34684753   747.91137695   102.35877991   472.67428589   464.82061768]",10.5990438461,1,2.0
78,"[ -380.21868896   261.94607544  1120.48425293    67.3184433     61.34684753
   747.91137695   102.35877991   472.67428589   464.82061768   338.37542725]",10.386475563,1,2.0
79,"[  261.94607544  1120.48425293    67.3184433     61.34684753   747.91137695
   102.35877991   472.67428589   464.82061768   338.37542725  1051.87207031]",10.0057449341,1,2.0
80,"[ 1120.48425293    67.3184433     61.34684753   747.91137695   102.35877991
   472.67428589   464.82061768   338.37542725  1051.87207031   615.0668335 ]",9.80662059784,1,2.0
81,"[   67.3184433     61.34684753   747.91137695   102.35877991   472.67428589
   464.82061768   338.37542725  1051.87207031   615.0668335     91.37003326]",9.60907840729,1,2.0
82,"[   61.34684753   747.91137695   102.35877991   472.67428589   464.82061768
   338.37542725  1051.87207031   615.0668335     91.37003326   506.8137207 ]",9.41003704071,1,2.0
83,"[  747.91137695   102.35877991   472.67428589   464.82061768   338.37542725
  1051.87207031   615.0668335     91.37003326   506.8137207    626.8482666 ]",9.21214866638,1,2.0
84,"[  102.35877991   472.67428589   464.82061768   338.37542725  1051.87207031
   615.0668335     91.37003326   506.8137207    626.8482666    451.22494507]",9.01303291321,1,2.0
85,"[  472.67428589   464.82061768   338.37542725  1051.87207031   615.0668335
    91.37003326   506.8137207    626.8482666    451.22494507   233.45423889]",8.81217479706,1,2.0
86,"[  464.82061768   338.37542725  1051.87207031   615.0668335     91.37003326
   506.8137207    626.8482666    451.22494507   233.45423889   155.68174744]",8.61093616486,1,2.0
87,"[  338.37542725  1051.87207031   615.0668335     91.37003326   506.8137207
   626.8482666    451.22494507   233.45423889   155.68174744   363.14672852]",8.41199016571,1,2.0
88,"[ 1051.87207031   615.0668335     91.37003326   506.8137207    626.8482666
   451.22494507   233.45423889   155.68174744   363.14672852  1051.73901367]",8.01425170898,1,2.0
89,"[  615.0668335     91.37003326   506.8137207    626.8482666    451.22494507
   233.45423889   155.68174744   363.14672852  1051.73901367   380.06991577]",7.81509971619,1,2.0
90,"[   91.37003326   506.8137207    626.8482666    451.22494507   233.45423889
   155.68174744   363.14672852  1051.73901367   380.06991577   431.29879761]",7.61882305145,1,2.0
91,"[  506.8137207    626.8482666    451.22494507   233.45423889   155.68174744
   363.14672852  1051.73901367   380.06991577   431.29879761   668.95214844]",7.42087078094,1,2.0
92,"[  626.8482666    451.22494507   233.45423889   155.68174744   363.14672852
  1051.73901367   380.06991577   431.29879761   668.95214844   552.95843506]",7.22461843491,1,2.0
93,"[  451.22494507   233.45423889   155.68174744   363.14672852  1051.73901367
   380.06991577   431.29879761   668.95214844   552.95843506   542.60595703]",6.97158241272,1,2.0
94,"[  233.45423889   155.68174744   363.14672852  1051.73901367   380.06991577
   431.29879761   668.95214844   552.95843506   542.60595703   389.00863647]",6.75125789642,1,2.0
95,"[  155.68174744   363.14672852  1051.73901367   380.06991577   431.29879761
   668.95214844   552.95843506   542.60595703   389.00863647   530.09405518]",6.57681655884,1,2.0
96,"[  363.14672852  1051.73901367   380.06991577   431.29879761   668.95214844
   552.95843506   542.60595703   389.00863647   530.09405518   270.24713135]",6.37724781036,1,2.0
97,"[ 1051.73901367   380.06991577   431.29879761   668.95214844   552.95843506
   542.60595703   389.00863647   530.09405518   270.24713135   306.28424072]",6.17823696136,1,2.0
98,"[ 380.06991577  431.29879761  668.95214844  552.95843506  542.60595703
  389.00863647  530.09405518  270.24713135  306.28424072  374.16052246]",5.97955417633,1,2.0
99,"[ 431.29879761  668.95214844  552.95843506  542.60595703  389.00863647
  530.09405518  270.24713135  306.28424072  374.16052246  720.00366211]",5.78093099594,1,2.0
100,"[ 668.95214844  552.95843506  542.60595703  389.00863647  530.09405518
  270.24713135  306.28424072  374.16052246  720.00366211  852.54217529]",5.58294057846,1,2.0
101,"[ 552.95843506  542.60595703  389.00863647  530.09405518  270.24713135
  306.28424072  374.16052246  720.00366211  852.54217529  509.81326294]",5.38461780548,1,2.0
102,"[ 542.60595703  389.00863647  530.09405518  270.24713135  306.28424072
  374.16052246  720.00366211  852.54217529  509.81326294  514.51794434]",5.18717622757,1,2.0
103,"[ 389.00863647  530.09405518  270.24713135  306.28424072  374.16052246
  720.00366211  852.54217529  509.81326294  514.51794434  862.59643555]",4.98919296265,1,2.0
104,"[ 530.09405518  270.24713135  306.28424072  374.16052246  720.00366211
  852.54217529  509.81326294  514.51794434  862.59643555  675.29663086]",4.7916135788,1,2.0
105,"[ 270.24713135  306.28424072  374.16052246  720.00366211  852.54217529
  509.81326294  514.51794434  862.59643555  675.29663086  888.64532471]",4.59332847595,1,2.0
106,"[ 306.28424072  374.16052246  720.00366211  852.54217529  509.81326294
  514.51794434  862.59643555  675.29663086  888.64532471  470.37533569]",4.39548921585,1,2.0
107,"[ 374.16052246  720.00366211  852.54217529  509.81326294  514.51794434
  862.59643555  675.29663086  888.64532471  470.37533569  988.28735352]",4.19682645798,1,2.0
108,"[ 720.00366211  852.54217529  509.81326294  514.51794434  862.59643555
  675.29663086  888.64532471  470.37533569  988.28735352  796.675354  ]",3.99868178368,1,2.0
109,"[ 852.54217529  509.81326294  514.51794434  862.59643555  675.29663086
  888.64532471  470.37533569  988.28735352  796.675354    908.9017334 ]",3.79941678047,1,2.0
110,"[ 509.81326294  514.51794434  862.59643555  675.29663086  888.64532471
  470.37533569  988.28735352  796.675354    908.9017334   750.34649658]",3.59924888611,1,2.0
111,"[ 514.51794434  862.59643555  675.29663086  888.64532471  470.37533569
  988.28735352  796.675354    908.9017334   750.34649658  964.98687744]",3.39982032776,1,2.0
112,"[ 862.59643555  675.29663086  888.64532471  470.37533569  988.28735352
  796.675354    908.9017334   750.34649658  964.98687744  878.33190918]",3.20090031624,1,2.0
113,"[  675.29663086   888.64532471   470.37533569   988.28735352   796.675354
   908.9017334    750.34649658   964.98687744   878.33190918  1278.32324219]",3.00196909904,1,2.0
114,"[  888.64532471   470.37533569   988.28735352   796.675354     908.9017334
   750.34649658   964.98687744   878.33190918  1278.32324219  1805.77001953]",2.8034427166,1,2.0
115,"[  470.37533569   988.28735352   796.675354     908.9017334    750.34649658
   964.98687744   878.33190918  1278.32324219  1805.77001953  1753.92919922]",2.60470032692,1,2.0
116,"[  988.28735352   796.675354     908.9017334    750.34649658   964.98687744
   878.33190918  1278.32324219  1805.77001953  1753.92919922  1815.59338379]",2.40643167496,1,2.0
117,"[  796.675354     908.9017334    750.34649658   964.98687744   878.33190918
  1278.32324219  1805.77001953  1753.92919922  1815.59338379  1869.96899414]",2.20757579803,1,2.0
118,"[  908.9017334    750.34649658   964.98687744   878.33190918  1278.32324219
  1805.77001953  1753.92919922  1815.59338379  1869.96899414  1938.44506836]",2.0084400177,1,2.0
