,activation,dist,id,vel
0,"[ -303.66131592  -224.70040894  -101.75048828   -82.57079315   -67.08342743
    28.26819801  -130.71839905   -98.61460114    19.28317642 -1335.69091797]",24.9673633575,2,2.0
1,"[ -224.70040894  -101.75048828   -82.57079315   -67.08342743    28.26819801
  -130.71839905   -98.61460114    19.28317642 -1335.69091797 -1490.83227539]",24.9547042847,2,2.0
2,"[ -101.75048828   -82.57079315   -67.08342743    28.26819801  -130.71839905
   -98.61460114    19.28317642 -1335.69091797 -1490.83227539  1851.49304199]",24.9269485474,2,2.0
3,"[  -82.57079315   -67.08342743    28.26819801  -130.71839905   -98.61460114
    19.28317642 -1335.69091797 -1490.83227539  1851.49304199  1516.42431641]",24.8703403473,2,2.0
4,"[  -67.08342743    28.26819801  -130.71839905   -98.61460114    19.28317642
 -1335.69091797 -1490.83227539  1851.49304199  1516.42431641  2614.26416016]",24.6603469849,2,2.0
5,"[   28.26819801  -130.71839905   -98.61460114    19.28317642 -1335.69091797
 -1490.83227539  1851.49304199  1516.42431641  2614.26416016  1594.12207031]",24.5204086304,2,2.0
6,"[ -130.71839905   -98.61460114    19.28317642 -1335.69091797 -1490.83227539
  1851.49304199  1516.42431641  2614.26416016  1594.12207031  1224.73937988]",24.366191864,2,2.0
7,"[  -98.61460114    19.28317642 -1335.69091797 -1490.83227539  1851.49304199
  1516.42431641  2614.26416016  1594.12207031  1224.73937988  1336.99182129]",24.2035675049,2,2.0
8,"[   19.28317642 -1335.69091797 -1490.83227539  1851.49304199  1516.42431641
  2614.26416016  1594.12207031  1224.73937988  1336.99182129  1034.00292969]",24.0338554382,2,2.0
9,"[-1335.69091797 -1490.83227539  1851.49304199  1516.42431641  2614.26416016
  1594.12207031  1224.73937988  1336.99182129  1034.00292969   416.39163208]",23.8599357605,2,2.0
10,"[-1490.83227539  1851.49304199  1516.42431641  2614.26416016  1594.12207031
  1224.73937988  1336.99182129  1034.00292969   416.39163208   943.54766846]",23.4996948242,2,2.0
11,"[ 1851.49304199  1516.42431641  2614.26416016  1594.12207031  1224.73937988
  1336.99182129  1034.00292969   416.39163208   943.54766846  1163.06665039]",23.1249790192,2,2.0
12,"[ 1516.42431641  2614.26416016  1594.12207031  1224.73937988  1336.99182129
  1034.00292969   416.39163208   943.54766846  1163.06665039   450.13180542]",22.933216095,2,2.0
13,"[ 2614.26416016  1594.12207031  1224.73937988  1336.99182129  1034.00292969
   416.39163208   943.54766846  1163.06665039   450.13180542   810.91802979]",22.7390289307,2,2.0
14,"[ 1594.12207031  1224.73937988  1336.99182129  1034.00292969   416.39163208
   943.54766846  1163.06665039   450.13180542   810.91802979   144.6710968 ]",22.3438930511,2,2.0
