,activation,distance,fov_x,velocity
0,0.246991009605,0.52,30,2.0
1,0.354281558257,0.52,90,2.0
2,0.304053049625,5.32,eneral,2.0
3,0.408744840892,0.52,120,2.0
4,0.304053049625,0.52,60,2.0
