,activation,distance,fov_x,velocity
0,-0.760334457106,25.27,30,0.09
1,0.59975406347,25.21,30,0.55
2,0.459713620941,25.13,30,0.91
3,0.223589742946,25.02,30,1.19
4,0.0752872868004,24.89,30,1.39
5,0.0379168689817,24.74,30,1.52
6,0.12653046612,24.41,30,1.66
7,0.114821685885,24.24,30,1.71
8,0.134151197444,24.06,30,1.75
9,0.140101568019,23.88,30,1.79
10,0.142126383826,23.69,30,1.83
11,0.135473946081,23.5,30,1.86
12,0.14521380644,23.31,30,1.88
13,0.306185852252,22.91,30,1.93
14,0.295637682045,22.52,30,1.96
15,0.150918250101,22.32,30,1.98
16,0.319207677507,21.91,30,2.01
17,0.14957019546,21.7,30,2.02
18,0.150149423426,21.5,30,2.03
19,0.160087658907,21.29,30,2.03
20,0.164849093086,21.08,30,2.04
21,0.164502320843,20.87,30,2.05
22,0.164444650423,20.66,30,2.06
23,0.322276851629,20.24,30,2.06
24,0.327615018287,19.82,30,2.07
25,0.171548443771,19.61,30,2.07
26,0.323230184019,19.19,30,2.07
27,0.165718613094,18.98,30,2.07
28,0.32960999225,18.56,30,2.08
29,0.167870781493,18.34,30,2.08
30,0.168941041183,18.13,30,2.08
31,0.172300940727,17.92,30,2.08
32,0.321694005457,17.5,30,2.08
33,0.157592849661,17.29,30,2.08
34,0.172717006951,17.08,30,2.08
35,0.340605312162,16.66,30,2.07
36,0.338799586958,16.24,30,2.07
37,0.355780713145,15.82,30,2.07
38,0.16897200887,15.6,30,2.07
39,0.331532241867,15.18,30,2.07
40,0.168338016285,14.97,30,2.06
41,0.336647827975,14.55,30,2.05
42,0.171208521227,14.34,30,2.06
43,0.175768174927,14.13,30,2.05
44,0.166791691599,13.92,30,2.05
45,0.183961431623,13.71,30,2.05
46,0.164442617623,13.5,30,2.05
47,0.332179063974,13.08,30,2.05
48,0.345533912122,12.66,30,2.04
49,0.353569510243,12.24,30,2.04
50,0.344075863606,11.82,30,2.04
51,0.182867837371,11.61,30,2.04
52,0.339957584924,11.19,30,2.03
53,0.176277553131,10.98,30,2.04
54,0.179195776911,10.77,30,2.04
55,0.170497037723,10.56,30,2.04
56,0.174469258212,10.35,30,2.03
57,0.173850756988,10.13,30,2.03
58,0.173519937901,9.92,30,2.03
59,0.176373829578,9.71,30,2.03
60,0.171136243139,9.5,30,2.03
61,0.164410355553,9.29,30,2.02
62,0.169400594351,9.09,30,2.02
63,0.177934231057,8.88,30,2.02
64,0.177300333745,8.67,30,2.02
65,0.174116122423,8.45,30,2.03
66,0.184549369651,8.24,30,2.03
67,0.176433826998,8.03,30,2.03
68,0.172634875137,7.82,30,2.03
69,0.184646582943,7.61,30,2.03
70,0.339969869463,7.18,30,2.03
71,0.344993051513,6.76,30,2.02
72,0.169718820321,6.55,30,2.02
73,0.176253072901,6.34,30,2.02
74,0.181423333184,6.14,30,2.02
75,0.172745489454,5.93,30,2.02
76,0.175311234962,5.72,30,2.02
77,0.17642831992,5.51,30,2.02
78,0.171222390346,5.3,30,2.02
79,0.169661093487,5.09,30,2.02
80,0.181096407088,4.89,30,2.01
81,0.178206608836,4.68,30,2.01
82,0.177000350577,4.47,30,2.01
83,0.183361635711,4.26,30,2.01
84,0.17811906301,4.05,30,2.01
85,0.184890693366,3.84,30,2.01
86,0.177027782033,3.64,30,2.01
87,0.176257735242,3.43,30,2.01
88,0.182945961578,3.22,30,2.01
89,0.184137782181,3.01,30,2.01
90,0.184724098858,2.8,30,2.01
91,0.19080999808,2.59,30,2.01
92,0.194155742258,2.38,30,2.01
93,0.189896545936,2.18,30,2.01
94,0.194802146526,1.97,30,2.01
95,0.191856579058,1.76,30,2.01
96,0.199551942231,1.55,30,2.0
97,0.204408800443,1.34,30,2.01
98,0.210029552126,1.13,30,2.01
99,0.217533554819,0.93,30,2.01
100,0.234716383154,0.72,30,2.0
101,0.246991009605,0.52,30,2.0
102,-0.820113586791,25.27,90,0.09
103,0.691929807961,25.21,90,0.55
104,0.542477042798,25.13,90,0.91
105,0.339602507184,25.02,90,1.19
106,0.142218789972,24.89,90,1.39
107,0.109704733366,24.74,90,1.52
108,0.255309016463,24.41,90,1.66
109,0.187472572471,24.24,90,1.71
110,0.203044951009,24.06,90,1.75
111,0.195213280248,23.88,90,1.79
112,0.202497143183,23.69,90,1.83
113,0.204464569898,23.5,90,1.86
114,0.221532355388,23.31,90,1.88
115,0.474499799473,22.91,90,1.93
116,0.473885820858,22.52,90,1.96
117,0.217700499075,22.32,90,1.98
118,0.486249150991,21.91,90,2.01
119,0.247542897109,21.7,90,2.02
120,0.226296170383,21.5,90,2.03
121,0.247292893044,21.29,90,2.03
122,0.257552666639,21.08,90,2.04
123,0.246746324444,20.87,90,2.05
124,0.24735238854,20.66,90,2.06
125,0.517037298501,20.24,90,2.06
126,0.526564047058,19.82,90,2.07
127,0.251046910211,19.61,90,2.07
128,0.495484034117,19.19,90,2.07
129,0.255209836349,18.98,90,2.07
130,0.489247677379,18.56,90,2.08
131,0.26635573654,18.34,90,2.08
132,0.248959810883,18.13,90,2.08
133,0.268932818835,17.92,90,2.08
134,0.508244229974,17.5,90,2.08
135,0.256779358814,17.29,90,2.08
136,0.249381172289,17.08,90,2.08
137,0.521126390302,16.66,90,2.07
138,0.52569930725,16.24,90,2.07
139,0.545962285148,15.82,90,2.07
140,0.236938064522,15.6,90,2.07
141,0.515837660724,15.18,90,2.07
142,0.248296363314,14.97,90,2.06
143,0.532431891918,14.55,90,2.05
144,0.251698490484,14.34,90,2.06
145,0.248112966067,14.13,90,2.05
146,0.249179575963,13.92,90,2.05
147,0.253404967482,13.71,90,2.05
148,0.252646342913,13.5,90,2.05
149,0.533391113059,13.08,90,2.05
150,0.522706223058,12.66,90,2.04
151,0.532753743197,12.24,90,2.04
152,0.529209664392,11.82,90,2.04
153,0.272313663218,11.61,90,2.04
154,0.539470500539,11.19,90,2.03
155,0.262015555559,10.98,90,2.04
156,0.254695327402,10.77,90,2.04
157,0.245091375394,10.56,90,2.04
158,0.242487429663,10.35,90,2.03
159,0.258632425519,10.13,90,2.03
160,0.258677701943,9.92,90,2.03
161,0.268344284005,9.71,90,2.03
162,0.25422572047,9.5,90,2.03
163,0.255700978386,9.29,90,2.02
164,0.237251550557,9.09,90,2.02
165,0.259766709023,8.88,90,2.02
166,0.277587343582,8.67,90,2.02
167,0.24653079119,8.45,90,2.03
168,0.254843158809,8.24,90,2.03
169,0.26353965421,8.03,90,2.03
170,0.238943505998,7.82,90,2.03
171,0.287362770429,7.61,90,2.03
172,0.524667772237,7.18,90,2.03
173,0.510682190321,6.76,90,2.02
174,0.266438966627,6.55,90,2.02
175,0.264727824903,6.34,90,2.02
176,0.238169091478,6.14,90,2.02
177,0.253521688413,5.93,90,2.02
178,0.271922546442,5.72,90,2.02
179,0.259364643428,5.51,90,2.02
180,0.260495015008,5.3,90,2.02
181,0.24990768706,5.09,90,2.02
182,0.25588781303,4.89,90,2.01
183,0.250241831324,4.68,90,2.01
184,0.251375523619,4.47,90,2.01
185,0.263593148789,4.26,90,2.01
186,0.260649441559,4.05,90,2.01
187,0.256143373871,3.84,90,2.01
188,0.256341509047,3.64,90,2.01
189,0.259769059036,3.43,90,2.01
190,0.269530646749,3.22,90,2.01
191,0.259959785974,3.01,90,2.01
192,0.262477748406,2.8,90,2.01
193,0.269309022307,2.59,90,2.01
194,0.286931269211,2.38,90,2.01
195,0.270974502083,2.18,90,2.01
196,0.269312217554,1.97,90,2.01
197,0.269942944378,1.76,90,2.01
198,0.279039976458,1.55,90,2.0
199,0.274578405489,1.34,90,2.01
200,0.310582175933,1.13,90,2.01
201,0.329428993491,0.93,90,2.01
202,0.336237800251,0.72,90,2.0
203,0.354281558257,0.52,90,2.0
204,-0.786282556259,25.27,120,0.09
205,0.686135120403,25.21,120,0.55
206,0.541708022745,25.13,120,0.91
207,0.371496952527,25.02,120,1.19
208,0.177245934374,24.89,120,1.39
209,0.130529998463,24.74,120,1.52
210,0.335772333101,24.41,120,1.66
211,0.233010991532,24.24,120,1.71
212,0.242590340319,24.06,120,1.75
213,0.226938709466,23.88,120,1.79
214,0.218574151869,23.69,120,1.83
215,0.231404706596,23.5,120,1.86
216,0.242673288132,23.31,120,1.88
217,0.532901821354,22.91,120,1.93
218,0.582617410009,22.52,120,1.96
219,0.248184708996,22.32,120,1.98
220,0.560362694612,21.91,120,2.01
221,0.294103167413,21.7,120,2.02
222,0.234708350095,21.5,120,2.03
223,0.302424585982,21.29,120,2.03
224,0.294493053343,21.08,120,2.04
225,0.264011302558,20.87,120,2.05
226,0.277164222359,20.66,120,2.06
227,0.590651441937,20.24,120,2.06
228,0.635321834702,19.82,120,2.07
229,0.271853933372,19.61,120,2.07
230,0.585331394868,19.19,120,2.07
231,0.297827818429,18.98,120,2.07
232,0.517085315179,18.56,120,2.08
233,0.308597998637,18.34,120,2.08
234,0.281287996623,18.13,120,2.08
235,0.308384461793,17.92,120,2.08
236,0.562625276225,17.5,120,2.08
237,0.308219734331,17.29,120,2.08
238,0.278750610529,17.08,120,2.08
239,0.598073726142,16.66,120,2.07
240,0.591450891932,16.24,120,2.07
241,0.601354898273,15.82,120,2.07
242,0.270170453769,15.6,120,2.07
243,0.585464315695,15.18,120,2.07
244,0.291759895508,14.97,120,2.06
245,0.62694048087,14.55,120,2.05
246,0.270010139566,14.34,120,2.06
247,0.26191649323,14.13,120,2.05
248,0.279397759927,13.92,120,2.05
249,0.279244677357,13.71,120,2.05
250,0.2898057802,13.5,120,2.05
251,0.604298520615,13.08,120,2.05
252,0.59911984164,12.66,120,2.04
253,0.644399064187,12.24,120,2.04
254,0.591054151459,11.82,120,2.04
255,0.314632898866,11.61,120,2.04
256,0.611551252142,11.19,120,2.03
257,0.31184516258,10.98,120,2.04
258,0.287075953615,10.77,120,2.04
259,0.267329647707,10.56,120,2.04
260,0.272875612889,10.35,120,2.03
261,0.294875523223,10.13,120,2.03
262,0.301612305532,9.92,120,2.03
263,0.289379943757,9.71,120,2.03
264,0.299976349018,9.5,120,2.03
265,0.30381955949,9.29,120,2.02
266,0.278924076869,9.09,120,2.02
267,0.303438896432,8.88,120,2.02
268,0.314306664821,8.67,120,2.02
269,0.275581467046,8.45,120,2.03
270,0.26743721851,8.24,120,2.03
271,0.311891672197,8.03,120,2.03
272,0.246034323103,7.82,120,2.03
273,0.320702499706,7.61,120,2.03
274,0.609504617395,7.18,120,2.03
275,0.561005469482,6.76,120,2.02
276,0.310121255378,6.55,120,2.02
277,0.290456298252,6.34,120,2.02
278,0.258041170314,6.14,120,2.02
279,0.292157219021,5.93,120,2.02
280,0.293168992997,5.72,120,2.02
281,0.265572473874,5.51,120,2.02
282,0.290206819372,5.3,120,2.02
283,0.296512276964,5.09,120,2.02
284,0.286754454415,4.89,120,2.01
285,0.282809169743,4.68,120,2.01
286,0.28071713328,4.47,120,2.01
287,0.292894252012,4.26,120,2.01
288,0.288149073792,4.05,120,2.01
289,0.301359333832,3.84,120,2.01
290,0.270270110114,3.64,120,2.01
291,0.292795074129,3.43,120,2.01
292,0.318011339235,3.22,120,2.01
293,0.307025629247,3.01,120,2.01
294,0.302545935392,2.8,120,2.01
295,0.303386547389,2.59,120,2.01
296,0.313016570425,2.38,120,2.01
297,0.300720451163,2.18,120,2.01
298,0.289743238844,1.97,120,2.01
299,0.280286974268,1.76,120,2.01
300,0.294863854194,1.55,120,2.0
301,0.294390900486,1.34,120,2.01
302,0.34326120842,1.13,120,2.01
303,0.360780846458,0.93,120,2.01
304,0.361774448252,0.72,120,2.0
305,0.408744840892,0.52,120,2.0
306,-0.812134628123,25.27,60,0.09
307,0.665527654952,25.21,60,0.55
308,0.502422616797,25.13,60,0.91
309,0.28677119685,25.02,60,1.19
310,0.0999275112104,24.89,60,1.39
