,activation,distance,fov_x,velocity
71,0.128248799726,23.62,60,0.59
72,0.114081181515,23.5,60,0.59
73,0.0550538226454,23.43,60,0.59
74,0.133634956129,23.31,60,0.59
75,0.0621650527866,23.25,60,0.59
76,0.11264475698,23.12,60,0.59
77,0.0651767335971,23.06,60,0.59
78,0.0583825563529,23.0,60,0.59
79,0.0497102870177,22.94,60,0.59
80,0.0629329315104,22.88,60,0.59
81,0.0488781807951,22.81,60,0.59
82,0.0550874992498,22.75,60,0.59
83,0.0618702941445,22.69,60,0.59
84,0.0623594105533,22.62,60,0.59
85,0.0541335171463,22.56,60,0.59
86,0.0653630882198,22.5,60,0.59
87,0.0555804262726,22.44,60,0.59
88,0.06212647746,22.37,60,0.59
89,0.0618395197276,22.31,60,0.59
90,0.0596091207028,22.25,60,0.59
91,0.0578791536407,22.19,60,0.59
92,0.0561646014286,22.13,60,0.59
93,0.0768301444954,22.06,60,0.6
94,0.0473803302716,22.0,60,0.6
95,0.0602067816897,21.93,60,0.6
96,0.0619683740793,21.87,60,0.6
97,0.0546991570914,21.81,60,0.6
98,0.0641218969306,21.75,60,0.6
99,0.059537971485,21.68,60,0.6
100,0.0619764210557,21.62,60,0.6
101,0.0533107689423,21.56,60,0.6
102,0.0573272443237,21.49,60,0.6
103,0.0630233311573,21.43,60,0.6
104,0.0563881162566,21.37,60,0.6
105,0.0605710871901,21.31,60,0.6
106,0.0601039457274,21.24,60,0.6
107,0.0611593724835,21.12,60,0.6
108,0.062467776816,21.05,60,0.6
109,0.0507285785847,20.99,60,0.6
110,0.0555808955444,20.92,60,0.6
111,0.0502304811069,20.86,60,0.59
112,0.0604739654265,20.74,60,0.6
113,0.0591408535937,20.67,60,0.6
114,0.12696900977,20.55,60,0.6
115,0.108936672337,20.42,60,0.6
116,0.0550012635764,20.36,60,0.6
117,0.0579554317997,20.3,60,0.6
118,0.0568484252851,20.24,60,0.6
119,0.0596180972419,20.17,60,0.6
120,0.0559120779477,20.11,60,0.6
121,0.0612992795033,20.04,60,0.6
122,0.066833905293,19.98,60,0.6
123,0.0595264390684,19.92,60,0.6
124,0.0583783428591,19.86,60,0.6
125,0.0603577220592,19.79,60,0.6
126,0.0637243196928,19.73,60,0.6
127,0.0570807527654,19.67,60,0.6
128,0.0573147772631,19.61,60,0.6
129,0.0660901008234,19.54,60,0.6
130,0.0603037840521,19.48,60,0.6
131,0.06594646757,19.42,60,0.6
132,0.0628872198855,19.36,60,0.6
133,0.0601674111307,19.29,60,0.6
134,0.111177923914,19.17,60,0.6
135,0.0613115978498,19.1,60,0.6
136,0.0538544128467,19.04,60,0.6
137,0.0591426977173,18.98,60,0.6
138,0.0598382183803,18.92,60,0.6
139,0.0575447887228,18.86,60,0.6
140,0.113786666727,18.73,60,0.6
141,0.0575676244993,18.67,60,0.6
142,0.0550718102675,18.61,60,0.6
143,0.0546027262735,18.55,60,0.6
144,0.0516277980714,18.48,60,0.6
145,0.0554751341094,18.42,60,0.6
146,0.055710644522,18.36,60,0.6
147,0.0605155981492,18.3,60,0.6
148,0.0555398127827,18.24,60,0.6
149,0.0556959001405,18.17,60,0.6
150,0.0520200494568,18.11,60,0.6
151,0.0663281781761,18.05,60,0.6
152,0.0620738297932,17.99,60,0.6
153,0.0586800358147,17.93,60,0.59
154,0.0599792374699,17.87,60,0.59
155,0.115890885829,17.75,60,0.59
156,0.114084699241,17.62,60,0.59
157,0.0618787696914,17.56,60,0.59
158,0.0570681868897,17.5,60,0.59
159,0.0539312246818,17.44,60,0.59
160,0.0579157258365,17.38,60,0.59
161,0.0588040959953,17.32,60,0.59
162,0.0548700669194,17.26,60,0.59
163,0.0523200533724,17.19,60,0.6
164,0.0559829143389,17.13,60,0.6
165,0.059981827979,17.07,60,0.6
166,0.0580540328155,17.01,60,0.6
167,0.0626628264161,16.94,60,0.6
168,0.0545504196598,16.88,60,0.6
169,0.0608289268066,16.82,60,0.6
170,0.0526987618088,16.75,60,0.6
171,0.0622658676521,16.69,60,0.6
172,0.0548171880257,16.63,60,0.6
173,0.111993181555,16.5,60,0.59
174,0.0573809169256,16.44,60,0.59
175,0.0577919651021,16.38,60,0.59
176,0.06373520785,16.31,60,0.59
177,0.0626908276779,16.25,60,0.59
178,0.0579327992388,16.19,60,0.59
179,0.0583812912769,16.12,60,0.59
180,0.0547602110127,16.06,60,0.59
181,0.0534469663103,16.0,60,0.59
182,0.0594402994344,15.93,60,0.59
183,0.0621143903856,15.87,60,0.59
184,0.0645678978291,15.81,60,0.59
185,0.0598187558154,15.74,60,0.59
186,0.0616630551888,15.68,60,0.59
187,0.0639390018855,15.62,60,0.6
188,0.0651224717592,15.55,60,0.6
189,0.0636538073028,15.49,60,0.6
190,0.06270422667,15.43,60,0.6
191,0.0505055392345,15.37,60,0.6
192,0.0634320854378,15.3,60,0.6
193,0.059301587688,15.24,60,0.6
194,0.0602141124304,15.18,60,0.6
195,0.0647496036218,15.11,60,0.6
196,0.0615512879743,15.05,60,0.6
197,0.0561773108197,14.99,60,0.6
198,0.0640101100977,14.92,60,0.6
199,0.0536615846722,14.86,60,0.59
200,0.0596966841873,14.8,60,0.59
201,0.062569465559,14.74,60,0.59
202,0.061057866308,14.68,60,0.6
203,0.0710018723247,14.61,60,0.59
204,0.0583332410383,14.55,60,0.59
205,0.058700462751,14.49,60,0.59
206,0.0595890317881,14.42,60,0.59
207,0.0600539899866,14.36,60,0.59
208,0.064756652813,14.3,60,0.6
209,0.0665548286844,14.24,60,0.6
210,0.0642082268788,14.18,60,0.6
211,0.067284650044,14.11,60,0.6
212,0.0626095000533,14.05,60,0.6
213,0.0650094070968,13.99,60,0.6
214,0.0686717537136,13.93,60,0.6
215,0.0676912576685,13.86,60,0.6
216,0.0641367993813,13.74,60,0.6
217,0.0609243835246,13.67,60,0.6
218,0.0718017347919,13.61,60,0.6
219,0.0708075158316,13.55,60,0.6
220,0.06952816441,13.48,60,0.6
221,0.0637246900435,13.42,60,0.6
222,0.137978398559,13.3,60,0.6
223,0.0632348351306,13.23,60,0.6
224,0.12738715223,13.1,60,0.6
225,0.0697833708279,13.05,60,0.6
226,0.060710365539,12.98,60,0.59
227,0.127809156599,12.86,60,0.6
228,0.0639804892892,12.8,60,0.6
229,0.0618529955979,12.73,60,0.6
230,0.0648888556715,12.67,60,0.6
231,0.0590022497853,12.61,60,0.6
232,0.0598549923754,12.55,60,0.6
233,0.052083324351,12.49,60,0.6
234,0.0534487581095,12.42,60,0.6
235,0.0618743874763,12.36,60,0.61
236,0.0614740309068,12.3,60,0.61
237,0.0577691450261,12.24,60,0.61
238,0.0572566273961,12.17,60,0.61
239,0.0612915460114,12.11,60,0.61
240,0.0606828203568,12.05,60,0.6
241,0.0610464066057,11.99,60,0.6
242,0.0601753769877,11.93,60,0.6
243,0.0595088445662,11.87,60,0.6
244,0.0654455566154,11.81,60,0.61
245,0.0574734128702,11.74,60,0.61
246,0.0648499018462,11.68,60,0.6
247,0.0654959928796,11.62,60,0.6
248,0.0632019272367,11.56,60,0.6
249,0.0644349784159,11.5,60,0.6
250,0.062185728682,11.44,60,0.6
251,0.0649451545376,11.38,60,0.6
252,0.0567318037546,11.32,60,0.6
253,0.0632431365265,11.26,60,0.6
254,0.0655813775437,11.2,60,0.6
255,0.0550915121379,11.14,60,0.6
256,0.0528998102459,11.08,60,0.6
257,0.0537595830359,11.02,60,0.6
258,0.0595478434142,10.96,60,0.59
259,0.0585758197467,10.9,60,0.6
260,0.0619650512865,10.84,60,0.6
261,0.054582185858,10.78,60,0.6
262,0.0558845273219,10.71,60,0.6
263,0.0543152477637,10.65,60,0.6
264,0.0561670315699,10.59,60,0.6
265,0.0570413503224,10.53,60,0.6
266,0.059634028233,10.47,60,0.6
267,0.0598754917486,10.41,60,0.6
268,0.0570362752161,10.35,60,0.6
269,0.0625218091442,10.29,60,0.6
270,0.0574767798828,10.23,60,0.6
271,0.0616483693128,10.17,60,0.6
272,0.0695567253812,10.11,60,0.6
273,0.0587229732719,10.05,60,0.6
274,0.0620425839837,9.99,60,0.6
275,0.0620617247582,9.93,60,0.6
276,0.0645717546023,9.87,60,0.6
277,0.0609756380229,9.81,60,0.59
278,0.0611662794148,9.75,60,0.59
279,0.0655220027888,9.69,60,0.59
280,0.0649435928844,9.63,60,0.59
281,0.0665569606397,9.57,60,0.59
282,0.147845543907,9.45,60,0.59
283,0.0659514755227,9.39,60,0.59
284,0.0633415617122,9.34,60,0.59
285,0.0678463505425,9.28,60,0.59
286,0.0614619255149,9.22,60,0.59
287,0.0609379075853,9.16,60,0.59
288,0.0719197531743,9.1,60,0.59
289,0.0722366899396,9.03,60,0.6
290,0.0631078115396,8.97,60,0.6
291,0.0633730825542,8.91,60,0.6
292,0.0695870344695,8.85,60,0.6
293,0.066919652328,8.79,60,0.6
294,0.0715087666038,8.73,60,0.6
295,0.0703960604491,8.67,60,0.6
296,0.0755204757137,8.6,60,0.6
297,0.0717371666297,8.54,60,0.6
298,0.0705033325536,8.48,60,0.6
299,0.071752102548,8.42,60,0.6
300,0.0702573906505,8.36,60,0.6
301,0.0705884410384,8.3,60,0.6
302,0.0856890645197,8.24,60,0.6
303,0.0781398777842,8.17,60,0.6
304,0.0732851001875,8.11,60,0.59
305,0.0721418075899,8.05,60,0.59
306,0.0737840916797,7.99,60,0.59
307,0.0717557731445,7.93,60,0.59
308,0.0773525721655,7.87,60,0.59
309,0.0772583734854,7.81,60,0.59
310,0.0835737845024,7.75,60,0.59
311,0.0779399755191,7.68,60,0.6
312,0.0770065551272,7.62,60,0.6
313,0.0749031816775,7.56,60,0.6
314,0.0781727715832,7.5,60,0.6
315,0.0935638293221,7.44,60,0.6
316,0.0956323431736,7.37,60,0.6
317,0.116828057512,7.31,60,0.6
318,0.0891987821875,7.25,60,0.6
319,0.0978426102036,7.19,60,0.6
320,0.107389643353,7.13,60,0.6
321,0.0943122882736,7.06,60,0.61
322,0.0960552753196,7.0,60,0.61
323,0.109926492391,6.94,60,0.61
324,0.101192729283,6.88,60,0.61
325,0.0996854751126,6.82,60,0.61
326,0.103173128015,6.76,60,0.61
327,0.106200621833,6.69,60,0.61
328,0.101545282572,6.63,60,0.61
329,0.095118214662,6.57,60,0.61
330,0.103972376971,6.51,60,0.61
331,0.102302551315,6.44,60,0.61
332,0.107225306422,6.39,60,0.61
333,0.105740416547,6.32,60,0.6
334,0.207504165924,6.2,60,0.6
335,0.105498057368,6.14,60,0.6
336,0.101667716117,6.08,60,0.6
337,0.111675653807,6.02,60,0.6
338,0.112482067987,5.96,60,0.6
339,0.110359520896,5.9,60,0.6
340,0.115774829178,5.84,60,0.6
341,0.116364651286,5.72,60,0.6
342,0.113550729074,5.66,60,0.6
343,0.110101369831,5.6,60,0.6
344,0.227634393353,5.48,60,0.6
345,0.117096274917,5.42,60,0.6
346,0.117977719315,5.36,60,0.6
347,0.113062704426,5.3,60,0.6
348,0.119521912301,5.24,60,0.6
349,0.111168417627,5.18,60,0.6
350,0.115521801308,5.12,60,0.6
351,0.122225430523,5.06,60,0.6
352,0.114593098042,5.0,60,0.6
353,0.118130946067,4.94,60,0.6
354,0.127586076713,4.88,60,0.6
355,0.122795708945,4.82,60,0.6
356,0.12636691166,4.76,60,0.59
357,0.117154171526,4.7,60,0.59
358,0.243993136946,4.59,60,0.59
359,0.114380874766,4.53,60,0.59
360,0.125020758135,4.47,60,0.59
361,0.13672414596,4.41,60,0.59
362,0.125330459471,4.35,60,0.59
363,0.130965858019,4.29,60,0.59
364,0.125796444903,4.23,60,0.59
365,0.13491206056,4.17,60,0.59
366,0.132262630525,4.11,60,0.59
367,0.135263483235,4.05,60,0.6
368,0.136525148393,3.99,60,0.6
369,0.147466167283,3.93,60,0.6
370,0.271836349986,3.81,60,0.6
371,0.136692119977,3.75,60,0.6
372,0.152997100318,3.69,60,0.6
373,0.150546441555,3.63,60,0.6
374,0.139890819937,3.57,60,0.6
375,0.142151692966,3.51,60,0.6
376,0.146447636565,3.45,60,0.6
377,0.148276864975,3.4,60,0.6
378,0.145552051151,3.34,60,0.6
379,0.150017724829,3.28,60,0.6
380,0.149279240998,3.22,60,0.6
381,0.153293801643,3.16,60,0.6
382,0.151287813512,3.1,60,0.59
383,0.151205697604,3.04,60,0.59
384,0.16081189355,2.98,60,0.59
385,0.153373587995,2.93,60,0.59
386,0.162887436531,2.87,60,0.59
387,0.167097937967,2.81,60,0.59
388,0.160650336301,2.75,60,0.59
389,0.171436969649,2.69,60,0.6
390,0.174419174851,2.63,60,0.6
391,0.173614557984,2.57,60,0.6
392,0.178644973282,2.52,60,0.6
393,0.178564213925,2.46,60,0.6
394,0.181235975695,2.4,60,0.6
395,0.191454897626,2.33,60,0.6
396,0.186039168742,2.28,60,0.6
397,0.192464475356,2.22,60,0.6
398,0.198277035141,2.16,60,0.6
399,0.191792877195,2.1,60,0.61
400,0.19451816853,2.04,60,0.61
401,0.203657381563,1.99,60,0.61
402,0.222913938809,28.98,120,1.76
403,0.230396231152,28.81,120,1.8
404,0.239023288918,28.63,120,1.83
405,0.219869554778,28.45,120,1.86
406,0.239624664782,28.26,120,1.88
407,0.257280663595,28.08,120,1.9
408,0.271680378383,27.89,120,1.92
409,0.263596814475,27.7,120,1.94
410,0.272185787174,27.51,120,1.95
411,0.247458452156,27.31,120,1.97
412,0.257782340129,27.12,120,1.98
413,0.272462116905,26.92,120,1.99
414,0.272196914423,26.72,120,2.0
415,0.258478118321,26.53,120,2.01
416,0.274905564566,26.33,120,2.02
417,0.255697284262,26.12,120,2.03
418,0.283080907788,25.92,120,2.03
419,0.263456013993,25.72,120,2.04
420,0.291587587737,25.51,120,2.05
421,0.308740378284,25.31,120,2.05
422,0.291043804471,25.11,120,2.06
423,0.292197558955,24.9,120,2.06
424,0.290953054503,24.7,120,2.06
425,0.296378797412,24.49,120,2.06
426,0.311659861733,24.28,120,2.07
427,0.275284345849,24.08,120,2.07
428,0.26379578473,23.87,120,2.07
429,0.286052893288,23.66,120,2.07
430,0.269948846852,23.46,120,2.08
431,0.293344201627,23.25,120,2.08
432,0.311603314158,23.04,120,2.08
433,0.306033174237,22.83,120,2.08
434,0.29523038222,22.63,120,2.08
435,0.274584562481,22.42,120,2.08
436,0.281103910388,22.21,120,2.08
437,0.289997789354,22.01,120,2.07
438,0.280227683008,21.8,120,2.07
439,0.28040780773,21.59,120,2.07
440,0.277608524418,21.18,120,2.07
441,0.303207433984,20.98,120,2.07
442,0.334701170821,20.77,120,2.07
443,0.296613481246,20.54,120,2.07
444,0.275691712199,20.35,120,2.07
445,0.305214165444,20.13,120,2.07
446,0.296678172126,19.94,120,2.06
447,0.311791051244,19.74,120,2.07
448,0.282038646384,19.53,120,2.06
449,0.309499415713,19.32,120,2.06
450,0.298422016666,19.12,120,2.06
451,0.297709177795,18.9,120,2.06
452,0.289428508653,18.71,120,2.06
453,0.28448139949,18.5,120,2.05
454,0.31614690751,18.3,120,2.05
455,0.310065440177,18.09,120,2.05
456,0.31169002189,17.89,120,2.05
457,0.291264239829,17.68,120,2.05
458,0.298572542126,17.48,120,2.05
459,0.332417867046,17.27,120,2.05
460,0.333695593577,17.07,120,2.04
461,0.322568455363,16.86,120,2.04
462,0.312663045313,16.66,120,2.04
463,0.315796878043,16.45,120,2.04
464,0.310139082757,16.24,120,2.04
465,0.300362864042,16.04,120,2.04
466,0.303458274334,15.83,120,2.04
467,0.293985075031,15.62,120,2.03
468,0.324030934264,15.42,120,2.03
469,0.33727385196,15.2,120,2.03
470,0.293020301896,15.01,120,2.03
471,0.338452807727,14.8,120,2.03
472,0.617799703427,14.39,120,2.03
473,0.306347682351,14.19,120,2.03
474,0.317125742017,13.98,120,2.03
475,0.329973473931,13.77,120,2.03
476,0.291042777166,13.57,120,2.03
477,0.353171202362,13.36,120,2.04
478,0.311885401936,13.15,120,2.03
479,0.616841599068,12.74,120,2.03
480,0.335554719845,12.53,120,2.03
481,0.344184199918,12.33,120,2.03
482,0.332601129081,12.12,120,2.03
483,0.3064380942,11.92,120,2.03
484,0.348361722376,11.71,120,2.02
485,0.339490451611,11.51,120,2.02
486,0.336595804324,11.3,120,2.02
487,0.365663586546,11.1,120,2.02
488,0.351828308464,10.89,120,2.02
489,0.352210326813,10.69,120,2.02
490,0.349286719793,10.48,120,2.02
491,0.381089815269,10.28,120,2.02
492,0.352926577349,10.07,120,2.02
493,0.356012937166,9.87,120,2.02
494,0.392172634966,9.66,120,2.02
495,0.421466450213,9.46,120,2.02
496,0.416392254032,9.25,120,2.02
497,0.419019206322,9.05,120,2.02
498,0.431478422629,8.84,120,2.02
499,0.458196220681,8.64,120,2.02
500,0.460091491281,8.43,120,2.02
501,0.479328032946,8.23,120,2.01
502,0.470372232888,8.02,120,2.01
503,0.494538982917,7.82,120,2.01
504,0.508158786832,7.61,120,2.01
505,0.523511184014,7.41,120,2.01
506,0.540911941601,7.2,120,2.01
507,0.549262038526,7.0,120,2.01
508,0.567797730404,6.79,120,2.01
509,0.579221184948,6.59,120,2.01
510,0.62089195346,6.38,120,2.01
511,0.608936856434,6.18,120,2.01
512,0.637341735072,5.98,120,2.01
513,0.63468281618,5.77,120,2.01
514,0.663211784956,5.57,120,2.01
515,0.676449801008,5.36,120,2.01
516,0.69863398231,5.16,120,2.01
517,0.737693969523,4.95,120,2.01
518,0.74636066686,4.75,120,2.01
519,0.776580656907,4.54,120,2.01
520,0.786210217831,4.33,120,2.01
521,0.812133089534,4.13,120,2.01
522,0.836233987662,3.93,120,2.01
523,0.87205667292,3.72,120,2.01
524,0.894634427738,3.52,120,2.01
525,0.92882370954,3.32,120,2.01
526,0.977963850124,3.11,120,2.01
527,1.12386571971,2.91,120,2.01
528,2.06140612171,2.5,120,2.01
529,1.20756472204,2.29,120,2.01
530,1.23881567526,2.09,120,2.01
531,1.27988939697,1.88,120,2.01
532,0.210311243944,28.94,120,1.62
533,0.241677661047,28.78,120,1.65
534,0.248486661655,28.6,120,1.68
535,0.246403381289,28.43,120,1.71
536,0.232201024619,28.25,120,1.73
537,0.233444099566,28.07,120,1.75
538,0.246163532682,27.89,120,1.77
539,0.239693814225,27.71,120,1.79
540,0.25766618753,27.52,120,1.8
541,0.24255831845,27.34,120,1.81
542,0.256607545711,27.15,120,1.82
543,0.236535199485,26.97,120,1.83
544,0.26394043276,26.78,120,1.84
545,0.218844509455,26.4,120,1.85
546,0.245822866546,26.21,120,1.86
547,0.236111955496,26.02,120,1.86
548,0.209626938558,25.83,120,1.87
549,0.267050667505,25.63,120,1.87
550,0.238419894171,25.44,120,1.88
551,0.259865057544,25.25,120,1.88
552,0.241094924045,25.06,120,1.88
553,0.280504857846,24.87,120,1.88
554,0.263561275685,24.68,120,1.88
555,0.251722274054,24.49,120,1.88
556,0.289336799417,24.29,120,1.88
557,0.242190898221,24.1,120,1.87
558,0.240064041202,23.91,120,1.87
559,0.272336432537,23.72,120,1.87
560,0.224037265063,23.53,120,1.87
561,0.240820677773,23.34,120,1.87
562,0.257734789402,23.15,120,1.87
563,0.224745657189,22.96,120,1.87
564,0.332906710031,22.77,120,1.87
565,0.229962893301,22.58,120,1.87
566,0.253874968697,22.39,120,1.87
567,0.259618762582,22.2,120,1.86
568,0.288020832461,22.01,120,1.87
569,0.222219595891,21.82,120,1.86
570,0.265278298451,21.61,120,1.86
571,0.269749503945,21.44,120,1.86
572,0.298115086487,21.25,120,1.86
573,0.236055600984,21.06,120,1.86
574,0.24056072517,20.86,120,1.86
575,0.259472591474,20.68,120,1.85
576,0.275608721015,20.48,120,1.85
577,0.268031073129,20.3,120,1.85
578,0.234896809079,20.11,120,1.85
579,0.268495843671,19.92,120,1.85
580,0.253325283306,19.73,120,1.84
581,0.274219185245,19.54,120,1.84
582,0.274274408414,19.35,120,1.84
583,0.273896448533,19.16,120,1.84
584,0.269862886774,18.97,120,1.84
585,0.264023817428,18.77,120,1.84
586,0.277146703006,18.59,120,1.84
587,0.25955365202,18.4,120,1.83
588,0.266664961035,18.21,120,1.83
589,0.291350798388,18.02,120,1.83
590,0.267580948874,17.83,120,1.83
591,0.3019406925,17.64,120,1.83
592,0.262516620835,17.45,120,1.83
593,0.546826031291,17.07,120,1.82
594,0.52623010066,16.69,120,1.83
595,0.248772256398,16.51,120,1.83
596,0.274591548348,16.31,120,1.83
597,0.532581532696,15.93,120,1.83
598,0.562416182706,15.55,120,1.82
599,0.529913909258,15.17,120,1.82
600,0.256574949758,14.98,120,1.82
601,0.253495499903,14.8,120,1.82
602,0.281016693338,14.61,120,1.82
603,0.292821050247,14.42,120,1.82
604,0.266643780031,14.23,120,1.81
605,0.257544999802,14.04,120,1.81
606,0.286116647627,13.86,120,1.81
607,0.285239294914,13.67,120,1.81
608,0.294710575843,13.48,120,1.81
609,0.28994665065,13.27,120,1.81
610,0.279004945838,13.1,120,1.81
611,0.329624815983,12.91,120,1.81
612,0.60126170985,12.54,120,1.81
613,0.281914654993,12.36,120,1.81
614,0.279092773356,12.17,120,1.8
615,0.316285532557,11.98,120,1.81
616,0.289983150468,11.79,120,1.8
617,0.310859803686,11.6,120,1.81
618,0.307007419714,11.41,120,1.8
619,0.322688128221,11.23,120,1.8
620,0.283561600115,11.04,120,1.8
621,0.301649005219,10.85,120,1.8
622,0.317812345924,10.66,120,1.8
623,0.321943998207,10.48,120,1.8
624,0.337144118643,10.29,120,1.8
625,0.328550631085,10.1,120,1.8
626,0.341744199645,9.91,120,1.8
627,0.339171565449,9.72,120,1.8
628,0.339394751901,9.54,120,1.8
629,0.391691972533,9.36,120,1.8
630,0.388055912567,9.17,120,1.8
631,0.370151392718,8.98,120,1.79
632,0.377284358184,8.8,120,1.8
633,0.387506846176,8.61,120,1.79
634,0.386905979881,8.42,120,1.8
635,0.433263462961,8.23,120,1.8
636,0.41478134473,8.05,120,1.8
637,0.445743022414,7.86,120,1.8
638,0.473530142919,7.68,120,1.79
639,0.475630354164,7.49,120,1.79
640,0.486206929819,7.31,120,1.79
641,0.499460267889,7.12,120,1.79
642,0.501943136658,6.93,120,1.79
643,0.52175559656,6.75,120,1.79
644,0.531475381615,6.56,120,1.8
645,0.583536551009,6.37,120,1.8
646,0.566602370089,6.19,120,1.79
647,0.578735800334,6.0,120,1.79
648,0.616245544618,5.81,120,1.79
649,0.629636113031,5.63,120,1.79
650,1.21011997913,5.25,120,1.79
651,0.641836855582,5.07,120,1.79
652,0.649586900661,4.89,120,1.79
653,0.672232546966,4.7,120,1.79
654,0.691596891791,4.52,120,1.79
655,0.748765570751,4.33,120,1.79
656,0.729288463488,4.15,120,1.79
657,0.74799193729,3.96,120,1.79
658,0.773556898565,3.77,120,1.79
659,0.807692984043,3.58,120,1.79
660,0.832243854647,3.4,120,1.79
661,0.857443545704,3.21,120,1.79
662,0.931591007838,3.03,120,1.79
663,1.94351315286,2.66,120,1.79
664,1.97344043188,2.3,120,1.79
665,1.15871704356,2.11,120,1.79
666,0.0916819595189,28.94,60,0.98
667,0.084132285896,28.83,60,0.99
668,0.100749214975,28.74,60,0.99
669,0.0744801815299,28.65,60,1.0
670,0.0894454644476,28.55,60,1.0
671,0.0864356158987,28.45,60,1.0
672,0.0749541386689,28.35,60,1.0
673,0.0815079844134,28.26,60,1.0
674,0.0867901329506,28.16,60,1.01
675,0.0924472719878,28.06,60,1.01
676,0.0875407585759,27.96,60,1.01
677,0.086302530876,27.86,60,1.01
678,0.0917476235566,27.76,60,1.01
679,0.0804374220991,27.66,60,1.02
680,0.0717460332548,27.56,60,1.02
681,0.0782590235949,27.46,60,1.02
682,0.0885438361915,27.36,60,1.02
683,0.0909762373286,27.26,60,1.02
684,0.101418452506,27.16,60,1.02
685,0.0832455530417,27.06,60,1.02
686,0.0953333460423,26.96,60,1.02
687,0.0860308195314,26.86,60,1.02
688,0.0937574886579,26.76,60,1.02
689,0.0905066530983,26.66,60,1.02
690,0.0922928109165,26.56,60,1.02
691,0.0965955768425,26.46,60,1.02
692,0.0950267889609,26.36,60,1.02
693,0.0819859718596,26.26,60,1.02
694,0.0888294751242,26.16,60,1.02
695,0.0934781645498,26.06,60,1.02
696,0.0912602519422,25.96,60,1.01
697,0.0892243899288,25.86,60,1.01
698,0.0940153698967,25.76,60,1.01
699,0.0931427124428,25.66,60,1.02
700,0.0868405724987,25.56,60,1.02
701,0.0969896040282,25.46,60,1.02
702,0.0862116819056,25.36,60,1.02
703,0.0960642674094,25.26,60,1.02
704,0.0946917605811,25.15,60,1.02
705,0.0946920760832,25.05,60,1.02
706,0.0989630737112,24.95,60,1.02
707,0.107425707624,24.84,60,1.02
708,0.206752684231,24.65,60,1.02
709,0.103593116469,24.55,60,1.02
710,0.0903063840779,24.44,60,1.01
711,0.0912730969256,24.33,60,1.01
712,0.184713339983,24.14,60,1.01
713,0.102747063237,24.04,60,1.01
714,0.200703013321,23.83,60,1.01
715,0.103956324255,23.73,60,1.01
716,0.206261265708,23.53,60,1.01
717,0.102829487618,23.43,60,1.01
