time,optic_flow_cn45,decision_c45,decision_cn45,activation,activation_c45,optic_flow,activation_cn45,distance,optic_flow_c45,decision,velocity
8.67e+11,,,,0.213979486678,-0.0404655063068,"[[[ -1.49838272e-07  -1.68188041e-08]
  [ -5.35617176e-07   6.53481091e-09]
  [ -1.49237235e-06   1.49339598e-07]
  ..., 
  [ -1.52716927e-06  -1.96901112e-07]
  [ -1.15522460e-06  -2.14171791e-07]
  [ -7.54549717e-07  -2.02327044e-07]]

 [[ -1.72350909e-07  -3.16015871e-08]
  [ -5.97487997e-07  -2.50369592e-08]
  [ -1.73761316e-06   1.30399499e-07]
  ..., 
  [ -2.34702316e-06  -2.98627782e-07]
  [ -1.64766880e-06  -3.22974273e-07]
  [ -9.68636868e-07  -3.00793630e-07]]

 [[ -1.81600086e-07  -3.88819963e-08]
  [ -6.44001716e-07  -2.43580462e-08]
  [ -1.90996457e-06   1.98664736e-07]
  ..., 
  [ -3.66112067e-06  -4.13912517e-07]
  [ -2.36942401e-06  -4.01693882e-07]
  [ -1.30590604e-06  -3.43690118e-07]]

 ..., 
 [[ -2.43749663e-01   2.12269440e-01]
  [ -3.60669315e-01   3.26178074e-01]
  [ -4.39525038e-01   4.09760535e-01]
  ..., 
  [  9.59503412e-01   3.81272674e-01]
  [  5.59602320e-01   2.34006286e-01]
  [  3.06402415e-01   1.19357809e-01]]

 [[ -1.77762941e-01   1.69806987e-01]
  [ -2.89475709e-01   2.79877573e-01]
  [ -3.73532534e-01   3.65554243e-01]
  ..., 
  [  5.14347672e-01   1.96716234e-01]
  [  3.12169254e-01   1.24944806e-01]
  [  1.75513938e-01   5.99891841e-02]]

 [[ -1.17077179e-01   1.25688359e-01]
  [ -2.04561815e-01   2.16877088e-01]
  [ -2.72591770e-01   2.90689200e-01]
  ..., 
  [  3.56658220e-01   1.35764509e-01]
  [  1.89039156e-01   7.14208186e-02]
  [  8.28120038e-02   2.48803608e-02]]]",-0.0404655063068,21.4600930228,,0.0,2.79848885536
8.671e+11,,,,0.218052835602,0.00991143739805,"[[[ -1.59556336e-07   2.09205766e-07]
  [ -1.75613494e-07   2.44788993e-07]
  [ -1.49457165e-07   2.42216800e-07]
  ..., 
  [  3.76070574e-07  -1.97194495e-07]
  [  2.88329403e-07  -2.16080252e-07]
  [  2.03594709e-07  -1.87901350e-07]]

 [[ -1.96625805e-09   3.34780395e-07]
  [  7.39408179e-09   3.87415923e-07]
  [  2.22540102e-08   4.08838332e-07]
  ..., 
  [  7.89851356e-07  -3.00803663e-07]
  [  6.05397986e-07  -3.30063472e-07]
  [  4.58246944e-07  -2.91811830e-07]]

 [[ -1.52958641e-08   3.85858669e-07]
  [ -1.37227918e-09   5.08291862e-07]
  [ -8.63646576e-09   5.97689905e-07]
  ..., 
  [  1.05445247e-06  -5.46710226e-07]
  [  6.92124786e-07  -5.36413268e-07]
  [  4.74549296e-07  -4.41581165e-07]]

 ..., 
 [[ -1.83936238e-01   8.89820307e-02]
  [ -2.82637566e-01   1.43285468e-01]
  [ -4.09639806e-01   2.16272518e-01]
  ..., 
  [  2.05327702e+00   7.05640972e-01]
  [  1.79269886e+00   5.74380994e-01]
  [  1.36311686e+00   4.12968010e-01]]

 [[ -1.64702103e-01   7.61538371e-02]
  [ -2.59010196e-01   1.29625201e-01]
  [ -3.72460485e-01   1.99854717e-01]
  ..., 
  [  1.69073427e+00   5.69844902e-01]
  [  1.33052266e+00   3.88722599e-01]
  [  8.67615819e-01   2.22186416e-01]]

 [[ -1.45460337e-01   6.53507039e-02]
  [ -2.28371367e-01   1.12979248e-01]
  [ -3.23594421e-01   1.71645105e-01]
  ..., 
  [  1.25187039e+00   4.20598418e-01]
  [  8.58440638e-01   2.34563291e-01]
  [  4.91493523e-01   1.05189249e-01]]]",0.00991143739805,21.1724245531,,0.0,2.82756018639
8.672e+11,,,,0.199238894044,0.0900823574049,"[[[ -1.64422815e-07   1.87333058e-07]
  [ -1.81683390e-07   2.18843766e-07]
  [ -1.58889065e-07   2.15560561e-07]
  ..., 
  [  2.12399209e-06   5.60308067e-08]
  [  1.59415993e-06   5.62927518e-08]
  [  1.04701235e-06   5.63536773e-08]]

 [[ -1.52252468e-07   2.58457817e-07]
  [ -1.69740431e-07   2.91531990e-07]
  [ -1.74010012e-07   2.98289734e-07]
  ..., 
  [  3.22562641e-06  -5.09671096e-08]
  [  2.30732303e-06  -5.23356150e-08]
  [  1.39777467e-06  -3.92882775e-08]]

 [[ -1.58773673e-07   3.17189802e-07]
  [ -1.89173946e-07   3.71893492e-07]
  [ -2.07465533e-07   3.91614606e-07]
  ..., 
  [  5.16139153e-06  -1.34911232e-07]
  [  3.42798262e-06  -1.55458267e-07]
  [  1.87665478e-06  -1.43015342e-07]]

 ..., 
 [[ -2.34289840e-01   9.77293774e-02]
  [ -3.45252335e-01   1.52510017e-01]
  [ -4.40714061e-01   2.03442752e-01]
  ..., 
  [  1.40174973e+00   6.47101581e-01]
  [  1.26969278e+00   5.83154321e-01]
  [  1.09766686e+00   4.78525728e-01]]

 [[ -1.67927504e-01   7.50540420e-02]
  [ -2.54577339e-01   1.18419886e-01]
  [ -3.27089190e-01   1.58935919e-01]
  ..., 
  [  1.16681230e+00   6.14383996e-01]
  [  9.78282690e-01   5.43052971e-01]
  [  7.72170007e-01   4.23479915e-01]]

 [[ -1.33780703e-01   5.90360537e-02]
  [ -2.00088829e-01   9.34478715e-02]
  [ -2.58062243e-01   1.29652366e-01]
  ..., 
  [  9.13225949e-01   5.81057608e-01]
  [  7.39086866e-01   5.03574550e-01]
  [  5.38115144e-01   3.85355264e-01]]]",0.0900823574049,20.8477541204,,0.0,2.85824561119
8.673e+11,,,,0.217495069761,0.00936187377974,"[[[  4.29174385e-08   2.35739406e-09]
  [  4.10016611e-07  -2.28197194e-08]
  [  1.35882226e-06  -1.69778630e-07]
  ..., 
  [ -9.97691473e-07  -2.46391295e-07]
  [ -7.74793136e-07  -2.35822640e-07]
  [ -5.32502099e-07  -2.40714485e-07]]

 [[  5.92574345e-08   4.53255611e-09]
  [  4.63143067e-07  -1.31924489e-08]
  [  1.58905152e-06  -1.83315962e-07]
  ..., 
  [ -1.29760656e-06  -3.99318878e-07]
  [ -1.01574483e-06  -3.97089480e-07]
  [ -6.83617941e-07  -3.86567336e-07]]

 [[  1.00091462e-07  -1.30587523e-08]
  [  5.21662571e-07  -8.98776165e-08]
  [  1.77261381e-06  -3.90749790e-07]
  ..., 
  [ -1.33628259e-06  -4.98892689e-07]
  [ -1.05042852e-06  -4.96232019e-07]
  [ -7.41576514e-07  -4.49312211e-07]]

 ..., 
 [[ -1.13183513e-01   1.08156130e-01]
  [ -1.30253837e-01   1.29014164e-01]
  [ -1.68532297e-01   1.54713720e-01]
  ..., 
  [  9.83170390e-01   4.24839556e-01]
  [  8.42785478e-01   3.57648879e-01]
  [  5.70769370e-01   2.49343634e-01]]

 [[ -5.43870814e-02   5.67148589e-02]
  [ -6.32922128e-02   6.99949637e-02]
  [ -9.22000706e-02   8.86588842e-02]
  ..., 
  [  8.10704172e-01   3.37503701e-01]
  [  6.80082083e-01   2.81819403e-01]
  [  4.44258928e-01   1.95435405e-01]]

 [[ -1.78336874e-02   1.91022400e-02]
  [ -2.38944460e-02   2.87856553e-02]
  [ -4.37858477e-02   4.23210151e-02]
  ..., 
  [  6.17297113e-01   2.45772079e-01]
  [  4.91966665e-01   1.93633094e-01]
  [  3.12041759e-01   1.27706498e-01]]]",0.00936187377974,20.4727307126,,0.0,2.88959145546
8.674e+11,,,,0.261860342527,0.0209776202716,"[[[  5.94712731e-07  -1.28518867e-08]
  [  1.00304385e-06  -1.51848614e-08]
  [  1.41092335e-06   1.07942864e-08]
  ..., 
  [ -5.04675057e-08  -1.00912757e-07]
  [ -3.48214328e-08  -1.11435043e-07]
  [ -1.44652423e-08  -1.26612846e-07]]

 [[  9.88497391e-07  -1.08681874e-07]
  [  1.78287667e-06  -1.98118059e-07]
  [  2.64256323e-06  -2.69576162e-07]
  ..., 
  [ -8.59809077e-08  -1.89545474e-07]
  [ -7.50029372e-08  -2.11720362e-07]
  [ -3.97726900e-08  -2.32259126e-07]]

 [[  1.33851290e-06  -2.28073318e-07]
  [  2.58332079e-06  -4.52000108e-07]
  [  4.15714385e-06  -6.52128392e-07]
  ..., 
  [ -1.46449167e-07  -2.79504548e-07]
  [ -1.24878568e-07  -3.14215043e-07]
  [ -9.27319377e-08  -3.20789468e-07]]

 ..., 
 [[ -9.42454487e-02   1.73010565e-02]
  [ -1.82344571e-01   5.37968129e-02]
  [ -3.35801899e-01   1.36460185e-01]
  ..., 
  [  2.04651666e+00   7.63401508e-01]
  [  1.94268477e+00   7.18800843e-01]
  [  1.78545129e+00   6.47427559e-01]]

 [[ -5.88630512e-02   1.07733775e-02]
  [ -1.14482306e-01   3.16952914e-02]
  [ -2.17858747e-01   8.38921741e-02]
  ..., 
  [  1.85701275e+00   7.02099860e-01]
  [  1.74142718e+00   6.49571240e-01]
  [  1.61513150e+00   5.84599137e-01]]

 [[ -2.45623831e-02   6.65066997e-03]
  [ -5.82174249e-02   2.45635491e-02]
  [ -1.29615217e-01   6.54169992e-02]
  ..., 
  [  1.29222095e+00   6.85718119e-01]
  [  1.16898918e+00   6.08652055e-01]
  [  1.05995071e+00   5.22108674e-01]]]",0.0209776202716,20.2606299621,,0.0,2.90560460091
8.675e+11,,,,0.217934922989,0.0591540677113,"[[[ -2.12698605e-08  -3.56680054e-08]
  [ -2.55588493e-08  -4.02181328e-08]
  [ -3.17704867e-08  -4.36801493e-08]
  ..., 
  [  3.44834848e-06  -3.35393011e-08]
  [  1.99552551e-06  -2.11241851e-08]
  [  1.29414298e-06  -1.73560668e-08]]

 [[ -3.10766595e-08  -5.07930622e-08]
  [ -4.42993127e-08  -5.74954413e-08]
  [ -5.30979385e-08  -6.33198738e-08]
  ..., 
  [  5.02589637e-06  -5.48178836e-09]
  [  2.85305350e-06  -1.36542795e-08]
  [  1.82382314e-06  -2.31217889e-08]]

 [[ -3.12865289e-08  -6.53818404e-08]
  [ -4.71892143e-08  -7.28552010e-08]
  [ -5.84999533e-08  -8.34627301e-08]
  ..., 
  [  6.72116948e-06  -1.48673038e-08]
  [  4.20122979e-06  -5.61557023e-08]
  [  2.70151395e-06  -7.06342291e-08]]

 ..., 
 [[ -1.59698740e-01   6.24699779e-02]
  [ -3.92547101e-01   1.36763722e-01]
  [ -6.77285850e-01   2.41875336e-01]
  ..., 
  [  9.50401843e-01   4.87962455e-01]
  [  8.49696696e-01   3.89659911e-01]
  [  7.70977378e-01   2.97187865e-01]]

 [[ -1.35905474e-01   5.63304387e-02]
  [ -3.20790797e-01   1.17862493e-01]
  [ -5.22301316e-01   1.95184186e-01]
  ..., 
  [  7.77371645e-01   3.96657497e-01]
  [  6.99034929e-01   3.16930026e-01]
  [  6.39686882e-01   2.40949512e-01]]

 [[ -6.12237267e-02   1.35670733e-02]
  [ -1.70895338e-01   4.67953086e-02]
  [ -3.31709415e-01   1.01940550e-01]
  ..., 
  [  6.51401043e-01   3.27901900e-01]
  [  5.80084085e-01   2.59151340e-01]
  [  5.15550613e-01   1.87583297e-01]]]",0.0591540677113,19.9997557207,,0.0,2.92209506035
8.676e+11,,,,0.219782240179,0.0194208451475,"[[[  7.00157273e-07   3.89433126e-08]
  [  9.40862890e-07   4.63399488e-08]
  [  1.20076368e-06   7.09445018e-08]
  ..., 
  [  6.58350416e-07  -4.33010214e-08]
  [  5.51344783e-07  -3.08669286e-08]
  [  4.40758669e-07  -1.32033815e-08]]

 [[  9.14978898e-07   8.10010832e-08]
  [  1.28034401e-06   1.28413063e-07]
  [  1.67971893e-06   1.76871012e-07]
  ..., 
  [  1.18823141e-06  -2.24463619e-07]
  [  8.65622383e-07  -1.33591129e-07]
  [  6.16355180e-07  -5.21463548e-08]]

 [[  1.00957834e-06   8.89137368e-08]
  [  1.44334751e-06   1.50225034e-07]
  [  1.91715617e-06   2.14600163e-07]
  ..., 
  [  2.23735674e-06  -2.44469561e-07]
  [  1.71877173e-06  -1.31520892e-07]
  [  1.26031046e-06  -5.69542067e-08]]

 ..., 
 [[ -2.66103089e-01   1.15917504e-01]
  [ -3.98111373e-01   1.81855321e-01]
  [ -5.07466197e-01   2.46018827e-01]
  ..., 
  [  8.05192411e-01   3.19633454e-01]
  [  6.45999014e-01   2.42648020e-01]
  [  4.18731183e-01   1.65180564e-01]]

 [[ -1.64724454e-01   7.83401728e-02]
  [ -2.70782441e-01   1.32497162e-01]
  [ -3.89513552e-01   1.96482450e-01]
  ..., 
  [  6.60918832e-01   2.69413650e-01]
  [  4.91042078e-01   1.92009732e-01]
  [  3.07494313e-01   1.26542717e-01]]

 [[ -1.13523260e-01   5.20466156e-02]
  [ -1.82358205e-01   8.72353241e-02]
  [ -2.79573709e-01   1.40301675e-01]
  ..., 
  [  4.33303893e-01   1.72229499e-01]
  [  2.99477249e-01   1.18346363e-01]
  [  2.02955723e-01   8.35910663e-02]]]",0.0194208451475,19.702999856,,0.0,2.94026565552
8.677e+11,,,,0.259867762037,0.136343391999,"[[[  1.55418172e-06  -7.14961814e-08]
  [  2.66769939e-06  -8.36214298e-08]
  [  4.23456322e-06  -9.69637171e-08]
  ..., 
  [  2.27492958e-08  -8.06067249e-08]
  [  7.26937710e-09  -6.25578380e-08]
  [ -4.74216222e-09  -3.11538706e-08]]

 [[  2.43269801e-06  -1.63724550e-07]
  [  4.13862381e-06  -1.97929623e-07]
  [  7.00558894e-06  -2.41408372e-07]
  ..., 
  [ -1.62064566e-07  -1.23379564e-07]
  [ -2.01652114e-07  -1.02603799e-07]
  [ -2.10619831e-07  -6.57585062e-08]]

 [[  3.15685543e-06  -1.72574673e-07]
  [  5.17996386e-06  -1.99073725e-07]
  [  9.32972762e-06  -2.50445595e-07]
  ..., 
  [ -3.36829402e-07  -1.01447675e-07]
  [ -3.53380699e-07  -9.91739668e-08]
  [ -3.31043253e-07  -8.28842417e-08]]

 ..., 
 [[ -5.41453719e-01   1.98347405e-01]
  [ -7.88384736e-01   3.06833863e-01]
  [ -1.10324836e+00   4.69668716e-01]
  ..., 
  [  1.18119025e+00   5.03687620e-01]
  [  9.72673416e-01   4.32726502e-01]
  [  6.66051865e-01   2.77271628e-01]]

 [[ -3.78753781e-01   1.36940256e-01]
  [ -6.16021156e-01   2.36259401e-01]
  [ -9.49286699e-01   3.94675314e-01]
  ..., 
  [  7.68720210e-01   3.51316720e-01]
  [  5.80022752e-01   2.64530778e-01]
  [  3.69900554e-01   1.65966734e-01]]

 [[ -1.80599511e-01   5.79371639e-02]
  [ -3.70944649e-01   1.34576797e-01]
  [ -6.87354743e-01   2.75192440e-01]
  ..., 
  [  4.24165726e-01   2.60906756e-01]
  [  3.60933781e-01   2.06159383e-01]
  [  2.69897163e-01   1.37193382e-01]]]",0.136343391999,19.2867510192,,0.0,2.95427489281
8.678e+11,,,,0.221310041333,-0.0341411474242,"[[[ -1.07704329e-06   2.35141499e-07]
  [ -1.63819448e-06   3.13362676e-07]
  [ -2.72138732e-06   3.56679379e-07]
  ..., 
  [ -1.08652637e-06   4.00337228e-07]
  [ -6.57409259e-07   1.81990586e-07]
  [ -3.77262722e-07   4.66112517e-08]]

 [[ -1.42927195e-06   4.79670632e-07]
  [ -2.33917490e-06   6.68160510e-07]
  [ -3.92169613e-06   8.01050476e-07]
  ..., 
  [ -2.02736851e-06   5.28535452e-07]
  [ -1.30224726e-06   2.20034281e-07]
  [ -8.53109668e-07   4.18519477e-08]]

 [[ -1.97252712e-06   5.97427629e-07]
  [ -3.09578377e-06   8.81142171e-07]
  [ -5.26772010e-06   1.20394407e-06]
  ..., 
  [ -3.37350139e-06   6.48794639e-07]
  [ -2.45668843e-06   2.86454906e-07]
  [ -1.75950163e-06   7.43166169e-08]]

 ..., 
 [[ -5.51872909e-01   3.27580035e-01]
  [ -7.71705687e-01   4.58734602e-01]
  [ -9.46147859e-01   5.58630049e-01]
  ..., 
  [  1.52343321e+00   6.74227178e-01]
  [  1.20617092e+00   5.34732282e-01]
  [  8.85172367e-01   3.85170519e-01]]

 [[ -4.39239830e-01   2.63550520e-01]
  [ -6.46801233e-01   3.89220476e-01]
  [ -8.14051151e-01   4.81882215e-01]
  ..., 
  [  1.31268775e+00   6.01987064e-01]
  [  9.63663876e-01   4.50561613e-01]
  [  6.16039813e-01   2.88593173e-01]]

 [[ -3.05592388e-01   1.89555988e-01]
  [ -4.70171541e-01   2.95661926e-01]
  [ -6.11405730e-01   3.78181964e-01]
  ..., 
  [  8.94947112e-01   4.55000430e-01]
  [  6.12634659e-01   2.87595838e-01]
  [  3.71692479e-01   1.64192632e-01]]]",-0.0341411474242,19.1062285787,,0.0,2.96721553802
8.679e+11,,,,0.235702773493,-0.0366856285845,"[[[  1.49551522e-06   2.54340051e-07]
  [  2.24683959e-06   3.96224323e-07]
  [  3.33407365e-06   6.15477632e-07]
  ..., 
  [ -1.70492387e-06  -5.37778746e-08]
  [ -5.71242367e-07  -3.14889661e-08]
  [ -5.28811093e-08  -1.87883362e-08]]

 [[  2.02451452e-06   2.26970926e-07]
  [  3.18293519e-06   3.22239259e-07]
  [  4.89146487e-06   5.09498307e-07]
  ..., 
  [ -2.58926684e-06  -2.09441097e-07]
  [ -9.62186959e-07  -1.06726183e-07]
  [ -2.78945208e-07  -5.88114055e-08]]

 [[  2.43668705e-06   1.86990462e-07]
  [  3.75271770e-06   1.71166704e-07]
  [  5.99765826e-06   2.03157043e-07]
  ..., 
  [ -3.07463642e-06  -2.32702988e-07]
  [ -1.35773132e-06  -1.11360414e-07]
  [ -5.83284361e-07  -6.36867554e-08]]

 ..., 
 [[ -3.06949019e-01   1.17918737e-01]
  [ -5.00701010e-01   2.05347940e-01]
  [ -7.19356298e-01   3.00374061e-01]
  ..., 
  [  1.30588329e+00   3.62853050e-01]
  [  1.04081345e+00   3.04254174e-01]
  [  7.39978850e-01   2.37649947e-01]]

 [[ -2.71322966e-01   1.01378024e-01]
  [ -4.39850986e-01   1.83018669e-01]
  [ -6.29487455e-01   2.71691233e-01]
  ..., 
  [  1.21297693e+00   2.97237426e-01]
  [  9.31008399e-01   2.32424021e-01]
  [  6.48418963e-01   1.73051357e-01]]

 [[ -2.13455290e-01   8.52977186e-02]
  [ -3.29088300e-01   1.42859071e-01]
  [ -4.61786181e-01   1.99473917e-01]
  ..., 
  [  9.61339772e-01   2.69564569e-01]
  [  7.13041663e-01   2.09831968e-01]
  [  5.33732057e-01   1.63709819e-01]]]",-0.0366856285845,18.8054036886,,0.0,2.98156166077
8.68e+11,,,,0.200614281968,0.0825657781295,"[[[ -5.20830454e-08   4.47843318e-09]
  [  4.22720746e-07   6.80998298e-08]
  [  1.09892721e-06   1.31504791e-07]
  ..., 
  [  2.99928456e-06  -2.39133136e-09]
  [  2.13163526e-06  -4.01290343e-08]
  [  1.28159263e-06  -5.39028129e-08]]

 [[  1.43489160e-07   5.46000187e-08]
  [  1.07378844e-06   2.39938885e-07]
  [  2.00073328e-06   3.66434847e-07]
  ..., 
  [  4.87715215e-06   6.34242028e-08]
  [  3.14171371e-06  -3.33489290e-08]
  [  1.68451629e-06  -8.59846310e-08]]

 [[  4.04251864e-07   1.42858454e-07]
  [  1.67366989e-06   4.53465134e-07]
  [  2.78331959e-06   7.09520464e-07]
  ..., 
  [  6.28257749e-06   1.54627642e-07]
  [  4.26230054e-06   1.05507070e-08]
  [  2.57908778e-06  -8.14975323e-08]]

 ..., 
 [[ -3.79197031e-01   1.05538622e-01]
  [ -5.31351686e-01   1.46332234e-01]
  [ -8.29522848e-01   1.97427005e-01]
  ..., 
  [  1.38417232e+00   8.54124844e-01]
  [  1.31193054e+00   7.73123205e-01]
  [  1.17645872e+00   6.93829536e-01]]

 [[ -2.87690431e-01   7.93257877e-02]
  [ -4.08876389e-01   1.08007945e-01]
  [ -6.69695735e-01   1.45171762e-01]
  ..., 
  [  1.23699903e+00   8.05226862e-01]
  [  1.13462424e+00   7.01661468e-01]
  [  9.76094663e-01   6.12191916e-01]]

 [[ -2.02401876e-01   5.73191419e-02]
  [ -3.01189154e-01   8.19790736e-02]
  [ -5.46365976e-01   1.15581781e-01]
  ..., 
  [  1.06206799e+00   6.97873712e-01]
  [  9.03794527e-01   5.63117743e-01]
  [  7.05495358e-01   4.53599602e-01]]]",0.0825657781295,18.5029641522,,0.0,2.99346899986
8.681e+11,,,,0.271450282562,-0.0126769151244,"[[[ -5.12532194e-09   1.49512207e-08]
  [ -4.82143378e-07  -4.68689834e-08]
  [ -1.16148487e-06  -1.07274673e-07]
  ..., 
  [  1.40449018e-07  -1.28427502e-07]
  [  5.63777149e-08  -1.02889238e-07]
  [ -4.36325713e-08  -6.60876935e-08]]

 [[  1.81588206e-07   9.44699607e-08]
  [ -7.29029978e-07  -8.50383017e-08]
  [ -1.63137292e-06  -2.14002569e-07]
  ..., 
  [  3.66384967e-07  -1.44086187e-07]
  [  8.65484608e-08  -1.10696099e-07]
  [ -7.46313802e-08  -7.24047808e-08]]

 [[  2.61951527e-07   1.56466555e-07]
  [ -9.25468441e-07  -1.35179903e-07]
  [ -1.99538658e-06  -4.32128729e-07]
  ..., 
  [  5.39697282e-07  -1.48652276e-07]
  [  9.79704211e-08  -1.24221344e-07]
  [ -7.93567239e-08  -8.80469244e-08]]

 ..., 
 [[ -1.58474401e-01   8.85837674e-02]
  [ -2.25460917e-01   1.66671202e-01]
  [ -3.69843274e-01   3.14851373e-01]
  ..., 
  [  1.79052019e+00   6.56495154e-01]
  [  1.63720715e+00   6.20335817e-01]
  [  1.43784642e+00   5.46086073e-01]]

 [[ -1.08978324e-01   6.63412288e-02]
  [ -1.72862262e-01   1.38939664e-01]
  [ -3.03664923e-01   2.76091844e-01]
  ..., 
  [  1.62921154e+00   6.16991162e-01]
  [  1.45597863e+00   5.70982277e-01]
  [  1.25090384e+00   4.90178019e-01]]

 [[ -7.11135864e-02   4.33491208e-02]
  [ -1.23410463e-01   1.03626564e-01]
  [ -2.38207027e-01   2.22762957e-01]
  ..., 
  [  1.14822412e+00   6.12983227e-01]
  [  1.01402342e+00   5.57281315e-01]
  [  8.46912265e-01   4.62662578e-01]]]",-0.0126769151244,18.1992736477,,0.0,3.00558304787
8.682e+11,,,,0.260116914643,0.00822499443224,"[[[ -9.70874225e-07   1.72934577e-07]
  [ -1.52096425e-06   2.39765683e-07]
  [ -2.24426617e-06   2.76685995e-07]
  ..., 
  [ -9.90487933e-07   4.14897627e-08]
  [ -8.40742473e-07   1.26452768e-08]
  [ -7.05826722e-07  -3.32417081e-08]]

 [[ -1.12662235e-06   4.58016842e-07]
  [ -2.00053910e-06   6.42476436e-07]
  [ -3.22472397e-06   7.95703215e-07]
  ..., 
  [ -1.50492394e-06   1.06248542e-07]
  [ -1.19648291e-06   4.90028000e-08]
  [ -9.24921494e-07  -3.33402639e-08]]

 [[ -1.51081463e-06   6.17607611e-07]
  [ -2.54954148e-06   9.19358172e-07]
  [ -4.32340994e-06   1.28905981e-06]
  ..., 
  [ -1.44835428e-06   1.08860853e-07]
  [ -1.14767158e-06   3.60912935e-08]
  [ -8.80986704e-07  -5.68468330e-08]]

 ..., 
 [[ -9.87538472e-02   3.93133424e-02]
  [ -2.12285802e-01   9.01976451e-02]
  [ -3.57654154e-01   1.60077885e-01]
  ..., 
  [  9.27956045e-01   4.00296688e-01]
  [  7.64290392e-01   3.37667048e-01]
  [  5.39060235e-01   2.39111885e-01]]

 [[ -8.36830139e-02   3.42383906e-02]
  [ -1.59999251e-01   6.81135878e-02]
  [ -2.46399403e-01   1.08529627e-01]
  ..., 
  [  7.01353252e-01   3.66362363e-01]
  [  5.94029605e-01   3.08152705e-01]
  [  4.31511104e-01   2.15966657e-01]]

 [[ -6.08134083e-02   2.53965091e-02]
  [ -1.15687735e-01   4.93728220e-02]
  [ -1.79228291e-01   7.68181160e-02]
  ..., 
  [  6.12990201e-01   3.31814080e-01]
  [  5.09358227e-01   2.73670524e-01]
  [  3.73210549e-01   1.89643949e-01]]]",0.00822499443224,17.8945893449,,0.0,3.01621341705
8.683e+11,,,,0.251910946629,-0.011563013971,"[[[ -2.06878752e-07   2.80990236e-07]
  [ -8.20917478e-07   2.86973659e-07]
  [ -1.76407480e-06   3.16458028e-07]
  ..., 
  [ -3.25148767e-06   1.51854294e-07]
  [ -2.56671979e-06   1.13347070e-07]
  [ -1.31837260e-06   6.31649115e-08]]

 [[ -6.48206935e-07   3.74100011e-07]
  [ -1.50725793e-06   3.38788965e-07]
  [ -3.25733822e-06   3.16700181e-07]
  ..., 
  [ -5.65389655e-06   4.41545822e-08]
  [ -4.00031740e-06   5.23444079e-08]
  [ -1.90088042e-06   4.03705087e-08]]

 [[ -1.08819131e-06   3.76169879e-07]
  [ -2.13540579e-06   2.18737043e-07]
  [ -4.67834707e-06   7.92329047e-08]
  ..., 
  [ -6.90940988e-06  -4.41027825e-10]
  [ -4.85507871e-06   4.06926297e-08]
  [ -2.58612135e-06   5.54199602e-08]]

 ..., 
 [[ -2.15483055e-01   4.83412407e-02]
  [ -4.05012161e-01   9.63679478e-02]
  [ -6.66476429e-01   1.89306915e-01]
  ..., 
  [  1.08314049e+00   4.08639461e-01]
  [  9.47510064e-01   3.28069538e-01]
  [  6.34957016e-01   2.40941554e-01]]

 [[ -1.05797127e-01   1.09442426e-02]
  [ -2.56042182e-01   4.20714319e-02]
  [ -4.88161981e-01   1.22217715e-01]
  ..., 
  [  8.29326034e-01   3.28128695e-01]
  [  7.32247353e-01   2.62533933e-01]
  [  4.82612073e-01   1.79021403e-01]]

 [[ -5.41858934e-02  -4.97859856e-03]
  [ -1.37961462e-01  -1.08868722e-03]
  [ -2.95009732e-01   5.31038679e-02]
  ..., 
  [  4.71268594e-01   1.87094212e-01]
  [  3.73505831e-01   1.29141361e-01]
  [  2.24727064e-01   7.48874769e-02]]]",-0.011563013971,17.5886174254,,0.0,3.02618384361
