time,optic_flow,activation,optic_flow_cn45,activation_cn45,optic_flow_c45,distance,activation_c45,velocity,activation_gradient
5.674e+11,"[[[ -8.57504062e-07  -1.33941441e-07]
  [ -9.61808041e-07  -5.40542544e-08]
  [ -1.19033166e-06   8.07504534e-08]
  ..., 
  [ -2.85522248e-07  -5.68345087e-08]
  [ -3.53746742e-07  -6.49531344e-08]
  [ -4.73136652e-07  -6.30061336e-08]]

 [[ -1.05029847e-06  -6.68395046e-07]
  [ -1.11048894e-06  -6.19900561e-07]
  [ -1.34135155e-06  -4.63582239e-07]
  ..., 
  [ -5.64138304e-07   3.90045400e-08]
  [ -6.35197523e-07   3.05402281e-08]
  [ -7.70714564e-07   3.32891972e-08]]

 [[ -1.13128226e-06  -8.38353401e-07]
  [ -1.18157720e-06  -7.89562364e-07]
  [ -1.42021679e-06  -6.15176191e-07]
  ..., 
  [ -5.94997800e-07   3.37968856e-07]
  [ -6.89563933e-07   3.12937004e-07]
  [ -8.61300578e-07   2.95782115e-07]]

 ..., 
 [[ -1.04140758e-03   1.09574176e-01]
  [  1.43824713e-02   1.09528989e-01]
  [  3.15470994e-02   1.05535693e-01]
  ..., 
  [  5.01393527e-03   3.38812172e-03]
  [  6.30056765e-03   3.63499788e-03]
  [  1.16722612e-02   3.02288448e-03]]

 [[ -5.72551275e-03   1.12001449e-01]
  [  8.49332102e-03   1.16643801e-01]
  [  2.44384930e-02   1.19069949e-01]
  ..., 
  [  3.55104828e-04   4.35057702e-03]
  [  1.14586705e-03   4.35596891e-03]
  [  6.35344908e-03   3.91879538e-03]]

 [[ -9.80823580e-03   1.20333359e-01]
  [  2.95361830e-03   1.31442174e-01]
  [  1.58244018e-02   1.36392504e-01]
  ..., 
  [ -2.56154314e-03   1.42445357e-03]
  [ -1.27230503e-03   1.32945029e-03]
  [  4.00407240e-03   1.22750294e-03]]]",0.00170394832481,,,,25.2908290354,,0.0135715743527,-0.761665205514
5.675e+11,"[[[ -3.08682820e-06  -1.17152304e-07]
  [ -3.82203325e-06  -1.97731111e-07]
  [ -2.57837405e-06  -3.66203096e-07]
  ..., 
  [ -1.40021211e-06   1.12622229e-06]
  [ -1.43281920e-06   8.64945434e-07]
  [ -2.42301508e-06   7.06467119e-07]]

 [[ -4.28756039e-06  -2.97643783e-06]
  [ -4.48318542e-06  -2.99723320e-06]
  [ -2.92914842e-06  -2.99023691e-06]
  ..., 
  [ -3.89052002e-06   2.87373837e-07]
  [ -3.96071027e-06   1.99301162e-08]
  [ -4.90958746e-06  -1.57958738e-07]]

 [[ -4.22010135e-06  -6.45249429e-06]
  [ -3.58676334e-06  -6.35957622e-06]
  [ -2.03106924e-06  -6.22454081e-06]
  ..., 
  [ -5.84970894e-06  -1.44087937e-06]
  [ -6.07110769e-06  -1.71741294e-06]
  [ -7.22243567e-06  -1.78911921e-06]]

 ..., 
 [[  3.00171185e+00  -7.90453291e+00]
  [  2.97244954e+00  -7.91584158e+00]
  [  2.93722534e+00  -7.91830778e+00]
  ..., 
  [ -3.13801146e+00  -7.45278788e+00]
  [ -3.18221378e+00  -7.34590626e+00]
  [ -3.28305364e+00  -7.14083529e+00]]

 [[  2.97499013e+00  -7.86770153e+00]
  [  2.93673325e+00  -7.87319708e+00]
  [  2.89661980e+00  -7.86466217e+00]
  ..., 
  [ -3.10377955e+00  -7.23190212e+00]
  [ -3.12405157e+00  -7.13435650e+00]
  [ -3.19050479e+00  -6.82874393e+00]]

 [[  2.92422986e+00  -7.70722198e+00]
  [  2.86318779e+00  -7.69623327e+00]
  [  2.80979395e+00  -7.66624117e+00]
  ..., 
  [ -3.02849650e+00  -6.81628323e+00]
  [ -3.02042127e+00  -6.71291351e+00]
  [ -2.97782779e+00  -6.26491690e+00]]]",-0.75996125719,,,,25.2819479802,,0.0827742516994,0.118377741044
5.676e+11,"[[[  2.61793161e-06   1.55681164e-07]
  [  1.59634749e-06   2.43662566e-08]
  [  8.50166202e-07  -9.61456834e-08]
  ..., 
  [  4.67649397e-06   1.13988312e-06]
  [  4.14192345e-06   1.02136482e-06]
  [  4.21627374e-06   1.11049633e-06]]

 [[  3.66557811e-06   1.02613978e-06]
  [  2.38130588e-06   6.57598207e-07]
  [  1.70103931e-06   3.85929013e-07]
  ..., 
  [  5.99973191e-06   1.89089769e-06]
  [  5.31754085e-06   1.71458942e-06]
  [  5.33661114e-06   1.85969463e-06]]

 [[  6.15146973e-06   2.20802485e-06]
  [  4.93817515e-06   1.59758690e-06]
  [  4.71103613e-06   1.10632413e-06]
  ..., 
  [  6.84387624e-06   2.72812031e-06]
  [  6.05543801e-06   2.48969945e-06]
  [  6.05146079e-06   2.56943508e-06]]

 ..., 
 [[ -6.38023078e-01   2.18664193e+00]
  [ -6.72472775e-01   2.19985342e+00]
  [ -7.39856720e-01   2.24120092e+00]
  ..., 
  [  8.78526688e-01   1.92149854e+00]
  [  9.15091813e-01   1.94588923e+00]
  [  8.66116583e-01   1.92678273e+00]]

 [[ -6.84653342e-01   2.10088038e+00]
  [ -6.99665725e-01   2.11300302e+00]
  [ -7.72961855e-01   2.15292025e+00]
  ..., 
  [  8.93810689e-01   1.95308173e+00]
  [  9.19194102e-01   1.97025824e+00]
  [  8.65271032e-01   1.94568741e+00]]

 [[ -6.98921561e-01   1.98930657e+00]
  [ -6.95728421e-01   2.00143886e+00]
  [ -7.47171283e-01   2.00970435e+00]
  ..., 
  [  8.94890547e-01   1.93804169e+00]
  [  9.13271070e-01   1.95442915e+00]
  [  8.53280604e-01   1.92901647e+00]]]",0.238459430412,,,,25.2633993171,,0.224537119269,0.684245391305
5.677e+11,"[[[ -1.70171393e-06   7.42970371e-07]
  [ -1.27141107e-06   7.90370848e-07]
  [ -1.23669417e-06   7.65233722e-07]
  ..., 
  [ -1.02462559e-06   1.32252154e-07]
  [ -9.77873853e-08   1.48116470e-07]
  [  2.85914609e-07   1.95218021e-07]]

 [[ -2.29399052e-06   1.02398189e-06]
  [ -2.06394679e-06   1.10014616e-06]
  [ -1.88437537e-06   1.10401083e-06]
  ..., 
  [ -4.19466573e-07   6.26798112e-07]
  [  5.55037275e-07   6.31733656e-07]
  [  1.23612290e-06   7.24228983e-07]]

 [[ -2.48574770e-06   1.64458106e-06]
  [ -2.26614452e-06   1.75309049e-06]
  [ -2.31016406e-06   1.81061080e-06]
  ..., 
  [  8.94953416e-07   1.42250690e-06]
  [  1.92562993e-06   1.38729433e-06]
  [  2.94521578e-06   1.51487870e-06]]

 ..., 
 [[ -1.82729387e+00   4.80881548e+00]
  [ -1.83227181e+00   4.88115215e+00]
  [ -1.73535478e+00   4.87140322e+00]
  ..., 
  [  2.08548760e+00   4.43998194e+00]
  [  2.08010912e+00   4.39134741e+00]
  [  2.06050086e+00   4.32196426e+00]]

 [[ -1.62846446e+00   4.34285402e+00]
  [ -1.65822542e+00   4.46811247e+00]
  [ -1.56482470e+00   4.46008635e+00]
  ..., 
  [  2.01734447e+00   4.29171085e+00]
  [  2.01247168e+00   4.24587297e+00]
  [  1.98625827e+00   4.15032768e+00]]

 [[ -1.39836586e+00   3.74905396e+00]
  [ -1.43812418e+00   3.92923713e+00]
  [ -1.34756052e+00   3.91548681e+00]
  ..., 
  [  1.93277454e+00   4.06970310e+00]
  [  1.92000890e+00   4.00970316e+00]
  [  1.87150276e+00   3.88844395e+00]]]",0.608529525421,,,,25.2265682213,,0.413388460875,0.120459757415
5.678e+11,"[[[ -2.63907214e-06   1.06287871e-06]
  [ -2.39344877e-06   1.14239026e-06]
  [ -1.36991696e-06   1.13500221e-06]
  ..., 
  [ -1.19495553e-07   2.67931739e-07]
  [  1.73217671e-07   1.75756213e-07]
  [  5.70967075e-07   6.15278282e-08]]

 [[ -3.71571264e-06   1.91614481e-06]
  [ -3.70486759e-06   2.10892176e-06]
  [ -2.72965121e-06   2.11311021e-06]
  ..., 
  [ -3.98981342e-07   3.98013469e-07]
  [ -9.98949119e-08   2.72673987e-07]
  [  2.10281428e-07   1.32762324e-07]]

 [[ -4.18695481e-06   2.23728262e-06]
  [ -4.26436691e-06   2.43648105e-06]
  [ -3.48191543e-06   2.45800243e-06]
  ..., 
  [ -5.80397625e-07   6.84603890e-07]
  [ -2.33606684e-07   5.31263595e-07]
  [  8.60691998e-08   3.81425792e-07]]

 ..., 
 [[ -1.98613036e+00   4.03732204e+00]
  [ -1.96108806e+00   4.05339766e+00]
  [ -1.93168557e+00   4.04973125e+00]
  ..., 
  [  1.82099497e+00   3.46937704e+00]
  [  1.86253738e+00   3.41800308e+00]
  [  1.93058109e+00   3.29332662e+00]]

 [[ -1.96960819e+00   4.02072573e+00]
  [ -1.92346084e+00   4.03248644e+00]
  [ -1.88580191e+00   4.02071524e+00]
  ..., 
  [  1.76737094e+00   3.40957952e+00]
  [  1.78495502e+00   3.37391853e+00]
  [  1.83444893e+00   3.21770310e+00]]

 [[ -1.90717697e+00   3.94067121e+00]
  [ -1.83481061e+00   3.93669367e+00]
  [ -1.79837942e+00   3.89965415e+00]
  ..., 
  [  1.61790490e+00   3.13462210e+00]
  [  1.60301042e+00   3.08690238e+00]
  [  1.55407691e+00   2.85606432e+00]]]",0.479378945242,,,,25.1725217665,,0.576953172684,-0.210567502827
5.679e+11,"[[[ -1.62621248e-07   4.61094558e-08]
  [ -2.61948372e-07   6.42298570e-09]
  [ -9.56830945e-07  -2.90179347e-08]
  ..., 
  [  3.68375453e-07  -9.54142862e-08]
  [  5.24317556e-07  -9.00663721e-08]
  [  7.23943117e-07  -4.01431812e-08]]

 [[ -5.18498041e-07   1.16073252e-07]
  [ -5.17665001e-07   6.29762980e-08]
  [ -1.28969771e-06  -7.79314391e-09]
  ..., 
  [  5.13712735e-07   1.43005998e-08]
  [  8.38049175e-07   2.55952930e-08]
  [  1.09088592e-06   8.64523955e-08]]

 [[ -9.26511802e-07   2.06126799e-07]
  [ -8.57889631e-07   1.18862239e-07]
  [ -1.67756787e-06  -1.25879360e-08]
  ..., 
  [  4.45723572e-07   1.99157085e-07]
  [  6.88478224e-07   2.22647415e-07]
  [  8.82159839e-07   2.80382153e-07]]

 ..., 
 [[ -1.28458285e+00   1.88226378e+00]
  [ -1.25194490e+00   1.84552121e+00]
  [ -1.21211123e+00   1.81937683e+00]
  ..., 
  [  1.20067668e+00   1.49645829e+00]
  [  1.23073292e+00   1.51383567e+00]
  [  1.29163492e+00   1.51700246e+00]]

 [[ -1.32243693e+00   1.93514073e+00]
  [ -1.28562295e+00   1.89140856e+00]
  [ -1.24460495e+00   1.85952771e+00]
  ..., 
  [  1.16636443e+00   1.48829246e+00]
  [  1.20135987e+00   1.50824344e+00]
  [  1.25514352e+00   1.50342214e+00]]

 [[ -1.31658268e+00   1.92794788e+00]
  [ -1.29004633e+00   1.88818634e+00]
  [ -1.25308108e+00   1.86104012e+00]
  ..., 
  [  1.14782608e+00   1.51339781e+00]
  [  1.17649722e+00   1.54108298e+00]
  [  1.21410155e+00   1.51534176e+00]]]",0.187394519766,,,,25.103123101,,0.702377915382,-0.178682158653
5.68e+11,"[[[  2.04556358e-07   1.01638896e-07]
  [  5.07523851e-07   7.74297746e-08]
  [  1.71623711e-07   2.60677542e-08]
  ..., 
  [ -4.20715935e-07  -1.00527849e-07]
  [ -5.49391075e-07  -8.42412788e-08]
  [ -6.76765126e-07  -1.14411669e-07]]

 [[ -7.65057791e-07   1.43401309e-07]
  [ -4.06307180e-07   9.73814167e-08]
  [ -7.76143906e-07   4.22716759e-08]
  ..., 
  [  1.91625858e-07  -3.36192898e-07]
  [ -4.99704100e-08  -3.34024065e-07]
  [ -2.84732039e-07  -3.81864282e-07]]

 [[ -1.62192771e-06   5.29134411e-07]
  [ -1.18363528e-06   5.33499758e-07]
  [ -1.65080155e-06   4.96060920e-07]
  ..., 
  [  6.17090791e-07  -6.41469626e-07]
  [  4.60623994e-07  -6.58469048e-07]
  [  2.52725698e-07  -7.12231042e-07]]

 ..., 
 [[ -8.82508636e-01   8.46040964e-01]
  [ -8.86368215e-01   8.52163076e-01]
  [ -8.79623652e-01   8.50300014e-01]
  ..., 
  [  1.36175776e+00   6.55619800e-01]
  [  1.37128019e+00   6.47055447e-01]
  [  1.34813797e+00   6.25888765e-01]]

 [[ -8.82320464e-01   8.50443661e-01]
  [ -8.89216125e-01   8.57239187e-01]
  [ -8.78212273e-01   8.52031827e-01]
  ..., 
  [  1.32226694e+00   6.47878945e-01]
  [  1.33442783e+00   6.41176939e-01]
  [  1.31119263e+00   6.16488516e-01]]

 [[ -8.62946451e-01   8.63993526e-01]
  [ -8.63591611e-01   8.69621396e-01]
  [ -8.43266308e-01   8.60657811e-01]
  ..., 
  [  1.23842514e+00   6.05892420e-01]
  [  1.24908984e+00   5.94644070e-01]
  [  1.21818519e+00   5.61857820e-01]]]",0.122014627936,,,,25.0234281613,,0.789972126484,-0.046061534333
5.681e+11,"[[[  1.05913227e-06  -5.31641490e-07]
  [  1.07931692e-06  -4.48275301e-07]
  [  1.20155244e-06  -3.57649839e-07]
  ..., 
  [ -1.04514174e-06  -9.11223097e-08]
  [ -1.02990487e-06  -1.01553518e-07]
  [ -8.97930306e-07  -5.39737890e-08]]

 [[  1.75115315e-06  -9.58733608e-07]
  [  1.87874855e-06  -7.88600914e-07]
  [  2.00209661e-06  -6.80307664e-07]
  ..., 
  [ -7.78503363e-07  -1.80122669e-07]
  [ -8.95855010e-07  -2.00669859e-07]
  [ -8.58070734e-07  -1.56675625e-07]]

 [[  1.97096119e-06  -1.23554651e-06]
  [  1.99167380e-06  -1.06793561e-06]
  [  2.10801909e-06  -9.75975468e-07]
  ..., 
  [ -8.74314367e-07  -3.13466245e-07]
  [ -9.93938784e-07  -3.36794756e-07]
  [ -9.84629651e-07  -2.93744051e-07]]

 ..., 
 [[ -9.66072261e-01   4.36628729e-01]
  [ -9.46012259e-01   4.55055058e-01]
  [ -9.38488901e-01   4.72341925e-01]
  ..., 
  [  9.40252006e-01   6.58185959e-01]
  [  9.51787770e-01   6.53995931e-01]
  [  1.06053686e+00   6.85734391e-01]]

 [[ -9.60336506e-01   4.26025659e-01]
  [ -9.27008927e-01   4.35372144e-01]
  [ -9.15307879e-01   4.46853608e-01]
  ..., 
  [  9.83764112e-01   6.56587660e-01]
  [  1.00711691e+00   6.55413866e-01]
  [  1.10371053e+00   6.84397876e-01]]

 [[ -9.94828582e-01   4.85518098e-01]
  [ -9.49207306e-01   4.76239502e-01]
  [ -9.31284428e-01   4.76578593e-01]
  ..., 
  [  1.04691195e+00   7.38747656e-01]
  [  1.09048009e+00   7.59403825e-01]
  [  1.18891156e+00   7.97684133e-01]]]",0.0952714510998,,,,24.938357296,,0.840669512749,0.00916123271037
5.682e+11,"[[[  1.69695761e-06   7.94067532e-08]
  [  1.92616994e-06   5.06705646e-08]
  [  1.84514613e-06  -2.44372558e-08]
  ..., 
  [ -6.84125609e-07  -2.39072051e-07]
  [ -2.68808151e-07  -2.19106695e-07]
  [ -4.31339686e-07  -2.15904137e-07]]

 [[  1.36016979e-06   1.64822097e-07]
  [  1.63548111e-06   7.92813069e-08]
  [  1.49336279e-06  -6.71811904e-08]
  ..., 
  [ -7.64993104e-07  -2.46712830e-07]
  [ -1.63917804e-07  -2.35998954e-07]
  [ -3.98484019e-07  -2.24826081e-07]]

 [[  6.95425229e-07   1.30571507e-07]
  [  1.05972754e-06   2.58197428e-08]
  [  9.23208802e-07  -1.25297674e-07]
  ..., 
  [ -3.56733324e-07  -1.77384351e-07]
  [  1.01516171e-07  -1.71170825e-07]
  [ -2.76294202e-07  -1.68813429e-07]]

 ..., 
 [[ -1.22225893e+00   9.47852433e-01]
  [ -1.20474124e+00   9.36919868e-01]
  [ -1.17519271e+00   9.28722084e-01]
  ..., 
  [  1.05275393e+00   6.22641265e-01]
  [  1.07384801e+00   6.34182692e-01]
  [  1.13030124e+00   6.66933835e-01]]

 [[ -1.28849208e+00   9.66720581e-01]
  [ -1.27887082e+00   9.66603458e-01]
  [ -1.24314487e+00   9.60112870e-01]
  ..., 
  [  1.05500054e+00   6.39135301e-01]
  [  1.07553589e+00   6.48965061e-01]
  [  1.13141143e+00   6.80665374e-01]]

 [[ -1.37025750e+00   1.00477409e+00]
  [ -1.37788916e+00   1.02264667e+00]
  [ -1.33958924e+00   1.02064788e+00]
  ..., 
  [  1.04270995e+00   6.69456422e-01]
  [  1.06248271e+00   6.73665524e-01]
  [  1.11289179e+00   7.00968087e-01]]]",0.140337093357,,,,24.8501982047,,0.876019239426,0.0065736479266
5.683e+11,"[[[ -2.84627595e-06  -3.92578983e-07]
  [ -3.11631584e-06  -3.82592077e-07]
  [ -3.23475570e-06  -2.89524081e-07]
  ..., 
  [  2.47496672e-07  -1.50215527e-07]
  [  2.18380663e-07  -2.26117123e-07]
  [  1.30718647e-07  -2.19514916e-07]]

 [[ -2.75047159e-06  -6.46820013e-07]
  [ -3.04897549e-06  -6.05262187e-07]
  [ -3.06874881e-06  -3.92910124e-07]
  ..., 
  [ -5.46264005e-07  -1.94392072e-07]
  [ -5.54769372e-07  -2.93205630e-07]
  [ -6.39117388e-07  -2.79405526e-07]]

 [[ -2.56397766e-06  -6.40832013e-07]
  [ -2.56110479e-06  -5.39990481e-07]
  [ -2.38579537e-06  -2.28779882e-07]
  ..., 
  [ -1.00498676e-06  -2.17064070e-07]
  [ -8.95324035e-07  -3.27605733e-07]
  [ -9.50619096e-07  -3.09406971e-07]]

 ..., 
 [[ -1.49448454e+00   1.24215007e+00]
  [ -1.50415838e+00   1.26786494e+00]
  [ -1.50362897e+00   1.28872323e+00]
  ..., 
  [  1.27423048e+00   1.22860813e+00]
  [  1.29169619e+00   1.24465001e+00]
  [  1.30159247e+00   1.25502408e+00]]

 [[ -1.43287683e+00   1.22834980e+00]
  [ -1.44254351e+00   1.25821078e+00]
  [ -1.44394565e+00   1.28329360e+00]
  ..., 
  [  1.29302597e+00   1.25080335e+00]
  [  1.30510283e+00   1.25756872e+00]
  [  1.30477870e+00   1.25765097e+00]]

 [[ -1.36793053e+00   1.22679424e+00]
  [ -1.37666643e+00   1.26242554e+00]
  [ -1.36981738e+00   1.29367959e+00]
  ..., 
  [  1.29274297e+00   1.27002776e+00]
  [  1.30155933e+00   1.27274001e+00]
  [  1.29822290e+00   1.27125585e+00]]]",0.108418746953,,,,24.7565618812,,0.904571294785,-0.00862545380794
