name,size,x,y
oak_tree,100.0,27.7545,0.001972
oak_tree,100.0,28.1988,4.84932
oak_tree,100.0,27.828,-4.70508
oak_tree,100.0,28.2281,-8.77625
oak_tree,100.0,28.0252,-12.6318
oak_tree,100.0,27.9534,9.1231
oak_tree,100.0,28.1397,13.1015
oak_tree,100.0,28.3483,-17.1323
oak_tree,100.0,29.0379,17.6334
