,activation_0,activation_1,activation_2,activation_3,activation_4,dist,id,vel
30,"[ 108.25327301   40.07665253   52.92819977    2.26699519  166.22955322
  160.21974182  674.88720703   27.60219765  209.50947571   29.392416  ]","[  4.43412628e+01   1.05989106e-01   2.34625874e+01   1.52947159e+01
   7.38910217e+01   1.88198318e+01   1.92023422e+02   6.17690182e+00
   2.17574158e+01   2.01472807e+00]","[ 3.12240744  3.14469647  2.70858836  2.42775941  3.98804641  8.6942606
  9.5605917   0.16473415  8.44404697  4.74610281]","[  46.49869156   98.68228912   27.90072441   51.17059708   49.73177719
  129.54022217  106.9485321     8.67289829   63.67493057  113.32279205]","[ 129.56034851  296.47415161  180.46205139  238.59989929  154.890625
  271.03369141  240.52249146  105.70072174   79.15184021  276.09048462]",19.387178421,0,2.0
31,"[  40.07665253   52.92819977    2.26699519  166.22955322  160.21974182
  674.88720703   27.60219765  209.50947571   29.392416     90.15688324]","[  1.05989106e-01   2.34625874e+01   1.52947159e+01   7.38910217e+01
   1.88198318e+01   1.92023422e+02   6.17690182e+00   2.17574158e+01
   2.01472807e+00   3.65134048e+01]","[ 3.14469647  2.70858836  2.42775941  3.98804641  8.6942606   9.5605917
  0.16473415  8.44404697  4.74610281  0.86669481]","[  98.68228912   27.90072441   51.17059708   49.73177719  129.54022217
  106.9485321     8.67289829   63.67493057  113.32279205    2.9809494 ]","[ 296.47415161  180.46205139  238.59989929  154.890625    271.03369141
  240.52249146  105.70072174   79.15184021  276.09048462  121.06491089]",19.1814498901,0,2.0
32,"[  52.92819977    2.26699519  166.22955322  160.21974182  674.88720703
   27.60219765  209.50947571   29.392416     90.15688324   18.22776985]","[  23.46258736   15.29471588   73.89102173   18.81983185  192.02342224
    6.17690182   21.75741577    2.01472807   36.51340485    8.22723484]","[ 2.70858836  2.42775941  3.98804641  8.6942606   9.5605917   0.16473415
  8.44404697  4.74610281  0.86669481  5.22333431]","[  27.90072441   51.17059708   49.73177719  129.54022217  106.9485321
    8.67289829   63.67493057  113.32279205    2.9809494    64.29644775]","[ 180.46205139  238.59989929  154.890625    271.03369141  240.52249146
  105.70072174   79.15184021  276.09048462  121.06491089  110.35832977]",18.9767017365,0,2.0
33,"[   2.26699519  166.22955322  160.21974182  674.88720703   27.60219765
  209.50947571   29.392416     90.15688324   18.22776985  104.91426086]","[  15.29471588   73.89102173   18.81983185  192.02342224    6.17690182
   21.75741577    2.01472807   36.51340485    8.22723484   22.43269157]","[  2.42775941   3.98804641   8.6942606    9.5605917    0.16473415
   8.44404697   4.74610281   0.86669481   5.22333431  10.79392529]","[  51.17059708   49.73177719  129.54022217  106.9485321     8.67289829
   63.67493057  113.32279205    2.9809494    64.29644775  122.06661224]","[ 238.59989929  154.890625    271.03369141  240.52249146  105.70072174
   79.15184021  276.09048462  121.06491089  110.35832977  314.30880737]",18.7726078033,0,2.0
34,"[ 166.22955322  160.21974182  674.88720703   27.60219765  209.50947571
   29.392416     90.15688324   18.22776985  104.91426086   56.70294189]","[  73.89102173   18.81983185  192.02342224    6.17690182   21.75741577
    2.01472807   36.51340485    8.22723484   22.43269157   22.07159805]","[  3.98804641   8.6942606    9.5605917    0.16473415   8.44404697
   4.74610281   0.86669481   5.22333431  10.79392529   3.44854856]","[  49.73177719  129.54022217  106.9485321     8.67289829   63.67493057
  113.32279205    2.9809494    64.29644775  122.06661224   65.57620239]","[ 154.890625    271.03369141  240.52249146  105.70072174   79.15184021
  276.09048462  121.06491089  110.35832977  314.30880737  195.78797913]",18.5671443939,0,2.0
35,"[ 160.21974182  674.88720703   27.60219765  209.50947571   29.392416
   90.15688324   18.22776985  104.91426086   56.70294189  169.38829041]","[  18.81983185  192.02342224    6.17690182   21.75741577    2.01472807
   36.51340485    8.22723484   22.43269157   22.07159805   15.28210258]","[  8.6942606    9.5605917    0.16473415   8.44404697   4.74610281
   0.86669481   5.22333431  10.79392529   3.44854856   4.22003508]","[ 129.54022217  106.9485321     8.67289829   63.67493057  113.32279205
    2.9809494    64.29644775  122.06661224   65.57620239   78.51964569]","[ 271.03369141  240.52249146  105.70072174   79.15184021  276.09048462
  121.06491089  110.35832977  314.30880737  195.78797913  135.05979919]",18.3623580933,0,2.0
36,"[ 674.88720703   27.60219765  209.50947571   29.392416     90.15688324
   18.22776985  104.91426086   56.70294189  169.38829041  199.83921814]","[ 192.02342224    6.17690182   21.75741577    2.01472807   36.51340485
    8.22723484   22.43269157   22.07159805   15.28210258   64.35436249]","[  9.5605917    0.16473415   8.44404697   4.74610281   0.86669481
   5.22333431  10.79392529   3.44854856   4.22003508   2.40043306]","[ 106.9485321     8.67289829   63.67493057  113.32279205    2.9809494
   64.29644775  122.06661224   65.57620239   78.51964569   18.48879814]","[ 240.52249146  105.70072174   79.15184021  276.09048462  121.06491089
  110.35832977  314.30880737  195.78797913  135.05979919   61.42838287]",18.1572399139,0,2.0
37,"[  27.60219765  209.50947571   29.392416     90.15688324   18.22776985
  104.91426086   56.70294189  169.38829041  199.83921814   58.95095444]","[  6.17690182  21.75741577   2.01472807  36.51340485   8.22723484
  22.43269157  22.07159805  15.28210258  64.35436249  60.20862961]","[  0.16473415   8.44404697   4.74610281   0.86669481   5.22333431
  10.79392529   3.44854856   4.22003508   2.40043306   9.2570734 ]","[   8.67289829   63.67493057  113.32279205    2.9809494    64.29644775
  122.06661224   65.57620239   78.51964569   18.48879814   76.11761475]","[ 105.70072174   79.15184021  276.09048462  121.06491089  110.35832977
  314.30880737  195.78797913  135.05979919   61.42838287  210.40649414]",17.9528331757,0,2.0
38,"[ 209.50947571   29.392416     90.15688324   18.22776985  104.91426086
   56.70294189  169.38829041  199.83921814   58.95095444   31.15389252]","[ 21.75741577   2.01472807  36.51340485   8.22723484  22.43269157
  22.07159805  15.28210258  64.35436249  60.20862961  22.25489426]","[  8.44404697   4.74610281   0.86669481   5.22333431  10.79392529
   3.44854856   4.22003508   2.40043306   9.2570734   10.07038498]","[  63.67493057  113.32279205    2.9809494    64.29644775  122.06661224
   65.57620239   78.51964569   18.48879814   76.11761475  139.70169067]","[  79.15184021  276.09048462  121.06491089  110.35832977  314.30880737
  195.78797913  135.05979919   61.42838287  210.40649414  320.85479736]",17.747171402,0,2.0
39,"[  29.392416     90.15688324   18.22776985  104.91426086   56.70294189
  169.38829041  199.83921814   58.95095444   31.15389252  322.7565918 ]","[  2.01472807  36.51340485   8.22723484  22.43269157  22.07159805
  15.28210258  64.35436249  60.20862961  22.25489426  34.49622726]","[  4.74610281   0.86669481   5.22333431  10.79392529   3.44854856
   4.22003508   2.40043306   9.2570734   10.07038498   3.4567709 ]","[ 113.32279205    2.9809494    64.29644775  122.06661224   65.57620239
   78.51964569   18.48879814   76.11761475  139.70169067   80.27127838]","[ 276.09048462  121.06491089  110.35832977  314.30880737  195.78797913
  135.05979919   61.42838287  210.40649414  320.85479736  267.8661499 ]",17.5416851044,0,2.0
40,"[  90.15688324   18.22776985  104.91426086   56.70294189  169.38829041
  199.83921814   58.95095444   31.15389252  322.7565918    41.08630753]","[ 36.51340485   8.22723484  22.43269157  22.07159805  15.28210258
  64.35436249  60.20862961  22.25489426  34.49622726  15.83476257]","[  0.86669481   5.22333431  10.79392529   3.44854856   4.22003508
   2.40043306   9.2570734   10.07038498   3.4567709    3.34732771]","[   2.9809494    64.29644775  122.06661224   65.57620239   78.51964569
   18.48879814   76.11761475  139.70169067   80.27127838   63.90797424]","[ 121.06491089  110.35832977  314.30880737  195.78797913  135.05979919
   61.42838287  210.40649414  320.85479736  267.8661499   244.24610901]",17.3355121613,0,2.0
41,"[  18.22776985  104.91426086   56.70294189  169.38829041  199.83921814
   58.95095444   31.15389252  322.7565918    41.08630753   65.40181732]","[  8.22723484  22.43269157  22.07159805  15.28210258  64.35436249
  60.20862961  22.25489426  34.49622726  15.83476257  11.56350231]","[  5.22333431  10.79392529   3.44854856   4.22003508   2.40043306
   9.2570734   10.07038498   3.4567709    3.34732771  14.88888168]","[  64.29644775  122.06661224   65.57620239   78.51964569   18.48879814
   76.11761475  139.70169067   80.27127838   63.90797424  145.0177002 ]","[ 110.35832977  314.30880737  195.78797913  135.05979919   61.42838287
  210.40649414  320.85479736  267.8661499   244.24610901  405.16677856]",17.1294078827,0,2.0
42,"[ 104.91426086   56.70294189  169.38829041  199.83921814   58.95095444
   31.15389252  322.7565918    41.08630753   65.40181732   95.47701263]","[ 22.43269157  22.07159805  15.28210258  64.35436249  60.20862961
  22.25489426  34.49622726  15.83476257  11.56350231  14.4061718 ]","[ 10.79392529   3.44854856   4.22003508   2.40043306   9.2570734
  10.07038498   3.4567709    3.34732771  14.88888168   3.02573752]","[ 122.06661224   65.57620239   78.51964569   18.48879814   76.11761475
  139.70169067   80.27127838   63.90797424  145.0177002   145.05082703]","[ 314.30880737  195.78797913  135.05979919   61.42838287  210.40649414
  320.85479736  267.8661499   244.24610901  405.16677856  367.80380249]",16.9228286743,0,2.0
43,"[  56.70294189  169.38829041  199.83921814   58.95095444   31.15389252
  322.7565918    41.08630753   65.40181732   95.47701263   20.43425369]","[ 22.07159805  15.28210258  64.35436249  60.20862961  22.25489426
  34.49622726  15.83476257  11.56350231  14.4061718    7.51421404]","[  3.44854856   4.22003508   2.40043306   9.2570734   10.07038498
   3.4567709    3.34732771  14.88888168   3.02573752   6.98021603]","[  65.57620239   78.51964569   18.48879814   76.11761475  139.70169067
   80.27127838   63.90797424  145.0177002   145.05082703  147.5236969 ]","[ 195.78797913  135.05979919   61.42838287  210.40649414  320.85479736
  267.8661499   244.24610901  405.16677856  367.80380249  395.99981689]",16.7166156769,0,2.0
44,"[ 169.38829041  199.83921814   58.95095444   31.15389252  322.7565918
   41.08630753   65.40181732   95.47701263   20.43425369  177.50582886]","[ 15.28210258  64.35436249  60.20862961  22.25489426  34.49622726
  15.83476257  11.56350231  14.4061718    7.51421404  89.10520935]","[  4.22003508   2.40043306   9.2570734   10.07038498   3.4567709
   3.34732771  14.88888168   3.02573752   6.98021603   7.4033041 ]","[  78.51964569   18.48879814   76.11761475  139.70169067   80.27127838
   63.90797424  145.0177002   145.05082703  147.5236969    82.77599335]","[ 135.05979919   61.42838287  210.40649414  320.85479736  267.8661499
  244.24610901  405.16677856  367.80380249  395.99981689  265.24032593]",16.5116176605,0,2.0
45,"[ 199.83921814   58.95095444   31.15389252  322.7565918    41.08630753
   65.40181732   95.47701263   20.43425369  177.50582886   48.00452423]","[ 64.35436249  60.20862961  22.25489426  34.49622726  15.83476257
  11.56350231  14.4061718    7.51421404  89.10520935  41.37500381]","[  2.40043306   9.2570734   10.07038498   3.4567709    3.34732771
  14.88888168   3.02573752   6.98021603   7.4033041   23.39592743]","[  18.48879814   76.11761475  139.70169067   80.27127838   63.90797424
  145.0177002   145.05082703  147.5236969    82.77599335  205.14961243]","[  61.42838287  210.40649414  320.85479736  267.8661499   244.24610901
  405.16677856  367.80380249  395.99981689  265.24032593  429.23025513]",16.3075065613,0,2.0
46,"[  58.95095444   31.15389252  322.7565918    41.08630753   65.40181732
   95.47701263   20.43425369  177.50582886   48.00452423  148.64953613]","[ 60.20862961  22.25489426  34.49622726  15.83476257  11.56350231
  14.4061718    7.51421404  89.10520935  41.37500381  51.99628067]","[  9.2570734   10.07038498   3.4567709    3.34732771  14.88888168
   3.02573752   6.98021603   7.4033041   23.39592743   6.41740084]","[  76.11761475  139.70169067   80.27127838   63.90797424  145.0177002
  145.05082703  147.5236969    82.77599335  205.14961243   28.21560669]","[ 210.40649414  320.85479736  267.8661499   244.24610901  405.16677856
  367.80380249  395.99981689  265.24032593  429.23025513   95.69935608]",16.101852417,0,2.0
47,"[  31.15389252  322.7565918    41.08630753   65.40181732   95.47701263
   20.43425369  177.50582886   48.00452423  148.64953613  142.81015015]","[ 22.25489426  34.49622726  15.83476257  11.56350231  14.4061718
   7.51421404  89.10520935  41.37500381  51.99628067  71.81396484]","[ 10.07038498   3.4567709    3.34732771  14.88888168   3.02573752
   6.98021603   7.4033041   23.39592743   6.41740084  22.55051422]","[ 139.70169067   80.27127838   63.90797424  145.0177002   145.05082703
  147.5236969    82.77599335  205.14961243   28.21560669  226.58398438]","[ 320.85479736  267.8661499   244.24610901  405.16677856  367.80380249
  395.99981689  265.24032593  429.23025513   95.69935608  431.14053345]",15.896905899,0,2.0
48,"[ 322.7565918    41.08630753   65.40181732   95.47701263   20.43425369
  177.50582886   48.00452423  148.64953613  142.81015015   27.52363205]","[ 34.49622726  15.83476257  11.56350231  14.4061718    7.51421404
  89.10520935  41.37500381  51.99628067  71.81396484   8.16487694]","[  3.4567709    3.34732771  14.88888168   3.02573752   6.98021603
   7.4033041   23.39592743   6.41740084  22.55051422   5.7310915 ]","[  80.27127838   63.90797424  145.0177002   145.05082703  147.5236969
   82.77599335  205.14961243   28.21560669  226.58398438   40.07314682]","[ 267.8661499   244.24610901  405.16677856  367.80380249  395.99981689
  265.24032593  429.23025513   95.69935608  431.14053345  123.90692139]",15.690864563,0,2.0
49,"[  41.08630753   65.40181732   95.47701263   20.43425369  177.50582886
   48.00452423  148.64953613  142.81015015   27.52363205  301.66122437]","[ 15.83476257  11.56350231  14.4061718    7.51421404  89.10520935
  41.37500381  51.99628067  71.81396484   8.16487694  18.6085701 ]","[  3.34732771  14.88888168   3.02573752   6.98021603   7.4033041
  23.39592743   6.41740084  22.55051422   5.7310915    0.88602656]","[  63.90797424  145.0177002   145.05082703  147.5236969    82.77599335
  205.14961243   28.21560669  226.58398438   40.07314682  150.65838623]","[ 244.24610901  405.16677856  367.80380249  395.99981689  265.24032593
  429.23025513   95.69935608  431.14053345  123.90692139  317.00949097]",15.4855289459,0,2.0
50,"[  65.40181732   95.47701263   20.43425369  177.50582886   48.00452423
  148.64953613  142.81015015   27.52363205  301.66122437   96.53827667]","[ 11.56350231  14.4061718    7.51421404  89.10520935  41.37500381
  51.99628067  71.81396484   8.16487694  18.6085701    3.77171063]","[ 14.88888168   3.02573752   6.98021603   7.4033041   23.39592743
   6.41740084  22.55051422   5.7310915    0.88602656   3.32336378]","[ 145.0177002   145.05082703  147.5236969    82.77599335  205.14961243
   28.21560669  226.58398438   40.07314682  150.65838623  109.00697327]","[ 405.16677856  367.80380249  395.99981689  265.24032593  429.23025513
   95.69935608  431.14053345  123.90692139  317.00949097  295.36264038]",15.2792406082,0,2.0
51,"[  95.47701263   20.43425369  177.50582886   48.00452423  148.64953613
  142.81015015   27.52363205  301.66122437   96.53827667    4.9869194 ]","[ 14.4061718    7.51421404  89.10520935  41.37500381  51.99628067
  71.81396484   8.16487694  18.6085701    3.77171063  12.10949993]","[  3.02573752   6.98021603   7.4033041   23.39592743   6.41740084
  22.55051422   5.7310915    0.88602656   3.32336378   4.68532228]","[ 145.05082703  147.5236969    82.77599335  205.14961243   28.21560669
  226.58398438   40.07314682  150.65838623  109.00697327  117.52557373]","[ 367.80380249  395.99981689  265.24032593  429.23025513   95.69935608
  431.14053345  123.90692139  317.00949097  295.36264038  403.15704346]",15.0737361908,0,2.0
52,"[  20.43425369  177.50582886   48.00452423  148.64953613  142.81015015
   27.52363205  301.66122437   96.53827667    4.9869194     9.05786228]","[  7.51421404  89.10520935  41.37500381  51.99628067  71.81396484
   8.16487694  18.6085701    3.77171063  12.10949993  15.23927498]","[  6.98021603   7.4033041   23.39592743   6.41740084  22.55051422
   5.7310915    0.88602656   3.32336378   4.68532228   6.39552641]","[ 147.5236969    82.77599335  205.14961243   28.21560669  226.58398438
   40.07314682  150.65838623  109.00697327  117.52557373  145.26324463]","[ 395.99981689  265.24032593  429.23025513   95.69935608  431.14053345
  123.90692139  317.00949097  295.36264038  403.15704346  336.59896851]",14.8674736023,0,2.0
53,"[ 177.50582886   48.00452423  148.64953613  142.81015015   27.52363205
  301.66122437   96.53827667    4.9869194     9.05786228   52.54844284]","[ 89.10520935  41.37500381  51.99628067  71.81396484   8.16487694
  18.6085701    3.77171063  12.10949993  15.23927498  22.89260483]","[  7.4033041   23.39592743   6.41740084  22.55051422   5.7310915
   0.88602656   3.32336378   4.68532228   6.39552641   6.80387688]","[  82.77599335  205.14961243   28.21560669  226.58398438   40.07314682
  150.65838623  109.00697327  117.52557373  145.26324463  106.75771332]","[ 265.24032593  429.23025513   95.69935608  431.14053345  123.90692139
  317.00949097  295.36264038  403.15704346  336.59896851  273.18682861]",14.6619682312,0,2.0
54,"[  48.00452423  148.64953613  142.81015015   27.52363205  301.66122437
   96.53827667    4.9869194     9.05786228   52.54844284  173.02217102]","[ 41.37500381  51.99628067  71.81396484   8.16487694  18.6085701
   3.77171063  12.10949993  15.23927498  22.89260483  88.30036163]","[ 23.39592743   6.41740084  22.55051422   5.7310915    0.88602656
   3.32336378   4.68532228   6.39552641   6.80387688  13.30385685]","[ 205.14961243   28.21560669  226.58398438   40.07314682  150.65838623
  109.00697327  117.52557373  145.26324463  106.75771332  120.83385468]","[ 429.23025513   95.69935608  431.14053345  123.90692139  317.00949097
  295.36264038  403.15704346  336.59896851  273.18682861  320.43893433]",14.4561300278,0,2.0
55,"[ 148.64953613  142.81015015   27.52363205  301.66122437   96.53827667
    4.9869194     9.05786228   52.54844284  173.02217102   26.51018715]","[ 51.99628067  71.81396484   8.16487694  18.6085701    3.77171063
  12.10949993  15.23927498  22.89260483  88.30036163  45.83934784]","[  6.41740084  22.55051422   5.7310915    0.88602656   3.32336378
   4.68532228   6.39552641   6.80387688  13.30385685  16.5538311 ]","[  28.21560669  226.58398438   40.07314682  150.65838623  109.00697327
  117.52557373  145.26324463  106.75771332  120.83385468  116.1815033 ]","[  95.69935608  431.14053345  123.90692139  317.00949097  295.36264038
  403.15704346  336.59896851  273.18682861  320.43893433  256.79650879]",14.2506418228,0,2.0
56,"[ 142.81015015   27.52363205  301.66122437   96.53827667    4.9869194
    9.05786228   52.54844284  173.02217102   26.51018715  243.75296021]","[  71.81396484    8.16487694   18.6085701     3.77171063   12.10949993
   15.23927498   22.89260483   88.30036163   45.83934784  108.47121429]","[ 22.55051422   5.7310915    0.88602656   3.32336378   4.68532228
   6.39552641   6.80387688  13.30385685  16.5538311    3.899019  ]","[ 226.58398438   40.07314682  150.65838623  109.00697327  117.52557373
  145.26324463  106.75771332  120.83385468  116.1815033   147.12580872]","[ 431.14053345  123.90692139  317.00949097  295.36264038  403.15704346
  336.59896851  273.18682861  320.43893433  256.79650879  303.08068848]",14.0448579788,0,2.0
57,"[  27.52363205  301.66122437   96.53827667    4.9869194     9.05786228
   52.54844284  173.02217102   26.51018715  243.75296021   89.07060242]","[   8.16487694   18.6085701     3.77171063   12.10949993   15.23927498
   22.89260483   88.30036163   45.83934784  108.47121429   91.99450684]","[  5.7310915    0.88602656   3.32336378   4.68532228   6.39552641
   6.80387688  13.30385685  16.5538311    3.899019    10.69556332]","[  40.07314682  150.65838623  109.00697327  117.52557373  145.26324463
  106.75771332  120.83385468  116.1815033   147.12580872  121.31152344]","[ 123.90692139  317.00949097  295.36264038  403.15704346  336.59896851
  273.18682861  320.43893433  256.79650879  303.08068848  351.13751221]",13.8390378952,0,2.0
58,"[ 301.66122437   96.53827667    4.9869194     9.05786228   52.54844284
  173.02217102   26.51018715  243.75296021   89.07060242   56.87842178]","[  18.6085701     3.77171063   12.10949993   15.23927498   22.89260483
   88.30036163   45.83934784  108.47121429   91.99450684    5.5951314 ]","[  0.88602656   3.32336378   4.68532228   6.39552641   6.80387688
  13.30385685  16.5538311    3.899019    10.69556332  16.23813057]","[ 150.65838623  109.00697327  117.52557373  145.26324463  106.75771332
  120.83385468  116.1815033   147.12580872  121.31152344  140.89909363]","[ 317.00949097  295.36264038  403.15704346  336.59896851  273.18682861
  320.43893433  256.79650879  303.08068848  351.13751221  351.90249634]",13.634683609,0,2.0
59,"[  96.53827667    4.9869194     9.05786228   52.54844284  173.02217102
   26.51018715  243.75296021   89.07060242   56.87842178  288.15396118]","[   3.77171063   12.10949993   15.23927498   22.89260483   88.30036163
   45.83934784  108.47121429   91.99450684    5.5951314    11.5445261 ]","[  3.32336378   4.68532228   6.39552641   6.80387688  13.30385685
  16.5538311    3.899019    10.69556332  16.23813057   4.20174742]","[ 109.00697327  117.52557373  145.26324463  106.75771332  120.83385468
  116.1815033   147.12580872  121.31152344  140.89909363  185.72503662]","[ 295.36264038  403.15704346  336.59896851  273.18682861  320.43893433
  256.79650879  303.08068848  351.13751221  351.90249634  465.51596069]",13.4313964844,0,2.0
60,"[   4.9869194     9.05786228   52.54844284  173.02217102   26.51018715
  243.75296021   89.07060242   56.87842178  288.15396118   49.89016342]","[  12.10949993   15.23927498   22.89260483   88.30036163   45.83934784
  108.47121429   91.99450684    5.5951314    11.5445261    22.69217873]","[  4.68532228   6.39552641   6.80387688  13.30385685  16.5538311    3.899019
  10.69556332  16.23813057   4.20174742   6.34410572]","[ 117.52557373  145.26324463  106.75771332  120.83385468  116.1815033
  147.12580872  121.31152344  140.89909363  185.72503662  157.1275177 ]","[ 403.15704346  336.59896851  273.18682861  320.43893433  256.79650879
  303.08068848  351.13751221  351.90249634  465.51596069  376.55505371]",13.2248973846,0,2.0
61,"[   9.05786228   52.54844284  173.02217102   26.51018715  243.75296021
   89.07060242   56.87842178  288.15396118   49.89016342   21.99504662]","[  15.23927498   22.89260483   88.30036163   45.83934784  108.47121429
   91.99450684    5.5951314    11.5445261    22.69217873   48.2461586 ]","[  6.39552641   6.80387688  13.30385685  16.5538311    3.899019
  10.69556332  16.23813057   4.20174742   6.34410572  12.28169346]","[ 145.26324463  106.75771332  120.83385468  116.1815033   147.12580872
  121.31152344  140.89909363  185.72503662  157.1275177   143.71095276]","[ 336.59896851  273.18682861  320.43893433  256.79650879  303.08068848
  351.13751221  351.90249634  465.51596069  376.55505371  408.44351196]",13.019528389,0,2.0
62,"[  52.54844284  173.02217102   26.51018715  243.75296021   89.07060242
   56.87842178  288.15396118   49.89016342   21.99504662   13.19756413]","[  22.89260483   88.30036163   45.83934784  108.47121429   91.99450684
    5.5951314    11.5445261    22.69217873   48.2461586    22.54046631]","[  6.80387688  13.30385685  16.5538311    3.899019    10.69556332
  16.23813057   4.20174742   6.34410572  12.28169346  14.86626911]","[ 106.75771332  120.83385468  116.1815033   147.12580872  121.31152344
  140.89909363  185.72503662  157.1275177   143.71095276  208.94276428]","[ 273.18682861  320.43893433  256.79650879  303.08068848  351.13751221
  351.90249634  465.51596069  376.55505371  408.44351196  386.73248291]",12.8120450974,0,2.0
63,"[ 173.02217102   26.51018715  243.75296021   89.07060242   56.87842178
  288.15396118   49.89016342   21.99504662   13.19756413   31.74000168]","[  88.30036163   45.83934784  108.47121429   91.99450684    5.5951314
   11.5445261    22.69217873   48.2461586    22.54046631   47.98059845]","[ 13.30385685  16.5538311    3.899019    10.69556332  16.23813057
   4.20174742   6.34410572  12.28169346  14.86626911  18.81734848]","[ 120.83385468  116.1815033   147.12580872  121.31152344  140.89909363
  185.72503662  157.1275177   143.71095276  208.94276428  104.30321503]","[ 320.43893433  256.79650879  303.08068848  351.13751221  351.90249634
  465.51596069  376.55505371  408.44351196  386.73248291  304.11471558]",12.6055831909,0,2.0
64,"[  26.51018715  243.75296021   89.07060242   56.87842178  288.15396118
   49.89016342   21.99504662   13.19756413   31.74000168  183.76672363]","[  45.83934784  108.47121429   91.99450684    5.5951314    11.5445261
   22.69217873   48.2461586    22.54046631   47.98059845   99.76688385]","[ 16.5538311    3.899019    10.69556332  16.23813057   4.20174742
   6.34410572  12.28169346  14.86626911  18.81734848  20.53321075]","[ 116.1815033   147.12580872  121.31152344  140.89909363  185.72503662
  157.1275177   143.71095276  208.94276428  104.30321503  147.24920654]","[ 256.79650879  303.08068848  351.13751221  351.90249634  465.51596069
  376.55505371  408.44351196  386.73248291  304.11471558  327.63201904]",12.3978481293,0,2.0
65,"[ 243.75296021   89.07060242   56.87842178  288.15396118   49.89016342
   21.99504662   13.19756413   31.74000168  183.76672363   69.46270752]","[ 108.47121429   91.99450684    5.5951314    11.5445261    22.69217873
   48.2461586    22.54046631   47.98059845   99.76688385    5.34579706]","[  3.899019    10.69556332  16.23813057   4.20174742   6.34410572
  12.28169346  14.86626911  18.81734848  20.53321075  15.19566727]","[ 147.12580872  121.31152344  140.89909363  185.72503662  157.1275177
  143.71095276  208.94276428  104.30321503  147.24920654  175.62979126]","[ 303.08068848  351.13751221  351.90249634  465.51596069  376.55505371
  408.44351196  386.73248291  304.11471558  327.63201904  366.85992432]",12.1911296844,0,2.0
66,"[  89.07060242   56.87842178  288.15396118   49.89016342   21.99504662
   13.19756413   31.74000168  183.76672363   69.46270752  324.20846558]","[  91.99450684    5.5951314    11.5445261    22.69217873   48.2461586
   22.54046631   47.98059845   99.76688385    5.34579706  190.73442078]","[ 10.69556332  16.23813057   4.20174742   6.34410572  12.28169346
  14.86626911  18.81734848  20.53321075  15.19566727  46.88094711]","[ 121.31152344  140.89909363  185.72503662  157.1275177   143.71095276
  208.94276428  104.30321503  147.24920654  175.62979126  361.15774536]","[ 351.13751221  351.90249634  465.51596069  376.55505371  408.44351196
  386.73248291  304.11471558  327.63201904  366.85992432  851.41937256]",11.777639389,0,2.0
67,"[  56.87842178  288.15396118   49.89016342   21.99504662   13.19756413
   31.74000168  183.76672363   69.46270752  324.20846558  554.44836426]","[   5.5951314    11.5445261    22.69217873   48.2461586    22.54046631
   47.98059845   99.76688385    5.34579706  190.73442078  203.49699402]","[ 16.23813057   4.20174742   6.34410572  12.28169346  14.86626911
  18.81734848  20.53321075  15.19566727  46.88094711  42.32350922]","[ 140.89909363  185.72503662  157.1275177   143.71095276  208.94276428
  104.30321503  147.24920654  175.62979126  361.15774536  418.44485474]","[ 351.90249634  465.51596069  376.55505371  408.44351196  386.73248291
  304.11471558  327.63201904  366.85992432  851.41937256  904.64355469]",11.3634586334,0,2.0
68,"[ 288.15396118   49.89016342   21.99504662   13.19756413   31.74000168
  183.76672363   69.46270752  324.20846558  554.44836426  775.89080811]","[  11.5445261    22.69217873   48.2461586    22.54046631   47.98059845
   99.76688385    5.34579706  190.73442078  203.49699402  272.85128784]","[  4.20174742   6.34410572  12.28169346  14.86626911  18.81734848
  20.53321075  15.19566727  46.88094711  42.32350922  49.81130981]","[ 185.72503662  157.1275177   143.71095276  208.94276428  104.30321503
  147.24920654  175.62979126  361.15774536  418.44485474  350.32254028]","[ 465.51596069  376.55505371  408.44351196  386.73248291  304.11471558
  327.63201904  366.85992432  851.41937256  904.64355469  706.44592285]",10.9553003311,0,2.0
69,"[  49.89016342   21.99504662   13.19756413   31.74000168  183.76672363
   69.46270752  324.20846558  554.44836426  775.89080811  452.17175293]","[  22.69217873   48.2461586    22.54046631   47.98059845   99.76688385
    5.34579706  190.73442078  203.49699402  272.85128784  154.62553406]","[  6.34410572  12.28169346  14.86626911  18.81734848  20.53321075
  15.19566727  46.88094711  42.32350922  49.81130981  39.43959045]","[ 157.1275177   143.71095276  208.94276428  104.30321503  147.24920654
  175.62979126  361.15774536  418.44485474  350.32254028  488.77905273]","[  376.55505371   408.44351196   386.73248291   304.11471558   327.63201904
   366.85992432   851.41937256   904.64355469   706.44592285  1107.86560059]",10.5425767899,0,2.0
70,"[  21.99504662   13.19756413   31.74000168  183.76672363   69.46270752
  324.20846558  554.44836426  775.89080811  452.17175293  102.53406525]","[  48.2461586    22.54046631   47.98059845   99.76688385    5.34579706
  190.73442078  203.49699402  272.85128784  154.62553406   27.83573914]","[ 12.28169346  14.86626911  18.81734848  20.53321075  15.19566727
  46.88094711  42.32350922  49.81130981  39.43959045  35.13768387]","[ 143.71095276  208.94276428  104.30321503  147.24920654  175.62979126
  361.15774536  418.44485474  350.32254028  488.77905273  298.94351196]","[  408.44351196   386.73248291   304.11471558   327.63201904   366.85992432
   851.41937256   904.64355469   706.44592285  1107.86560059   534.8560791 ]",10.3338117599,0,2.0
