,activation_0,activation_1,activation_2,activation_3,activation_4,dist,id,vel
38,"[ 224.037323      9.54764938  139.00198364   43.40242004   78.98222351
   11.75250912  204.37173462  147.7840271   155.09973145   46.2634964 ]","[ 27.7054348    6.91798687  18.69359779  20.19660187   3.361413    51.2474823
  31.68221474  54.13411713  30.75564766   8.75491524]","[ 1.07148886  1.36473846  2.22421408  4.22483921  2.12787151  4.9643178
  1.75875807  5.23056173  3.61638689  3.96507955]","[  21.37071228   19.52473259   86.17149353   66.38878632   48.56940079
   17.53724289  152.75881958   37.50170898   26.69881058   30.16773796]","[  80.13449097  104.81002045  210.02670288  215.59371948  165.70114136
  164.16215515  349.49368286   90.08621979  229.27479553  111.6368866 ]",18.5277080536,0,2.0
39,"[   9.54764938  139.00198364   43.40242004   78.98222351   11.75250912
  204.37173462  147.7840271   155.09973145   46.2634964   118.89046478]","[  6.91798687  18.69359779  20.19660187   3.361413    51.2474823
  31.68221474  54.13411713  30.75564766   8.75491524  26.7159481 ]","[  1.36473846   2.22421408   4.22483921   2.12787151   4.9643178
   1.75875807   5.23056173   3.61638689   3.96507955  11.16089249]","[  19.52473259   86.17149353   66.38878632   48.56940079   17.53724289
  152.75881958   37.50170898   26.69881058   30.16773796  117.85022736]","[ 104.81002045  210.02670288  215.59371948  165.70114136  164.16215515
  349.49368286   90.08621979  229.27479553  111.6368866   203.38952637]",18.3209190369,0,2.0
40,"[ 139.00198364   43.40242004   78.98222351   11.75250912  204.37173462
  147.7840271   155.09973145   46.2634964   118.89046478   44.93262482]","[ 18.69359779  20.19660187   3.361413    51.2474823   31.68221474
  54.13411713  30.75564766   8.75491524  26.7159481   24.63759995]","[  2.22421408   4.22483921   2.12787151   4.9643178    1.75875807
   5.23056173   3.61638689   3.96507955  11.16089249   7.6285615 ]","[  86.17149353   66.38878632   48.56940079   17.53724289  152.75881958
   37.50170898   26.69881058   30.16773796  117.85022736  110.11429596]","[ 210.02670288  215.59371948  165.70114136  164.16215515  349.49368286
   90.08621979  229.27479553  111.6368866   203.38952637  373.03234863]",18.1301708221,0,2.0
41,"[  43.40242004   78.98222351   11.75250912  204.37173462  147.7840271
  155.09973145   46.2634964   118.89046478   44.93262482   72.21374512]","[ 20.19660187   3.361413    51.2474823   31.68221474  54.13411713
  30.75564766   8.75491524  26.7159481   24.63759995  20.89031219]","[  4.22483921   2.12787151   4.9643178    1.75875807   5.23056173
   3.61638689   3.96507955  11.16089249   7.6285615    4.97923326]","[  66.38878632   48.56940079   17.53724289  152.75881958   37.50170898
   26.69881058   30.16773796  117.85022736  110.11429596   70.91495514]","[ 215.59371948  165.70114136  164.16215515  349.49368286   90.08621979
  229.27479553  111.6368866   203.38952637  373.03234863  266.89508057]",17.906244278,0,2.0
42,"[  78.98222351   11.75250912  204.37173462  147.7840271   155.09973145
   46.2634964   118.89046478   44.93262482   72.21374512   64.42279816]","[  3.361413    51.2474823   31.68221474  54.13411713  30.75564766
   8.75491524  26.7159481   24.63759995  20.89031219  45.47126389]","[  2.12787151   4.9643178    1.75875807   5.23056173   3.61638689
   3.96507955  11.16089249   7.6285615    4.97923326   6.76742458]","[  48.56940079   17.53724289  152.75881958   37.50170898   26.69881058
   30.16773796  117.85022736  110.11429596   70.91495514   82.24543762]","[ 165.70114136  164.16215515  349.49368286   90.08621979  229.27479553
  111.6368866   203.38952637  373.03234863  266.89508057  293.78964233]",17.6989269257,0,2.0
43,"[  11.75250912  204.37173462  147.7840271   155.09973145   46.2634964
  118.89046478   44.93262482   72.21374512   64.42279816  161.71272278]","[ 51.2474823   31.68221474  54.13411713  30.75564766   8.75491524
  26.7159481   24.63759995  20.89031219  45.47126389  39.06742859]","[  4.9643178    1.75875807   5.23056173   3.61638689   3.96507955
  11.16089249   7.6285615    4.97923326   6.76742458   3.52822518]","[  17.53724289  152.75881958   37.50170898   26.69881058   30.16773796
  117.85022736  110.11429596   70.91495514   82.24543762  141.24891663]","[ 164.16215515  349.49368286   90.08621979  229.27479553  111.6368866
  203.38952637  373.03234863  266.89508057  293.78964233  344.33370972]",17.4914569855,0,2.0
44,"[ 204.37173462  147.7840271   155.09973145   46.2634964   118.89046478
   44.93262482   72.21374512   64.42279816  161.71272278  669.02960205]","[  31.68221474   54.13411713   30.75564766    8.75491524   26.7159481
   24.63759995   20.89031219   45.47126389   39.06742859  180.45983887]","[  1.75875807   5.23056173   3.61638689   3.96507955  11.16089249
   7.6285615    4.97923326   6.76742458   3.52822518  14.08651257]","[ 152.75881958   37.50170898   26.69881058   30.16773796  117.85022736
  110.11429596   70.91495514   82.24543762  141.24891663   44.73703003]","[ 349.49368286   90.08621979  229.27479553  111.6368866   203.38952637
  373.03234863  266.89508057  293.78964233  344.33370972  153.68099976]",17.0771903992,0,2.0
45,"[ 147.7840271   155.09973145   46.2634964   118.89046478   44.93262482
   72.21374512   64.42279816  161.71272278  669.02960205   40.77371597]","[  54.13411713   30.75564766    8.75491524   26.7159481    24.63759995
   20.89031219   45.47126389   39.06742859  180.45983887    6.48246717]","[  5.23056173   3.61638689   3.96507955  11.16089249   7.6285615
   4.97923326   6.76742458   3.52822518  14.08651257   6.938972  ]","[  37.50170898   26.69881058   30.16773796  117.85022736  110.11429596
   70.91495514   82.24543762  141.24891663   44.73703003  156.47909546]","[  90.08621979  229.27479553  111.6368866   203.38952637  373.03234863
  266.89508057  293.78964233  344.33370972  153.68099976  422.52609253]",16.8703842163,0,2.0
46,"[ 155.09973145   46.2634964   118.89046478   44.93262482   72.21374512
   64.42279816  161.71272278  669.02960205   40.77371597   58.97587967]","[  30.75564766    8.75491524   26.7159481    24.63759995   20.89031219
   45.47126389   39.06742859  180.45983887    6.48246717    2.41257048]","[  3.61638689   3.96507955  11.16089249   7.6285615    4.97923326
   6.76742458   3.52822518  14.08651257   6.938972     5.3236227 ]","[  26.69881058   30.16773796  117.85022736  110.11429596   70.91495514
   82.24543762  141.24891663   44.73703003  156.47909546   87.54714203]","[ 229.27479553  111.6368866   203.38952637  373.03234863  266.89508057
  293.78964233  344.33370972  153.68099976  422.52609253  303.62008667]",16.6635704041,0,2.0
47,"[  46.2634964   118.89046478   44.93262482   72.21374512   64.42279816
  161.71272278  669.02960205   40.77371597   58.97587967  118.80651855]","[   8.75491524   26.7159481    24.63759995   20.89031219   45.47126389
   39.06742859  180.45983887    6.48246717    2.41257048   33.47176743]","[  3.96507955  11.16089249   7.6285615    4.97923326   6.76742458
   3.52822518  14.08651257   6.938972     5.3236227    0.18265663]","[  30.16773796  117.85022736  110.11429596   70.91495514   82.24543762
  141.24891663   44.73703003  156.47909546   87.54714203   52.19966888]","[ 111.6368866   203.38952637  373.03234863  266.89508057  293.78964233
  344.33370972  153.68099976  422.52609253  303.62008667  200.97125244]",16.4566631317,0,2.0
48,"[ 118.89046478   44.93262482   72.21374512   64.42279816  161.71272278
  669.02960205   40.77371597   58.97587967  118.80651855   24.90423012]","[  26.7159481    24.63759995   20.89031219   45.47126389   39.06742859
  180.45983887    6.48246717    2.41257048   33.47176743    5.36391973]","[ 11.16089249   7.6285615    4.97923326   6.76742458   3.52822518
  14.08651257   6.938972     5.3236227    0.18265663   7.08664227]","[ 117.85022736  110.11429596   70.91495514   82.24543762  141.24891663
   44.73703003  156.47909546   87.54714203   52.19966888  129.24853516]","[ 203.38952637  373.03234863  266.89508057  293.78964233  344.33370972
  153.68099976  422.52609253  303.62008667  200.97125244  299.94277954]",16.2501754761,0,2.0
49,"[  44.93262482   72.21374512   64.42279816  161.71272278  669.02960205
   40.77371597   58.97587967  118.80651855   24.90423012  261.34002686]","[  24.63759995   20.89031219   45.47126389   39.06742859  180.45983887
    6.48246717    2.41257048   33.47176743    5.36391973   33.61145782]","[  7.6285615    4.97923326   6.76742458   3.52822518  14.08651257
   6.938972     5.3236227    0.18265663   7.08664227   4.49558735]","[ 110.11429596   70.91495514   82.24543762  141.24891663   44.73703003
  156.47909546   87.54714203   52.19966888  129.24853516   54.67275238]","[ 373.03234863  266.89508057  293.78964233  344.33370972  153.68099976
  422.52609253  303.62008667  200.97125244  299.94277954  156.79588318]",16.0436115265,0,2.0
50,"[  72.21374512   64.42279816  161.71272278  669.02960205   40.77371597
   58.97587967  118.80651855   24.90423012  261.34002686   15.40373135]","[  20.89031219   45.47126389   39.06742859  180.45983887    6.48246717
    2.41257048   33.47176743    5.36391973   33.61145782    9.41695118]","[  4.97923326   6.76742458   3.52822518  14.08651257   6.938972     5.3236227
   0.18265663   7.08664227   4.49558735   8.64790154]","[  70.91495514   82.24543762  141.24891663   44.73703003  156.47909546
   87.54714203   52.19966888  129.24853516   54.67275238  158.26042175]","[ 266.89508057  293.78964233  344.33370972  153.68099976  422.52609253
  303.62008667  200.97125244  299.94277954  156.79588318  482.21917725]",15.8368825912,0,2.0
51,"[  64.42279816  161.71272278  669.02960205   40.77371597   58.97587967
  118.80651855   24.90423012  261.34002686   15.40373135   71.54961395]","[  45.47126389   39.06742859  180.45983887    6.48246717    2.41257048
   33.47176743    5.36391973   33.61145782    9.41695118   36.79059601]","[  6.76742458   3.52822518  14.08651257   6.938972     5.3236227
   0.18265663   7.08664227   4.49558735   8.64790154   7.00914955]","[  82.24543762  141.24891663   44.73703003  156.47909546   87.54714203
   52.19966888  129.24853516   54.67275238  158.26042175   40.92401886]","[ 293.78964233  344.33370972  153.68099976  422.52609253  303.62008667
  200.97125244  299.94277954  156.79588318  482.21917725  187.11029053]",15.6302776337,0,2.0
52,"[ 161.71272278  669.02960205   40.77371597   58.97587967  118.80651855
   24.90423012  261.34002686   15.40373135   71.54961395   82.49069977]","[  39.06742859  180.45983887    6.48246717    2.41257048   33.47176743
    5.36391973   33.61145782    9.41695118   36.79059601    5.25040388]","[  3.52822518  14.08651257   6.938972     5.3236227    0.18265663
   7.08664227   4.49558735   8.64790154   7.00914955   6.88882589]","[ 141.24891663   44.73703003  156.47909546   87.54714203   52.19966888
  129.24853516   54.67275238  158.26042175   40.92401886  161.81832886]","[ 344.33370972  153.68099976  422.52609253  303.62008667  200.97125244
  299.94277954  156.79588318  482.21917725  187.11029053  515.82012939]",15.42374897,0,2.0
53,"[ 669.02960205   40.77371597   58.97587967  118.80651855   24.90423012
  261.34002686   15.40373135   71.54961395   82.49069977   41.40282059]","[ 180.45983887    6.48246717    2.41257048   33.47176743    5.36391973
   33.61145782    9.41695118   36.79059601    5.25040388   47.5235405 ]","[ 14.08651257   6.938972     5.3236227    0.18265663   7.08664227
   4.49558735   8.64790154   7.00914955   6.88882589   1.59113336]","[  44.73703003  156.47909546   87.54714203   52.19966888  129.24853516
   54.67275238  158.26042175   40.92401886  161.81832886   90.10681152]","[ 153.68099976  422.52609253  303.62008667  200.97125244  299.94277954
  156.79588318  482.21917725  187.11029053  515.82012939  297.97134399]",15.2173032761,0,2.0
54,"[  40.77371597   58.97587967  118.80651855   24.90423012  261.34002686
   15.40373135   71.54961395   82.49069977   41.40282059    6.53159618]","[  6.48246717   2.41257048  33.47176743   5.36391973  33.61145782
   9.41695118  36.79059601   5.25040388  47.5235405   12.03649044]","[ 6.938972    5.3236227   0.18265663  7.08664227  4.49558735  8.64790154
  7.00914955  6.88882589  1.59113336  6.75507021]","[ 156.47909546   87.54714203   52.19966888  129.24853516   54.67275238
  158.26042175   40.92401886  161.81832886   90.10681152  108.71359253]","[ 422.52609253  303.62008667  200.97125244  299.94277954  156.79588318
  482.21917725  187.11029053  515.82012939  297.97134399  256.82113647]",15.0107898712,0,2.0
55,"[  58.97587967  118.80651855   24.90423012  261.34002686   15.40373135
   71.54961395   82.49069977   41.40282059    6.53159618   63.49824524]","[  2.41257048  33.47176743   5.36391973  33.61145782   9.41695118
  36.79059601   5.25040388  47.5235405   12.03649044  15.02744389]","[ 5.3236227   0.18265663  7.08664227  4.49558735  8.64790154  7.00914955
  6.88882589  1.59113336  6.75507021  2.21498156]","[  87.54714203   52.19966888  129.24853516   54.67275238  158.26042175
   40.92401886  161.81832886   90.10681152  108.71359253  125.13639069]","[ 303.62008667  200.97125244  299.94277954  156.79588318  482.21917725
  187.11029053  515.82012939  297.97134399  256.82113647  465.63046265]",14.8043222427,0,2.0
56,"[ 118.80651855   24.90423012  261.34002686   15.40373135   71.54961395
   82.49069977   41.40282059    6.53159618   63.49824524  345.64889526]","[ 33.47176743   5.36391973  33.61145782   9.41695118  36.79059601
   5.25040388  47.5235405   12.03649044  15.02744389  67.21672821]","[  0.18265663   7.08664227   4.49558735   8.64790154   7.00914955
   6.88882589   1.59113336   6.75507021   2.21498156  12.00244999]","[  52.19966888  129.24853516   54.67275238  158.26042175   40.92401886
  161.81832886   90.10681152  108.71359253  125.13639069  136.41677856]","[ 200.97125244  299.94277954  156.79588318  482.21917725  187.11029053
  515.82012939  297.97134399  256.82113647  465.63046265  381.47628784]",14.5980033875,0,2.0
57,"[  24.90423012  261.34002686   15.40373135   71.54961395   82.49069977
   41.40282059    6.53159618   63.49824524  345.64889526  197.0690918 ]","[  5.36391973  33.61145782   9.41695118  36.79059601   5.25040388
  47.5235405   12.03649044  15.02744389  67.21672821  32.22293472]","[  7.08664227   4.49558735   8.64790154   7.00914955   6.88882589
   1.59113336   6.75507021   2.21498156  12.00244999   6.68800592]","[ 129.24853516   54.67275238  158.26042175   40.92401886  161.81832886
   90.10681152  108.71359253  125.13639069  136.41677856  243.76025391]","[ 299.94277954  156.79588318  482.21917725  187.11029053  515.82012939
  297.97134399  256.82113647  465.63046265  381.47628784  709.78515625]",14.1850128174,0,2.0
58,"[ 261.34002686   15.40373135   71.54961395   82.49069977   41.40282059
    6.53159618   63.49824524  345.64889526  197.0690918   329.32849121]","[ 33.61145782   9.41695118  36.79059601   5.25040388  47.5235405
  12.03649044  15.02744389  67.21672821  32.22293472  59.05189133]","[  4.49558735   8.64790154   7.00914955   6.88882589   1.59113336
   6.75507021   2.21498156  12.00244999   6.68800592   6.63685989]","[  54.67275238  158.26042175   40.92401886  161.81832886   90.10681152
  108.71359253  125.13639069  136.41677856  243.76025391  110.28323364]","[ 156.79588318  482.21917725  187.11029053  515.82012939  297.97134399
  256.82113647  465.63046265  381.47628784  709.78515625  407.92321777]",13.9784297943,0,2.0
59,"[  15.40373135   71.54961395   82.49069977   41.40282059    6.53159618
   63.49824524  345.64889526  197.0690918   329.32849121   96.14218903]","[  9.41695118  36.79059601   5.25040388  47.5235405   12.03649044
  15.02744389  67.21672821  32.22293472  59.05189133  37.16791153]","[  8.64790154   7.00914955   6.88882589   1.59113336   6.75507021
   2.21498156  12.00244999   6.68800592   6.63685989   9.37731743]","[ 158.26042175   40.92401886  161.81832886   90.10681152  108.71359253
  125.13639069  136.41677856  243.76025391  110.28323364   96.21272278]","[ 482.21917725  187.11029053  515.82012939  297.97134399  256.82113647
  465.63046265  381.47628784  709.78515625  407.92321777  416.28326416]",13.7714929581,0,2.0
60,"[  71.54961395   82.49069977   41.40282059    6.53159618   63.49824524
  345.64889526  197.0690918   329.32849121   96.14218903  129.7936554 ]","[ 36.79059601   5.25040388  47.5235405   12.03649044  15.02744389
  67.21672821  32.22293472  59.05189133  37.16791153  18.27042961]","[  7.00914955   6.88882589   1.59113336   6.75507021   2.21498156
  12.00244999   6.68800592   6.63685989   9.37731743   6.94690752]","[  40.92401886  161.81832886   90.10681152  108.71359253  125.13639069
  136.41677856  243.76025391  110.28323364   96.21272278  141.09007263]","[ 187.11029053  515.82012939  297.97134399  256.82113647  465.63046265
  381.47628784  709.78515625  407.92321777  416.28326416  386.56863403]",13.5647230148,0,2.0
61,"[  82.49069977   41.40282059    6.53159618   63.49824524  345.64889526
  197.0690918   329.32849121   96.14218903  129.7936554   135.89160156]","[  5.25040388  47.5235405   12.03649044  15.02744389  67.21672821
  32.22293472  59.05189133  37.16791153  18.27042961  31.62081718]","[  6.88882589   1.59113336   6.75507021   2.21498156  12.00244999
   6.68800592   6.63685989   9.37731743   6.94690752   0.35377309]","[ 161.81832886   90.10681152  108.71359253  125.13639069  136.41677856
  243.76025391  110.28323364   96.21272278  141.09007263  118.79958344]","[ 515.82012939  297.97134399  256.82113647  465.63046265  381.47628784
  709.78515625  407.92321777  416.28326416  386.56863403  362.21813965]",13.3577308655,0,2.0
62,"[  41.40282059    6.53159618   63.49824524  345.64889526  197.0690918
  329.32849121   96.14218903  129.7936554   135.89160156   50.02507401]","[ 47.5235405   12.03649044  15.02744389  67.21672821  32.22293472
  59.05189133  37.16791153  18.27042961  31.62081718  48.98797226]","[  1.59113336   6.75507021   2.21498156  12.00244999   6.68800592
   6.63685989   9.37731743   6.94690752   0.35377309   2.98929667]","[  90.10681152  108.71359253  125.13639069  136.41677856  243.76025391
  110.28323364   96.21272278  141.09007263  118.79958344  121.37558746]","[ 297.97134399  256.82113647  465.63046265  381.47628784  709.78515625
  407.92321777  416.28326416  386.56863403  362.21813965  333.03381348]",13.1511392593,0,2.0
63,"[   6.53159618   63.49824524  345.64889526  197.0690918   329.32849121
   96.14218903  129.7936554   135.89160156   50.02507401   45.84535217]","[ 12.03649044  15.02744389  67.21672821  32.22293472  59.05189133
  37.16791153  18.27042961  31.62081718  48.98797226  40.17982101]","[  6.75507021   2.21498156  12.00244999   6.68800592   6.63685989
   9.37731743   6.94690752   0.35377309   2.98929667  11.24224186]","[ 108.71359253  125.13639069  136.41677856  243.76025391  110.28323364
   96.21272278  141.09007263  118.79958344  121.37558746  140.70713806]","[ 256.82113647  465.63046265  381.47628784  709.78515625  407.92321777
  416.28326416  386.56863403  362.21813965  333.03381348  391.20819092]",12.9444770813,0,2.0
64,"[  63.49824524  345.64889526  197.0690918   329.32849121   96.14218903
  129.7936554   135.89160156   50.02507401   45.84535217  150.39073181]","[ 15.02744389  67.21672821  32.22293472  59.05189133  37.16791153
  18.27042961  31.62081718  48.98797226  40.17982101   4.08794641]","[  2.21498156  12.00244999   6.68800592   6.63685989   9.37731743
   6.94690752   0.35377309   2.98929667  11.24224186   5.35600281]","[ 125.13639069  136.41677856  243.76025391  110.28323364   96.21272278
  141.09007263  118.79958344  121.37558746  140.70713806  126.05857086]","[ 465.63046265  381.47628784  709.78515625  407.92321777  416.28326416
  386.56863403  362.21813965  333.03381348  391.20819092  378.92645264]",12.7382297516,0,2.0
65,"[ 345.64889526  197.0690918   329.32849121   96.14218903  129.7936554
  135.89160156   50.02507401   45.84535217  150.39073181  406.86419678]","[ 67.21672821  32.22293472  59.05189133  37.16791153  18.27042961
  31.62081718  48.98797226  40.17982101   4.08794641  75.20140076]","[ 12.00244999   6.68800592   6.63685989   9.37731743   6.94690752
   0.35377309   2.98929667  11.24224186   5.35600281  13.96002293]","[ 136.41677856  243.76025391  110.28323364   96.21272278  141.09007263
  118.79958344  121.37558746  140.70713806  126.05857086  142.3419342 ]","[ 381.47628784  709.78515625  407.92321777  416.28326416  386.56863403
  362.21813965  333.03381348  391.20819092  378.92645264  422.50036621]",12.531703949,0,2.0
66,"[ 197.0690918   329.32849121   96.14218903  129.7936554   135.89160156
   50.02507401   45.84535217  150.39073181  406.86419678  227.06375122]","[ 32.22293472  59.05189133  37.16791153  18.27042961  31.62081718
  48.98797226  40.17982101   4.08794641  75.20140076   2.77489495]","[  6.68800592   6.63685989   9.37731743   6.94690752   0.35377309
   2.98929667  11.24224186   5.35600281  13.96002293   7.83632469]","[ 243.76025391  110.28323364   96.21272278  141.09007263  118.79958344
  121.37558746  140.70713806  126.05857086  142.3419342   140.95353699]","[ 709.78515625  407.92321777  416.28326416  386.56863403  362.21813965
  333.03381348  391.20819092  378.92645264  422.50036621  365.93737793]",12.3252944946,0,2.0
67,"[ 329.32849121   96.14218903  129.7936554   135.89160156   50.02507401
   45.84535217  150.39073181  406.86419678  227.06375122  181.60977173]","[ 59.05189133  37.16791153  18.27042961  31.62081718  48.98797226
  40.17982101   4.08794641  75.20140076   2.77489495  65.04252625]","[  6.63685989   9.37731743   6.94690752   0.35377309   2.98929667
  11.24224186   5.35600281  13.96002293   7.83632469  12.04345798]","[ 110.28323364   96.21272278  141.09007263  118.79958344  121.37558746
  140.70713806  126.05857086  142.3419342   140.95353699  128.0406189 ]","[ 407.92321777  416.28326416  386.56863403  362.21813965  333.03381348
  391.20819092  378.92645264  422.50036621  365.93737793  371.19876099]",12.1194267273,0,2.0
68,"[  96.14218903  129.7936554   135.89160156   50.02507401   45.84535217
  150.39073181  406.86419678  227.06375122  181.60977173  125.08822632]","[ 37.16791153  18.27042961  31.62081718  48.98797226  40.17982101
   4.08794641  75.20140076   2.77489495  65.04252625   7.60592175]","[  9.37731743   6.94690752   0.35377309   2.98929667  11.24224186
   5.35600281  13.96002293   7.83632469  12.04345798  16.83288383]","[  96.21272278  141.09007263  118.79958344  121.37558746  140.70713806
  126.05857086  142.3419342   140.95353699  128.0406189   330.16275024]","[ 416.28326416  386.56863403  362.21813965  333.03381348  391.20819092
  378.92645264  422.50036621  365.93737793  371.19876099  858.10162354]",11.7073116302,0,2.0
69,"[ 129.7936554   135.89160156   50.02507401   45.84535217  150.39073181
  406.86419678  227.06375122  181.60977173  125.08822632  177.02450562]","[ 18.27042961  31.62081718  48.98797226  40.17982101   4.08794641
  75.20140076   2.77489495  65.04252625   7.60592175  38.40445709]","[  6.94690752   0.35377309   2.98929667  11.24224186   5.35600281
  13.96002293   7.83632469  12.04345798  16.83288383   6.77397346]","[ 141.09007263  118.79958344  121.37558746  140.70713806  126.05857086
  142.3419342   140.95353699  128.0406189   330.16275024  147.04890442]","[ 386.56863403  362.21813965  333.03381348  391.20819092  378.92645264
  422.50036621  365.93737793  371.19876099  858.10162354  428.82174683]",11.5011358261,0,2.0
70,"[ 135.89160156   50.02507401   45.84535217  150.39073181  406.86419678
  227.06375122  181.60977173  125.08822632  177.02450562   20.15575409]","[ 31.62081718  48.98797226  40.17982101   4.08794641  75.20140076
   2.77489495  65.04252625   7.60592175  38.40445709  32.14045715]","[  0.35377309   2.98929667  11.24224186   5.35600281  13.96002293
   7.83632469  12.04345798  16.83288383   6.77397346   1.94933379]","[ 118.79958344  121.37558746  140.70713806  126.05857086  142.3419342
  140.95353699  128.0406189   330.16275024  147.04890442  164.60783386]","[ 362.21813965  333.03381348  391.20819092  378.92645264  422.50036621
  365.93737793  371.19876099  858.10162354  428.82174683  496.4147644 ]",11.2937088013,0,2.0
71,"[  50.02507401   45.84535217  150.39073181  406.86419678  227.06375122
  181.60977173  125.08822632  177.02450562   20.15575409    1.95794499]","[ 48.98797226  40.17982101   4.08794641  75.20140076   2.77489495
  65.04252625   7.60592175  38.40445709  32.14045715  23.54738045]","[  2.98929667  11.24224186   5.35600281  13.96002293   7.83632469
  12.04345798  16.83288383   6.77397346   1.94933379   6.66297674]","[ 121.37558746  140.70713806  126.05857086  142.3419342   140.95353699
  128.0406189   330.16275024  147.04890442  164.60783386  145.84791565]","[ 333.03381348  391.20819092  378.92645264  422.50036621  365.93737793
  371.19876099  858.10162354  428.82174683  496.4147644   433.03677368]",11.0867204666,0,2.0
72,"[  45.84535217  150.39073181  406.86419678  227.06375122  181.60977173
  125.08822632  177.02450562   20.15575409    1.95794499   60.44899368]","[ 40.17982101   4.08794641  75.20140076   2.77489495  65.04252625
   7.60592175  38.40445709  32.14045715  23.54738045  35.35433197]","[ 11.24224186   5.35600281  13.96002293   7.83632469  12.04345798
  16.83288383   6.77397346   1.94933379   6.66297674   1.38301671]","[ 140.70713806  126.05857086  142.3419342   140.95353699  128.0406189
  330.16275024  147.04890442  164.60783386  145.84791565  181.52935791]","[ 391.20819092  378.92645264  422.50036621  365.93737793  371.19876099
  858.10162354  428.82174683  496.4147644   433.03677368  512.34100342]",10.8790102005,0,2.0
73,"[ 150.39073181  406.86419678  227.06375122  181.60977173  125.08822632
  177.02450562   20.15575409    1.95794499   60.44899368   26.07862854]","[  4.08794641  75.20140076   2.77489495  65.04252625   7.60592175
  38.40445709  32.14045715  23.54738045  35.35433197   8.10090065]","[  5.35600281  13.96002293   7.83632469  12.04345798  16.83288383
   6.77397346   1.94933379   6.66297674   1.38301671   2.22398329]","[ 126.05857086  142.3419342   140.95353699  128.0406189   330.16275024
  147.04890442  164.60783386  145.84791565  181.52935791  172.6151886 ]","[ 378.92645264  422.50036621  365.93737793  371.19876099  858.10162354
  428.82174683  496.4147644   433.03677368  512.34100342  538.43640137]",10.6716966629,0,2.0
74,"[ 406.86419678  227.06375122  181.60977173  125.08822632  177.02450562
   20.15575409    1.95794499   60.44899368   26.07862854   88.59817505]","[ 75.20140076   2.77489495  65.04252625   7.60592175  38.40445709
  32.14045715  23.54738045  35.35433197   8.10090065  32.3629303 ]","[ 13.96002293   7.83632469  12.04345798  16.83288383   6.77397346
   1.94933379   6.66297674   1.38301671   2.22398329   3.49982333]","[ 142.3419342   140.95353699  128.0406189   330.16275024  147.04890442
  164.60783386  145.84791565  181.52935791  172.6151886   186.58502197]","[ 422.50036621  365.93737793  371.19876099  858.10162354  428.82174683
  496.4147644   433.03677368  512.34100342  538.43640137  591.82965088]",10.4640007019,0,2.0
75,"[ 227.06375122  181.60977173  125.08822632  177.02450562   20.15575409
    1.95794499   60.44899368   26.07862854   88.59817505  172.39607239]","[  2.77489495  65.04252625   7.60592175  38.40445709  32.14045715
  23.54738045  35.35433197   8.10090065  32.3629303   28.14228821]","[  7.83632469  12.04345798  16.83288383   6.77397346   1.94933379
   6.66297674   1.38301671   2.22398329   3.49982333   0.25775555]","[ 140.95353699  128.0406189   330.16275024  147.04890442  164.60783386
  145.84791565  181.52935791  172.6151886   186.58502197  172.15422058]","[ 365.93737793  371.19876099  858.10162354  428.82174683  496.4147644
  433.03677368  512.34100342  538.43640137  591.82965088  585.27752686]",10.2569074631,0,2.0
76,"[ 181.60977173  125.08822632  177.02450562   20.15575409    1.95794499
   60.44899368   26.07862854   88.59817505  172.39607239  273.2053833 ]","[ 65.04252625   7.60592175  38.40445709  32.14045715  23.54738045
  35.35433197   8.10090065  32.3629303   28.14228821   0.45839533]","[ 12.04345798  16.83288383   6.77397346   1.94933379   6.66297674
   1.38301671   2.22398329   3.49982333   0.25775555   3.89100766]","[ 128.0406189   330.16275024  147.04890442  164.60783386  145.84791565
  181.52935791  172.6151886   186.58502197  172.15422058  210.04162598]","[ 371.19876099  858.10162354  428.82174683  496.4147644   433.03677368
  512.34100342  538.43640137  591.82965088  585.27752686  668.77844238]",10.0496406555,0,2.0
77,"[ 125.08822632  177.02450562   20.15575409    1.95794499   60.44899368
   26.07862854   88.59817505  172.39607239  273.2053833    50.32448578]","[  7.60592175  38.40445709  32.14045715  23.54738045  35.35433197
   8.10090065  32.3629303   28.14228821   0.45839533  93.32860565]","[ 16.83288383   6.77397346   1.94933379   6.66297674   1.38301671
   2.22398329   3.49982333   0.25775555   3.89100766   4.97097874]","[ 330.16275024  147.04890442  164.60783386  145.84791565  181.52935791
  172.6151886   186.58502197  172.15422058  210.04162598  169.71437073]","[ 858.10162354  428.82174683  496.4147644   433.03677368  512.34100342
  538.43640137  591.82965088  585.27752686  668.77844238  664.81604004]",9.84258556366,0,2.0
78,"[ 177.02450562   20.15575409    1.95794499   60.44899368   26.07862854
   88.59817505  172.39607239  273.2053833    50.32448578    8.53374386]","[ 38.40445709  32.14045715  23.54738045  35.35433197   8.10090065
  32.3629303   28.14228821   0.45839533  93.32860565   2.56742144]","[ 6.77397346  1.94933379  6.66297674  1.38301671  2.22398329  3.49982333
  0.25775555  3.89100766  4.97097874  2.27957368]","[ 147.04890442  164.60783386  145.84791565  181.52935791  172.6151886
  186.58502197  172.15422058  210.04162598  169.71437073  185.54101562]","[ 428.82174683  496.4147644   433.03677368  512.34100342  538.43640137
  591.82965088  585.27752686  668.77844238  664.81604004  659.01159668]",9.63560009003,0,2.0
